season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source,global_rank,rating,composite_score
2025-26,wgolf,Women,Northeast Women's Golf Conference,northeast_women_s_golf_conference,SUNY Cortland,SUNY Cortland,Gina Milazzo,,Third Year,35861,241,ACTIVE,80.89,8.89,19,80.088533207812,10,3,2,8.95893242901487,-22.6577105358153,East - (W) DIII,clippd_scoreboard,298,86,6.87047317187544
2025-26,wgolf,Women,Northeast Women's Golf Conference,northeast_women_s_golf_conference,Nazareth,Nazareth University,Bethany Wineburg,,Third Year,35488,630,ACTIVE,85.25,13.25,16,87.1440652903525,10,5,3,1.41772464137672,-34.1034290646182,East - (W) DIII,clippd_scoreboard,592,77,1.67949268236106
2025-26,wgolf,Women,Northeast Women's Golf Conference,northeast_women_s_golf_conference,St. John Fisher,St. John Fisher University,Sarah Burgess,,Fourth Year,16517,100000,ACTIVE,85.73,13.73,11,86.126554025782,6,4,1,1.70779260825527,-29.9512037426006,East - (W) DIII,clippd_scoreboard,628,76,1.43196619914819
2025-26,wgolf,Women,Northeast Women's Golf Conference,northeast_women_s_golf_conference,St. John Fisher,St. John Fisher University,Emma Sweazy,,Second Year,79119,523,ACTIVE,85.88,13.88,16,86.4313488863839,8,5,2,2.24489152332757,-29.4471970113714,East - (W) DIII,clippd_scoreboard,638,76,1.35887617579688
2025-26,wgolf,Women,Northeast Women's Golf Conference,northeast_women_s_golf_conference,SUNY Cortland,SUNY Cortland,Mimi Rienzo,,Fourth Year,12305,609,ACTIVE,87.95,15.95,19,87.1411647867594,10,0,0,1.59207103076624,-22.6577105358153,East - (W) DIII,clippd_scoreboard,787,71,0.441339392371188
2025-26,wgolf,Women,Northeast Women's Golf Conference,northeast_women_s_golf_conference,SUNY Geneseo,State University of NY at Geneseo,Jillian Draper,,,17526,100000,ACTIVE,89.75,17.75,8,91.0582624867617,5,3,1,0.638075263890752,-33.7302370193259,East - (W) DIII,clippd_scoreboard,881,69,0.120804063669797
2025-26,wgolf,Women,Northeast Women's Golf Conference,northeast_women_s_golf_conference,SUNY Cortland,SUNY Cortland,Kara Dumas,,Fourth Year,15155,674,ACTIVE,90.63,18.63,19,89.8253753130751,10,0,0,1.07429572680317,-22.6577105358153,East - (W) DIII,clippd_scoreboard,920,67,0.0545879299420744
2025-26,wgolf,Women,Northeast Women's Golf Conference,northeast_women_s_golf_conference,Albertus Magnus,Albertus Magnus College,Molly Martin,,,38718,100000,ACTIVE,90.91,18.91,11,93.4978071247085,9,4,1,0.310985714175163,-36.1278031226773,,clippd_scoreboard,932,67,0.0457823492379341
2025-26,wgolf,Women,Northeast Women's Golf Conference,northeast_women_s_golf_conference,SUNY Cortland,SUNY Cortland,Pia Aguilar,,Fourth Year,24148,707,ACTIVE,91.0,19.0,19,90.1937963657067,10,0,0,0.917966916260679,-22.6577105358153,East - (W) DIII,clippd_scoreboard,935,67,0.039970547117178
2025-26,wgolf,Women,Northeast Women's Golf Conference,northeast_women_s_golf_conference,St. John Fisher,St. John Fisher University,Ava Malvaso,,,79126,100000,ACTIVE,91.73,19.73,11,91.9907764300256,7,1,0,0.521808404668255,-28.6617247292638,East - (W) DIII,clippd_scoreboard,974,66,0.0102469858158609
