season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source,global_rank,rating,composite_score
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Dickinson,Dickinson College,Collin McMahon-Shea,,,24636,15,ACTIVE,70.97,-1.03,29,70.5151807098762,12,8,4,58.2693976486346,-10.0234681929811,Region III - (M) DIII,clippd_scoreboard,3,99,71.1689327340728
2025-26,mgolf,Men,Centennial Conference,centennial_conference,McDaniel,McDaniel College,Charlie Dolan,,,11159,77,ACTIVE,71.92,-0.08,25,72.0811237446456,11,4,0,38.2686238333821,-10.0792830582805,Region III - (M) DIII,clippd_scoreboard,19,95,57.3797557646215
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Swarthmore,Swarthmore College,Dylan Zhang,,,16623,56,ACTIVE,72.9,0.9,21,72.4009577799604,9,3,1,41.2303854108543,-10.4790998607298,Region III - (M) DIII,clippd_scoreboard,57,94,41.2030609329357
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Franklin & Marshall,Franklin & Marshall College,Max Silverman,,Fourth Year,10669,67,ACTIVE,72.92,0.92,25,72.5750099618815,11,2,2,39.9086047308368,-10.6455593349939,Region III - (M) DIII,clippd_scoreboard,59,94,40.9959753087698
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Franklin & Marshall,Franklin & Marshall College,Oliver Clark,,Third Year,30960,146,ACTIVE,73.56,1.56,25,73.2150099618815,11,3,1,31.5637635654664,-10.6455593349939,Region III - (M) DIII,clippd_scoreboard,109,93,35.0251531787356
2025-26,mgolf,Men,Centennial Conference,centennial_conference,McDaniel,McDaniel College,Dylan Muso,,Second Year,8313,218,ACTIVE,73.61,1.61,23,73.725433299096,10,1,0,26.6688344999222,-10.060795536399,Region III - (M) DIII,clippd_scoreboard,114,93,34.5653311681363
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Swarthmore,Swarthmore College,Dao Frank Zhou,,Second Year,7964,163,ACTIVE,73.74,1.74,23,73.3336605157389,10,0,0,30.1327054772863,-10.4516609517448,Region III - (M) DIII,clippd_scoreboard,121,93,34.016132052715
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Gettysburg,Gettysburg College,Daniel Casanta,,Fourth Year,32906,88,ACTIVE,73.85,1.85,27,72.3502888576493,11,2,1,37.5951803862652,-7.84287664163381,Region III - (M) DIII,clippd_scoreboard,134,93,32.8200321420939
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Franklin & Marshall,Franklin & Marshall College,Wayne He,,Third Year,30966,187,ACTIVE,74.04,2.04,25,73.6950099618815,11,2,0,28.2656832078659,-10.6455593349939,Region III - (M) DIII,clippd_scoreboard,158,92,30.6987222568746
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Gettysburg,Gettysburg College,Nick Conti,,,17509,100000,ACTIVE,74.17,2.17,6,72.342410813483,3,1,1,42.1004824773583,-9.68582242289814,Region III - (M) DIII,clippd_scoreboard,175,92,29.056097855866
2025-26,mgolf,Men,Centennial Conference,centennial_conference,McDaniel,McDaniel College,Ethan Crabb,,,21778,270,ACTIVE,74.64,2.64,25,74.8011237446456,11,2,1,24.0801844974454,-10.0792830582805,Region III - (M) DIII,clippd_scoreboard,251,91,24.8428409737077
2025-26,mgolf,Men,Centennial Conference,centennial_conference,McDaniel,McDaniel College,Sean Kelly,,,11301,302,ACTIVE,74.76,2.76,25,74.9211237446456,11,1,0,22.8585884345189,-10.0792830582805,Region III - (M) DIII,clippd_scoreboard,270,90,24.0801844974454
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Franklin & Marshall,Franklin & Marshall College,Jake Kurtzman,,,4909,351,ACTIVE,75.0,3.0,20,74.7904741875057,9,0,0,21.0823437776628,-10.6637635951385,Region III - (M) DIII,clippd_scoreboard,304,90,22.7922920963499
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Gettysburg,Gettysburg College,Andrew Ekstrom,,Second Year,5378,194,ACTIVE,75.08,3.08,24,73.5904031723754,10,1,0,28.0324815471186,-8.01853413455119,Region III - (M) DIII,clippd_scoreboard,316,89,22.30490947196
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Dickinson,Dickinson College,Walter Gumbinger,,Second Year,5333,361,ACTIVE,75.12,3.12,16,75.0243537264661,7,1,0,20.8471136457558,-11.0449547158372,Region III - (M) DIII,clippd_scoreboard,327,89,22.0174938978921
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Franklin & Marshall,Franklin & Marshall College,Winston Thai,,Fourth Year,30970,100000,ACTIVE,75.14,3.14,7,73.9987165331464,4,1,0,26.6615496062967,-13.3165777068107,Region III - (M) DIII,clippd_scoreboard,331,89,21.8603467718776
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Gettysburg,Gettysburg College,Patrick Kilcoyne,,,10837,157,ACTIVE,75.15,3.15,27,73.6465851539457,11,1,0,30.8697989633502,-7.84287664163381,Region III - (M) DIII,clippd_scoreboard,332,89,21.7716665119626
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Dickinson,Dickinson College,William Griffith,,Third Year,37417,281,ACTIVE,75.24,3.24,21,74.9057167453206,9,1,1,23.5338899498045,-10.7491807209696,Region III - (M) DIII,clippd_scoreboard,350,89,21.0999973344201
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Franklin & Marshall,Franklin & Marshall College,Ryan Klarreich,,,4908,100000,ACTIVE,75.5,3.5,8,75.1230050338225,4,0,0,19.147902501231,-12.4350671367331,Region III - (M) DIII,clippd_scoreboard,386,88,20.0774923721377
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Dickinson,Dickinson College,Landon Mauser,,Second Year,5334,439,ACTIVE,75.56,3.56,25,75.3041441254845,11,0,0,18.5195316092478,-10.6137726423393,Region III - (M) DIII,clippd_scoreboard,398,88,19.8208743325029
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Dickinson,Dickinson College,Michael DePalma,,Second Year,5330,391,ACTIVE,75.62,3.62,21,75.3767946352403,9,0,0,20.0467854776962,-10.6795234396726,Region III - (M) DIII,clippd_scoreboard,413,87,19.3889760483742
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Dickinson,Dickinson College,Luke Vance,,,12011,477,ACTIVE,76.0,4.0,12,76.0509328468103,7,1,0,17.5736032198483,-11.5510479147731,Region III - (M) DIII,clippd_scoreboard,492,86,17.1206657253591
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Swarthmore,Swarthmore College,Yuxuan Phelps Wang,,Fourth Year,23152,495,ACTIVE,76.11,4.11,19,75.7415018944868,9,0,0,17.0734528443086,-11.0831643419703,Region III - (M) DIII,clippd_scoreboard,515,86,16.7114230816726
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Dickinson,Dickinson College,Carl Williams,,,11091,100000,ACTIVE,76.11,4.11,9,75.8645321536585,5,0,0,15.9953747110064,-12.0865743145665,Region III - (M) DIII,clippd_scoreboard,516,86,16.7070506305594
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Gettysburg,Gettysburg College,Wyatt Isgrig,,Second Year,5381,287,ACTIVE,76.22,4.22,23,74.9755545229049,9,0,0,23.3576321808906,-7.99494988271774,Region III - (M) DIII,clippd_scoreboard,551,85,15.5349869441796
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Swarthmore,Swarthmore College,Chi Yeung Michael Yuen,,Second Year,7963,417,ACTIVE,76.3,4.3,23,75.932575514081,10,2,1,19.1285774631394,-10.3338060247798,Region III - (M) DIII,clippd_scoreboard,568,85,15.2537048763126
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Dickinson,Dickinson College,Jake Goldberg,,Third Year,37416,100000,ACTIVE,76.3,4.3,10,76.057788934149,7,1,0,15.3202377274026,-12.9884919840963,Region III - (M) DIII,clippd_scoreboard,570,85,15.2159573902606
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Franklin & Marshall,Franklin & Marshall College,Sebastian Botero,,Third Year,31187,100000,ACTIVE,76.5,4.5,10,76.5144712968215,5,0,0,13.3833845909207,-11.6179801373785,Region III - (M) DIII,clippd_scoreboard,615,84,14.2740655175685
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Franklin & Marshall,Franklin & Marshall College,David McNamara,,Fourth Year,21035,508,ACTIVE,76.62,4.62,16,75.9616912918355,7,0,0,16.8463242905806,-10.4959356957919,Region III - (M) DIII,clippd_scoreboard,644,83,13.8373305310876
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Swarthmore,Swarthmore College,Phillip Kim,,Third Year,7958,542,ACTIVE,76.64,4.64,14,75.7744022533183,7,0,0,15.6993038737453,-10.2422031022137,Region III - (M) DIII,clippd_scoreboard,651,83,13.6256764893885
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Dickinson,Dickinson College,Ryan Wheeler,,Fourth Year,24254,606,ACTIVE,76.69,4.69,13,76.5741651114422,8,0,0,14.4178056131663,-11.879700720487,Region III - (M) DIII,clippd_scoreboard,662,83,13.2875778000871
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Swarthmore,Swarthmore College,Max Ash,,Fourth Year,16065,507,ACTIVE,76.72,4.72,18,76.1641364875121,8,0,0,16.8606631070272,-10.490792383141,Region III - (M) DIII,clippd_scoreboard,675,83,13.04186999895
