rank,conference_code,conference,season,team,player_name,class_year,position,gp,mpg,ppg,rpg,apg,spg,bpg,tov_pg,composite_score,z_ppg,z_rpg,z_apg,z_spg,z_bpg,z_tov_pg
1,lec,Little East Conference (LEC),2025-26,UMass Boston,"Laurent,Raphel",0,G,26,36.80769230769231,22.38,5.12,2.46,2.0,0.46,2.3846153846153846,6.328303363689865,2.537968989007469,0.6727611240700946,0.780136639759306,2.0948689931598965,0.191641810031353,1.1348980632515981
2,lec,Little East Conference (LEC),2025-26,Keene State,"Cooper,Jordan",0,G,28,31.035714285714285,21.25,5.18,2.25,1.96,0.32,2.2857142857142856,5.7211769544093425,2.328661869372662,0.7025220921344177,0.5949797462885351,2.014208751678414,-0.08909440439868183,1.008694056089894
3,lec,Little East Conference (LEC),2025-26,VTSU Castleton,"Radcliff,Will",0,F,25,30.52,19.52,8.96,2.44,1.28,0.4,3.2,4.971263939997379,2.008218226037958,2.57746308018679,0.7625026499049469,0.6429846464932107,0.07132628956133809,2.1753799889625345
4,lec,Little East Conference (LEC),2025-26,Western Connecticut,"Lynch,Tayejon",0,G,27,27.77777777777778,13.15,4.78,4.7,2.26,0.52,2.111111111111111,4.774966384084358,0.8283187994240463,0.5041156383722623,2.7551435034475293,2.619160562789533,0.31195733050136787,0.7858894508537998
5,lec,Little East Conference (LEC),2025-26,UMass Boston,"Perkins,Cameron",0,F,26,35.23076923076923,22.0,5.85,1.5,1.12,0.58,2.730769230769231,4.728174263365617,2.467582523997534,1.0348529021860287,-0.06629487324993236,0.3203436805672806,0.4322728509713827,1.5766120883175618
6,lec,Little East Conference (LEC),2025-26,UMass Dartmouth,"Reyes,Danny",0,G,25,32.08,15.6,6.12,4.88,1.44,0.24,2.84,4.4073485465409,1.2821262711986277,1.1687772584754839,2.913849412136761,0.9656256124191408,-0.24951509835870173,1.7159974028939322
7,lec,Little East Conference (LEC),2025-26,Southern Maine,Thomas Whelan,0,*,26,34.07692307692308,21.31,4.96,3.19,1.65,0.35,4.1923076923076925,4.0183502412533425,2.3397755217426517,0.5933985425652323,1.4237772694434143,1.3890918801969243,-0.028936644163674426,3.441626860818297
8,lec,Little East Conference (LEC),2025-26,Rhode Island College,"Mendez,Xavier",0,F,26,27.153846153846153,16.92,9.04,1.96,1.19,0.38,2.9615384615384617,3.872244757307529,1.5266266233384025,2.61714437093922,0.3392868934003277,0.4614991031598748,0.031221116071333082,1.8710881050282042
9,lec,Little East Conference (LEC),2025-26,Rhode Island College,"Weeks,Tyriek",0,F,26,32.34615384615385,13.96,7.54,1.27,0.88,1.42,1.8076923076923077,3.737100069202062,0.9783531064189079,1.8731201693311368,-0.2690857565750624,-0.16361776832161504,2.1166901375515916,0.3987080214749923
10,lec,Little East Conference (LEC),2025-26,Eastern Connecticut,"Sanchez,Julian",0,F,27,26.555555555555557,15.74,8.11,1.41,0.96,0.48,2.0,3.6226984177281683,1.3080581267286038,2.155849365942208,-0.14564782759454853,-0.0022972853586499665,0.2317469835213579,0.6441047020671942
11,lec,Little East Conference (LEC),2025-26,UMass Dartmouth,"Flauto,Ryan",0,C,25,24.44,12.68,8.24,0.88,1.2,1.0,1.64,3.3379868810911364,0.7412618558591264,2.220331463414909,-0.6129485587350655,0.48166416353024544,1.2744814942614873,0.184722115998592
12,lec,Little East Conference (LEC),2025-26,UMass Boston,"Sanders,Davon",0,G,26,35.88461538461539,14.08,4.42,3.38,1.5,0.35,2.1538461538461537,3.1994578524561597,1.0005804111588874,0.325549829986322,1.5913001730598262,1.0866159746413648,-0.028936644163674426,0.8404220465409556
13,lec,Little East Conference (LEC),2025-26,Western Connecticut,"Henry,Marcel",0,F,27,27.25925925925926,15.37,5.07,0.7,0.7,1.11,1.3703703703703705,3.004171282088173,1.2395239371136668,0.6479603173498252,-0.7716544674242978,-0.5265888549882867,1.4950599484565148,-0.1593422077235706
14,lec,Little East Conference (LEC),2025-26,Plymouth State,Yansel Reyes,0,*,23,30.0,17.87,4.0,3.78,1.57,0.09,3.652173913043478,2.9848556203698826,1.70259278586324,0.11722305353605847,1.9439799701470084,1.2277713972339594,-0.5503038995337389,2.7523822709810677
15,lec,Little East Conference (LEC),2025-26,Southern Maine,Noah Dowling,0,0,26,25.576923076923077,11.5,6.04,1.5,1.31,0.77,1.2307692307692308,2.8177090142365078,0.5226933592493281,1.1290959677230528,-0.06629487324993236,0.7034798276043227,0.81327199912643,-0.33748202030161356
16,lec,Little East Conference (LEC),2025-26,Eastern Connecticut,"Hamblin,Jalen",0,F,27,27.0,14.33,6.52,1.56,0.89,0.63,2.185185185185185,2.5316396030565844,1.0468872960338447,1.3671837122376393,-0.013392903686854914,-0.14345270795124437,0.5325357846963952,0.8804126167115367
17,lec,Little East Conference (LEC),2025-26,UMass Dartmouth,"DiChiara,Camden",0,G,20,30.25,14.45,5.3,0.8,1.55,0.3,1.75,2.462270494089442,1.069114600773824,0.7620440282630645,-0.683484518152502,1.187441276493218,-0.12919957788868683,0.32508901729733164
18,lec,Little East Conference (LEC),2025-26,Western Connecticut,"Boyce,Nick",0,F,25,22.72,10.76,4.48,2.16,1.96,0.84,1.96,2.390380948041822,0.3856249800194545,0.3553107980506456,0.5156267919439191,2.014208751678414,0.9536401063414472,0.5930621925040162
