season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,stats_stats_field_goals_made,stats_stats_field_goals_attempted,stats_stats_three_points_made,stats_stats_three_points_attempted,stats_stats_free_throws_attempted,stats_stats_free_throws_made,stats_stats_points_scored,stats_stats_blocked_shots,stats_stats_steals,stats_stats_assists,stats_stats_minutes_played,stats_stats_offensive_rebounds,stats_stats_defensive_rebounds,stats_stats_total_rebounds,stats_stats_personal_fouls,stats_stats_technical_fouls,stats_stats_turnovers,stats_stats_disqualifications,stats_stats_deadballs,stats_stats_games_played,stats_stats_field_goals_pct,stats_stats_three_points_pct,stats_stats_free_throws_pct,stats_stats_points_per_game,stats_stats_rebounds_per_game,stats_stats_assists_per_game,stats_stats_steals_per_game,stats_stats_blocked_shots_per_game,code
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,William Paterson,"Gowdy,Kaelyn",Kaelyn,Gowdy,0,787,"Gowdy,Kaelyn","GOWDY,KAELYN",William Paterson,WPU,1164-3028,22,0,05,0,28,86,8,29,44,36,100,0,22,15,278,13,17,30,38,0,21,1,0,22,0.33,0.28,0.82,4.55,1.36,0.68,1.00,0.00,05
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,William Paterson,"Smart,Olivia",Olivia,Smart,0,787,"Smart,Olivia","SMART,OLIVIA",William Paterson,WPU,1164-3166,14,0,10,0,4,7,0,0,2,1,9,1,3,2,58,6,7,13,7,0,2,0,0,14,0.57,0.00,0.50,0.64,0.93,0.14,0.21,0.07,10
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,William Paterson,"Kirby,Luna",Luna,Kirby,0,787,"Kirby,Luna","KIRBY,LUNA",William Paterson,WPU,1164-2711,28,25,11,0,47,153,27,78,60,47,168,3,39,49,724,20,48,68,50,0,30,1,0,28,0.31,0.35,0.78,6.00,2.43,1.75,1.39,0.11,11
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,William Paterson,"Hafiz,Menna",Menna,Hafiz,0,787,"Hafiz,Menna","HAFIZ,MENNA",William Paterson,WPU,1164-2842,22,0,13,0,29,48,0,0,20,12,70,3,16,7,169,19,26,45,26,0,17,1,0,22,0.60,0.00,0.60,3.18,2.05,0.32,0.73,0.14,13
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,William Paterson,"Wells,Renee",Renee,Wells,*,787,"Wells,Renee","WELLS,RENEE",William Paterson,WPU,1164-2708,28,28,14,0,178,439,36,125,124,100,492,6,56,77,826,44,118,162,69,0,59,0,0,28,0.41,0.29,0.81,17.57,5.79,2.75,2.00,0.21,14
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,William Paterson,"Chebookjian,Sofia",Sofia,Chebookjian,0,787,"Chebookjian,Sofia","CHEBOOKJIAN,SOFIA",William Paterson,WPU,1164-3026,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,William Paterson,"Primerano,Anna",Anna,Primerano,0,787,"Primerano,Anna","PRIMERANO,ANNA",William Paterson,WPU,1164-3031,19,0,21,0,7,27,0,8,11,8,22,1,5,17,166,4,10,14,16,0,12,0,0,19,0.26,0.00,0.73,1.16,0.74,0.89,0.26,0.05,21
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,William Paterson,"Pinder,Leilani",Leilani,Pinder,0,787,"Pinder,Leilani","PINDER,LEILANI",William Paterson,WPU,1164-3030,28,3,23,0,42,97,13,40,12,10,107,6,16,26,429,29,37,66,25,0,20,0,0,28,0.43,0.33,0.83,3.82,2.36,0.93,0.57,0.21,23
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,William Paterson,"Walsh,Patty",Patty,Walsh,*,787,"Walsh,Patty","WALSH,PATTY",William Paterson,WPU,1164-2844,28,28,24,0,125,289,0,2,78,40,290,55,16,20,646,63,118,181,75,0,23,1,0,28,0.43,0.00,0.51,10.36,6.46,0.71,0.57,1.96,24
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,William Paterson,"Slade,Kasey",Kasey,Slade,0,787,"Slade,Kasey","SLADE,KASEY",William Paterson,WPU,1164-3032,20,0,30,0,21,54,0,0,10,4,46,8,11,10,216,23,38,61,21,0,14,0,0,20,0.39,0.00,0.40,2.30,3.05,0.50,0.55,0.40,30
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,William Paterson,"Sears,Megan",Megan,Sears,*,787,"Sears,Megan","SEARS,MEGAN",William Paterson,WPU,1164-3165,28,3,32,0,76,180,5,15,36,23,180,12,20,23,516,45,81,126,44,0,45,0,0,28,0.42,0.33,0.64,6.43,4.50,0.82,0.71,0.43,32
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Montclair State,"Strollo,Alexis",Alexis,Strollo,G,442,"Strollo,Alexis","STROLLO,ALEXIS",Montclair State,MSU,1149-14233,26,26,00,0,109,234,23,83,99,80,321,8,35,87,814,24,80,104,34,0,58,0,0,26,0.47,0.28,0.81,12.35,4.00,3.35,1.35,0.31,00
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Montclair State,"Bussanich,Celina",Celina,Bussanich,G,442,"Bussanich,Celina","BUSSANICH,CELINA",Montclair State,MSU,1149-15082,25,6,01,0,44,120,27,83,13,10,125,1,25,18,348,9,37,46,38,0,26,2,0,25,0.37,0.33,0.77,5.00,1.84,0.72,1.00,0.04,01
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Montclair State,"Turner,Kristina",Kristina,Turner,G,442,"Turner,Kristina","TURNER,KRISTINA",Montclair State,MSU,1149-14704,14,0,03,0,12,31,5,15,0,0,29,0,5,4,101,5,12,17,5,0,11,0,0,14,0.39,0.33,0.00,2.07,1.21,0.29,0.36,0.00,03
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Montclair State,"Bruce,Bella",Bella,Bruce,G,442,"Bruce,Bella","BRUCE,BELLA",Montclair State,MSU,1149-15086,26,21,04,0,111,284,21,90,60,33,276,30,23,43,667,50,82,132,63,1,78,0,0,26,0.39,0.23,0.55,10.62,5.08,1.65,0.88,1.15,04
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Montclair State,"Bentz,Hailey",Hailey,Bentz,F,442,"Bentz,Hailey","BENTZ,HAILEY",Montclair State,MSU,1149-15084,10,0,05,0,1,8,1,7,2,1,4,0,0,0,34,0,5,5,5,0,2,0,0,10,0.13,0.14,0.50,0.40,0.50,0.00,0.00,0.00,05
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Montclair State,"McHugh,Mara",Mara,McHugh,G,442,"McHugh,Mara","MCHUGH,MARA",Montclair State,MSU,1149-15085,18,0,07,0,3,12,3,9,4,4,13,1,5,8,88,5,8,13,13,0,9,0,0,18,0.25,0.33,1.00,0.72,0.72,0.44,0.28,0.06,07
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Montclair State,"Craigwell,Alyssa",Alyssa,Craigwell,F,442,"Craigwell,Alyssa","CRAIGWELL,ALYSSA",Montclair State,MSU,1149-14700,26,26,08,0,169,372,19,53,102,73,430,31,64,50,635,39,142,181,63,0,97,3,0,26,0.45,0.36,0.72,16.54,6.96,1.92,2.46,1.19,08
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Montclair State,"Phillip,Samantha",Samantha,Phillip,G,442,"Phillip,Samantha","PHILLIP,SAMANTHA",Montclair State,MSU,1149-14495,25,12,10,0,67,165,28,75,33,22,184,1,22,25,495,40,68,108,38,0,28,1,0,25,0.41,0.37,0.67,7.36,4.32,1.00,0.88,0.04,10
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Montclair State,"Saalfield,Clare",Clare,Saalfield,F,442,"Saalfield,Clare","SAALFIELD,CLARE",Montclair State,MSU,1149-14703,1,0,13,0,0,5,0,0,0,0,0,0,0,0,4,1,1,2,0,0,1,0,0,1,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,13
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Montclair State,"Marcotte,Madison",Madison,Marcotte,G,442,"Marcotte,Madison","MARCOTTE,MADISON",Montclair State,MSU,1149-14702,23,8,20,0,14,50,2,11,22,14,44,0,25,30,409,24,25,49,24,0,35,0,0,23,0.28,0.18,0.64,1.91,2.13,1.30,1.09,0.00,20
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Montclair State,"Orlando,Isabella",Isabella,Orlando,G,442,"Orlando,Isabella","ORLANDO,ISABELLA",Montclair State,MSU,1149-14230,23,2,21,0,20,85,16,65,18,14,70,1,19,14,368,16,32,48,39,0,9,2,0,23,0.24,0.25,0.78,3.04,2.09,0.61,0.83,0.04,21
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Montclair State,"Sullivan,Malvina",Malvina,Sullivan,G,442,"Sullivan,Malvina","SULLIVAN,MALVINA",Montclair State,MSU,1149-14499,15,0,23,0,10,26,4,13,32,18,42,3,9,8,141,12,15,27,31,0,9,1,0,15,0.38,0.31,0.56,2.80,1.80,0.53,0.60,0.20,23
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Montclair State,"Hughes,Shannon",Shannon,Hughes,G,442,"Hughes,Shannon","HUGHES,SHANNON",Montclair State,MSU,1149-14228,26,26,25,0,65,169,34,106,23,14,178,20,20,31,752,57,44,101,51,1,27,0,0,26,0.38,0.32,0.61,6.85,3.88,1.19,0.77,0.77,25
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Montclair State,"Dichter,Katie",Katie,Dichter,G,442,"Dichter,Katie","DICHTER,KATIE",Montclair State,MSU,1149-15087,22,2,40,0,10,33,1,9,17,13,34,0,22,28,240,3,21,24,28,0,28,0,0,22,0.30,0.11,0.76,1.55,1.09,1.27,1.00,0.00,40
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Montclair State,"Green,Raniyah",Raniyah,Green,F,442,"Green,Raniyah","GREEN,RANIYAH",Montclair State,MSU,1149-15083,7,0,02,0,5,7,0,1,3,2,12,0,4,4,73,4,14,18,7,0,13,0,0,7,0.71,0.00,0.67,1.71,2.57,0.57,0.57,0.00,02
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Montclair State,Samantha Philipp,Samantha,Philipp,g,442,Samantha Philipp,"PHILIPP,SAMANTHA",Montclair State,MSU,0,1,1,10,0,2,6,0,1,1,0,4,0,1,0,31,3,6,9,4,0,5,0,0,1,0.33,0.00,0.00,4.00,9.00,0.00,1.00,0.00,10
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Rutgers-Camden,"Goodwine, Hope",Hope,Goodwine,*,588,"Goodwine, Hope","GOODWINE,HOPE",Rutgers-Camden,RUCW,1155-5222,29,27,00,0,109,304,27,97,134,100,345,1,43,83,857,12,68,80,79,0,122,1,0,29,0.36,0.28,0.75,11.90,2.76,2.86,1.48,0.03,00
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Rutgers-Camden,"Benjamin, Deleon",Deleon,Benjamin,0,588,"Benjamin, Deleon","BENJAMIN,DELEON",Rutgers-Camden,RUCW,1155-5226,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,01
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Rutgers-Camden,"Patino, Mya",Mya,Patino,0,588,"Patino, Mya","PATINO,MYA",Rutgers-Camden,RUCW,1155-5230,29,3,02,0,40,146,30,110,18,9,119,0,25,33,660,16,52,68,59,0,55,2,0,29,0.27,0.27,0.50,4.10,2.34,1.14,0.86,0.00,02
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Rutgers-Camden,"Ortiz, Lilia",Lilia,Ortiz,0,588,"Ortiz, Lilia","ORTIZ,LILIA",Rutgers-Camden,RUCW,1155-5335,13,0,03,0,1,5,0,1,4,2,4,0,1,1,33,2,2,4,4,0,5,0,0,13,0.20,0.00,0.50,0.31,0.31,0.08,0.08,0.00,03
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Rutgers-Camden,"Toledo, Gabriella",Gabriella,Toledo,*,588,"Toledo, Gabriella","TOLEDO,GABRIELLA",Rutgers-Camden,RUCW,1155-5336,29,28,04,0,57,194,45,161,23,17,176,3,46,26,680,16,33,49,59,0,32,1,0,29,0.29,0.28,0.74,6.07,1.69,0.90,1.59,0.10,04
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Rutgers-Camden,"El, Tamea",Tamea,El,*,588,"El, Tamea","EL,TAMEA",Rutgers-Camden,RUCW,1155-5337,29,29,05,0,111,277,3,32,64,40,265,5,29,49,902,58,170,228,52,0,52,0,0,29,0.40,0.09,0.63,9.14,7.86,1.69,1.00,0.17,05
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Rutgers-Camden,"Vicente, Julissa",Julissa,Vicente,0,588,"Vicente, Julissa","VICENTE,JULISSA",Rutgers-Camden,RUCW,1155-5338,3,0,06,0,1,1,1,1,2,1,4,0,1,0,9,2,1,3,0,0,3,0,0,3,1.00,1.00,0.50,1.33,1.00,0.00,0.33,0.00,06
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Rutgers-Camden,"Perry, Amber",Amber,Perry,0,588,"Perry, Amber","PERRY,AMBER",Rutgers-Camden,RUCW,1155-5228,22,0,07,0,9,35,0,0,7,1,19,0,11,4,158,12,4,16,9,0,8,0,0,22,0.26,0.00,0.14,0.86,0.73,0.18,0.50,0.00,07
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Rutgers-Camden,"Galloway, Ziarra",Ziarra,Galloway,0,588,"Galloway, Ziarra","GALLOWAY,ZIARRA",Rutgers-Camden,RUCW,1155-5339,-19,0,08,0,-16,-76,0,0,-14,-13,-45,-14,-7,-15,-310,-65,-35,-100,-27,0,-33,0,0,-19,0.21,0.00,0.93,2.37,5.26,0.79,0.37,0.74,08
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Rutgers-Camden,"Collier, Tamyia",Tamyia,Collier,*,588,"Collier, Tamyia","COLLIER,TAMYIA",Rutgers-Camden,RUCW,1155-5340,29,28,10,0,82,203,2,17,67,49,215,11,49,33,734,52,89,141,97,1,57,4,0,29,0.40,0.12,0.73,7.41,4.86,1.14,1.69,0.38,10
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Rutgers-Camden,"Thomas, Madie",Madie,Thomas,0,588,"Thomas, Madie","THOMAS,MADIE",Rutgers-Camden,RUCW,1155-5231,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Rutgers-Camden,"Edmundo, Courtney",Courtney,Edmundo,*,588,"Edmundo, Courtney","EDMUNDO,COURTNEY",Rutgers-Camden,RUCW,1155-5223,29,27,12,0,159,331,24,75,165,120,462,39,62,73,918,85,220,305,83,1,131,2,0,29,0.48,0.32,0.73,15.93,10.52,2.52,2.14,1.34,12
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Rutgers-Camden,"Wyatt, Tireya",Tireya,Wyatt,0,588,"Wyatt, Tireya","WYATT,TIREYA",Rutgers-Camden,RUCW,1155-5341,29,2,15,0,50,151,28,99,19,9,137,1,17,20,381,13,45,58,40,0,32,0,0,29,0.33,0.28,0.47,4.72,2.00,0.69,0.59,0.03,15
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Rutgers-Camden,"Zinckgraf, Amelia",Amelia,Zinckgraf,0,588,"Zinckgraf, Amelia","ZINCKGRAF,AMELIA",Rutgers-Camden,RUCW,1155-5144,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Rutgers-Camden,"Harris, Kaliyah",Kaliyah,Harris,0,588,"Harris, Kaliyah","HARRIS,KALIYAH",Rutgers-Camden,RUCW,1155-5342,8,0,24,0,0,1,0,0,0,0,0,0,0,0,17,1,3,4,2,0,1,0,0,8,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,24
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Rutgers-Camden,Zairra Galloway,Zairra,Galloway,0,588,Zairra Galloway,"GALLOWAY,ZAIRRA",Rutgers-Camden,RUCW,0,22,1,08,0,33,98,1,2,25,14,81,26,21,26,407,53,50,103,47,0,25,1,0,22,0.34,0.50,0.56,3.68,4.68,1.18,0.95,1.18,08
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Rowan,"Bross,Lily",Lily,Bross,G,259,"Bross,Lily","BROSS,LILY",Rowan,Rowan,1154-4850,25,2,03,0,20,77,1,10,19,14,55,3,14,37,284,9,33,42,38,0,14,0,0,25,0.26,0.10,0.74,2.20,1.68,1.48,0.56,0.12,03
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Rowan,"Sikaras,Christina",Christina,Sikaras,G,259,"Sikaras,Christina","SIKARAS,CHRISTINA",Rowan,Rowan,1154-5108,19,0,04,0,25,65,19,48,28,17,86,0,7,10,219,4,15,19,23,0,22,1,0,19,0.38,0.40,0.61,4.53,1.00,0.53,0.37,0.00,04
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Rowan,"Poulas,Emily",Emily,Poulas,G,259,"Poulas,Emily","POULAS,EMILY",Rowan,Rowan,1154-4851,24,3,05,0,38,107,23,79,10,6,105,4,13,7,347,5,21,26,26,0,12,0,0,24,0.36,0.29,0.60,4.38,1.08,0.29,0.54,0.17,05
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Rowan,"Davis,Tuts",Tuts,Davis,F,259,"Davis,Tuts","DAVIS,TUTS",Rowan,Rowan,1154-4634,7,0,10,0,5,9,0,0,5,3,13,2,2,2,36,4,15,19,5,0,6,0,0,7,0.56,0.00,0.60,1.86,2.71,0.29,0.29,0.29,10
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Rowan,"Barrera,Natalia",Natalia,Barrera,F,259,"Barrera,Natalia","BARRERA,NATALIA",Rowan,Rowan,1154-5109,25,2,12,0,57,121,0,0,39,19,133,14,12,28,378,54,43,97,40,0,46,0,0,25,0.47,0.00,0.49,5.32,3.88,1.12,0.48,0.56,12
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Rowan,"Kraybill,Ava",Ava,Kraybill,G,259,"Kraybill,Ava","KRAYBILL,AVA",Rowan,Rowan,1154-5110,26,11,13,0,27,116,7,39,54,31,92,3,28,39,520,14,60,74,44,0,42,0,0,26,0.23,0.18,0.57,3.54,2.85,1.50,1.08,0.12,13
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Rowan,"Selmer,Haley",Haley,Selmer,F,259,"Selmer,Haley","SELMER,HALEY",Rowan,Rowan,1154-4636,26,13,14,0,98,236,0,3,45,33,229,9,22,24,478,56,107,163,43,0,43,0,0,26,0.42,0.00,0.73,8.81,6.27,0.92,0.85,0.35,14
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Rowan,"Carlies,Charlotte",Charlotte,Carlies,F,259,"Carlies,Charlotte","CARLIES,CHARLOTTE",Rowan,Rowan,1154-4637,26,26,15,0,73,154,0,0,73,33,179,46,26,36,646,73,122,195,47,0,52,0,0,26,0.47,0.00,0.45,6.88,7.50,1.38,1.00,1.77,15
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Rowan,"Jazmin,Abigail",Abigail,Jazmin,G,259,"Jazmin,Abigail","JAZMIN,ABIGAIL",Rowan,Rowan,1154-4853,16,12,21,0,32,116,9,41,70,48,121,5,23,26,363,13,48,61,33,0,32,0,0,16,0.28,0.22,0.69,7.56,3.81,1.63,1.44,0.31,21
2025-26,wbball,New Jersey Athletic Conference (NJAC),njac,Rowan,"Crooker,Victoria",Victoria,Crooker,G,259,"Crooker,Victoria","CROOKER,VICTORIA",Rowan,Rowan,1154-4638,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22
