season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source,global_rank,rating,composite_score
2025-26,mgolf,Men,Liberty League,ll,Rochester,University of Rochester,Chujing Su,,Third Year,35297,21,ACTIVE,71.38,-0.62,21,70.5359739606702,8,3,3,56.7588097037469,-7.01462448755913,Region II - (M) DIII,clippd_scoreboard,10,96,62.3643071524397
2025-26,mgolf,Men,Liberty League,ll,New York,New York University,Tanmay Chandra,,Second Year,80199,100000,ACTIVE,72.27,0.27,11,72.623917887912,5,1,1,40.662725636301,-9.50881865322277,Region II - (M) DIII,clippd_scoreboard,29,95,52.4176757911636
2025-26,mgolf,Men,Liberty League,ll,New York,New York University,Jomyuth Luangtana-Anan,,Fourth Year,27319,286,ACTIVE,73.47,1.47,17,74.3087481336943,7,0,0,23.4716202148649,-9.3617024878278,Region II - (M) DIII,clippd_scoreboard,102,93,36.1709037000806
2025-26,mgolf,Men,Liberty League,ll,New York,New York University,Oscar Uribe,,Third Year,36428,251,ACTIVE,73.78,1.78,18,74.3677225881382,8,1,1,24.8428409737077,-9.31971537464591,Region II - (M) DIII,clippd_scoreboard,127,93,33.4740382438283
2025-26,mgolf,Men,Liberty League,ll,Hobart,Hobart College,Aman Dhiman,,,8285,297,ACTIVE,73.93,1.93,14,74.6049608329925,7,1,1,23.1083215722185,-12.637536485022,Region II - (M) DIII,clippd_scoreboard,142,93,31.7474683235355
2025-26,mgolf,Men,Liberty League,ll,Skidmore,Skidmore College,Rudraksha Banerjee,,Third Year,32468,313,ACTIVE,74.42,2.42,24,74.664818227848,10,2,0,22.4000931874698,-10.28505626902,Region II - (M) DIII,clippd_scoreboard,218,91,26.6688344999222
2025-26,mgolf,Men,Liberty League,ll,Rochester,University of Rochester,Anderson Palm,,Second Year,4700,225,ACTIVE,74.43,2.43,21,73.5835930082892,8,0,0,26.2201611708415,-7.01462448755913,Region II - (M) DIII,clippd_scoreboard,221,91,26.4098807726345
2025-26,mgolf,Men,Liberty League,ll,Skidmore,Skidmore College,Patrick McLaughlin,,Third Year,32470,395,ACTIVE,74.67,2.67,24,74.914818227848,10,1,0,19.9708999539968,-10.28505626902,Region II - (M) DIII,clippd_scoreboard,255,90,24.661337130954
2025-26,mgolf,Men,Liberty League,ll,New York,New York University,Qi (Steven) Liu,,Second Year,6664,421,ACTIVE,74.67,2.67,18,75.2566114770271,8,1,0,19.0520517046425,-9.31971537464591,Region II - (M) DIII,clippd_scoreboard,256,90,24.6520477584056
2025-26,mgolf,Men,Liberty League,ll,Rensselaer,Rensselaer Polytechnic Institute,Zydon Yuan,,Second Year,5399,333,ACTIVE,74.71,2.71,21,74.9260836555758,10,1,0,21.7257887753484,-10.2946464152301,Region II - (M) DIII,clippd_scoreboard,261,90,24.506234410183
2025-26,mgolf,Men,Liberty League,ll,Rochester,University of Rochester,Arjun Aujla,,Fourth Year,16426,206,ACTIVE,74.81,2.81,21,73.9645453892416,8,0,0,27.2532866281073,-7.01462448755913,Region II - (M) DIII,clippd_scoreboard,280,90,23.6341782263089
2025-26,mgolf,Men,Liberty League,ll,Hobart,Hobart College,Troy Gregg,,,8282,516,ACTIVE,74.93,2.93,14,75.6049608329925,7,2,0,16.7070506305594,-12.637536485022,Region II - (M) DIII,clippd_scoreboard,298,90,23.1027512218495
2025-26,mgolf,Men,Liberty League,ll,Rochester,University of Rochester,Galen Fowles,,Third Year,35295,304,ACTIVE,75.38,3.38,21,74.5359739606702,8,0,0,22.7922920963499,-7.01462448755913,Region II - (M) DIII,clippd_scoreboard,370,88,20.5942324471924
2025-26,mgolf,Men,Liberty League,ll,Hobart,Hobart College,Robby Kurzer,,,35892,596,ACTIVE,75.57,3.57,14,76.2478179758497,7,1,0,14.6053680270652,-12.637536485022,Region II - (M) DIII,clippd_scoreboard,404,88,19.7555692720871
2025-26,mgolf,Men,Liberty League,ll,Clarkson,Clarkson University,Eric Spoth,,Fourth Year,20576,774,ACTIVE,75.68,3.68,22,77.2556584498343,11,1,0,11.4258372331935,-12.7378983764443,Region II - (M) DIII,clippd_scoreboard,438,87,18.5798246532759
2025-26,mgolf,Men,Liberty League,ll,Rochester,University of Rochester,Josh Pethel,,,18194,336,ACTIVE,75.73,3.73,15,75.4329904721256,6,1,0,21.5998084096397,-7.84833136712401,Region II - (M) DIII,clippd_scoreboard,442,87,18.3241418415341
2025-26,mgolf,Men,Liberty League,ll,Skidmore,Skidmore College,Tate Esler,,Fourth Year,19223,541,ACTIVE,76.0,4.0,14,76.2147008730941,6,0,0,15.7137085707062,-9.88473620882846,Region II - (M) DIII,clippd_scoreboard,496,86,17.059091666262
2025-26,mgolf,Men,Liberty League,ll,Skidmore,Skidmore College,Jaden Cheng,,Second Year,4600,552,ACTIVE,76.12,4.12,24,76.3731515611813,10,1,0,15.5290011930719,-10.28505626902,Region II - (M) DIII,clippd_scoreboard,520,85,16.5061832950997
2025-26,mgolf,Men,Liberty League,ll,Clarkson,Clarkson University,Tyler Yacawych,,Third Year,35872,749,ACTIVE,76.14,4.14,22,77.7102039043798,11,1,0,11.8268066766921,-12.7378983764443,Region II - (M) DIII,clippd_scoreboard,528,85,16.1516474302703
2025-26,mgolf,Men,Liberty League,ll,St. Lawrence,St. Lawrence University,Gabe Ward,,Third Year,16431,727,ACTIVE,76.39,4.39,23,77.3765407210627,11,0,0,12.0983414497715,-11.4047653754046,Region II - (M) DIII,clippd_scoreboard,583,84,15.0510208587071
2025-26,mgolf,Men,Liberty League,ll,Skidmore,Skidmore College,Derek Thomas,,Second Year,4591,548,ACTIVE,76.56,4.56,18,76.5323463438551,7,1,0,15.5748419741742,-10.5474907712812,Region II - (M) DIII,clippd_scoreboard,631,83,14.1171577450852
2025-26,mgolf,Men,Liberty League,ll,St. Lawrence,St. Lawrence University,Jimmy King,,Fourth Year,12464,704,ACTIVE,76.58,4.58,24,77.6567246386851,12,2,1,12.5423830365824,-11.7015055124069,Region II - (M) DIII,clippd_scoreboard,637,83,13.9865148095241
2025-26,mgolf,Men,Liberty League,ll,Skidmore,Skidmore College,Campbell Jenkins,,Fourth Year,16256,100000,ACTIVE,76.78,4.78,9,77.9004920718572,4,0,0,9.20510960963878,-10.9099324478709,Region II - (M) DIII,clippd_scoreboard,687,82,12.846723217999
2025-26,mgolf,Men,Liberty League,ll,Skidmore,Skidmore College,Johnny Hwang,,Third Year,32469,658,ACTIVE,76.83,4.83,24,77.0814848945147,10,0,0,13.342834303174,-10.28505626902,Region II - (M) DIII,clippd_scoreboard,700,82,12.6496695278516
2025-26,mgolf,Men,Liberty League,ll,St. Lawrence,St. Lawrence University,George Sherbrooke,,Fourth Year,19858,100000,ACTIVE,76.83,4.83,6,78.8575487805573,3,0,0,7.57826110300113,-13.7004955549275,Region II - (M) DIII,clippd_scoreboard,704,82,12.5423830365824
2025-26,mgolf,Men,Liberty League,ll,Clarkson,Clarkson University,Ryan Makowski,,Fourth Year,19898,849,ACTIVE,76.92,4.92,13,78.6951179026864,7,2,1,10.0631431541844,-14.3821378598762,Region II - (M) DIII,clippd_scoreboard,728,82,12.0917368156514
2025-26,mgolf,Men,Liberty League,ll,Rensselaer,Rensselaer Polytechnic Institute,Sujaan Singh,,Second Year,5397,763,ACTIVE,76.93,4.93,15,77.5174078996209,7,0,0,11.5591459652276,-10.2530183753477,Region II - (M) DIII,clippd_scoreboard,730,82,12.0806139691047
2025-26,mgolf,Men,Liberty League,ll,St. Lawrence,St. Lawrence University,Ben DeBiase,,Fourth Year,15123,873,ACTIVE,77.08,5.08,24,78.1567246386851,12,0,0,9.53112434966107,-11.7015055124069,Region II - (M) DIII,clippd_scoreboard,767,81,11.5117323008338
2025-26,mgolf,Men,Liberty League,ll,Clarkson,Clarkson University,Luke Weisiger,,Fourth Year,10413,980,ACTIVE,77.23,5.23,22,78.8011129952888,11,0,0,8.12366016056158,-12.7378983764443,Region II - (M) DIII,clippd_scoreboard,806,80,10.8728571955989
2025-26,mgolf,Men,Liberty League,ll,St. Lawrence,St. Lawrence University,Conlin Bradshaw,,Second Year,8688,852,ACTIVE,77.24,5.24,21,78.52431240485,11,1,0,9.98918558473631,-12.0064330299866,Region II - (M) DIII,clippd_scoreboard,808,80,10.831052488679
2025-26,mgolf,Men,Liberty League,ll,Rensselaer,Rensselaer Polytechnic Institute,Robert Chuang,,Second Year,5400,861,ACTIVE,77.52,5.52,21,77.7356074650996,10,0,0,9.76418531190875,-10.2946464152301,Region II - (M) DIII,clippd_scoreboard,872,79,9.55416084228801
2025-26,mgolf,Men,Liberty League,ll,New York,New York University,Bryan Zhao,,Second Year,6666,706,ACTIVE,77.9,5.9,10,78.2984865435348,4,0,0,12.5165792899688,-9.02068360215262,Region II - (M) DIII,clippd_scoreboard,963,77,8.34980810048045
2025-26,mgolf,Men,Liberty League,ll,Rensselaer,Rensselaer Polytechnic Institute,Ryan Komp,,,12414,964,ACTIVE,78.29,6.29,21,78.4975122270044,10,0,0,8.34091655217475,-10.2946464152301,Region II - (M) DIII,clippd_scoreboard,1061,75,7.12117278129424
2025-26,mgolf,Men,Liberty League,ll,Rensselaer,Rensselaer Polytechnic Institute,Patrick Kiernan,,Fourth Year,22724,1064,ACTIVE,78.6,6.6,20,79.0898918680936,9,0,0,7.0767908483626,-10.440381632666,Region II - (M) DIII,clippd_scoreboard,1126,74,6.20427874512636
2025-26,mgolf,Men,Liberty League,ll,St. Lawrence,St. Lawrence University,Kevin Dillon,,Third Year,35158,1067,ACTIVE,78.71,6.71,24,79.7817246386851,12,2,1,7.04367448131055,-11.7015055124069,Region II - (M) DIII,clippd_scoreboard,1162,73,5.71349753552922
2025-26,mgolf,Men,Liberty League,ll,New York,New York University,Jia Yu (George) Zhou,,Second Year,6667,860,ACTIVE,78.93,6.93,15,79.1065036631774,7,0,0,9.77611766439072,-9.98407015296739,Region II - (M) DIII,clippd_scoreboard,1227,72,4.92132430269315
2025-26,mgolf,Men,Liberty League,ll,Clarkson,Clarkson University,Brian Secor,,Third Year,9295,1180,ACTIVE,78.94,6.94,16,80.6146375367984,8,0,0,5.54985842123638,-12.1247171310255,Region II - (M) DIII,clippd_scoreboard,1232,72,4.82249396678117
2025-26,mgolf,Men,Liberty League,ll,Rensselaer,Rensselaer Polytechnic Institute,Anthony Chen,,,22413,100000,ACTIVE,79.11,7.11,9,79.1408789527362,5,0,0,8.47824043613269,-10.8369137385888,Region II - (M) DIII,clippd_scoreboard,1268,71,4.37815497994806
2025-26,mgolf,Men,Liberty League,ll,Hobart,Hobart College,Gavin Poyer,,,19856,1098,ACTIVE,79.17,7.17,12,79.5132604981991,6,0,0,6.55745537358523,-12.35522080528,Region II - (M) DIII,clippd_scoreboard,1283,71,4.20502696943099
2025-26,mgolf,Men,Liberty League,ll,Rochester,University of Rochester,Henry Zhong,,Second Year,4699,100000,ACTIVE,79.29,7.29,7,79.0614307745846,3,0,0,6.66583588700504,-8.31256391860501,Region II - (M) DIII,clippd_scoreboard,1308,71,3.81642308167203
2025-26,mgolf,Men,Liberty League,ll,St. Lawrence,St. Lawrence University,Ben Glass,,Third Year,32251,100000,ACTIVE,79.33,7.33,6,80.7158773646392,4,0,0,4.68035353438868,-14.9107041348298,Region II - (M) DIII,clippd_scoreboard,1317,71,3.75298934676281
2025-26,mgolf,Men,Liberty League,ll,Clarkson,Clarkson University,Joseph Tiderencel,,Fourth Year,13517,1229,ACTIVE,79.63,7.63,19,81.1663131399233,10,1,0,4.90927459734045,-12.9286213961052,Region II - (M) DIII,clippd_scoreboard,1369,70,2.86857283456635
2025-26,mgolf,Men,Liberty League,ll,New York,New York University,Ryan Leung,,,20635,1163,ACTIVE,79.64,7.64,11,79.7478228960602,5,0,0,5.70699544537178,-8.89020101994036,Region II - (M) DIII,clippd_scoreboard,1372,70,2.85646373261994
2025-26,mgolf,Men,Liberty League,ll,Skidmore,Skidmore College,Chris Berry,,Second Year,4596,100000,ACTIVE,79.71,7.71,7,80.4385560751531,3,0,0,5.04636084393974,-11.2349928775812,Region II - (M) DIII,clippd_scoreboard,1398,69,2.42372583632792
2025-26,mgolf,Men,Liberty League,ll,Hobart,Hobart College,Ben Bush,,,8284,100000,ACTIVE,80.0,8.0,9,81.084091556138,5,0,0,4.82662608631294,-13.4995573978348,Region II - (M) DIII,clippd_scoreboard,1470,68,0.980121965203413
2025-26,mgolf,Men,Liberty League,ll,St. Lawrence,St. Lawrence University,Connor Murphy,,Fourth Year,35157,100000,ACTIVE,80.22,8.22,9,82.0772677214577,6,0,0,3.60400919206378,-13.7166392321132,Region II - (M) DIII,clippd_scoreboard,1502,67,6.43875933912093
2025-26,mgolf,Men,Liberty League,ll,Hobart,Hobart College,Andrew Murray,,,8281,100000,ACTIVE,80.9,8.9,10,81.8864095373636,5,0,0,3.54233347998006,-13.2870518403015,Region II - (M) DIII,clippd_scoreboard,1627,65,0.464178234840978
2025-26,mgolf,Men,Liberty League,ll,Skidmore,Skidmore College,Eric Carter,,Fourth Year,26645,100000,ACTIVE,81.0,9.0,7,81.7242703608674,3,0,0,3.40229996630275,-11.2349928775812,Region II - (M) DIII,clippd_scoreboard,1648,64,0.394884017743373
2025-26,mgolf,Men,Liberty League,ll,Clarkson,Clarkson University,Aaron Walsh,,,19369,100000,ACTIVE,81.0,9.0,7,83.1780353467633,4,0,0,3.172972311422,-14.3899288561463,Region II - (M) DIII,clippd_scoreboard,1649,64,7.21998821682864
2025-26,mgolf,Men,Liberty League,ll,Rensselaer,Rensselaer Polytechnic Institute,Nicholas Ventura,,Third Year,34161,1336,ACTIVE,82.62,10.62,13,83.040794542101,6,0,0,3.47124735682592,-10.7477796307139,Region II - (M) DIII,clippd_scoreboard,1882,60,3.86658618334049
