conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,z_hitting_stats_hits,z_hitting_stats_runs,z_hitting_stats_runs_batted_in,z_hitting_stats_home_runs,z_hitting_stats_stolen_bases,z_hitting_stats_strikeouts,composite_score,rank,rating
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,softball,Aurora,Faith Biggs,,,,32,31,95,30,34,27,9,2,3,15,0,2,18,8,18,2,2,2,0,0,0,0,0,0,0,0.447,56,116,20,0.9,0.358,0.589,45,59,9,0,0,0,0,2,0,113,0.92,0,0.0,4,7,20,23,"10,26",0.38,10,26,"18,54",0.33,18,54,"13,33",0.39,13,33,"5,12",0.42,5,12,0,0,0,0,"6,13","13,16","34,64",19,0.0,0,0,0,0.0,0,0,13,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2121097776398078,2.175101161489699,2.0473016917335274,1.6850773017958474,4.100572112549478,1.875302105034477,4.860352670234922,11,88
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,softball,Alverno,Giselle Moreno,,,,35,35,91,22,39,22,10,2,5,6,1,2,12,0,9,1,0,0,0,0,0,0,1,1,0,0.475,68,99,10,0.9,0.429,0.747,51,40,9,0,0,1,0,2,0,100,0.91,1,1.0,1,4,16,22,"16,39",0.41,16,39,"19,49",0.39,19,49,"12,35",0.34,12,35,"0,4",0.0,0,4,0,0,0,0,"16,28","7,8","27,50","0,1",0.0,0,1,0,0.0,0,0,5,22,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,99.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,"1,1",0,0.0,"1,1",1.5169070124454052,1.3679410716356735,1.524686800069007,3.0525484105830536,1.80002994604776,0.9488580372086797,4.859153979943645,12,88
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,softball,Dominican,Lilana Santoyo,,,,43,43,137,38,56,25,7,2,0,13,0,3,3,0,14,3,10,0,0,0,0,0,0,0,0,0.471,67,163,17,0.824,0.409,0.489,84,83,16,0,0,0,0,5,0,183,0.913,0,0.0,2,7,38,47,"15,36",0.42,15,36,"27,63",0.43,27,63,"23,46",0.5,23,46,"5,15",0.33,5,15,0,0,0,0,"13,28","9,14","48,77",90,0.0,0,0,0,0.0,0,0,14,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.553217610784436,2.9822612513437248,1.838255735067719,-0.36612936138496166,3.0781089274376034,-0.4408080645300165,4.583092246216594,13,87
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,softball,Aurora,Stephani DeBise,,,,32,29,86,13,34,27,6,1,6,10,0,0,12,1,0,0,0,2,0,0,0,0,0,1,0,0.449,60,98,0,0.0,0.395,0.698,23,0,0,0,0,0,0,0,0,23,1.0,0,0.0,1,2,17,24,"12,26",0.46,12,26,"24,46",0.52,24,46,"15,29",0.52,15,29,"6,9",0.67,6,9,0,0,0,0,"10,24","5,6","31,51",77,0.0,0,0,99,0.0,0,0,4,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2121097776398078,0.45988597054989455,2.0473016917335274,3.7362839649766566,-0.5005122204539579,0.9488580372086797,4.415074771749694,14,87
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,softball,Benedictine,"Duszynski,Victoria",,,,45,45,139,22,54,32,11,0,1,10,0,2,4,1,8,1,2,3,0,0,0,0,0,0,0,0.429,68,156,9,0.889,0.388,0.489,25,14,1,0,0,0,0,0,0,40,0.975,0,0.0,2,1,32,52,"21,51",0.41,21,51,"36,83",0.43,36,83,"31,64",0.48,31,64,"3,11",0.27,3,11,0,0,0,0,"13,26","10,15","51,90",33,0.0,0,0,12,0.0,0,0,15,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.431298716862197,1.3679410716356735,2.5699165833980477,0.3176061930086414,1.5444141497697912,-0.2864007198923835,4.290834332825879,15,86
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,softball,MSOE,Jayda Nelson,,,,44,44,142,22,58,37,11,1,1,6,2,3,5,0,0,0,1,1,0,0,0,0,0,1,0,0.441,74,153,0,0.0,0.408,0.521,225,11,5,0,0,0,0,6,0,241,0.979,0,0.0,4,5,29,49,"24,52",0.46,24,52,"40,87",0.46,40,87,"28,64",0.44,28,64,"8,14",0.57,8,14,0,0,0,0,"8,30","11,18","55,89",143,0.0,0,0,0,0.0,0,0,12,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.675136504706675,1.3679410716356735,3.092531475062568,0.3176061930086414,-0.5005122204539579,-0.13199337525475066,4.106346560536626,16,86
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,softball,Edgewood,Ott Grace,,,,40,39,119,17,30,30,5,0,4,5,0,4,10,0,4,3,1,2,0,0,0,3,0,4,0,0.3,47,131,7,0.571,0.252,0.395,259,16,5,0,0,0,0,7,0,280,0.982,0,0.0,2,3,40,40,"9,39",0.23,9,39,"19,72",0.26,19,72,"14,51",0.27,14,51,"5,10",0.5,5,10,0,0,0,0,"9,31","8,16","35,80",68,0.0,0,0,0,0.0,0,0,15,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9682719897953299,0.8634660154769074,2.3608706267322392,2.36881285618945,0.5219509646579167,0.6400433479334139,4.029617595250612,17,86
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,softball,Concordia Chicago,Arissa Santos,,,,41,41,123,22,32,21,7,0,4,16,0,2,13,1,7,2,5,0,0,0,0,0,0,1,0,0.355,51,146,9,0.778,0.26,0.415,66,105,12,0,0,0,0,14,0,183,0.934,0,0.0,5,4,29,49,"10,35",0.29,10,35,"12,61",0.2,12,61,"9,42",0.21,9,42,"3,7",0.43,3,7,0,0,0,0,"12,32","4,12","31,74",15,0.0,0,0,0,0.0,0,0,6,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0901908837175687,1.3679410716356735,1.4201638217361028,2.36881285618945,1.2887983534918226,1.1032653818463125,3.8775446809373717,18,85
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,softball,Concordia Wisconsin,Shadoski Jenna,,,,43,43,130,36,51,24,8,3,1,5,0,0,10,3,5,0,0,1,0,0,0,0,0,1,0,0.412,68,136,5,1.0,0.392,0.523,105,4,4,0,0,0,0,0,0,113,0.965,0,0.0,8,9,29,33,"19,42",0.45,19,42,"32,81",0.4,32,81,"18,46",0.39,18,46,"5,8",0.63,5,8,0,0,0,0,"10,21","5,7","45,83",50,0.0,0,0,0,0.0,0,0,10,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2484203759788386,2.7804712288802187,1.733732756734815,0.3176061930086414,0.7775667609358853,0.6400433479334139,3.829066064980411,19,85
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,softball,Concordia Wisconsin,Duval Rylie,,,,44,44,129,32,47,23,6,1,1,22,0,0,2,2,6,0,1,3,0,0,0,0,0,0,0,0.448,58,155,6,1.0,0.364,0.45,39,78,4,0,0,0,0,4,0,121,0.967,0,0.0,6,4,29,50,"12,37",0.32,12,37,"29,73",0.4,29,73,"19,46",0.41,19,46,"5,8",0.63,5,8,0,0,0,0,"15,32","7,9","46,83",113,0.0,0,0,0,0.0,0,0,10,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.004582588134361,2.3768911839532056,1.629209778401911,0.3176061930086414,1.033182557213854,-0.5952154091676494,3.78235407760678,20,84
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,softball,Concordia Chicago,Emily Garcia,,,,39,31,108,33,41,19,10,1,2,9,0,10,12,4,8,0,2,2,0,0,0,1,0,2,0,0.465,59,131,8,1.0,0.38,0.546,35,22,1,0,0,0,0,2,0,58,0.983,0,0.0,4,2,24,31,"9,30",0.3,9,30,"20,48",0.42,20,48,"14,30",0.47,14,30,"3,8",0.38,3,8,0,0,0,0,"32,54","6,10","27,52",28,0.0,0,0,111,0.0,0,0,7,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.638825906367644,2.477786195184959,1.2111178650702947,1.0013417474022444,1.5444141497697912,0.9488580372086797,3.675572601607519,21,84
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,softball,MSOE,Carlee Emery,,,,44,44,138,16,46,29,12,0,3,8,0,1,12,4,0,0,2,1,0,0,0,1,0,1,0,0.372,67,150,0,0.0,0.333,0.486,56,3,3,0,0,0,0,1,0,62,0.952,0,0.0,3,1,30,50,"20,51",0.39,20,51,"29,80",0.36,29,80,"17,48",0.35,17,48,"4,12",0.33,4,12,0,0,0,0,"9,29","5,11","43,88",81,0.0,0,0,0,0.0,0,0,8,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9436231411732414,0.7625710042451542,2.2563476483993354,1.6850773017958474,-0.5005122204539579,0.9488580372086797,3.6646397131207773,22,84
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,softball,Wisconsin Lutheran,Anhalt Alea,,,,29,29,93,26,36,19,9,3,3,5,0,1,13,4,8,1,0,1,0,0,0,0,0,0,0,0.42,60,100,9,0.889,0.387,0.645,69,6,1,5,0,15,5,1,0,76,0.987,20,0.75,3,2,9,33,"13,31",0.42,13,31,"19,47",0.4,19,47,"9,28",0.32,9,28,"4,9",0.44,4,9,0,0,0,0,"5,13","4,7","24,48",55,0.0,0,0,0,0.0,0,0,3,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3340286715620466,1.7715211165626863,1.2111178650702947,1.6850773017958474,1.5444141497697912,1.1032653818463125,3.657921648423247,23,83
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,softball,Dominican,Ra. Davis,,,,42,41,132,17,48,35,9,5,1,3,0,4,3,0,2,0,2,5,0,0,0,0,0,1,0,0.382,70,146,2,1.0,0.364,0.53,75,11,4,1,0,9,5,0,0,90,0.956,14,0.643,5,7,30,53,"18,50",0.36,18,50,"29,86",0.34,29,86,"17,50",0.34,17,50,"4,12",0.33,4,12,0,0,0,0,"6,19","16,16","56,97",58,0.0,0,0,44,0.0,0,0,19,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0655420350954805,0.8634660154769074,2.8834855183967596,0.3176061930086414,0.010719372101979345,-0.4408080645300165,3.628504697928753,24,83
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,softball,St. Norbert,Ava Engwall,,,,39,35,111,23,45,19,12,1,4,5,0,4,22,3,1,0,0,0,0,0,0,0,0,0,0,0.45,71,120,1,1.0,0.405,0.64,107,8,6,0,0,0,0,4,0,121,0.95,0,0.0,1,3,24,19,"17,43",0.4,17,43,"25,55",0.45,25,55,"11,27",0.41,11,27,"1,9",0.11,1,9,0,0,0,0,"8,24","4,7","34,59",23,0.0,0,0,"0,1",0.0,0,1,5,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.882663694212122,1.4688360828674267,1.2111178650702947,2.36881285618945,-0.2448964241759893,2.4929314835850085,3.5299171440792376,25,83
