conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game,turnovers_per_game,z_points_per_game,z_rebounds_per_game,z_assists_per_game,z_turnovers_per_game,z_field_goals_pct,z_steals_per_game,z_blocked_shots_per_game,composite_score,rank,rating
landmark_conference,Landmark Conference,2025-26,wbball,Scranton,"Kranson,Kaci",0,G,11,27,27,189,361,42,98,103,84,504,3,38,31,631,65,83,148,24,0,45,0,0,0.52,0.43,0.82,18.67,5.48,1.15,1.41,0.11,1.6666666666666667,3.6686568763534275,1.2458499210887735,0.3291963146585339,0.6435401367665032,1.3230717372405583,1.3119923045697195,-0.3863899304975558,10.87926653497622,1,99
landmark_conference,Landmark Conference,2025-26,wbball,Susquehanna,"Roth,Julia",0,G,21,25,25,138,307,2,9,98,59,337,12,55,57,716,102,134,236,60,0,52,1,0,0.45,0.22,0.6,13.48,9.44,2.28,2.2,0.48,2.08,2.3526439167854796,2.8036007183020653,1.4256211140840982,1.0950788777986622,0.8872981094986282,2.6192992783655793,0.9047999242989554,9.629059419798411,2,94
landmark_conference,Landmark Conference,2025-26,wbball,Elizabethtown,"Mummert,Makenna",0,G,2,28,28,178,409,30,95,113,99,485,9,22,77,939,38,52,90,66,0,67,1,0,0.44,0.32,0.88,17.32,3.21,2.75,0.79,0.32,2.392857142857143,3.326341366639221,0.3528968125851943,1.8816562076504835,1.43685416910987,0.8250447341069239,0.28600455298309596,0.3464475546572209,9.428998257793905,3,93
landmark_conference,Landmark Conference,2025-26,wbball,Juniata,"Bodtorf,Bri",0,G,21,23,23,126,323,12,65,99,63,327,21,45,71,774,35,159,194,39,0,97,1,0,0.39,0.18,0.64,14.22,8.43,3.09,1.96,0.91,4.217391304347826,2.5402835295177106,2.406295590729988,2.2115539349112727,3.430034471326812,0.5137778571484026,2.2221427293643052,2.4053719177111175,8.940009278735431,4,91
landmark_conference,Landmark Conference,2025-26,wbball,Scranton,"Bennett,Elizabeth",0,F,15,27,1,125,252,35,93,59,49,334,31,21,31,521,56,70,126,24,0,15,0,0,0.5,0.38,0.83,12.37,4.67,1.15,0.78,1.15,0.5555555555555556,2.0711844976871316,0.9272190762042363,0.3291963146585339,-0.570273683212419,1.1985649864571495,0.2694563634413762,3.2429004721737185,7.871013934759852,5,90
landmark_conference,Landmark Conference,2025-26,wbball,Catholic,"Scoblick,Anna",0,G,13,23,22,106,243,2,6,99,50,264,17,41,87,627,53,72,125,45,0,60,1,0,0.44,0.33,0.51,11.48,5.43,3.78,1.78,0.74,2.608695652173913,1.8455098283199889,1.2261813504168881,2.8810522637640505,1.6726431580529806,0.8250447341069239,1.92427531761335,1.812122524966774,7.736196338978264,6,89
landmark_conference,Landmark Conference,2025-26,wbball,Susquehanna,"George,Carly",0,F,12,26,26,126,243,1,10,59,41,294,16,21,57,640,58,146,204,69,0,45,2,0,0.52,0.1,0.69,11.31,7.85,2.19,0.81,0.62,1.7307692307692308,1.8024034308004222,2.178140170936122,1.338295245103301,0.7135678571499026,1.3230717372405583,0.31910093206653545,1.3933582477354733,7.527103886205815,7,88
landmark_conference,Landmark Conference,2025-26,wbball,Scranton,"Gorski,Katie",0,G,5,27,27,118,229,13,44,65,49,298,29,40,41,591,47,110,157,49,0,35,0,0,0.52,0.3,0.75,11.04,5.81,1.52,1.48,1.07,1.2962962962962963,1.7339403288575805,1.3756624875232142,0.6882026649129223,0.23893553010686236,1.3230717372405583,1.4278296313617578,2.9637242873528518,7.4695821557289435,8,87
landmark_conference,Landmark Conference,2025-26,wbball,Susquehanna,"Pinckert,Julia",0,G,0,26,26,98,222,39,96,40,29,264,1,50,109,748,33,116,149,55,0,65,2,0,0.44,0.41,0.73,10.15,5.73,4.19,1.92,0.04,2.5,1.5082656594904376,1.3441927744481985,3.2788701113432386,1.5539005017506948,0.8250447341069239,2.155949971197426,-0.6306690922158147,6.756018440513967,9,86
landmark_conference,Landmark Conference,2025-26,wbball,Elizabethtown,"Kennedy,Allyia",0,F,31,28,28,119,241,10,44,84,70,318,24,26,51,670,66,141,207,76,0,79,3,0,0.49,0.23,0.83,11.36,7.39,1.82,0.93,0.86,2.8214285714285716,1.8150817830120591,1.99718932075478,0.9792888948489129,1.9050394996731688,1.1363116110654452,0.5176792065671724,2.2308868021980754,6.687351847544691,10,85
