conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
e8,Empire 8 (E8),2025-26,baseball,Brockport,Frank Vanzillotta,,,,43,43,150,60,47,24,9,2,0,43,0,9,14,9,25,3,3,0,0,0,0,1,0,3,0,0.490,60,205,28,.893,.313,.400,72,0,4,0,0,0,0,0,0,76,.947,0,.000,8,3,47,39,"11,42",0.26,11,42,"22,69",0.32,22,69,"16,49",0.33,16,49,"13,45",0.29,13,45,0,0,0,0,"44,73","9,14","48,81",28,0,0,0,0,0,0,0,15,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8,Empire 8 (E8),2025-26,baseball,Brockport,Josh Index,,,,43,43,146,48,49,21,2,3,1,30,0,5,17,8,12,1,14,2,0,0,0,2,2,4,0,0.459,60,197,13,.923,.336,.411,75,74,2,0,0,0,0,14,0,151,.987,0,.000,5,4,46,44,"10,40",0.25,10,40,"29,78",0.37,29,78,"17,46",0.37,17,46,"14,46",0.30,14,46,0,0,0,0,"14,31","11,14","58,100",29,0,0,0,0,0,0,0,22,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8,Empire 8 (E8),2025-26,baseball,Brockport,Zach Eldred,,,,43,43,170,60,70,71,16,1,18,21,5,6,32,5,8,1,0,4,0,0,0,0,1,0,0,0.483,142,201,9,.889,.412,.835,118,22,2,0,0,7,2,9,0,142,.986,9,.778,1,3,20,51,"24,58",0.41,24,58,"46,102",0.45,46,102,"31,67",0.46,31,67,"17,55",0.31,17,55,0,0,0,0,"12,30","17,20","69,116",40,0,0,0,0,0,0,0,17,32,0,45,1,12,8,0,0,1,1,1,0,62.0,19,13,15,73,10,2,1,1.89,228,255,5,6,0,3,3,0,0,21,.197,43,65,1,"18,62","20,99","15,54",0,"14,79"
e8,Empire 8 (E8),2025-26,baseball,Brockport,Kyle Blake,,,,43,43,160,35,64,39,13,0,1,25,0,1,19,7,7,5,0,2,0,0,0,0,2,1,0,0.479,80,188,12,.583,.400,.500,42,4,1,0,0,0,0,1,0,47,.979,0,.000,6,6,31,43,"19,56",0.34,19,56,"35,92",0.38,35,92,"25,64",0.39,25,64,"18,56",0.32,18,56,0,0,0,0,"15,32","15,26","55,101",26,0,0,0,0,0,0,0,15,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8,Empire 8 (E8),2025-26,baseball,Brockport,Jason Story,,,,43,42,143,49,45,54,12,0,11,22,2,20,26,8,6,1,1,2,0,0,0,1,1,3,0,0.465,90,188,7,.857,.315,.629,54,0,2,0,0,0,0,0,0,56,.964,0,.000,8,4,32,33,"15,43",0.35,15,43,"32,88",0.36,32,88,"20,57",0.35,20,57,"10,48",0.21,10,48,0,0,0,0,"15,32","18,22","65,103",77,0,0,0,0,0,0,0,16,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8,Empire 8 (E8),2025-26,baseball,Brockport,Victor Alongi,,,,42,31,111,28,41,25,8,0,2,15,0,2,11,0,5,2,2,2,0,0,0,0,2,0,0,0.446,55,132,7,.714,.369,.495,28,76,10,0,0,0,0,8,0,114,.912,0,.000,6,7,26,33,"16,41",0.39,16,41,"26,65",0.40,26,65,"18,41",0.44,18,41,"19,43",0.44,19,43,0,0,0,0,"13,25","6,10","44,76",14,0,0,0,"0,1",0,0,1,8,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8,Empire 8 (E8),2025-26,baseball,Brockport,Matthew Coon,,,,26,23,67,14,15,18,4,1,4,9,0,9,21,3,1,1,0,1,0,0,0,0,0,0,0,0.384,33,86,2,.500,.224,.493,119,4,4,0,0,0,0,2,0,127,.969,0,.000,1,2,11,19,"8,27",0.30,8,27,"11,42",0.26,11,42,"6,25",0.24,6,25,"6,21",0.29,6,21,0,0,0,0,"7,18","5,7","22,49",14,0,0,0,1,0,0,0,5,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8,Empire 8 (E8),2025-26,baseball,Brockport,James Dixon,,,,34,29,97,18,35,20,9,0,0,14,0,5,5,3,2,0,1,2,0,0,0,0,0,4,0,0.458,44,119,2,1.000,.361,.454,27,45,8,0,0,0,0,2,0,80,.900,0,.000,0,2,27,33,"8,27",0.30,8,27,"25,55",0.45,25,55,"15,36",0.42,15,36,"11,35",0.31,11,35,0,0,0,0,"9,19","5,11","43,66",23,0,0,0,23,0,0,0,13,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8,Empire 8 (E8),2025-26,baseball,Brockport,James Simoncelli,,,,16,0,2,7,0,1,0,0,0,2,0,2,0,0,5,0,0,1,0,0,0,0,0,0,0,0.571,0,7,5,1.000,.000,.000,8,2,0,0,0,0,0,1,0,10,1.000,0,.000,0,0,0,3,"0,1",0,0,1,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,"1,2","2,3",0,0,0,0,"0,1",0,0,1,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8,Empire 8 (E8),2025-26,baseball,Brockport,Timothy Venditti,,,,38,14,64,15,16,14,3,1,0,4,0,3,13,10,2,1,1,0,0,0,0,1,0,1,0,0.324,21,72,3,.667,.250,.328,26,52,10,0,0,0,0,8,0,88,.886,0,.000,2,4,19,12,"10,29",0.34,10,29,"10,35",0.29,10,35,"9,31",0.29,9,31,"0,13",0,0,13,0,0,0,0,"2,12","3,8","22,40",15,0,0,0,12,0,0,0,4,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
