season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,stats_stats_field_goals_made,stats_stats_field_goals_attempted,stats_stats_three_points_made,stats_stats_three_points_attempted,stats_stats_free_throws_attempted,stats_stats_free_throws_made,stats_stats_points_scored,stats_stats_blocked_shots,stats_stats_steals,stats_stats_assists,stats_stats_minutes_played,stats_stats_offensive_rebounds,stats_stats_defensive_rebounds,stats_stats_total_rebounds,stats_stats_personal_fouls,stats_stats_technical_fouls,stats_stats_turnovers,stats_stats_disqualifications,stats_stats_deadballs,stats_stats_games_played,stats_stats_field_goals_pct,stats_stats_three_points_pct,stats_stats_free_throws_pct,stats_stats_points_per_game,stats_stats_rebounds_per_game,stats_stats_assists_per_game,stats_stats_steals_per_game,stats_stats_blocked_shots_per_game,code,composite_score,global_rank,rating
2025-26,wbball,University Athletic Association (UAA),uaa,New York,"Batchelor,Brooke",Brooke,Batchelor,G,479,"Batchelor,Brooke","BATCHELOR,BROOKE",New York,NYU,1186-5147,30,30,20,0,160,328,43,111,44,38,401,14,80,77,859,47,131,178,51,0,48,0,0,30,0.49,0.39,0.86,13.37,5.93,2.57,2.67,0.47,20,117.0,11,96
2025-26,wbball,University Athletic Association (UAA),uaa,New York,"Clark,Yasmene",Yasmene,Clark,F,479,"Clark,Yasmene","CLARK,YASMENE",New York,NYU,1186-5149,30,21,21,0,85,178,0,3,106,54,224,17,56,45,635,176,142,318,48,0,43,0,0,30,0.48,0.00,0.51,7.47,10.60,1.50,1.87,0.57,21,116.0,12,96
2025-26,wbball,University Athletic Association (UAA),uaa,New York,"Ohonde,Megan",Megan,Ohonde,F,479,"Ohonde,Megan","OHONDE,MEGAN",New York,NYU,1186-5513,22,9,22,0,30,63,1,2,33,23,84,1,19,22,202,12,31,43,34,0,25,1,0,22,0.48,0.50,0.70,3.82,1.95,1.00,0.86,0.05,22,115.0,13,95
2025-26,wbball,University Athletic Association (UAA),uaa,New York,"Goodhart,Madison",Madison,Goodhart,F,479,"Goodhart,Madison","GOODHART,MADISON",New York,NYU,1186-5338,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,114.0,14,95
2025-26,wbball,University Athletic Association (UAA),uaa,New York,"Kenney,Caitlin",Caitlin,Kenney,F,479,"Kenney,Caitlin","KENNEY,CAITLIN",New York,NYU,1186-5340,30,0,30,0,46,117,16,51,17,8,116,28,41,34,411,33,94,127,47,0,23,0,0,30,0.39,0.31,0.47,3.87,4.23,1.13,1.37,0.93,30,113.0,15,94
2025-26,wbball,University Athletic Association (UAA),uaa,New York,"Corral,Sofia",Sofia,Corral,G,479,"Corral,Sofia","CORRAL,SOFIA",New York,NYU,1186-5509,23,0,33,0,29,47,3,5,17,11,72,1,18,31,211,13,13,26,23,0,19,0,0,23,0.62,0.60,0.65,3.13,1.13,1.35,0.78,0.04,33,112.0,16,94
2025-26,wbball,University Athletic Association (UAA),uaa,New York,"Mousouroulis,Alexia",Alexia,Mousouroulis,G,479,"Mousouroulis,Alexia","MOUSOUROULIS,ALEXIA",New York,NYU,1186-5153,17,0,34,0,6,20,1,8,4,3,16,3,7,14,78,5,8,13,5,0,2,0,0,17,0.30,0.13,0.75,0.94,0.76,0.82,0.41,0.18,34,111.0,17,93
2025-26,wbball,University Athletic Association (UAA),uaa,New York,"DuBois,Kelsey",Kelsey,DuBois,C,479,"DuBois,Kelsey","DUBOIS,KELSEY",New York,NYU,1186-5150,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,110.0,18,93
2025-26,wbball,University Athletic Association (UAA),uaa,New York,"Kaibara,Aila",Aila,Kaibara,G,479,"Kaibara,Aila","KAIBARA,AILA",New York,NYU,1186-5511,30,29,47,0,108,257,55,147,31,23,294,5,31,95,577,35,39,74,39,0,80,0,0,30,0.42,0.37,0.74,9.80,2.47,3.17,1.03,0.17,47,109.0,19,93
2025-26,wbball,University Athletic Association (UAA),uaa,Emory,"Psarros,Christina",Christina,Psarros,F,217,"Psarros,Christina","PSARROS,CHRISTINA",Emory,EU,1197-3499,12,0,01,0,3,17,2,11,5,4,12,0,4,5,60,3,10,13,4,0,3,0,0,12,0.18,0.18,0.80,1.00,1.08,0.42,0.33,0.00,01,108.0,20,92
2025-26,wbball,University Athletic Association (UAA),uaa,Emory,"Kennedy,Lily",Lily,Kennedy,G,217,"Kennedy,Lily","KENNEDY,LILY",Emory,EU,1197-1843,25,4,02,0,48,122,6,31,26,20,122,13,17,18,496,38,72,110,29,0,22,0,0,25,0.39,0.19,0.77,4.88,4.40,0.72,0.68,0.52,02,107.0,21,92
2025-26,wbball,University Athletic Association (UAA),uaa,Emory,"Walsh,Lauren",Lauren,Walsh,G,217,"Walsh,Lauren","WALSH,LAUREN",Emory,EU,1197-3503,23,0,03,0,25,59,10,28,19,11,71,0,25,8,194,4,15,19,22,0,12,0,0,23,0.42,0.36,0.58,3.09,0.83,0.35,1.09,0.00,03,106.0,22,91
2025-26,wbball,University Athletic Association (UAA),uaa,Emory,"Allen,Riley",Riley,Allen,G,217,"Allen,Riley","ALLEN,RILEY",Emory,EU,1197-3165,12,0,05,0,38,98,29,80,8,5,110,5,3,9,196,6,42,48,12,0,10,0,0,12,0.39,0.36,0.63,9.17,4.00,0.75,0.25,0.42,05,105.0,23,91
2025-26,wbball,University Athletic Association (UAA),uaa,Emory,"Mullinax,Mary",Mary,Mullinax,G,217,"Mullinax,Mary","MULLINAX,MARY",Emory,EU,1197-3170,25,24,11,0,87,206,15,55,47,37,226,6,18,51,648,32,125,157,41,0,49,0,0,25,0.42,0.27,0.79,9.04,6.28,2.04,0.72,0.24,11,104.0,24,91
2025-26,wbball,University Athletic Association (UAA),uaa,Emory,"Starr,Emma",Emma,Starr,G,217,"Starr,Emma","STARR,EMMA",Emory,EU,1197-3171,25,0,12,0,19,57,7,27,19,16,61,2,9,63,321,4,28,32,21,0,37,0,0,25,0.33,0.26,0.84,2.44,1.28,2.52,0.36,0.08,12,103.0,25,90
2025-26,wbball,University Athletic Association (UAA),uaa,Emory,"Seawell,Savannah",Savannah,Seawell,F,217,"Seawell,Savannah","SEAWELL,SAVANNAH",Emory,EU,1197-3500,13,0,13,0,14,33,0,0,8,3,31,5,1,8,71,11,13,24,19,0,6,0,0,13,0.42,0.00,0.38,2.38,1.85,0.62,0.08,0.38,13,102.0,26,90
2025-26,wbball,University Athletic Association (UAA),uaa,Emory,"Cummings,Sydney",Sydney,Cummings,G,217,"Cummings,Sydney","CUMMINGS,SYDNEY",Emory,EU,1197-3310,11,0,14,0,5,18,4,17,2,1,15,0,1,2,51,1,5,6,2,0,3,0,0,11,0.28,0.24,0.50,1.36,0.55,0.18,0.09,0.00,14,101.0,27,90
2025-26,wbball,University Athletic Association (UAA),uaa,Emory,"Kreusser,Chloe",Chloe,Kreusser,G,217,"Kreusser,Chloe","KREUSSER,CHLOE",Emory,EU,1197-1844,25,1,15,0,57,95,0,1,29,15,129,14,34,25,452,51,76,127,36,0,12,0,0,25,0.60,0.00,0.52,5.16,5.08,1.00,1.36,0.56,15,100.0,28,89
2025-26,wbball,University Athletic Association (UAA),uaa,Emory,"Olson,Tatum",Tatum,Olson,G,217,"Olson,Tatum","OLSON,TATUM",Emory,EU,1197-3498,25,24,21,0,153,351,60,138,45,36,402,3,38,29,703,42,68,110,60,0,56,0,0,25,0.44,0.43,0.80,16.08,4.40,1.16,1.52,0.12,21,99.0,29,89
2025-26,wbball,University Athletic Association (UAA),uaa,Emory,"Martini,Katherine",Katherine,Martini,F,217,"Martini,Katherine","MARTINI,KATHERINE",Emory,EU,1197-1845,11,1,22,0,9,25,0,0,2,1,19,5,2,0,87,5,8,13,15,0,7,0,0,11,0.36,0.00,0.50,1.73,1.18,0.00,0.18,0.45,22,98.0,30,88
2025-26,wbball,University Athletic Association (UAA),uaa,Emory,"Strazza,Mia",Mia,Strazza,G,217,"Strazza,Mia","STRAZZA,MIA",Emory,EU,1197-3501,25,25,25,0,58,141,20,61,43,26,162,4,28,71,634,7,56,63,46,0,55,1,0,25,0.41,0.33,0.60,6.48,2.52,2.84,1.12,0.16,25,97.0,31,88
2025-26,wbball,University Athletic Association (UAA),uaa,Emory,"Loucopoulos,Alexandra",Alexandra,Loucopoulos,G,217,"Loucopoulos,Alexandra","LOUCOPOULOS,ALEXANDRA",Emory,EU,1197-3169,24,22,32,0,121,294,37,106,61,45,324,19,39,43,643,29,65,94,48,0,63,0,0,24,0.41,0.35,0.74,13.50,3.92,1.79,1.63,0.79,32,96.0,32,88
2025-26,wbball,University Athletic Association (UAA),uaa,Emory,"Connelly,Caroline",Caroline,Connelly,F,217,"Connelly,Caroline","CONNELLY,CAROLINE",Emory,EU,1197-3167,25,24,44,0,48,97,0,1,20,15,111,25,10,24,429,48,67,115,46,0,31,0,0,25,0.49,0.00,0.75,4.44,4.60,0.96,0.40,1.00,44,95.0,33,87
2025-26,wbball,University Athletic Association (UAA),uaa,Emory,"Exalant,Serene",Serene,Exalant,G,217,"Exalant,Serene","EXALANT,SERENE",Emory,EU,1197-3497,5,0,10,0,4,5,0,1,1,1,9,1,1,2,16,0,2,2,4,0,2,0,0,5,0.80,0.00,1.00,1.80,0.40,0.40,0.20,0.20,10,94.0,34,87
2025-26,wbball,University Athletic Association (UAA),uaa,Washington St. Louis,"Hughes,Alyssa",Alyssa,Hughes,G,755,"Hughes,Alyssa","HUGHES,ALYSSA",Washington St. Louis,WU,1203-2179,28,28,03,0,102,256,69,164,31,28,301,5,27,27,825,5,79,84,59,0,30,0,0,28,0.40,0.42,0.90,10.75,3.00,0.96,0.96,0.18,03,93.0,35,86
2025-26,wbball,University Athletic Association (UAA),uaa,Washington St. Louis,"Friesen,Molly",Molly,Friesen,F,755,"Friesen,Molly","FRIESEN,MOLLY",Washington St. Louis,WU,1203-2534,14,0,04,0,6,17,1,9,12,8,21,0,0,3,52,3,8,11,6,0,5,0,0,14,0.35,0.11,0.67,1.50,0.79,0.21,0.00,0.00,04,92.0,36,86
2025-26,wbball,University Athletic Association (UAA),uaa,Washington St. Louis,"Blagojevich,Ava",Ava,Blagojevich,G,755,"Blagojevich,Ava","BLAGOJEVICH,AVA",Washington St. Louis,WU,1203-2343,27,0,11,0,23,64,2,14,11,6,54,1,8,22,345,21,30,51,28,0,14,0,0,27,0.36,0.14,0.55,2.00,1.89,0.81,0.30,0.04,11,91.0,37,86
2025-26,wbball,University Athletic Association (UAA),uaa,Washington St. Louis,"Goodwin,Catherine",Catherine,Goodwin,G,755,"Goodwin,Catherine","GOODWIN,CATHERINE",Washington St. Louis,WU,1203-2180,28,28,12,0,70,175,10,39,55,38,188,2,20,83,689,10,64,74,57,0,59,0,0,28,0.40,0.26,0.69,6.71,2.64,2.96,0.71,0.07,12,90.0,38,85
2025-26,wbball,University Athletic Association (UAA),uaa,Washington St. Louis,"Drake,Hope",Hope,Drake,G,755,"Drake,Hope","DRAKE,HOPE",Washington St. Louis,WU,1203-2344,12,0,14,0,15,33,8,14,4,4,42,0,1,4,70,7,7,14,0,0,2,0,0,12,0.45,0.57,1.00,3.50,1.17,0.33,0.08,0.00,14,89.0,39,85
2025-26,wbball,University Athletic Association (UAA),uaa,Washington St. Louis,"Rogers,Sidney",Sidney,Rogers,G,755,"Rogers,Sidney","ROGERS,SIDNEY",Washington St. Louis,WU,1203-2181,28,28,15,0,127,303,52,152,55,45,351,4,33,98,972,15,90,105,50,0,61,0,0,28,0.42,0.34,0.82,12.54,3.75,3.50,1.18,0.14,15,88.0,40,84
2025-26,wbball,University Athletic Association (UAA),uaa,Washington St. Louis,"Seddelmeyer,Reid",Reid,Seddelmeyer,G,755,"Seddelmeyer,Reid","SEDDELMEYER,REID",Washington St. Louis,WU,1203-2536,7,0,20,0,3,4,0,0,2,1,7,0,0,3,27,1,5,6,2,0,4,0,0,7,0.75,0.00,0.50,1.00,0.86,0.43,0.00,0.00,20,87.0,41,84
2025-26,wbball,University Athletic Association (UAA),uaa,Washington St. Louis,"Rich,Jordan",Jordan,Rich,F,755,"Rich,Jordan","RICH,JORDAN",Washington St. Louis,WU,1203-2044,26,26,21,0,76,201,29,92,49,28,209,18,55,60,834,26,117,143,49,0,58,0,0,26,0.38,0.32,0.57,8.04,5.50,2.31,2.12,0.69,21,86.0,42,84
2025-26,wbball,University Athletic Association (UAA),uaa,Washington St. Louis,"Rosin,Amelia",Amelia,Rosin,F,755,"Rosin,Amelia","ROSIN,AMELIA",Washington St. Louis,WU,1203-2182,28,0,22,0,52,92,0,2,37,26,130,4,3,13,418,47,68,115,23,0,22,0,0,28,0.57,0.00,0.70,4.64,4.11,0.46,0.11,0.14,22,85.0,43,83
2025-26,wbball,University Athletic Association (UAA),uaa,Washington St. Louis,"Travnicek,Emilee",Emilee,Travnicek,F,755,"Travnicek,Emilee","TRAVNICEK,EMILEE",Washington St. Louis,WU,1203-2346,9,0,23,0,2,4,0,0,2,0,4,2,1,1,25,0,6,6,4,0,1,0,0,9,0.50,0.00,0.00,0.44,0.67,0.11,0.11,0.22,23,84.0,44,83
2025-26,wbball,University Athletic Association (UAA),uaa,Washington St. Louis,"Starks,Sydney",Sydney,Starks,G,755,"Starks,Sydney","STARKS,SYDNEY",Washington St. Louis,WU,1203-2183,25,2,24,0,31,92,14,53,23,16,92,6,18,23,422,13,65,78,17,0,22,0,0,25,0.34,0.26,0.70,3.68,3.12,0.92,0.72,0.24,24,83.0,45,82
2025-26,wbball,University Athletic Association (UAA),uaa,Washington St. Louis,"Murphy,Tara",Tara,Murphy,F,755,"Murphy,Tara","MURPHY,TARA",Washington St. Louis,WU,1203-2390,7,0,25,0,2,4,0,0,0,0,4,1,0,0,16,1,4,5,0,0,1,0,0,7,0.50,0.00,0.00,0.57,0.71,0.00,0.00,0.14,25,82.0,46,82
2025-26,wbball,University Athletic Association (UAA),uaa,Washington St. Louis,"Helms,Maggie",Maggie,Helms,F,755,"Helms,Maggie","HELMS,MAGGIE",Washington St. Louis,WU,1203-2535,10,0,30,0,3,7,0,1,2,0,6,0,2,4,25,3,4,7,3,0,2,0,0,10,0.43,0.00,0.00,0.60,0.70,0.40,0.20,0.00,30,81.0,47,82
2025-26,wbball,University Athletic Association (UAA),uaa,Washington St. Louis,"Harris,Lexy",Lexy,Harris,C,755,"Harris,Lexy","HARRIS,LEXY",Washington St. Louis,WU,1203-2184,28,28,33,0,218,364,0,1,95,76,512,36,20,24,670,83,173,256,91,1,68,0,0,28,0.60,0.00,0.80,18.29,9.14,0.86,0.71,1.29,33,80.0,48,81
2025-26,wbball,University Athletic Association (UAA),uaa,Washington St. Louis,"O'Grady,Cecilia",Cecilia,O'Grady,F,755,"O'Grady,Cecilia","O'GRADY,CECILIA",Washington St. Louis,WU,1203-2347,11,0,34,0,4,11,0,0,4,2,10,3,0,2,27,3,8,11,2,0,1,0,0,11,0.36,0.00,0.50,0.91,1.00,0.18,0.00,0.27,34,79.0,49,81
2025-26,wbball,University Athletic Association (UAA),uaa,Washington St. Louis,"McBeth,Nailah",Nailah,McBeth,F,755,"McBeth,Nailah","MCBETH,NAILAH",Washington St. Louis,WU,1203-2046,14,0,44,0,8,26,0,0,3,2,18,3,7,8,183,14,19,33,11,0,8,0,0,14,0.31,0.00,0.67,1.29,2.36,0.57,0.50,0.21,44,78.0,50,81
2025-26,wbball,University Athletic Association (UAA),uaa,Case Western Reserve,"Plachta,Emily",Emily,Plachta,G,122,"Plachta,Emily","PLACHTA,EMILY",Case Western Reserve,CWRU,1195-3081,25,25,02,0,127,329,41,124,142,98,393,32,29,32,823,53,122,175,41,0,43,0,0,25,0.39,0.33,0.69,15.72,7.00,1.28,1.16,1.28,02,77.0,51,80
2025-26,wbball,University Athletic Association (UAA),uaa,Case Western Reserve,"Roberts,Maya",Maya,Roberts,G,122,"Roberts,Maya","ROBERTS,MAYA",Case Western Reserve,CWRU,1195-3082,18,16,03,0,28,85,3,14,28,13,72,6,14,17,418,14,27,41,19,0,19,0,0,18,0.33,0.21,0.46,4.00,2.28,0.94,0.78,0.33,03,76.0,52,80
2025-26,wbball,University Athletic Association (UAA),uaa,Case Western Reserve,"Banks,Christen",Christen,Banks,G,122,"Banks,Christen","BANKS,CHRISTEN",Case Western Reserve,CWRU,1195-3622,17,0,04,0,11,24,0,0,13,9,31,0,3,3,108,10,9,19,13,0,7,0,0,17,0.46,0.00,0.69,1.82,1.12,0.18,0.18,0.00,04,75.0,53,79
2025-26,wbball,University Athletic Association (UAA),uaa,Case Western Reserve,"Swanson,Clara",Clara,Swanson,F,122,"Swanson,Clara","SWANSON,CLARA",Case Western Reserve,CWRU,1195-3620,6,0,05,0,1,2,0,1,0,0,2,0,1,0,22,0,4,4,2,0,1,0,0,6,0.50,0.00,0.00,0.33,0.67,0.00,0.17,0.00,05,74.0,54,79
2025-26,wbball,University Athletic Association (UAA),uaa,Case Western Reserve,"Rossini,Mila",Mila,Rossini,G,122,"Rossini,Mila","ROSSINI,MILA",Case Western Reserve,CWRU,1195-3415,23,0,10,0,6,37,2,22,6,5,19,1,8,15,212,18,18,36,11,0,15,0,0,23,0.16,0.09,0.83,0.83,1.57,0.65,0.35,0.04,10,73.0,55,79
2025-26,wbball,University Athletic Association (UAA),uaa,Case Western Reserve,"Sirois,Abby",Abby,Sirois,G,122,"Sirois,Abby","SIROIS,ABBY",Case Western Reserve,CWRU,1195-3621,6,0,12,0,1,11,0,7,2,1,3,0,2,2,26,0,2,2,1,0,4,0,0,6,0.09,0.00,0.50,0.50,0.33,0.33,0.33,0.00,12,72.0,56,78
2025-26,wbball,University Athletic Association (UAA),uaa,Case Western Reserve,"Hutter-DeMarco,Emi",Emi,Hutter-DeMarco,G,122,"Hutter-DeMarco,Emi","HUTTER-DEMARCO,EMI",Case Western Reserve,CWRU,1195-3080,25,1,13,0,3,16,1,4,8,5,12,0,13,18,170,7,17,24,22,0,26,0,0,25,0.19,0.25,0.63,0.48,0.96,0.72,0.52,0.00,13,71.0,57,78
2025-26,wbball,University Athletic Association (UAA),uaa,Case Western Reserve,"Ludwig,Lauren",Lauren,Ludwig,G,122,"Ludwig,Lauren","LUDWIG,LAUREN",Case Western Reserve,CWRU,1195-3413,15,0,14,0,13,31,9,22,4,2,37,0,3,1,83,5,6,11,6,0,3,0,0,15,0.42,0.41,0.50,2.47,0.73,0.07,0.20,0.00,14,70.0,58,77
2025-26,wbball,University Athletic Association (UAA),uaa,Case Western Reserve,"Hartjes,Mya",Mya,Hartjes,G,122,"Hartjes,Mya","HARTJES,MYA",Case Western Reserve,CWRU,1195-3242,25,25,20,0,144,341,55,134,54,46,389,1,30,99,826,33,131,164,43,0,69,0,0,25,0.42,0.41,0.85,15.56,6.56,3.96,1.20,0.04,20,69.0,59,77
2025-26,wbball,University Athletic Association (UAA),uaa,Case Western Reserve,"Call,Jordyn",Jordyn,Call,G,122,"Call,Jordyn","CALL,JORDYN",Case Western Reserve,CWRU,1195-3241,25,24,22,0,66,233,34,155,20,14,180,9,19,22,646,17,31,48,34,0,30,0,0,25,0.28,0.22,0.70,7.20,1.92,0.88,0.76,0.36,22,68.0,60,77
2025-26,wbball,University Athletic Association (UAA),uaa,Case Western Reserve,"Schorr,Maura",Maura,Schorr,F,122,"Schorr,Maura","SCHORR,MAURA",Case Western Reserve,CWRU,1195-3245,25,25,30,0,114,259,8,38,66,44,280,25,48,21,655,87,99,186,78,0,66,0,0,25,0.44,0.21,0.67,11.20,7.44,0.84,1.92,1.00,30,67.0,61,76
2025-26,wbball,University Athletic Association (UAA),uaa,Case Western Reserve,"Jordan,Ava",Ava,Jordan,G,122,"Jordan,Ava","JORDAN,AVA",Case Western Reserve,CWRU,1195-3619,9,0,33,0,4,9,0,1,5,5,13,1,3,1,36,1,4,5,3,0,2,0,0,9,0.44,0.00,1.00,1.44,0.56,0.11,0.33,0.11,33,66.0,62,76
2025-26,wbball,University Athletic Association (UAA),uaa,Case Western Reserve,"Angielski,Taylor",Taylor,Angielski,G,122,"Angielski,Taylor","ANGIELSKI,TAYLOR",Case Western Reserve,CWRU,1195-3411,24,0,34,0,34,104,33,94,4,4,105,3,13,7,434,10,31,41,28,0,14,0,0,24,0.33,0.35,1.00,4.38,1.71,0.29,0.54,0.13,34,65.0,63,75
2025-26,wbball,University Athletic Association (UAA),uaa,Case Western Reserve,"Watson,Biz",Biz,Watson,F,122,"Watson,Biz","WATSON,BIZ",Case Western Reserve,CWRU,1195-3246,25,9,35,0,34,147,4,24,33,18,90,21,39,35,566,50,100,150,39,0,39,0,0,25,0.23,0.17,0.55,3.60,6.00,1.40,1.56,0.84,35,64.0,64,75
2025-26,wbball,University Athletic Association (UAA),uaa,Rochester,Zoey Seymour,Zoey,Seymour,0,581,Zoey Seymour,"SEYMOUR,ZOEY",Rochester,URW,1061-3801,17,0,02,0,9,26,0,1,3,1,19,0,7,5,94,5,22,27,11,0,7,0,0,17,0.35,0.00,0.33,1.12,1.59,0.29,0.41,0.00,02,63.0,65,75
2025-26,wbball,University Athletic Association (UAA),uaa,Rochester,Franki Gomez,Franki,Gomez,0,581,Franki Gomez,"GOMEZ,FRANKI",Rochester,URW,1061-3016,23,23,03,0,65,153,15,55,27,20,165,6,18,45,554,24,66,90,24,0,60,0,0,23,0.42,0.27,0.74,7.17,3.91,1.96,0.78,0.26,03,62.0,66,74
2025-26,wbball,University Athletic Association (UAA),uaa,Rochester,Peyton Jones,Peyton,Jones,0,581,Peyton Jones,"JONES,PEYTON",Rochester,URW,1061-3435,22,0,04,0,12,23,3,4,6,6,33,3,1,11,113,6,15,21,10,0,11,0,0,22,0.52,0.75,1.00,1.50,0.95,0.50,0.05,0.14,04,61.0,67,74
2025-26,wbball,University Athletic Association (UAA),uaa,Rochester,Rylee Drahos,Rylee,Drahos,0,581,Rylee Drahos,"DRAHOS,RYLEE",Rochester,URW,1061-3434,0,0,05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,05,60.0,68,73
2025-26,wbball,University Athletic Association (UAA),uaa,Rochester,Macy Bacon,Macy,Bacon,0,581,Macy Bacon,"BACON,MACY",Rochester,URW,1061-3627,24,0,10,0,33,74,13,34,13,9,88,4,2,5,231,8,24,32,21,0,16,0,0,24,0.45,0.38,0.69,3.67,1.33,0.21,0.08,0.17,10,59.0,69,73
2025-26,wbball,University Athletic Association (UAA),uaa,Rochester,Melis Alparslan,Melis,Alparslan,0,581,Melis Alparslan,"ALPARSLAN,MELIS",Rochester,URW,1061-3626,22,0,11,0,33,107,8,45,25,11,85,11,20,30,376,10,51,61,28,0,25,1,0,22,0.31,0.18,0.44,3.86,2.77,1.36,0.91,0.50,11,58.0,70,73
2025-26,wbball,University Athletic Association (UAA),uaa,Rochester,Allison Dauer,Allison,Dauer,0,581,Allison Dauer,"DAUER,ALLISON",Rochester,URW,1061-3629,9,0,12,0,2,8,0,6,2,1,5,1,1,1,26,2,1,3,5,0,5,0,0,9,0.25,0.00,0.50,0.56,0.33,0.11,0.11,0.11,12,57.0,71,72
