season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,global_rank,rating
2025-26,softball,North Eastern Athletic Conference,north_eastern_athletic_c,Keystone College,K. Lee,K.,Lee,,30047,K. Lee,0,0KCSB,1,0,,,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,4,2,0,.000,1.000,2.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Keystone College,KCSB,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.26935698346345,1,99
2025-26,softball,North Eastern Athletic Conference,north_eastern_athletic_c,Wilson College,Katelyn Keller,Katelyn,Keller,,12973,Katelyn Keller,0,0WILSON,36,34,,,120,42,57,39,2,12,5,4,0,1,13,2,26,1,2,1,0,0,0,0,0,0,0,0.492,98,128,27,.963,.475,.817,64,77,13,0,0,0,0,4,0,154,.916,0,.000,,3,8,17,32,"17,36",0.47,17,36,"30,67",0.45,30,67,"22,51",0.43,22,51,"5,8",0.63,5,8,0,0,0,0,"13,23","13,19","48,73",116,0,0,0,0,0,0,0,14,16,0,,Wilson College,WILSON,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.19837239831525,2,99
2025-26,softball,North Eastern Athletic Conference,north_eastern_athletic_c,Gallaudet University,Lacey Drolsbaugh,Lacey,Drolsbaugh,,245,Lacey Drolsbaugh,0,0GALW,34,34,,,91,28,40,16,3,6,4,10,0,1,14,1,19,0,0,1,0,0,0,0,0,0,0,0.495,67,103,19,1.000,.440,.736,44,29,4,0,0,33,5,4,0,77,.948,38,.868,,8,3,12,18,"14,29",0.48,14,29,"23,47",0.49,23,47,"11,24",0.46,11,24,"3,4",0.75,3,4,0,0,0,0,"12,24","4,6","31,48",38,0,0,0,0,0,0,0,8,5,0,,Gallaudet University,GALW,0,True,178,1,16,4,12,0,13,1,0,0,105.1,150,96,39,100,29,11,12,6.38,506,563,21,5,0,6,6,1,0,26,.352,105,90,0,"2,7","3,13","0,3",0,"1,9",12.739807586504506,3,99
2025-26,softball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn State Brandywine,Emma McElroy,Emma,McElroy,,30189,Emma McElroy,0,0PSWSB,43,42,,,148,44,69,41,7,1,2,5,0,2,7,2,30,4,4,4,0,0,0,0,0,0,0,0.478,84,163,34,.882,.466,.568,63,6,3,0,0,0,0,0,0,72,.958,0,.000,,6,2,38,34,"17,35",0.49,17,35,"39,77",0.51,39,77,"35,66",0.53,35,66,"2,10",0.20,2,10,0,0,0,0,"18,27","18,26","63,89",73,0,0,0,22,0,0,0,25,16,0,,Penn State Brandywine,PSWSB,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.363475142944338,4,98
2025-26,softball,North Eastern Athletic Conference,north_eastern_athletic_c,Lancaster Bible College,P. Clemens,P.,Clemens,,30085,P. Clemens,0,0LBC,33,33,,,108,38,50,38,7,9,2,14,0,4,7,3,35,2,1,2,0,0,0,0,0,0,0,0.531,81,129,37,.946,.463,.750,69,75,6,0,0,0,0,2,0,150,.960,0,.000,,1,5,18,34,"16,35",0.46,16,35,"31,62",0.50,31,62,"26,53",0.49,26,53,"6,15",0.40,6,15,0,0,0,0,"12,21","14,16","48,73",212,0,0,0,33,0,0,0,8,20,0,,Lancaster Bible College,LBC,0,True,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,12.175588279015333,5,98
2025-26,softball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn College,Mackenzie Weaver,Mackenzie,Weaver,,30190,Mackenzie Weaver,0,0PENN COL,45,45,,,156,31,57,44,14,3,2,11,0,1,9,3,5,1,3,2,0,0,0,0,0,3,0,0.406,83,173,6,.833,.365,.532,41,87,3,0,0,27,3,1,0,131,.977,30,.900,,8,6,47,39,"19,55",0.35,19,55,"39,100",0.39,39,100,"32,75",0.43,32,75,"3,12",0.25,3,12,0,0,0,0,"8,17","12,21","67,108",121,0,0,0,0,0,0,0,17,30,0,,Penn College,PENN COL,0,True,134,1,24,15,8,0,19,6,0,0,154.0,57,36,21,134,18,3,1,1.64,611,659,6,16,0,0,10,0,0,50,.219,100,223,0,"2,4","2,9","2,8",0,"1,6",11.80462449795832,6,98
2025-26,softball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn State Harrisburg,M. Minney,M.,Minney,,30081,M. Minney,0,0PSUH,33,32,,,111,31,40,26,5,4,6,7,0,4,21,6,7,0,1,0,0,0,0,0,0,1,0,0.418,71,123,7,1.000,.360,.640,46,3,1,0,0,0,0,0,0,50,.980,0,.000,,7,6,27,18,"11,35",0.31,11,35,"24,65",0.37,24,65,"17,42",0.40,17,42,"5,10",0.50,5,10,0,0,0,0,"9,25","5,8","42,71",118,0,0,0,0,0,0,0,6,19,0,,Penn State Harrisburg,PSUH,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.657824945547633,7,97
2025-26,softball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn State Brandywine,Kaylee Mushinski,Kaylee,Mushinski,,30189,Kaylee Mushinski,0,0PSWSB,36,36,,,127,30,45,39,12,2,5,5,0,1,12,4,3,0,1,3,0,0,0,0,0,1,0,0.375,76,137,3,1.000,.354,.598,226,11,0,0,0,0,0,11,0,237,1.000,0,.000,,3,9,30,38,"16,42",0.38,16,42,"28,84",0.33,28,84,"23,62",0.37,23,62,"1,7",0.14,1,7,0,0,0,0,"6,12","16,27","47,89",52,0,0,0,0,0,0,0,13,23,0,,Penn State Brandywine,PSWSB,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.786695740349481,8,97
2025-26,softball,North Eastern Athletic Conference,north_eastern_athletic_c,Lancaster Bible College,M. Kwiatkows,M.,Kwiatkows,,30085,M. Kwiatkows,0,0LBC,34,32,,,105,35,41,25,1,6,2,18,0,1,35,14,33,3,1,1,0,0,0,0,1,1,0,0.480,60,126,36,.917,.390,.571,24,6,3,0,0,0,0,0,0,33,.909,0,.000,,5,2,11,15,"9,27",0.33,9,27,"21,54",0.39,21,54,"16,43",0.37,16,43,"5,13",0.38,5,13,0,0,0,0,"21,38","14,23","34,60",3,0,0,0,2,0,0,0,13,19,0,,Lancaster Bible College,LBC,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.162130800484583,9,97
2025-26,softball,North Eastern Athletic Conference,north_eastern_athletic_c,Cedar Crest College,Alexis Kline,Alexis,Kline,,14795,Alexis Kline,0,0CCC,39,39,,,105,29,47,36,9,5,2,24,0,0,6,3,4,0,0,0,0,0,0,0,0,2,0,0.550,72,129,4,1.000,.448,.686,62,102,7,0,0,0,0,11,0,171,.959,0,.000,,4,3,14,34,"9,33",0.27,9,33,"27,61",0.44,27,61,"22,47",0.47,22,47,"3,3",1.00,3,3,0,0,0,0,"13,27","14,20","42,71",204,0,0,0,0,0,0,0,0,22,0,,Cedar Crest College,CCC,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.859528070581304,10,96
