conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Babson,Mackenzie Cassler,,,,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,1,5,120:00,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Babson,Amelia Novitch,,,,19,19,0,8,0,0,0,4,35,0,2,4,0,0,0,3,7,0,0,0,0,0,0,0,0,27,2,35,15,1144:00,55,0,1.000,81,110,22,85,42,43,.736,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Babson,Kylie McCarthy,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Babson,Solana Fahey,,,,19,18,0,1,0,0,0,0,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,14,6,5,6,1084:00,55,0,1.000,26,37,4,19,4,15,.703,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Babson,Mia Shuman,,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,00:00,0,0,1.000,3,4,0,3,1,2,.750,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Babson,Tatum Sands,,,,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,7,1,00:00,0,0,1.000,7,8,0,4,0,4,.875,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Babson,Lilly Bedard,,,,14,0,0,3,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,11,0,09:00,10,0,1.000,20,22,5,20,9,11,.909,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Babson,Mia Fierro,,,,9,0,0,1,0,0,0,0,6,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,9,1,14,3,00:00,0,0,1.000,13,18,2,12,3,9,.722,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Babson,Jen Austin,,,,8,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,5,2,00:00,0,0,1.000,9,12,2,5,0,5,.750,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Babson,Cameron Rabenold,,,,19,2,0,3,0,0,0,1,3,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,7,12,10,112:00,38,0,1.000,14,17,4,12,0,12,.824,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Babson,Maria Martignetti,,,,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,5,0,00:00,0,0,1.000,3,3,1,3,1,2,1.000,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Babson,Grayce Unger,,,,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,3,168:00,39,0,1.000,1,1,0,1,0,1,1.000,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Babson,Claire Jones,,,,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,21,31,12,15,1084:00,55,0,1.000,0,0,0,1,1,0,.000,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Babson,Lyndsey Newsome,,,,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,5,2,1133:00,67,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Babson,Ellie Hilsabeck,,,,15,1,0,5,0,0,0,2,14,0,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,10,0,12,2,60:00,0,0,1.000,36,44,10,39,10,29,.818,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Babson,Hailey Ramundo,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,00:00,0,0,1.000,0,0,0,1,1,0,.000,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Babson,Estelle Gromko,,,,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,6,1,00:00,0,0,1.000,6,9,3,6,2,4,.667,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Babson,Clare Connolly,,,,19,19,0,12,0,0,1,0,20,1,7,4,0,0,0,10,3,0,0,0,0,0,0,0,0,14,243,26,11,1144:00,55,0,1.000,79,98,20,63,4,59,.806,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Babson,Lauren Caley,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,00:00,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Babson,Sophie Shuman,,,,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,2,528:00,48,0,1.000,1,1,0,1,0,1,1.000,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Babson,Paige Perry,,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,00:00,0,0,1.000,0,1,0,0,0,0,.000,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Babson,Alivia Downer,,,,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,8,484:00,55,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Babson,Abbie Downer,,,,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,300:00,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Babson,Michaela Downer,,,,19,18,0,4,0,0,0,1,17,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14,2,13,3,1084:00,55,0,1.000,54,65,13,32,8,24,.831,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Babson,Jessica Evans,,,,19,19,0,11,0,0,0,0,26,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0,0,33,30,23,18,1111:00,106,0,1.000,50,62,24,39,10,29,.806,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Babson,Nora Lema,,,,14,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,16,3,00:00,0,0,1.000,14,16,5,21,14,7,.875,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Babson,Eileen Manning,,,,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,6,27,1144:00,55,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Babson,Valentina Erigoyen,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,15:00,0,0,1.000,0,0,0,0,0,0,.000,6,81:35,11,6,0,0,0,0,0,0,0,22,8.09,.353
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Babson,Kathleen Murphy,,,,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,34,0,5,18,1114:00,55,0,1.000,0,0,0,0,0,0,.000,19,885:15,136,117,0,16,4,0,0,0,0,343,9.22,.462
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Babson,Morgan McGahan,,,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,15:00,0,0,1.000,0,0,0,0,0,0,.000,12,178:05,24,19,0,0,0,0,0,0,0,50,8.09,.442
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Babson,Kathryn Blake,,,,19,19,0,3,0,0,0,0,30,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,18,2,37,8,1144:00,55,0,1.000,89,124,20,76,24,52,.718,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Babson,Charleigh Newman,,,,16,12,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,11,1,7,10,775:00,104,0,1.000,1,1,0,1,0,1,1.000,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Clark,Sarah Forrester,,,,18,13,0,2,0,0,0,3,7,0,1,2,0,0,0,3,2,0,0,0,0,0,0,0,0,9,1,26,8,795:00,53,0,1.000,29,40,4,17,0,17,.725,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Clark,Greer McCarty,,,,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,26,29,24,9,1007:00,81,0,1.000,15,20,1,6,1,5,.750,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Clark,Elizabeth Cacciapaglia,,,,17,17,0,7,0,0,0,1,11,0,0,1,0,0,0,10,5,0,0,0,0,0,0,0,0,36,85,61,25,1010:00,78,0,1.000,36,57,13,31,17,14,.632,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Clark,Paige Kemish,,,,17,7,0,0,0,0,0,0,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,12,9,420:00,0,0,1.000,17,20,3,10,3,7,.850,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Clark,Lucy Szpila,,,,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,27,0,9,26,1017:00,52,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Clark,Christina Bui,,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,00:00,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Clark,Abigail Gallagher,,,,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3,0,6,1,134:00,35,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Clark,Alexandra Cacciapaglia,,,,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,25,0,11,21,1071:00,108,0,1.000,0,0,0,1,1,0,.000,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Clark,Sydney McMonagle,,,,17,15,0,4,0,0,0,0,6,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,9,20,19,4,896:00,69,0,1.000,20,31,9,11,3,8,.645,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Clark,Mary Greene,,,,17,17,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44,3,18,29,1017:00,52,0,1.000,2,4,2,3,1,2,.500,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Clark,Saorla Scully,,,,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,22,1,19,19,1017:00,52,0,1.000,0,1,0,0,0,0,.000,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Clark,Ava Soch,,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,00:00,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Clark,Annie Battle,,,,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,14,4,911:00,102,0,1.000,0,0,0,0,0,0,.000,17,888:30,203,129,0,7,9,0,1,0,0,420,13.71,.389
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Clark,Erin Lucas,,,,17,17,0,5,0,0,0,0,15,3,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,27,38,46,28,1017:00,52,0,1.000,58,85,15,54,28,26,.682,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Clark,Aubrey Conners,,,,16,16,0,6,0,0,0,0,17,2,0,1,0,0,0,7,3,0,0,0,0,0,0,0,0,7,3,26,1,957:00,52,0,1.000,56,79,14,32,5,27,.709,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Clark,Morgan Glover,,,,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,0,289:00,16,0,1.000,2,3,0,1,1,0,.667,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Clark,Meghan Fogarty,,,,16,15,0,4,0,0,0,2,13,0,1,1,0,0,0,2,4,0,0,0,0,0,0,0,0,7,1,16,4,897:00,52,0,1.000,58,70,7,40,7,33,.829,,,,,,,,,,,,,,
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Clark,Grace Steward,,,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,89:00,70,0,1.000,0,0,0,0,0,0,.000,5,84:22,24,10,0,0,1,0,0,1,0,42,17.07,.294
