conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game
pac,Presidents Athletic Conference (PAC),2025-26,wbball,Westminster,"Calcamuggio,Bella",0,*,10,26,26,63,156,24,63,8,7,157,2,57,81,686,12,93,105,56,0,88,0,0,0.40,0.38,0.88,6.04,4.04,3.12,2.19,0.08
pac,Presidents Athletic Conference (PAC),2025-26,wbball,Westminster,"Bennett,Ava",0,G,11,20,0,7,22,3,9,6,6,23,0,2,6,133,7,13,20,11,0,9,0,0,0.32,0.33,1.00,1.15,1.00,0.30,0.10,0.00
pac,Presidents Athletic Conference (PAC),2025-26,wbball,Westminster,"Defrank,Amara",0,G,12,5,0,0,1,0,1,0,0,0,0,0,0,9,0,0,0,1,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
pac,Presidents Athletic Conference (PAC),2025-26,wbball,Westminster,"Maryo,Katie",0,G,14,26,14,79,209,63,169,17,17,238,3,14,21,590,13,62,75,31,0,25,0,0,0.38,0.37,1.00,9.15,2.88,0.81,0.54,0.12
pac,Presidents Athletic Conference (PAC),2025-26,wbball,Westminster,"Smith,Ryen",0,F,15,18,0,15,53,8,35,20,12,50,1,5,7,212,4,26,30,13,0,25,0,0,0.28,0.23,0.60,2.78,1.67,0.39,0.28,0.06
pac,Presidents Athletic Conference (PAC),2025-26,wbball,Westminster,"Cano,Grace",0,F,20,26,23,125,244,0,0,79,49,299,13,17,23,619,42,80,122,37,0,54,0,0,0.51,0.00,0.62,11.50,4.69,0.88,0.65,0.50
pac,Presidents Athletic Conference (PAC),2025-26,wbball,Westminster,"Syka,Maddie",0,G,21,26,8,72,217,28,99,41,24,196,11,19,39,537,25,78,103,24,0,53,0,0,0.33,0.28,0.59,7.54,3.96,1.50,0.73,0.42
pac,Presidents Athletic Conference (PAC),2025-26,wbball,Westminster,"O'Leary,Quinn",0,G,23,12,0,1,12,0,8,4,2,4,1,3,2,58,1,6,7,3,0,8,0,0,0.08,0.00,0.50,0.33,0.58,0.17,0.25,0.08
pac,Presidents Athletic Conference (PAC),2025-26,wbball,Westminster,"Zuelch,Jenna",0,F,30,26,0,47,120,1,3,31,19,114,13,4,25,380,26,55,81,28,0,28,0,0,0.39,0.33,0.61,4.38,3.12,0.96,0.15,0.50
pac,Presidents Athletic Conference (PAC),2025-26,wbball,Westminster,"Maier,Avery",0,G,31,12,0,3,12,1,8,4,3,10,1,4,1,58,4,10,14,5,0,8,0,0,0.25,0.13,0.75,0.83,1.17,0.08,0.33,0.08
pac,Presidents Athletic Conference (PAC),2025-26,wbball,Westminster,"Grexa,Katie",0,G,34,26,23,77,195,0,7,42,29,183,24,40,29,538,59,123,182,48,0,62,0,0,0.39,0.00,0.69,7.04,7.00,1.12,1.54,0.92
pac,Presidents Athletic Conference (PAC),2025-26,wbball,Westminster,"Duble,Samantha",0,G,05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
pac,Presidents Athletic Conference (PAC),2025-26,wbball,Thiel,"Green,Issy",0,G,01,24,24,101,287,27,95,110,68,297,21,61,129,827,10,103,113,29,0,125,1,0,0.35,0.28,0.62,12.38,4.71,5.38,2.54,0.88
pac,Presidents Athletic Conference (PAC),2025-26,wbball,Thiel,"Seddon,Kelsey",0,G,02,24,19,49,174,15,65,15,8,121,0,18,25,551,27,64,91,33,0,59,0,0,0.28,0.23,0.53,5.04,3.79,1.04,0.75,0.00
pac,Presidents Athletic Conference (PAC),2025-26,wbball,Thiel,"Wagner,Kelsey",0,G,04,25,8,31,111,22,83,13,8,92,1,12,22,378,6,18,24,34,0,43,1,0,0.28,0.27,0.62,3.68,0.96,0.88,0.48,0.04
pac,Presidents Athletic Conference (PAC),2025-26,wbball,Thiel,"Hansen,Owen",0,G,05,23,0,9,35,4,18,9,6,28,4,10,7,136,5,16,21,12,0,12,0,0,0.26,0.22,0.67,1.22,0.91,0.30,0.43,0.17
pac,Presidents Athletic Conference (PAC),2025-26,wbball,Thiel,"Stephens,Caitlin",0,F,08,19,14,49,116,0,0,56,38,136,10,13,6,423,54,104,158,34,0,21,0,0,0.42,0.00,0.68,7.16,8.32,0.32,0.68,0.53
pac,Presidents Athletic Conference (PAC),2025-26,wbball,Thiel,"Pfleger,Madison",0,G,10,23,1,13,66,7,46,14,9,42,1,15,31,406,1,28,29,50,0,62,1,0,0.20,0.15,0.64,1.83,1.26,1.35,0.65,0.04
pac,Presidents Athletic Conference (PAC),2025-26,wbball,Thiel,"Hering,Natalie",0,G,11,25,5,9,34,4,15,2,1,23,2,8,9,251,6,15,21,7,0,29,0,0,0.26,0.27,0.50,0.92,0.84,0.36,0.32,0.08
pac,Presidents Athletic Conference (PAC),2025-26,wbball,Thiel,"Risser,Kayley",0,F,12,25,25,112,311,19,53,74,41,284,15,40,47,727,41,122,163,53,0,85,1,0,0.36,0.36,0.55,11.36,6.52,1.88,1.60,0.60
pac,Presidents Athletic Conference (PAC),2025-26,wbball,Thiel,"Jenness,Daisy",0,F,20,12,1,6,17,0,0,5,4,16,2,2,4,56,6,11,17,7,0,2,0,0,0.35,0.00,0.80,1.33,1.42,0.33,0.17,0.17
