season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,avg_points_game,goal_stats,penalty_stats,misc_stats,shot_stats,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Averett,Connor Boyd,Connor,Boyd,,44,Connor Boyd,"BOYD,CONNOR",BOYDCONNORAUM,16,6,,,Averett,AUM,1169-4148,0,0,0,0,0,1,5,0,4,0,0,0,0,0,0,0,2,1,3,0,0,0,0,22,0,43,5,315:00,46,0,1.000,,36,70,0,19,6,13,.514,1.19,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Averett,Caleb Offner,Caleb,Offner,,44,Caleb Offner,"OFFNER,CALEB",OFFNERCALEBAUM,8,0,,,Averett,AUM,1169-4463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,2,36:00,36,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Averett,Luis Martinez,Luis,Martinez,,44,Luis Martinez,"MARTINEZ,LUIS",MARTINEZLUISAUM,11,10,,,Averett,AUM,1169-3739,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,0,23,3,600:00,12,0,1.000,,12,16,0,5,1,4,.750,0.45,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Averett,Casey Peterson,Casey,Peterson,,44,Casey Peterson,"PETERSON,CASEY",PETERSONCASEYAUM,16,13,,,Averett,AUM,1169-4151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,8,25,0,15,15,725:00,113,10,1.000,,1,1,0,0,0,0,1.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Averett,Gavin Dean,Gavin,Dean,,44,Gavin Dean,"DEAN,GAVIN",DEANGAVINAUM,15,8,,,Averett,AUM,1169-4575,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,16,0,22,3,468:00,81,0,1.000,,11,25,0,6,1,5,.440,0.40,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Averett,Angel Pascual Roman,Angel Pascual,Roman,,44,Angel Pascual Roman,"ROMAN,ANGEL PASCUAL",ROMANANGELPASCUALAUM,16,14,,,Averett,AUM,1169-3737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,18,0,6,5,785:00,102,0,1.000,,0,1,0,3,3,0,.000,0.19,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Averett,Tyler Habick,Tyler,Habick,,44,Tyler Habick,"HABICK,TYLER",HABICKTYLERAUM,15,0,,,Averett,AUM,1169-4245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,18,0,18,5,09:00,45,0,1.000,,5,12,0,1,0,1,.417,0.07,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Averett,Gabe Gallegos,Gabe,Gallegos,,44,Gabe Gallegos,"GALLEGOS,GABE",GALLEGOSGABEAUM,12,9,,,Averett,AUM,1169-4464,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,25,2,542:00,28,0,1.000,,17,27,0,11,2,9,.630,0.92,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Averett,Johnny Johnson,Johnny,Johnson,,44,Johnny Johnson,"JOHNSON,JOHNNY",JOHNSONJOHNNYAUM,7,0,,,Averett,AUM,1169-4462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,45:00,102,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,7,87:42,27,23,0,0,0,0,0,0,0,75,18.47,.460
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Averett,Erick Quintanilla,Erick,Quintanilla,,44,Erick Quintanilla,"QUINTANILLA,ERICK",QUINTANILLAERICKAUM,8,0,,,Averett,AUM,1169-4515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,13:00,41,0,1.000,,0,0,0,1,1,0,.000,0.13,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Averett,Tristan Gallovich,Tristan,Gallovich,,44,Tristan Gallovich,"GALLOVICH,TRISTAN",GALLOVICHTRISTANAUM,9,0,,,Averett,AUM,1169-4572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1,33:00,70,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,8,96:55,30,14,0,0,1,0,0,0,0,74,18.57,.318
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Averett,Robbie Isenhour,Robbie,Isenhour,,44,Robbie Isenhour,"ISENHOUR,ROBBIE",ISENHOURROBBIEAUM,16,16,,,Averett,AUM,1169-4251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,19,2,883:00,37,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,16,775:23,246,205,0,2,15,0,20,0,0,742,19.04,.455
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Averett,Cory Habick,Cory,Habick,,44,Cory Habick,"HABICK,CORY",HABICKCORYAUM,16,13,,,Averett,AUM,1169-4387,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,80,44,0,19,13,782:00,28,98,1.000,,6,9,0,7,3,4,.667,0.44,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Averett,Joel Mendoza,Joel,Mendoza,,44,Joel Mendoza,"MENDOZA,JOEL",MENDOZAJOELAUM,13,0,,,Averett,AUM,1169-4579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,1,00:00,0,0,1.000,,1,2,0,0,0,0,.500,0.00,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Averett,Tyler Greene,Tyler,Greene,,44,Tyler Greene,"GREENE,TYLER",GREENETYLERAUM,12,2,,,Averett,AUM,1169-4150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,116,10,0,5,2,120:00,0,151,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Averett,Harrison Bartle,Harrison,Bartle,,44,Harrison Bartle,"BARTLE,HARRISON",BARTLEHARRISONAUM,13,0,,,Averett,AUM,1169-4523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,6,0,3,2,56:00,32,1,1.000,,0,1,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Averett,Aaron Braid,Aaron,Braid,,44,Aaron Braid,"BRAID,AARON",BRAIDAARONAUM,0,0,,,Averett,AUM,1169-4182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Averett,James Mahoney,James,Mahoney,,44,James Mahoney,"MAHONEY,JAMES",MAHONEYJAMESAUM,4,0,,,Averett,AUM,1169-4460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,5,0,0,2,00:00,0,33,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Adeoluwa Adeymo,Adeoluwa,Adeymo,,745,Adeoluwa Adeymo,"ADEYMO,ADEOLUWA",ADEYMOADEOLUWAVA. WESL,17,15,,,Batten,VA. WESL,1298-6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,23,0,12,27,849:00,168,0,1.000,,0,4,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Wyatt Hocke,Wyatt,Hocke,,745,Wyatt Hocke,"HOCKE,WYATT",HOCKEWYATTVA. WESL,5,0,,,Batten,VA. WESL,1298-6241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,00:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Keagan Hall,Keagan,Hall,,745,Keagan Hall,"HALL,KEAGAN",HALLKEAGANVA. WESL,17,17,,,Batten,VA. WESL,1298-6242,0,0,0,0,0,1,4,1,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,12,0,33,1,971:00,164,0,1.000,,81,114,0,56,19,37,.711,3.29,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Ethan Smith,Ethan,Smith,,745,Ethan Smith,"SMITH,ETHAN",SMITHETHANVA. WESL,18,4,,,Batten,VA. WESL,1298-6243,0,0,0,0,0,1,18,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,19,0,17,4,224:00,86,0,1.000,,65,111,0,44,15,29,.586,2.44,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Batten,James Coffin,James,Coffin,,745,James Coffin,"COFFIN,JAMES",COFFINJAMESVA. WESL,14,0,,,Batten,VA. WESL,1298-6244,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,5,0,1,3,00:00,0,0,1.000,,4,9,0,2,1,1,.444,0.14,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Thomas Lewis IV,Thomas Lewis,IV,,745,Thomas Lewis IV,"IV,THOMAS LEWIS",IVTHOMASLEWISVA. WESL,18,8,,,Batten,VA. WESL,1298-6245,0,0,0,0,0,0,9,1,7,2,0,0,0,0,0,0,0,4,4,0,0,0,0,22,0,41,9,445:00,82,0,1.000,,70,111,0,62,23,39,.631,3.44,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Logan Czerwinski,Logan,Czerwinski,,745,Logan Czerwinski,"CZERWINSKI,LOGAN",CZERWINSKILOGANVA. WESL,16,2,,,Batten,VA. WESL,1298-6246,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,9,2,118:00,4,0,1.000,,13,20,0,11,6,5,.650,0.69,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Christian Akerboom,Christian,Akerboom,,745,Christian Akerboom,"AKERBOOM,CHRISTIAN",AKERBOOMCHRISTIANVA. WESL,18,11,,,Batten,VA. WESL,1298-6308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,22,0,11,9,639:00,58,0,1.000,,2,2,0,0,0,0,1.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Jeremiah Madriaga,Jeremiah,Madriaga,,745,Jeremiah Madriaga,"MADRIAGA,JEREMIAH",MADRIAGAJEREMIAHVA. WESL,15,2,,,Batten,VA. WESL,1298-5641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,60,81,25,0,4,0,120:00,0,141,1.000,,2,2,0,1,1,0,1.000,0.07,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Wyatt Skinner,Wyatt,Skinner,,745,Wyatt Skinner,"SKINNER,WYATT",SKINNERWYATTVA. WESL,12,4,,,Batten,VA. WESL,1298-6247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,13,0,5,0,244:00,172,1,1.000,,1,2,0,0,0,0,.500,0.00,,,,,12,286:49,65,38,0,4,2,0,0,0,0,166,13.60,.369
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Leif Simons,Leif,Simons,,745,Leif Simons,"SIMONS,LEIF",SIMONSLEIFVA. WESL,6,0,,,Batten,VA. WESL,1298-5646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,00:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Noah McCarty,Noah,McCarty,,745,Noah McCarty,"MCCARTY,NOAH",MCCARTYNOAHVA. WESL,18,9,,,Batten,VA. WESL,1298-6248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,4,36,0,20,29,504:00,98,5,1.000,,7,10,0,6,4,2,.700,0.33,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Ryan Mathers,Ryan,Mathers,,745,Ryan Mathers,"MATHERS,RYAN",MATHERSRYANVA. WESL,14,0,,,Batten,VA. WESL,1298-6249,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,2,00:00,0,0,1.000,,10,15,0,7,1,6,.667,0.50,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Anthony Blackburn,Anthony,Blackburn,,745,Anthony Blackburn,"BLACKBURN,ANTHONY",BLACKBURNANTHONYVA. WESL,16,8,,,Batten,VA. WESL,1298-6250,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,15,0,464:00,86,0,1.000,,25,37,0,34,24,10,.676,2.13,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Blake Howell,Blake,Howell,,745,Blake Howell,"HOWELL,BLAKE",HOWELLBLAKEVA. WESL,5,0,,,Batten,VA. WESL,1298-6073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07:00,17,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,4,35:39,3,8,0,1,0,0,0,0,0,19,5.05,.727
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Taylor Cox,Taylor,Cox,,745,Taylor Cox,"COX,TAYLOR",COXTAYLORVA. WESL,10,0,,,Batten,VA. WESL,1298-6083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,2,2,00:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Ben Andrews,Ben,Andrews,,745,Ben Andrews,"ANDREWS,BEN",ANDREWSBENVA. WESL,16,1,,,Batten,VA. WESL,1298-5919,0,0,0,0,0,2,17,0,4,2,0,0,0,0,0,0,0,1,2,0,0,0,0,16,0,12,2,60:00,0,0,1.000,,59,86,0,39,7,32,.686,2.44,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Nolan Golaboski,Nolan,Golaboski,,745,Nolan Golaboski,"GOLABOSKI,NOLAN",GOLABOSKINOLANVA. WESL,7,0,,,Batten,VA. WESL,1298-6251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,2,00:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Riley Dack,Riley,Dack,,745,Riley Dack,"DACK,RILEY",DACKRILEYVA. WESL,4,0,,,Batten,VA. WESL,1298-6252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,1,00:00,0,6,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Tyler Drane,Tyler,Drane,,745,Tyler Drane,"DRANE,TYLER",DRANETYLERVA. WESL,13,1,,,Batten,VA. WESL,1298-6253,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,7,1,60:00,0,0,1.000,,13,18,0,10,4,6,.722,0.77,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Carlton Benton,Carlton,Benton,,745,Carlton Benton,"BENTON,CARLTON",BENTONCARLTONVA. WESL,13,0,,,Batten,VA. WESL,1298-5634,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,00:00,0,0,1.000,,8,12,0,7,2,5,.667,0.54,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Patrick Goodman,Patrick,Goodman,,745,Patrick Goodman,"GOODMAN,PATRICK",GOODMANPATRICKVA. WESL,7,0,,,Batten,VA. WESL,1298-6254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,00:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Johnny Hollinshead,Johnny,Hollinshead,,745,Johnny Hollinshead,"HOLLINSHEAD,JOHNNY",HOLLINSHEADJOHNNYVA. WESL,17,0,,,Batten,VA. WESL,1298-6255,0,0,0,0,0,0,13,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,15,5,00:00,0,0,1.000,,41,58,0,30,10,20,.707,1.76,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Jack Taylor,Jack,Taylor,,745,Jack Taylor,"TAYLOR,JACK",TAYLORJACKVA. WESL,3,0,,,Batten,VA. WESL,1298-5647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,00:00,0,0,1.000,,0,1,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Thomas Skelly,Thomas,Skelly,,745,Thomas Skelly,"SKELLY,THOMAS",SKELLYTHOMASVA. WESL,17,13,,,Batten,VA. WESL,1298-6256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,18,3,737:00,255,0,1.000,,0,0,0,1,1,0,.000,0.06,,,,,17,672:08,136,157,0,8,6,0,1,0,0,490,12.14,.536
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Jack Meehan,Jack,Meehan,,745,Jack Meehan,"MEEHAN,JACK",MEEHANJACKVA. WESL,4,2,,,Batten,VA. WESL,1298-6257,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,2,2,109:00,23,0,1.000,,3,6,0,2,1,1,.500,0.50,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Daniel Dewing,Daniel,Dewing,,745,Daniel Dewing,"DEWING,DANIEL",DEWINGDANIELVA. WESL,11,0,,,Batten,VA. WESL,1298-6076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,5,00:00,0,0,1.000,,0,0,0,1,1,0,.000,0.09,,,,,,,,,,,,,,,,,,
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Zach Seward,Zach,Seward,,745,Zach Seward,"SEWARD,ZACH",SEWARDZACHVA. WESL,17,4,,,Batten,VA. WESL,1298-6085,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,25,0,13,5,240:00,0,0,1.000,,8,13,0,6,1,5,.615,0.35,,,,,,,,,,,,,,,,,,
