season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,goalie_stats
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Carlson, Brooklynn",Brooklynn,Carlson,,805,"Carlson, Brooklynn","CARLSON,BROOKLYNN",UW-Whitewater,UWW,1147-7566,3,0,10,0,10,0,0,6,12,3,1,1,0,0,4.00,2.00,1.00,.333,.333,5,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,102:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Toms, Makenzie",Makenzie,Toms,,805,"Toms, Makenzie","TOMS,MAKENZIE",UW-Whitewater,UWW,1147-7842,3,0,11,0,11,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,81:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Riberich, Nicole",Nicole,Riberich,,805,"Riberich, Nicole","RIBERICH,NICOLE",UW-Whitewater,UWW,1147-7292,2,0,12,0,12,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,59:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Rick, Lilli",Lilli,Rick,,805,"Rick, Lilli","RICK,LILLI",UW-Whitewater,UWW,1147-7838,3,2,13,0,13,0,0,3,4,4,0,2,0,0,1.33,1.00,1.33,.667,.000,1,0,0,0,1,1,1,.333,1,0,0,0,.33,.00,.00,.00,0,,70:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Fricke, Kalee",Kalee,Fricke,,805,"Fricke, Kalee","FRICKE,KALEE",UW-Whitewater,UWW,1147-7568,3,0,14,0,14,0,0,1,2,0,0,0,0,0,.67,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,78:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Taylor, Emily",Emily,Taylor,,805,"Taylor, Emily","TAYLOR,EMILY",UW-Whitewater,UWW,1147-7841,3,0,15,0,15,0,0,3,4,0,0,0,0,0,1.33,1.00,.00,.000,.000,3,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,86:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Osborn, Karina",Karina,Osborn,,805,"Osborn, Karina","OSBORN,KARINA",UW-Whitewater,UWW,1147-7836,3,3,16,0,16,0,0,7,8,7,3,2,0,0,2.67,2.33,2.33,.667,1.000,5,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,109:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Heinauer, Adria",Adria,Heinauer,,805,"Heinauer, Adria","HEINAUER,ADRIA",UW-Whitewater,UWW,1147-8034,3,3,17,0,17,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,154:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Dunsirn, Brinley",Brinley,Dunsirn,,805,"Dunsirn, Brinley","DUNSIRN,BRINLEY",UW-Whitewater,UWW,1147-8032,2,0,18,0,18,0,0,2,3,4,0,2,0,0,1.50,1.00,2.00,1.000,.000,0,0,0,0,0,1,0,.000,1,0,0,0,.50,.00,.00,.00,0,,45:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Laidlaw, Jenna",Jenna,Laidlaw,,805,"Laidlaw, Jenna","LAIDLAW,JENNA",UW-Whitewater,UWW,1147-7571,3,1,19,0,19,0,0,9,10,9,1,4,0,0,3.33,3.00,3.00,1.333,.333,5,0,1,0,1,1,1,.333,3,0,0,0,1.00,.00,.00,.00,0,,124:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Patel, Aria",Aria,Patel,,805,"Patel, Aria","PATEL,ARIA",UW-Whitewater,UWW,1147-7837,3,0,20,0,20,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,82:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Dylla, Berkley",Berkley,Dylla,,805,"Dylla, Berkley","DYLLA,BERKLEY",UW-Whitewater,UWW,1147-7833,3,0,21,0,21,0,0,1,1,0,0,0,0,0,.33,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,64:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Wilson, Jasmine",Jasmine,Wilson,,805,"Wilson, Jasmine","WILSON,JASMINE",UW-Whitewater,UWW,1147-7576,3,3,22,0,22,0,0,2,6,3,3,0,0,0,2.00,.67,1.00,.000,1.000,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,105:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Burns, Amelia",Amelia,Burns,,805,"Burns, Amelia","BURNS,AMELIA",UW-Whitewater,UWW,1147-7830,3,0,23,0,23,0,0,0,0,1,1,0,0,0,.00,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,100:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Severson, Rowan",Rowan,Severson,,805,"Severson, Rowan","SEVERSON,ROWAN",UW-Whitewater,UWW,1147-7839,3,2,24,0,24,0,0,2,5,2,2,0,0,0,1.67,.67,.67,.000,.667,2,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,89:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Klopfenstein, Lily",Lily,Klopfenstein,,805,"Klopfenstein, Lily","KLOPFENSTEIN,LILY",UW-Whitewater,UWW,1147-8036,3,0,25,0,25,0,0,4,5,0,0,0,0,0,1.67,1.33,.00,.000,.000,4,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,71:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Cvikel, Rachel",Rachel,Cvikel,,805,"Cvikel, Rachel","CVIKEL,RACHEL",UW-Whitewater,UWW,1147-7567,3,0,26,0,26,0,0,1,5,0,0,0,0,0,1.67,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,108:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Asibinac, Sofie",Sofie,Asibinac,,805,"Asibinac, Sofie","ASIBINAC,SOFIE",UW-Whitewater,UWW,1147-8028,0,0,27,0,27,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Gisi, Veda",Veda,Gisi,,805,"Gisi, Veda","GISI,VEDA",UW-Whitewater,UWW,1147-8033,3,0,28,0,28,0,0,1,2,0,0,0,0,0,.67,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,79:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Torres, Isabella",Isabella,Torres,,805,"Torres, Isabella","TORRES,ISABELLA",UW-Whitewater,UWW,1147-7575,3,3,29,0,29,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,138:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Kadlec, Ryan",Ryan,Kadlec,,805,"Kadlec, Ryan","KADLEC,RYAN",UW-Whitewater,UWW,1147-8035,3,3,30,0,30,0,0,1,1,0,0,0,0,0,.33,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,113:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Czajkowski Higgins, Tessa",Tessa,Czajkowski Higgins,,805,"Czajkowski Higgins, Tessa","CZAJKOWSKI HIGGINS,TESSA",UW-Whitewater,UWW,1147-8030,3,3,32,0,32,0,0,3,4,4,0,2,0,0,1.33,1.00,1.33,.667,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,136:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Nevarez, Violet",Violet,Nevarez,,805,"Nevarez, Violet","NEVAREZ,VIOLET",UW-Whitewater,UWW,1147-7835,3,0,33,0,33,0,0,3,3,0,0,0,0,0,1.00,1.00,.00,.000,.000,3,0,0,0,0,0,0,.000,5,0,0,0,1.67,.00,.00,.00,0,,70:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Terrill, Mak",Mak,Terrill,,805,"Terrill, Mak","TERRILL,MAK",UW-Whitewater,UWW,1147-8038,0,0,36,0,36,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Aeby, Kayda",Kayda,Aeby,,795,"Aeby, Kayda","AEBY,KAYDA",UW-La Crosse,UWL,1124-5045,0,0,00,0,00,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Nicolai, Summer",Summer,Nicolai,,795,"Nicolai, Summer","NICOLAI,SUMMER",UW-La Crosse,UWL,1124-4467,3,3,0,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,225:00,0,.00,.00,8,0,0,3,2,1.000,0.00,4,0,225:00,3,3,.00,1.000,.667,1.33,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Young, Jordyn",Jordyn,Young,,795,"Young, Jordyn","YOUNG,JORDYN",UW-La Crosse,UWL,1124-5033,1,0,31,0,31,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,45:00,0,.00,.00,1,0,0,0,0,1.000,0.00,1,0,45:00,0,1,.00,1.000,.000,1.00,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Ackerman, Chloe",Chloe,Ackerman,,795,"Ackerman, Chloe","ACKERMAN,CHLOE",UW-La Crosse,UWL,1124-5027,1,0,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,29:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Thesing, Amaya",Amaya,Thesing,,795,"Thesing, Amaya","THESING,AMAYA",UW-La Crosse,UWL,1124-4461,3,3,2,0,2,0,0,5,7,4,0,2,0,0,2.33,1.67,1.33,.667,.000,3,0,0,0,0,1,0,.000,1,0,0,0,.33,.00,.00,.00,0,,164:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Schultz, Maddie",Maddie,Schultz,,795,"Schultz, Maddie","SCHULTZ,MADDIE",UW-La Crosse,UWL,1124-5028,3,0,3,0,3,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,84:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Williams, Grace",Grace,Williams,,795,"Williams, Grace","WILLIAMS,GRACE",UW-La Crosse,UWL,1124-4462,3,0,4,0,4,0,0,5,9,1,1,0,0,0,3.00,1.67,.33,.000,.333,5,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,89:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Carrillo, Anya",Anya,Carrillo,,795,"Carrillo, Anya","CARRILLO,ANYA",UW-La Crosse,UWL,1124-4757,3,0,5,0,5,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,131:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Hanson, Mya",Mya,Hanson,,795,"Hanson, Mya","HANSON,MYA",UW-La Crosse,UWL,1124-4764,1,0,6,0,6,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,29:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Studebaker, Katelyn",Katelyn,Studebaker,,795,"Studebaker, Katelyn","STUDEBAKER,KATELYN",UW-La Crosse,UWL,1124-4465,2,0,7,0,7,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,21:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Heiderscheit, Kate",Kate,Heiderscheit,,795,"Heiderscheit, Kate","HEIDERSCHEIT,KATE",UW-La Crosse,UWL,1124-4463,3,0,8,0,8,0,0,0,1,1,1,0,0,0,.33,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,124:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Petrina, Grace",Grace,Petrina,,795,"Petrina, Grace","PETRINA,GRACE",UW-La Crosse,UWL,1124-4464,2,0,9,0,9,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,52:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Zamborini, Gianna",Gianna,Zamborini,,795,"Zamborini, Gianna","ZAMBORINI,GIANNA",UW-La Crosse,UWL,1124-4759,2,0,10,0,10,0,0,1,1,2,0,1,0,0,.50,.50,1.00,.500,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,53:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Fitt, Morgan",Morgan,Fitt,,795,"Fitt, Morgan","FITT,MORGAN",UW-La Crosse,UWL,1124-4760,3,0,11,0,11,0,0,1,4,0,0,0,0,0,1.33,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,149:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Nash, Sydney",Sydney,Nash,,795,"Nash, Sydney","NASH,SYDNEY",UW-La Crosse,UWL,1124-5029,3,0,12,0,12,0,0,2,4,2,0,1,0,0,1.33,.67,.67,.333,.000,1,0,0,0,1,0,1,.333,1,0,0,0,.33,.00,.00,.00,0,,69:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Becker, Ella",Ella,Becker,,795,"Becker, Ella","BECKER,ELLA",UW-La Crosse,UWL,1124-5030,1,0,13,0,13,0,0,1,1,0,0,0,0,0,1.00,1.00,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,29:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Veenendaal, Riley",Riley,Veenendaal,,795,"Veenendaal, Riley","VEENENDAAL,RILEY",UW-La Crosse,UWL,1124-4761,1,0,14,0,14,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,19:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Wawrzyn, Monica",Monica,Wawrzyn,,795,"Wawrzyn, Monica","WAWRZYN,MONICA",UW-La Crosse,UWL,1124-4762,3,3,15,0,15,0,0,1,2,0,0,0,0,0,.67,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,157:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Sawadski, Jillian",Jillian,Sawadski,,795,"Sawadski, Jillian","SAWADSKI,JILLIAN",UW-La Crosse,UWL,1124-4178,3,3,16,0,16,0,0,6,8,2,0,1,0,0,2.67,2.00,.67,.333,.000,5,0,0,0,1,1,1,.333,1,0,0,0,.33,.00,.00,.00,0,,128:00,0,.00,.00,,,,,,,,,,,,,,,,,
