season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Washington and Lee,Washington and Lee University,Jonathan McEwen,,Fourth Year,19519,1,ACTIVE,70.36,-1.64,28,68.3357619183679,9,6,3,100.570162729864,-6.39325672034107,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Washington and Lee,Washington and Lee University,Tim Kaufman,,Third Year,30906,8,ACTIVE,72.07,0.07,28,70.0500476326536,9,2,1,66.5914978473055,-6.39325672034107,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Lynchburg,University of Lynchburg,Alan Van Asch,,,19072,28,ACTIVE,73.29,1.29,31,71.2896764009441,11,2,1,53.7834075849631,-6.80436211826162,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Averett,Averett University,Chase Myers,,,4977,63,ACTIVE,73.46,1.46,24,72.0881830621423,9,1,1,40.447538260843,-7.98540671291893,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Bridgewater,Bridgewater College,Brandon Washburn,,,22275,82,ACTIVE,73.76,1.76,21,72.1646387208311,10,4,0,37.8540299280251,-10.3523520349035,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Washington and Lee,Washington and Lee University,Charlie Krasnewich,,Third Year,30908,93,ACTIVE,74.63,2.63,27,72.648830409386,9,0,0,36.9093091894259,-6.39276878348085,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Bridgewater,Bridgewater College,Walker Gillespie,,Third Year,33279,107,ACTIVE,74.43,2.43,21,72.8313053874978,10,3,1,35.5108260717512,-10.3523520349035,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Randolph-Macon,Randolph-Macon College,Charlie Wilkerson,,Third Year,31761,108,ACTIVE,74.25,2.25,20,72.7734709387857,8,1,0,35.2703084473236,-7.86013140144266,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Guilford,Guilford College,Andrew Perry,,,37732,124,ACTIVE,74.93,2.93,29,72.8558870179294,10,0,0,33.8133695719801,-6.44351096353494,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Lynchburg,University of Lynchburg,Cooper Mizelle,,Third Year,36987,126,ACTIVE,74.89,2.89,28,72.7447932783984,10,0,0,33.7495307877261,-6.50069415570129,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Guilford,Guilford College,Gavin Peach,,Fifth Year,14305,133,ACTIVE,75.24,3.24,29,73.1662318455156,10,1,0,32.9259877245214,-6.44351096353494,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Lynchburg,University of Lynchburg,Dylan Olinger,,Third Year,38516,135,ACTIVE,75.19,3.19,21,72.7980440329941,8,0,0,32.7481549073682,-7.04371884814073,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Hampden-Sydney,Hampden-Sydney College,Groves Williams,,Third Year,32697,139,ACTIVE,75.11,3.11,18,73.3549936496834,7,1,0,32.1807938612387,-8.37630946409466,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Hampden-Sydney,Hampden-Sydney College,Sean Acree,,Third Year,32700,140,ACTIVE,75.06,3.06,16,73.7232214376164,6,0,0,31.9626167846564,-8.1576884919926,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Hampden-Sydney,Hampden-Sydney College,Luke Combs,,Third Year,32699,156,ACTIVE,74.97,2.97,30,73.1414459245708,10,0,0,30.908821135113,-6.6508741127116,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Bridgewater,Bridgewater College,Jayden Hendricks,,Fourth Year,5720,171,ACTIVE,74.86,2.86,21,73.2598768160692,10,1,1,29.6990339172997,-10.3523520349035,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Lynchburg,University of Lynchburg,Ben Chamberlin,,Fourth Year,10790,175,ACTIVE,76.16,4.16,25,73.9329664674594,9,0,0,29.056097855866,-6.54609266955305,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Shenandoah,Shenandoah University,Dan Ailor,,Fourth Year,23059,179,ACTIVE,75.04,3.04,25,74.0992562816912,10,2,1,28.454791009491,-8.91092627095381,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Shenandoah,Shenandoah University,Braden Hermansky,,Second Year,3706,183,ACTIVE,74.54,2.54,26,73.6438186541311,10,0,0,28.310923737936,-8.93786840111774,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Averett,Averett University,Benjamin Afzelius,,Third Year,31418,191,ACTIVE,74.88,2.88,24,73.504849728809,9,1,0,28.1127667685256,-7.98540671291893,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Shenandoah,Shenandoah University,Conor McCarthy,,Second Year,3714,196,ACTIVE,74.36,2.36,22,73.671513937133,8,1,0,27.9859418682493,-8.97423626202787,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Hampden-Sydney,Hampden-Sydney College,Garnett Hall,,Third Year,32695,198,ACTIVE,76.18,4.18,22,74.095537444521,8,1,1,27.842346266482,-7.3083765669186,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Guilford,Guilford College,Luke Wise,,Third Year,33995,204,ACTIVE,76.17,4.17,29,74.0972663282742,10,0,0,27.4437686112273,-6.44351096353494,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Roanoke,Roanoke College,Andrew Garcia,,Third Year,32507,219,ACTIVE,75.61,3.61,18,74.3613214932651,7,0,0,26.5072720583979,-8.8780396027635,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Bridgewater,Bridgewater College,Jackson Baugher,,Second Year,5717,222,ACTIVE,75.25,3.25,20,73.8009670675965,10,4,0,26.4051369368476,-10.4471185274347,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Averett,Averett University,Lukas Newton,,,4974,244,ACTIVE,75.52,3.52,21,74.0857302145786,8,0,0,25.0027836798451,-7.81325345295809,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Hampden-Sydney,Hampden-Sydney College,Jack Barnes,,Fourth Year,27745,253,ACTIVE,76.0,4.0,30,74.1747792579042,10,0,0,24.7731961651299,-6.6508741127116,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Guilford,Guilford College,Braeden Gillen,,Third Year,33996,255,ACTIVE,76.38,4.38,29,74.3041628799983,10,0,0,24.661337130954,-6.44351096353494,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Randolph-Macon,Randolph-Macon College,Kole Kohut,,Third Year,33963,310,ACTIVE,76.6,4.6,20,75.1234709387857,8,1,0,22.5477687427525,-7.86013140144266,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Bridgewater,Bridgewater College,Will Layton,,Third Year,33281,314,ACTIVE,76.56,4.56,18,74.9035528059738,9,1,1,22.3943817937156,-10.23649931444,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Batten University,Batten University,Brayden Tritsch,,Second Year,4228,327,ACTIVE,76.0,4.0,21,74.8062522501428,9,0,0,22.0174938978921,-10.0894706044205,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Randolph-Macon,Randolph-Macon College,Ty White,,Third Year,3628,344,ACTIVE,76.64,4.64,14,74.9476897387422,5,0,0,21.3216344335663,-7.75049464875888,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Roanoke,Roanoke College,Chase Snyder,,Second Year,8248,359,ACTIVE,76.2,4.2,20,74.6522783265249,9,1,0,20.8925408154434,-9.48092544888039,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Shenandoah,Shenandoah University,Caden Sherman,,Fourth Year,23065,377,ACTIVE,75.61,3.61,23,74.7140533053106,9,0,0,20.4771263609056,-8.90491912309246,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Roanoke,Roanoke College,Sean Hickey,,Fourth Year,32511,386,ACTIVE,77.33,5.33,18,75.7551391939141,7,1,0,20.0774923721377,-8.93604802838888,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Washington and Lee,Washington and Lee University,William Hull,,Second Year,5819,400,ACTIVE,77.33,5.33,27,75.4144612184857,9,0,0,19.7985373687566,-6.76261910881686,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Guilford,Guilford College,Larsen Gallimore,,Fourth Year,16829,401,ACTIVE,77.18,5.18,28,75.3026269677234,10,0,0,19.7847885174437,-6.82736956553288,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Randolph-Macon,Randolph-Macon College,Michael Schaal,,Fourth Year,10640,403,ACTIVE,77.25,5.25,16,75.3349603345126,7,0,0,19.7752782381107,-8.36557187500489,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Hampden-Sydney,Hampden-Sydney College,Oliver Tobin,,Third Year,32694,416,ACTIVE,77.23,5.23,30,75.4081125912375,10,0,0,19.1475353584297,-6.6508741127116,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Shenandoah,Shenandoah University,William McClintock,,First Year,3704,418,ACTIVE,75.13,3.13,15,75.048433355874,6,0,0,19.0732484149972,-9.99444268008726,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Hampden-Sydney,Hampden-Sydney College,Matthew Teegardin,,Second Year,7075,435,ACTIVE,76.48,4.48,21,75.0113713373249,7,0,0,18.6435503002584,-7.41702756099427,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Batten University,Batten University,Brady King,,,26061,437,ACTIVE,76.83,4.83,18,75.5912587119255,8,2,0,18.6218668678679,-10.0791995395751,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Roanoke,Roanoke College,Brett Chodos,,,23734,440,ACTIVE,76.76,4.76,21,75.2167285326016,9,0,0,18.4047425787609,-9.07714700257377,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Shenandoah,Shenandoah University,Ben Gray,,Fourth Year,24335,442,ACTIVE,75.78,3.78,18,75.3771428433983,8,1,0,18.3241418415341,-10.2266998855579,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Lynchburg,University of Lynchburg,Joey Easmeil,,,23579,460,ACTIVE,78.4,6.4,15,75.7714867782306,6,0,0,17.7764112083089,-7.2067221799058,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Hampden-Sydney,Hampden-Sydney College,Peyton Lambert,,Fourth Year,21786,463,ACTIVE,77.29,5.29,17,76.3618451444407,7,0,0,17.759807030483,-8.94722620226802,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Washington and Lee,Washington and Lee University,Reid Heaton,,Second Year,5818,493,ACTIVE,77.42,5.42,12,75.5404643271984,4,0,0,17.085629639529,-7.88657025191833,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Hampden-Sydney,Hampden-Sydney College,Pierce Lambert,,,7613,498,ACTIVE,77.06,5.06,16,75.7438517367346,7,1,0,17.0438501214445,-9.71700067791996,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Batten University,Batten University,James Brooks,,Third Year,32867,559,ACTIVE,77.48,5.48,21,76.2824427263333,9,1,0,15.4036942663214,-10.0894706044205,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Randolph-Macon,Randolph-Macon College,Joe Winston,,Second Year,80099,574,ACTIVE,77.67,5.67,12,75.8731803321584,4,0,0,15.1758736580389,-7.46226132934161,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Washington and Lee,Washington and Lee University,Turner Edwards,,,16844,578,ACTIVE,78.29,6.29,21,76.2235509781191,7,0,0,15.1345137149453,-6.34195460364237,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Roanoke,Roanoke College,Ryne Bond,,Fourth Year,24252,584,ACTIVE,77.42,5.42,12,76.0382274112811,6,0,0,15.0428131218423,-9.63767358582956,Region IV - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Old Dominion Athletic Conference,odac,Roanoke,Roanoke College,Will Miele,,Fourth Year,23126,609,ACTIVE,77.76,5.76,17,76.3573157936813,7,0,0,14.3581688518396,-9.59272810436192,Region IV - (M) DIII,clippd_scoreboard
