rank,conference_code,conference,season,team,player_name,class_year,position,gp,mpg,ppg,rpg,apg,spg,bpg,tov_pg,composite_score,z_ppg,z_rpg,z_apg,z_spg,z_bpg,z_tov_pg
32,centennial_conference,Centennial Conference,2025-26,Haverford,"Marr,Gaven",0,G,19,21.63157894736842,9.84,3.79,1.47,0.84,0.11,1.5789473684210529,0.7931700811637094,0.5393689890555939,0.1065907267967673,0.12189574091782358,0.07126190728220057,-0.5820685329969808,0.23763138936287767
33,centennial_conference,Centennial Conference,2025-26,McDaniel,"Stuart,Ashenafi",0,G,25,34.16,12.16,3.4,1.2,0.48,0.04,1.88,0.7579113877940699,1.1134355295720841,-0.11155574296241877,-0.18839606567701733,-0.6949231629599847,-0.77252478092614,0.6565867916992884
34,centennial_conference,Centennial Conference,2025-26,Swarthmore,"Burger,Devin",0,F,25,23.72,7.92,6.04,1.56,0.4,0.4,1.64,0.6546904460542234,0.06427943828332637,1.3651280523305327,0.22532634311610397,-0.8651865119026924,0.20696449413810716,0.32259437305347805
35,centennial_conference,Centennial Conference,2025-26,McDaniel,"Shaffer,Ryan",0,G,26,27.153846153846153,7.0,5.65,1.42,0.81,0.46,1.5384615384615383,0.5650368566649699,-0.16336763812838517,1.146981582571347,0.06443429525211225,0.007413151428685317,0.370212706648815,0.18128988824178902
36,centennial_conference,Centennial Conference,2025-26,Dickinson,"Pichay,Jacob",0,G,23,27.47826086956522,10.78,3.39,1.87,0.87,0.22,2.5217391304347827,0.5554789535480953,0.7719649149545166,-0.11714924218701317,0.581587306243514,0.13511066313571607,-0.2827801433940164,1.5496534763391727
37,centennial_conference,Centennial Conference,2025-26,Gettysburg,"Craft,Reece",0,F,27,24.03703703703704,9.07,4.81,0.67,0.48,0.59,1.5185185185185186,0.5050925645333806,0.34883828379796594,0.6771276477054073,-0.7974873897335567,-0.6949231629599847,0.7239171670886818,0.15353648213399407
38,centennial_conference,Centennial Conference,2025-26,Ursinus,"Belaiter,Tomas",0,G,26,21.0,6.15,3.92,1.23,0.96,0.62,0.9615384615384616,0.3337437344446405,-0.3736937413348577,0.1793062167164959,-0.1539191982775905,0.3266569306962623,0.8055412733440358,-0.6215765027337163
39,centennial_conference,Centennial Conference,2025-26,Haverford,"Uremovich,Christian",0,F,25,19.92,7.84,2.96,1.36,0.72,0.24,0.84,0.2617580337299317,0.044484040334481875,-0.3576697088445773,-0.00451943954674108,-0.18413311613186117,-0.2283640725571138,-0.7907136890992229
40,centennial_conference,Centennial Conference,2025-26,Ursinus,"Nieman,Luke",0,G,27,24.296296296296298,8.93,2.59,0.67,1.04,0.15,0.925925925925926,0.22366194520929067,0.3141963373874879,-0.5646291801545743,-0.7974873897335567,0.4969202796389703,-0.4732363913231756,-0.6711361564976364
41,centennial_conference,Centennial Conference,2025-26,Dickinson,"Edmond,Isaiah",0,G,23,28.73913043478261,9.96,4.0,2.61,0.57,0.0,2.6956521739130435,0.17166532729533568,0.569062085978861,0.22405421051325206,1.4320167020960406,-0.5033768953994384,-0.8813569225999451,1.791676968111499
42,centennial_conference,Centennial Conference,2025-26,Dickinson,"Ruiz,Luis",0,F,19,20.894736842105264,3.53,6.32,1.95,0.68,1.0,1.5263157894736843,0.1462850706270676,-1.0219930241595145,1.5217460306191792,0.6735256193086518,-0.2692647906032149,1.8394466192451853,0.1643874379054629
43,centennial_conference,Centennial Conference,2025-26,Swarthmore,"Aurelien,Caleb",0,G,26,26.26923076923077,4.42,4.92,0.92,0.85,0.65,0.4230769230769231,0.14298461734748824,-0.8017692219786198,0.7386561391759472,-0.5101801614050003,0.09254482590003907,0.8871653795993898,-1.3709184676441881
44,centennial_conference,Centennial Conference,2025-26,Franklin & Marshall,"Amos-Whitfield,Bryson",0,G,27,22.296296296296298,6.74,5.11,0.81,0.41,0.19,0.5185185185185185,0.07675568985570902,-0.22770268146212969,0.8449326244432431,-0.6365953418695651,-0.843903593284854,-0.3644042496493703,-1.2380985955568824
45,centennial_conference,Centennial Conference,2025-26,Muhlenberg,"Achufusi,Arinze",0,G,20,26.5,9.2,1.6,1.25,0.9,0.25,1.5,-0.21582322426695977,0.381005805464838,-1.118385603389431,-0.13093462001130599,0.19895941898923156,-0.20115603713866248,0.1277654621767555
46,centennial_conference,Centennial Conference,2025-26,Johns Hopkins,"Klaiber,Nick",0,G,27,20.814814814814813,7.81,2.81,1.74,0.7,0.0,1.2222222222222223,-0.2794357908215358,0.037060766103665134,-0.44157219721349494,0.43218754751266447,-0.22669895336753815,-0.8813569225999451,-0.2587998371818211
47,centennial_conference,Centennial Conference,2025-26,Johns Hopkins,"Feller,Logan",0,G,27,26.51851851851852,6.56,3.33,1.22,0.59,0.15,0.6296296296296297,-0.366015605248486,-0.2722423268470299,-0.15071023753458027,-0.16541148741073278,-0.4608110581637614,-0.4732363913231756,-1.0834724758134517
48,centennial_conference,Centennial Conference,2025-26,Haverford,"Nolan,Tyler",0,G,25,19.56,7.0,2.6,0.52,1.04,0.28,0.76,-0.486640690989814,-0.16336763812838517,-0.5590356809299797,-0.9698717267306906,0.4969202796389703,-0.11953193088330849,-0.9020444953144929
49,centennial_conference,Centennial Conference,2025-26,Swarthmore,"Kageyama,Brady",0,G,26,19.96153846153846,7.35,1.19,2.58,0.46,0.19,1.4230769230769231,-0.6861709229950823,-0.07676277210219064,-1.347719071597806,1.397539834696614,-0.7374890001956615,-0.3644042496493703,0.020716610046688167
50,centennial_conference,Centennial Conference,2025-26,Muhlenberg,"Greene,Drew",0,G,18,21.27777777777778,4.72,2.61,3.33,1.06,0.06,1.7222222222222223,-0.6997848806952663,-0.727536479670453,-0.5534421817053853,2.259461519682283,0.5394861168746473,-0.7181087100892373,0.43701770166361703
51,centennial_conference,Centennial Conference,2025-26,Washington College,"Lang,Ryan",0,G,24,24.291666666666668,5.0,3.75,1.08,1.0,0.08,0.6666666666666666,-0.7863736057856081,-0.6582525868494973,0.08421672989838923,-0.3263035352747242,0.4117886051676163,-0.6636926392523347,-1.031930435898975
52,centennial_conference,Centennial Conference,2025-26,Muhlenberg,"Hoffman,Nate",0,G,23,23.652173913043477,5.61,3.83,1.52,1.17,0.26,1.7391304347826086,-0.8674131184996735,-0.507312677489558,0.12896472369514536,0.17935718658353492,0.7735982216708703,-0.17394800172021116,0.4605477633637041
53,centennial_conference,Centennial Conference,2025-26,Haverford,"Cheung Hernandez,Emmanuel",0,G,25,15.08,7.16,3.84,1.2,1.2,0.04,2.16,-1.0897747668545512,-0.12377684223069617,0.13455822291973976,-0.18839606567701733,0.8374469775243858,-0.77252478092614,1.0462446134527341
54,centennial_conference,Centennial Conference,2025-26,McDaniel,"Kearney,Matt",0,F,25,19.08,7.52,3.12,0.64,0.6,0.16,1.24,-1.095022209097652,-0.034697551460896134,-0.26817372125106503,-0.8319642571329835,-0.4395281395459229,-0.4460283559047242,-0.23405965802287235
55,centennial_conference,Centennial Conference,2025-26,Swarthmore,"Hanson,Cal",0,G,26,20.692307692307693,6.35,2.38,1.27,0.81,0.0,0.9615384615384616,-1.1411510702554066,-0.3242052464627467,-0.6820926638710592,-0.10795004174502147,0.007413151428685317,-0.8813569225999451,-0.6215765027337163
56,centennial_conference,Centennial Conference,2025-26,Gettysburg,"Radulovic,Kosta",0,F,27,15.592592592592592,6.19,3.48,0.74,0.33,0.74,1.5185185185185186,-1.3401802728361778,-0.36379604236043545,-0.06680774916566264,-0.717041365801561,-1.0141669422275617,1.1320376983654514,0.15353648213399407
57,centennial_conference,Centennial Conference,2025-26,Haverford,"Rizos,Niko",0,G,24,14.25,4.75,4.38,0.83,0.54,0.58,1.2916666666666667,-1.3696603685856985,-0.7201132054396363,0.43660718104784346,-0.6136107636032807,-0.5672256512529537,0.6967091316702305,-0.16215851234217696
58,centennial_conference,Centennial Conference,2025-26,Swarthmore,"Coleman,Nyle",0,G,26,19.23076923076923,5.73,1.38,2.38,0.65,0.0,1.3076923076923077,-1.502213035149909,-0.4776195805662912,-1.2414425863305103,1.1676940520337686,-0.3331135464567304,-0.8813569225999451,-0.139856668148413
59,centennial_conference,Centennial Conference,2025-26,Haverford,"Warren,Carter",0,G,25,19.36,5.92,2.16,2.36,0.8,0.08,2.04,-1.6656990685314361,-0.4306055104377857,-0.8051496468121383,1.144709473767484,-0.01386976718915318,-0.6636926392523347,0.8792484041298287
60,centennial_conference,Centennial Conference,2025-26,Washington College,"Bland,Davis",0,G,25,18.72,5.44,2.24,0.64,0.28,0.32,0.44,-1.7011584194882308,-0.5493778981308525,-0.7604016530153821,-0.8319642571329835,-1.120581535316754,-0.010699789209503319,-1.3473677201755734
61,centennial_conference,Centennial Conference,2025-26,Dickinson,"Dopirak,Joey",0,G,24,19.666666666666668,6.42,3.13,0.79,0.5,0.21,1.375,-1.7035022602693441,-0.3068842732575077,-0.26258022202647063,-0.6595799201358497,-0.6523573257243076,-0.3099881788124677,-0.046188922534604035
62,centennial_conference,Centennial Conference,2025-26,Ursinus,"Toulson,Trevor",0,F,26,16.03846153846154,3.38,2.65,0.85,0.65,0.88,0.9230769230769232,-1.7734057828054794,-1.0591093953135982,-0.5310681848070072,-0.5906261853369962,-0.3331135464567304,1.51295019422377,-0.6751009287987498
63,centennial_conference,Centennial Conference,2025-26,Haverford,"Coleman,Raja",0,G,25,20.52,6.08,2.08,1.6,0.52,0.0,1.4,-1.9235066968227703,-0.39101471454009673,-0.8498976406088944,0.27129549964867306,-0.6097914884886306,-0.8813569225999451,-0.01139804559233225
64,centennial_conference,Centennial Conference,2025-26,Ursinus,"Kelly,Porter",0,G,27,16.77777777777778,5.74,2.07,0.59,0.7,0.15,1.0,-2.067258112498311,-0.47514515582268574,-0.855491139833489,-0.8894257027986948,-0.22669895336753815,-0.4732363913231756,-0.5680520766686826
65,centennial_conference,Centennial Conference,2025-26,Gettysburg,"Herr,Josh",0,G,23,17.782608695652176,4.43,3.3,0.61,0.61,0.04,0.6956521739130435,-2.12445234739948,-0.7992947972350143,-0.16749073520836397,-0.8664411245324103,-0.4182452209280844,-0.77252478092614,-0.9915931872702538
66,centennial_conference,Centennial Conference,2025-26,Muhlenberg,"Gorman,Liam",0,G,25,14.96,4.92,1.92,0.84,0.44,0.16,0.6,-2.1484311519394694,-0.6780479847983417,-0.9393936282024067,-0.6021184744701384,-0.7800548374313385,-0.4460283559047242,-1.1247061077450333
67,centennial_conference,Centennial Conference,2025-26,Dickinson,"Cosby,Cole",0,G,25,26.4,6.16,1.64,1.24,0.48,0.16,1.4,-2.170702917085844,-0.37121931659125224,-1.096011606491053,-0.14242690914444825,-0.6949231629599847,-0.4460283559047242,-0.01139804559233225
68,centennial_conference,Centennial Conference,2025-26,Gettysburg,"Briscoe,Malachi",0,F,25,18.88,4.68,2.88,1.0,0.32,0.36,1.16,-2.2416764257766224,-0.7374341786448753,-0.4024177026413335,-0.4182418483398624,-1.0354498608454001,0.09813235246430185,-0.34539046423814257
69,centennial_conference,Centennial Conference,2025-26,Franklin & Marshall,"Cormac,Dylan",0,G,25,14.52,4.8,1.2,0.44,0.64,0.04,0.28,-2.4056742488770086,-0.7077410817216085,-1.3421255723732117,-1.0618100397958288,-0.3543964650745689,-0.77252478092614,-1.5700293326061137
70,centennial_conference,Centennial Conference,2025-26,Haverford,"Anderson,Seth",0,F,25,14.56,2.56,3.2,1.32,0.36,0.28,0.68,-2.4399892924569087,-1.2620122242892542,-0.2234257274543089,-0.05048859607931014,-0.9503181863740464,-0.11953193088330849,-1.013375301529763
71,centennial_conference,Centennial Conference,2025-26,Swarthmore,"Stump,Jonathan",0,F,24,12.666666666666666,3.88,2.96,0.25,0.5,0.5,0.8333333333333334,-2.463922819459497,-0.9353881581333201,-0.3576697088445773,-1.2801635333255315,-0.6523573257243076,0.4790448483226202,-0.7999912562838287
72,centennial_conference,Centennial Conference,2025-26,Muhlenberg,"Sherman-Murphy,Elias",0,G,17,15.058823529411764,5.29,1.59,0.94,0.29,0.0,1.0,-2.836696926911275,-0.586494269284936,-1.1239791026140253,-0.48719558313871597,-1.0992986166989158,-0.8813569225999451,-0.5680520766686826
73,centennial_conference,Centennial Conference,2025-26,Washington College,"Becker,Jacob",0,F,20,12.7,2.1,2.95,0.65,0.3,0.3,0.25,-2.8624292193527983,-1.3758357624951096,-0.36326320806917173,-0.8204719679998412,-1.0780156980810773,-0.06511586004640597,-1.61177838493684
74,centennial_conference,Centennial Conference,2025-26,McDaniel,"George,Dallas",0,G,26,16.153846153846153,2.5,1.65,1.54,0.73,0.04,0.7692307692307693,-2.9316995679663953,-1.2768587727508873,-1.0904181072664585,0.20234176484981944,-0.16285019751402266,-0.77252478092614,-0.8891986330588848
75,centennial_conference,Centennial Conference,2025-26,Swarthmore,"Maloney,Matthew",0,G,25,13.44,4.48,2.48,0.72,0.28,0.08,1.04,-3.0124016264547504,-0.7869226735169863,-0.6261576716251139,-0.7400259440678455,-1.120581535316754,-0.6636926392523347,-0.5123866735610476
76,centennial_conference,Centennial Conference,2025-26,Haverford,"George,Alex",0,G,25,19.48,3.28,1.08,1.72,0.48,0.04,0.88,-3.013423844324475,-1.0838536427496537,-1.4092475630683456,0.40920296924637994,-0.6949231629599847,-0.77252478092614,-0.7350482859915878
77,centennial_conference,Centennial Conference,2025-26,Gettysburg,"Carrara,Lorenzo",0,F,27,16.14814814814815,4.74,1.48,0.56,0.3,0.0,0.6666666666666666,-3.0759043369856953,-0.7225876301832418,-1.1855075940845652,-0.9239025701981215,-1.0780156980810773,-0.8813569225999451,-1.031930435898975
78,centennial_conference,Centennial Conference,2025-26,Dickinson,"Mahoney,Matt",0,G,25,19.12,4.28,2.64,0.48,0.48,0.04,1.08,-3.12792108946493,-0.8364111683890976,-0.5366616840316016,-1.0158408832632597,-0.6949231629599847,-0.77252478092614,-0.45672127045341243
79,centennial_conference,Centennial Conference,2025-26,Franklin & Marshall,"Biekietov,Bohdan",0,F,27,16.37037037037037,3.78,3.0,0.81,0.59,0.19,1.5925925925925926,-3.21849265228671,-0.9601324055693757,-0.3352957119461992,-0.6365953418695651,-0.4608110581637614,-0.3644042496493703,0.2566205619629477
80,centennial_conference,Centennial Conference,2025-26,Gettysburg,"Grospe,Alex",0,G,25,13.24,3.0,0.96,2.08,0.44,0.0,1.08,-3.2290148578009155,-1.1531375355706093,-1.47636955376348,0.8229253780395013,-0.7800548374313385,-0.8813569225999451,-0.45672127045341243
81,centennial_conference,Centennial Conference,2025-26,Washington College,"Carr Jr.,David",0,G,25,10.0,3.24,1.0,0.48,0.64,0.08,0.4,-3.303006245074889,-1.0937513417240758,-1.4539955568651017,-1.0158408832632597,-0.3543964650745689,-0.6636926392523347,-1.4030331232832085
82,centennial_conference,Centennial Conference,2025-26,McDaniel,"Ayala Jr.,Mikey",0,G,24,27.75,2.38,1.5,1.83,0.5,0.0,1.0,-3.3726109143225904,-1.306551869674154,-1.1743205956353762,0.5356181497109449,-0.6523573257243076,-0.8813569225999451,-0.5680520766686826
83,centennial_conference,Centennial Conference,2025-26,Franklin & Marshall,"Lawrence,Carter",0,F,27,10.333333333333334,2.74,3.26,0.48,0.22,0.11,0.7777777777777778,-3.4922694256536566,-1.217472578904354,-0.189864732106742,-1.0158408832632597,-1.248279047023785,-0.5820685329969808,-0.877304316155544
84,centennial_conference,Centennial Conference,2025-26,Dickinson,"Leskauskas,Ryan",0,G,20,14.0,3.45,1.45,0.7,0.45,0.1,0.9,-3.577537650145703,-1.041788422108359,-1.202288091758349,-0.76301052233413,-0.7587719188135,-0.6092765684154321,-0.7072155844377702
85,centennial_conference,Centennial Conference,2025-26,Washington College,"Costello,Ben",0,F,23,12.521739130434783,3.04,2.17,0.26,0.09,0.13,0.6086956521739131,-3.8704596265210762,-1.143239836596187,-0.7995561475875439,-1.2686712441923893,-1.5249569890556853,-0.5276524621600781,-1.1126049331564167
86,centennial_conference,Centennial Conference,2025-26,Haverford,"Varghese,Isaac",0,G,23,11.0,3.78,0.87,0.7,0.43,0.04,1.0869565217391304,-3.9523689133836664,-0.9601324055693757,-1.5267110467848304,-0.76301052233413,-0.801337756049177,-0.77252478092614,-0.4470403307825196
87,centennial_conference,Centennial Conference,2025-26,Muhlenberg,"Lee,Matt",0,G,12,10.916666666666666,2.17,1.92,0.33,0.17,0.0,0.25,-4.03496534591069,-1.3585147892898708,-0.9393936282024067,-1.1882252202603933,-1.3546936401129774,-0.8813569225999451,-1.61177838493684
88,centennial_conference,Centennial Conference,2025-26,Johns Hopkins,"Stevenson,Will",0,F,27,13.074074074074074,1.07,2.3,0.48,0.19,0.26,0.4074074074074074,-4.110138230883223,-1.6307015110864824,-0.7268406576678152,-1.0158408832632597,-1.3121278028773005,-0.17394800172021116,-1.392724715300313
89,centennial_conference,Centennial Conference,2025-26,Muhlenberg,"D'Iorio,Gavin",0,F,20,15.55,1.9,2.45,0.25,0.35,0.05,0.6,-4.155513745625302,-1.4253242573672211,-0.6429381692988974,-1.2801635333255315,-0.9716011049918849,-0.7453167455076887,-1.1247061077450333
