season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
2026-27,softball,Ohio Athletic Conference (OAC),oac,Mount Union,"Pfaff, Josie",Josie,Pfaff,,452,"Pfaff, Josie",0,0MTUN,13,11,,,11,3,2,3,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.182,5,12,0,.000,.182,.455,33,1,0,0,0,7,1,0,0,34,1.000,8,.875,,4,1,3,1,"1,6",0.17,1,6,"1,8",0.13,1,8,"1,7",0.14,1,7,"0,0",0,0,0,"0,4",0,0,4,"2,3","0,0","5,9",0,0,0,0,0,0,0,0,3,5,0,,Mount Union,MTUN,1279-5076,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,softball,Ohio Athletic Conference (OAC),oac,Mount Union,"Reicosky, Faith",Faith,Reicosky,,452,"Reicosky, Faith",0,0MTUN,38,38,,,113,26,39,18,2,0,0,12,0,1,14,6,7,1,12,1,0,0,0,1,0,1,0,0.409,41,139,8,.875,.345,.363,46,3,0,0,0,0,0,0,0,49,1.000,0,.000,,8,1,45,19,"9,29",0.31,9,29,"20,52",0.38,20,52,"16,41",0.39,16,41,"0,0",0,0,0,"15,51",0.29,15,51,"7,22","4,9","47,70",11,0,0,0,0,0,0,0,50,18,0,,Mount Union,MTUN,1279-4698,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,softball,Ohio Athletic Conference (OAC),oac,Mount Union,"Jones, Allison",Allison,Jones,,452,"Jones, Allison",0,0MTUN,42,41,,,99,28,42,16,1,5,0,7,0,0,10,3,11,1,9,1,0,0,0,0,0,0,0,0.458,53,116,12,.917,.424,.535,73,49,9,0,0,0,0,3,0,131,.931,0,.000,,5,4,31,16,"15,33",0.45,15,33,"22,49",0.45,22,49,"16,37",0.43,16,37,"1,3",0.33,1,3,"23,50",0.46,23,50,"7,19","3,10","38,61",13,0,0,0,11,0,0,0,39,18,0,,Mount Union,MTUN,1279-5531,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,softball,Ohio Athletic Conference (OAC),oac,Mount Union,"Jones, Lindsay",Lindsay,Jones,,452,"Jones, Lindsay",0,0MTUN,24,-1,,,3,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.000,0,3,1,1.000,.000,.000,3,-5,-1,0,0,0,0,0,0,-3,.667,0,.000,,0,0,3,-1,"0,2",0,0,2,"0,2",0,0,2,"0,2",0,0,2,"0,1",0,0,1,"0,3",0,0,3,"0,2","0,1","1,2",1,0,0,0,1,0,0,0,2,2,0,,Mount Union,MTUN,1279-5534,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,softball,Ohio Athletic Conference (OAC),oac,Mount Union,"Denney, Emily",Emily,Denney,,452,"Denney, Emily",0,0MTUN,41,15,,,32,10,9,7,3,1,0,4,0,1,5,2,2,0,10,0,0,0,0,0,0,0,0,0.378,14,47,2,1.000,.281,.438,24,50,6,0,0,0,0,5,0,80,.925,0,.000,,2,2,16,9,"1,8",0.13,1,8,"6,16",0.38,6,16,"4,12",0.33,4,12,"1,1",1.00,1,1,"3,16",0.19,3,16,"2,9","2,7","21,31",44,0,0,0,0,0,0,0,25,7,0,,Mount Union,MTUN,1279-4691,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,softball,Ohio Athletic Conference (OAC),oac,Mount Union,"Mercer, Sydney",Sydney,Mercer,,452,"Mercer, Sydney",0,0MTUN,44,44,,,151,47,57,31,13,4,2,15,0,1,6,0,20,3,0,3,0,0,0,1,0,1,0,0.429,84,170,23,.870,.377,.556,264,5,3,0,0,0,0,12,0,272,.989,0,.000,,5,3,35,49,"14,43",0.33,14,43,"27,61",0.44,27,61,"21,45",0.47,21,45,"1,6",0.17,1,6,"29,72",0.40,29,72,"28,65","12,17","42,73",27,0,0,0,0,0,0,0,45,25,0,,Mount Union,MTUN,1279-4380,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,softball,Ohio Athletic Conference (OAC),oac,Mount Union,"Brunner, Lydia",Lydia,Brunner,,452,"Brunner, Lydia",0,0MTUN,44,44,,,116,25,37,25,9,3,2,4,0,0,16,0,4,1,8,2,0,0,0,2,0,2,0,0.336,58,130,5,.800,.319,.500,70,70,13,0,0,0,0,6,0,153,.915,0,.000,,9,1,21,41,"9,39",0.23,9,39,"21,62",0.34,21,62,"18,54",0.33,18,54,"1,4",0.25,1,4,"17,62",0.27,17,62,"8,23","10,18","39,73",14,0,0,0,0,0,0,0,44,25,0,,Mount Union,MTUN,1279-4689,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,softball,Ohio Athletic Conference (OAC),oac,Mount Union,"Culver, Kaitlyn",Kaitlyn,Culver,,452,"Culver, Kaitlyn",0,0MTUN,44,41,,,109,38,39,15,6,8,3,8,0,2,5,1,21,1,6,0,0,0,0,0,0,0,0,0.412,70,125,22,.955,.358,.642,46,2,8,0,0,0,0,1,0,56,.857,0,.000,,7,3,26,34,"9,40",0.23,9,40,"13,47",0.28,13,47,"8,27",0.30,8,27,"2,5",0.40,2,5,"17,49",0.35,17,49,"21,34","4,5","26,57",12,0,0,0,1,0,0,0,34,32,0,,Mount Union,MTUN,1279-4690,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,softball,Ohio Athletic Conference (OAC),oac,Mount Union,"Cahill, Kendyll",Kendyll,Cahill,,452,"Cahill, Kendyll",0,0MTUN,42,42,,,111,19,42,28,14,0,5,22,0,0,18,5,1,1,3,1,0,0,0,0,0,1,0,0.478,71,137,2,.500,.378,.640,4,8,1,0,0,3,0,0,0,13,.923,3,1.000,,2,2,22,29,"22,49",0.45,22,49,"28,66",0.42,28,66,"17,39",0.44,17,39,"1,4",0.25,1,4,"19,47",0.40,19,47,"6,22","2,4","49,85",1,0,0,0,1,0,0,0,49,26,0,,Mount Union,MTUN,1279-4693,True,133,1,29,25,3,0,15,4,4,15,170.1,54,47,36,117,22,4,12,1.93,627,697,0,11,0,0,23,0,0,32,.212,250,115,0,"23,56","18,99","13,40","12,75","16,69"
2026-27,softball,Ohio Athletic Conference (OAC),oac,Mount Union,"Gent, Mariah",Mariah,Gent,,452,"Gent, Mariah",0,0MTUN,1,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0,1,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,0,0,"0,0",0,0,0,"0,0",0,0,0,"0,0",0,0,0,"0,0",0,0,0,"0,0",0,0,0,"0,0","0,0","1,1","0,0",0,0,0,"0,0",0,0,0,1,0,0,,Mount Union,MTUN,1279-5914,True,3,1,0,0,0,0,0,0,0,1,-2.0,5,4,-2,-3,2,0,0,-14.00,-5,-6,0,0,0,0,1,0,0,-1,-.600,-4,0,0,0,0,0,0,0
