season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source
2025-26,wgolf,Women,Little East Conference,lec,Southern Maine,University of Southern Maine,Remy Levin,,Fifth Year,5075,590,ACTIVE,85.17,13.17,12,87.4593759425819,9,4,3,1.69776216726408,-34.5494426680033,East - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Little East Conference,lec,Husson,Husson University,Caitlyn Chabot,,,25185,738,ACTIVE,87.94,15.94,16,90.436460944694,10,3,0,0.724613572814377,-31.7405176583732,East - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Little East Conference,lec,Husson,Husson University,Allie Weinert,,,18455,838,ACTIVE,91.31,19.31,16,93.811460944694,10,0,0,0.262726820881402,-31.7405176583732,East - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Little East Conference,lec,Husson,Husson University,Abigail Theriault,,Second Year,7141,866,ACTIVE,94.31,22.31,16,96.811460944694,10,0,0,0.156416957283409,-31.7405176583732,East - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Little East Conference,lec,Husson,Husson University,Caroline Chausse,,Second Year,7140,875,ACTIVE,95.06,23.06,16,97.561460944694,10,0,0,0.142677578052591,-31.7405176583732,East - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Little East Conference,lec,Husson,Husson University,Riley Fyfe,,Second Year,7142,976,ACTIVE,106.38,34.38,16,108.873960944694,10,0,0,0.00762610208392418,-31.7405176583732,East - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Little East Conference,lec,Keene State,Keene State College,Madi Mousley,,Fourth Year,18181,100000,ACTIVE,86.9,14.9,10,90.0205529778867,8,5,1,0.949609050377043,-39.9164319153641,East - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Little East Conference,lec,Westfield State,Westfield State University,Dorothy Duval,,Fourth Year,20911,100000,ACTIVE,107.4,35.4,5,113.465189082892,4,0,0,0.00242575014242121,-44.6141244388848,East - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Little East Conference,lec,Westfield State,Westfield State University,Antonia Erickson,,,30459,100000,ACTIVE,120.17,48.17,6,127.492014368367,5,0,0,9.20108924121569e-05,-45.4863934161966,East - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Little East Conference,lec,Southern Maine,University of Southern Maine,Anabelle Steeves,,Fourth Year,31974,100000,ACTIVE,101.09,29.09,11,103.140620411902,8,0,0,0.0601884126022242,-34.7482623883605,East - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Little East Conference,lec,Southern Maine,University of Southern Maine,MacKenzie Kingsbury,,,31976,100000,ACTIVE,104.0,32.0,10,106.698336401459,8,0,0,0.0132125716756383,-38.3998454978514,East - (W) DIII,clippd_scoreboard
