season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,goalie_stats,shot_stats,goal_stats,caution_stats,misc_stats,composite_score,global_rank,rating
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Green, Kelsi",Kelsi,Green,,15,"Green, Kelsi","GREEN,KELSI",Albion,AC,1084-3716,3,3,5,0,5,0,0,2,4,3,1,1,0,0,1.33,.67,1.00,.333,.333,1,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,175:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,6.871578952111713,11,96
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Rose, Bri",Bri,Rose,,286,"Rose, Bri","ROSE,BRI",Hope,HC,1087-3230,2,2,12,0,12,0,0,1,3,3,1,1,0,0,1.50,.50,1.50,.500,.500,0,0,0,0,1,1,0,.000,4,0,0,0,2.00,.00,.00,.00,0,,180:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,6.4592077979683635,12,96
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Kalamazoo,"Nolan, Maeve",Maeve,Nolan,,326,"Nolan, Maeve","NOLAN,MAEVE",Kalamazoo,KZOO,1088-1912,4,4,13,0,13,0,0,2,7,2,2,0,0,0,1.75,.50,.50,.000,.500,2,0,0,0,0,0,0,.000,2,0,2,0,.50,.50,.00,.00,0,,318:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,6.259861718028244,13,95
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Kalamazoo,"Norman, Savannah",Savannah,Norman,,326,"Norman, Savannah","NORMAN,SAVANNAH",Kalamazoo,KZOO,1088-1878,4,4,22,0,22,0,0,2,3,2,2,0,0,0,.75,.50,.50,.000,.500,2,0,0,0,0,0,0,.000,1,0,0,0,.25,.00,.00,.00,0,,284:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,6.259861718028244,14,95
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Saint Mary's,"O'Neal, Kayla",Kayla,O'Neal,,8688,"O'Neal, Kayla","O'NEAL,KAYLA",Saint Mary's,SMC,1090-473,3,2,31,0,31,0,0,2,3,2,2,0,0,0,1.00,.67,.67,.000,.667,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,201:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,6.259861718028244,15,95
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Saint Mary's,"Larimer, Lily",Lily,Larimer,,8688,"Larimer, Lily","LARIMER,LILY",Saint Mary's,SMC,1090-558,3,2,17,0,17,0,0,1,3,2,2,0,0,0,1.00,.33,.67,.000,.667,1,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,139:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,5.847490563884894,16,94
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Bergman, Katherine",Katherine,Bergman,,114,"Bergman, Katherine","BERGMAN,KATHERINE",Calvin,CAL,1086-2129,2,2,8,0,8,0,0,0,3,2,2,0,0,0,1.50,.00,1.00,.000,1.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,138:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,5.435119409741543,17,94
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Kalamazoo,"Courtney, Anna",Anna,Courtney,,326,"Courtney, Anna","COURTNEY,ANNA",Kalamazoo,KZOO,1088-2101,4,4,17,0,17,0,0,5,7,2,0,1,0,0,1.75,1.25,.50,.250,.000,4,0,0,0,0,0,1,.250,2,0,0,0,.50,.00,.00,.00,0,,292:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,4.675393976305891,18,94
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Salo, Chloe",Chloe,Salo,,15,"Salo, Chloe","SALO,CHLOE",Albion,AC,1084-3963,3,3,29,0,29,0,0,6,12,1,1,0,0,0,4.00,2.00,.33,.000,.333,6,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,158:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,4.476047896365772,19,94
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Armbruster, Eva",Eva,Armbruster,,15,"Armbruster, Eva","ARMBRUSTER,EVA",Albion,AC,1084-4257,3,0,6,0,6,0,0,4,7,2,0,1,0,0,2.33,1.33,.67,.333,.000,3,0,0,0,0,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,87:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,4.26302282216254,20,94
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Irwin, Ceci",Ceci,Irwin,,15,"Irwin, Ceci","IRWIN,CECI",Albion,AC,1084-3717,3,0,10,0,10,0,0,4,6,2,0,1,0,0,2.00,1.33,.67,.333,.000,3,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,125:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,4.26302282216254,21,94
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,"Guciardo, Samantha",Samantha,Guciardo,,4,"Guciardo, Samantha","GUCIARDO,SAMANTHA",Adrian,ADR,1083-13709,3,2,25,0,25,0,0,3,3,2,0,1,0,0,1.00,1.00,.67,.333,.000,2,0,0,0,1,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,225:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.8506516680191893,22,93
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,"Jagodzinski, Gracie",Gracie,Jagodzinski,,4,"Jagodzinski, Gracie","JAGODZINSKI,GRACIE",Adrian,ADR,1083-13711,3,1,17,0,17,0,0,3,5,2,0,1,0,0,1.67,1.00,.67,.333,.000,2,0,0,0,1,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,134:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.8506516680191893,23,93
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,"Batur, Delaney",Delaney,Batur,,4,"Batur, Delaney","BATUR,DELANEY",Adrian,ADR,1083-6909,3,2,12,0,12,0,0,4,6,1,1,0,0,0,2.00,1.33,.33,.000,.333,4,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,150:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.6513055880790715,24,93
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Iverson, Lucy",Lucy,Iverson,,114,"Iverson, Lucy","IVERSON,LUCY",Calvin,CAL,1086-1814,2,2,29,0,29,0,0,2,2,2,0,1,0,0,1.00,1.00,1.00,.500,.000,1,0,0,0,0,0,1,.500,0,0,0,0,.00,.00,.00,.00,0,,102:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.438280513875839,25,93
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Plummer, Avery",Avery,Plummer,,286,"Plummer, Avery","PLUMMER,AVERY",Hope,HC,1087-4466,2,2,11,0,11,0,0,2,4,2,0,1,0,0,2.00,1.00,1.00,.500,.000,1,0,0,0,1,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,147:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.438280513875839,26,93
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Kalamazoo,"Schultz, Kearsten",Kearsten,Schultz,,326,"Schultz, Kearsten","SCHULTZ,KEARSTEN",Kalamazoo,KZOO,1088-2107,4,4,6,0,6,0,0,2,2,2,0,1,0,0,.50,.50,.50,.250,.000,1,0,0,0,1,0,0,.000,1,0,0,0,.25,.00,.00,.00,0,,297:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.438280513875839,27,93
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Sczepanski, Grace",Grace,Sczepanski,,21,"Sczepanski, Grace","SCZEPANSKI,GRACE",Alma,Alma,1085-4108,2,2,40,0,40,0,0,2,2,2,0,1,0,0,1.00,1.00,1.00,.500,.000,1,0,0,0,1,1,1,.500,0,0,0,0,.00,.00,.00,.00,0,,117:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.438280513875839,28,92
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Vokal, Regan",Regan,Vokal,,30037,"Vokal, Regan","VOKAL,REGAN",Trine,Trine,1091-5504,2,2,22,0,22,0,0,2,2,2,0,1,0,0,1.00,1.00,1.00,.500,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,175:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.438280513875839,29,92
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Hurtado, Diane",Diane,Hurtado,,15,"Hurtado, Diane","HURTADO,DIANE",Albion,AC,1084-3959,3,3,23,0,23,0,0,3,5,1,1,0,0,0,1.67,1.00,.33,.000,.333,3,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,194:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.2389344339357207,30,92
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Beman, Belle",Belle,Beman,,15,"Beman, Belle","BEMAN,BELLE",Albion,AC,1084-3454,2,0,16,0,16,0,0,1,1,2,0,1,0,0,.50,.50,1.00,.500,.000,0,0,0,0,0,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,70:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.025909359732488,31,92
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Benham, Julia",Julia,Benham,,30037,"Benham, Julia","BENHAM,JULIA",Trine,Trine,1091-4564,2,2,23,0,23,0,0,1,1,2,0,1,0,0,.50,.50,1.00,.500,.000,0,0,0,0,1,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,157:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.025909359732488,32,92
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,"Hughes, Ashley",Ashley,Hughes,,4,"Hughes, Ashley","HUGHES,ASHLEY",Adrian,ADR,1083-13710,3,2,8,0,8,0,0,1,3,2,0,1,0,0,1.00,.33,.67,.333,.000,0,0,0,0,0,0,1,.333,2,0,0,0,.67,.00,.00,.00,0,,148:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.025909359732488,33,91
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Leihgeber, Ava",Ava,Leihgeber,,30037,"Leihgeber, Ava","LEIHGEBER,AVA",Trine,Trine,1091-5009,2,2,29,0,29,0,0,1,3,2,0,1,0,0,1.50,.50,1.00,.500,.000,0,0,0,0,1,1,0,.000,1,0,0,0,.50,.00,.00,.00,0,,123:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.025909359732488,34,91
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"McDowell, Maggie",Maggie,McDowell,,30037,"McDowell, Maggie","MCDOWELL,MAGGIE",Trine,Trine,1091-4567,2,2,5,0,5,0,0,1,2,2,0,1,0,0,1.00,.50,1.00,.500,.000,0,0,0,0,0,1,1,.500,3,0,1,0,1.50,.50,.00,.00,0,,143:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.025909359732488,35,91
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Michalczuk, Claire",Claire,Michalczuk,,21,"Michalczuk, Claire","MICHALCZUK,CLAIRE",Alma,Alma,1085-4309,2,0,2,0,2,0,0,1,2,2,0,1,0,0,1.00,.50,1.00,.500,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,38:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.025909359732488,36,91
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Kalamazoo,"Miller, Madie",Madie,Miller,,326,"Miller, Madie","MILLER,MADIE",Kalamazoo,KZOO,1088-2103,4,2,5,0,5,0,0,1,1,2,0,1,0,0,.25,.25,.50,.250,.000,0,0,0,0,0,0,0,.000,2,0,0,0,.50,.00,.00,.00,0,,200:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.025909359732488,37,91
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Peterson, Hannah",Hannah,Peterson,,21,"Peterson, Hannah","PETERSON,HANNAH",Alma,Alma,1085-4312,1,0,20,0,20,0,0,1,1,2,0,1,0,0,1.00,1.00,2.00,1.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,19:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.025909359732488,38,91
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Saint Mary's,"Slater, Ava",Ava,Slater,,8688,"Slater, Ava","SLATER,AVA",Saint Mary's,SMC,1090-265,2,0,10,0,10,0,0,1,2,2,0,1,0,0,1.00,.50,1.00,.500,.000,0,0,0,0,0,1,0,.000,1,0,0,0,.50,.00,.00,.00,0,,40:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.025909359732488,39,90
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Smith, Maddie",Maddie,Smith,,21,"Smith, Maddie","SMITH,MADDIE",Alma,Alma,1085-3130,1,0,8,0,8,0,0,1,1,2,0,1,0,0,1.00,1.00,2.00,1.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,15:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.025909359732488,40,90
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Zylstra, Zoe",Zoe,Zylstra,,114,"Zylstra, Zoe","ZYLSTRA,ZOE",Calvin,CAL,1086-2877,1,0,21,0,21,0,0,1,2,2,0,1,0,0,2.00,1.00,2.00,1.000,.000,0,0,0,0,0,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,20:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.025909359732488,41,90
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Glowicki, Lexi",Lexi,Glowicki,,114,"Glowicki, Lexi","GLOWICKI,LEXI",Calvin,CAL,1086-2874,2,2,27,0,27,0,0,2,3,1,1,0,0,0,1.50,1.00,.50,.000,.500,2,0,0,0,0,0,0,.000,3,0,0,0,1.50,.00,.00,.00,0,,102:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.8265632797923703,42,90
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,"Verhaeghe, Madison",Madison,Verhaeghe,,4,"Verhaeghe, Madison","VERHAEGHE,MADISON",Adrian,ADR,1083-14386,3,2,3,0,3,0,0,2,5,1,1,0,0,0,1.67,.67,.33,.000,.333,2,0,0,0,0,0,0,.000,4,0,1,0,1.33,.33,.00,.00,0,,165:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.8265632797923703,43,90
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Beall, Ivy",Ivy,Beall,,21,"Beall, Ivy","BEALL,IVY",Alma,Alma,1085-4020,2,2,24,0,24,0,0,1,3,1,1,0,0,0,1.50,.50,.50,.000,.500,1,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,123:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.4141921256490195,44,90
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Kalamazoo,"Gross, Lexi",Lexi,Gross,,326,"Gross, Lexi","GROSS,LEXI",Kalamazoo,KZOO,1088-2102,4,4,18,0,18,0,0,1,2,1,1,0,0,0,.50,.25,.25,.000,.250,1,0,0,0,0,0,0,.000,3,0,0,0,.75,.00,.00,.00,0,,339:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.4141921256490195,45,89
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,"Pape, Ciara",Ciara,Pape,,4,"Pape, Ciara","PAPE,CIARA",Adrian,ADR,1083-14382,3,2,4,0,4,0,0,1,1,1,1,0,0,0,.33,.33,.33,.000,.333,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,225:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.4141921256490195,46,89
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Czarnowski, Mia",Mia,Czarnowski,,15,"Czarnowski, Mia","CZARNOWSKI,MIA",Albion,AC,1084-3719,3,3,14,0,14,0,0,0,1,1,1,0,0,0,.33,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,147:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.001820971505669,47,89
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Saint Mary's,"Damian, Kalle",Kalle,Damian,,8688,"Damian, Kalle","DAMIAN,KALLE",Saint Mary's,SMC,1090-458,2,0,8,0,8,0,0,0,0,1,1,0,0,0,.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,19:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.001820971505669,48,89
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Graham, Kyra",Kyra,Graham,,30037,"Graham, Kyra","GRAHAM,KYRA",Trine,Trine,1091-5010,2,2,37,0,37,0,0,0,0,1,1,0,0,0,.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,96:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.001820971505669,49,89
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Hohlbein, Micaela",Micaela,Hohlbein,,15,"Hohlbein, Micaela","HOHLBEIN,MICAELA",Albion,AC,1084-3455,3,0,18,0,18,0,0,0,1,1,1,0,0,0,.33,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,119:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.001820971505669,50,88
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,"Lee, Lauren",Lauren,Lee,,4,"Lee, Lauren","LEE,LAUREN",Adrian,ADR,1083-14380,2,1,55,0,55,0,0,0,1,1,1,0,0,0,.50,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,105:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.001820971505669,51,88
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Palomino, Gracelyn",Gracelyn,Palomino,,21,"Palomino, Gracelyn","PALOMINO,GRACELYN",Alma,Alma,1085-4311,1,0,6,0,6,0,0,0,0,1,1,0,0,0,.00,.00,1.00,.000,1.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,07:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.001820971505669,52,88
