season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,global_rank,rating,ranking_segment
2025-26,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,Nate Miller,Nate,Miller,,567,Nate Miller,0,0REDLANDS,38,38,,,136,36,43,39,9,1,10,13,0,5,35,14,0,1,2,2,0,0,0,0,0,1,0,0.391,84,158,1,.000,.316,.618,29,68,7,0,0,0,0,7,0,104,.933,0,.000,,3,4,14,45,"17,52",0.33,17,52,"23,73",0.32,23,73,"16,47",0.34,16,47,"9,19",0.47,9,19,0,0,0,0,"17,36","7,11","42,87",295,0,0,0,0,0,0,0,10,35,0,,Redlands,REDLANDS,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.063007695493345,11,96,batting
2025-26,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,Rylan Morris,Rylan,Morris,,567,Rylan Morris,0,0REDLANDS,39,32,,,136,38,49,33,8,8,5,15,0,4,26,7,6,0,1,3,0,0,0,0,0,0,0,0.430,88,159,6,1.000,.360,.647,37,2,3,0,0,0,0,0,0,42,.929,0,.000,,4,4,25,38,"15,38",0.39,15,38,"27,79",0.34,27,79,"17,49",0.35,17,49,"4,13",0.31,4,13,0,0,0,0,"11,25","8,15","51,89",139,0,0,0,49,0,0,0,19,28,0,,Redlands,REDLANDS,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.009352714393555,12,96,batting
2025-26,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,La Verne,Ryan Vosika,Ryan,Vosika,,341,Ryan Vosika,0,0ULV,46,45,,,173,59,73,29,9,3,0,29,0,17,21,9,3,2,2,3,0,0,0,5,0,6,0,0.536,88,224,5,.600,.422,.509,67,115,13,0,0,0,0,24,0,195,.933,0,.000,,6,4,54,28,"18,44",0.41,18,44,"39,93",0.42,39,93,"23,61",0.38,23,61,"9,11",0.82,9,11,0,0,0,0,"33,66","13,18","69,113",196,0,0,0,0,0,0,0,15,42,0,,La Verne,ULV,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.978450867481332,13,95,batting
2025-26,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Occidental,Thomas Munch,Thomas,Munch,,516,Thomas Munch,0,0OCCIDENT,44,44,,,162,25,54,33,13,0,8,29,0,5,27,12,1,2,0,1,0,0,0,5,0,7,0,0.447,91,197,3,.333,.333,.562,228,20,5,10,0,32,7,9,0,253,.980,39,.821,,1,5,44,37,"19,48",0.40,19,48,"33,85",0.39,33,85,"20,55",0.36,20,55,"7,26",0.27,7,26,0,0,0,0,"20,58","4,14","58,101",35,0,0,0,0,0,0,0,10,32,0,,Occidental,OCCIDENT,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.825290206181375,14,95,batting
2025-26,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Bennett Car,Bennett,Car,,142,Bennett Car,0,0CMS,51,51,,,198,56,62,38,11,6,9,33,0,6,34,7,6,2,1,1,0,0,0,2,2,4,0,0.424,112,239,8,.750,.313,.566,94,117,8,0,0,0,0,28,0,219,.963,0,.000,,2,5,28,74,"14,52",0.27,14,52,"37,112",0.33,37,112,"20,66",0.30,20,66,"5,28",0.18,5,28,0,0,0,0,"18,46","11,16","54,121",70,0,0,0,0,0,0,0,9,42,0,,Claremont-Mudd-Scripps,CMS,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.753733921736168,15,94,batting
2025-26,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Seluga Nate,Seluga,Nate,,142,Seluga Nate,0,0CMS,49,41,,,170,55,53,46,11,1,8,26,0,9,30,10,11,2,2,2,0,0,0,4,1,5,0,0.425,90,209,13,.846,.312,.529,78,4,1,0,0,0,0,0,0,83,.988,0,.000,,3,2,33,55,"14,45",0.31,14,45,"29,79",0.37,29,79,"20,53",0.38,20,53,"7,26",0.27,7,26,0,0,0,0,"20,59","10,17","47,91",160,0,0,0,33,0,0,0,15,42,0,,Claremont-Mudd-Scripps,CMS,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7210060573833115,16,94,batting
2025-26,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,N. Naccarato,N.,Naccarato,,134,N. Naccarato,0,0CHAPMAN,17,10,,,34,9,14,7,1,0,2,6,0,1,8,5,3,0,1,0,0,0,0,0,1,0,0,0.512,21,42,3,1.000,.412,.618,20,1,0,0,0,0,0,0,0,21,1.000,0,.000,,0,0,5,7,"5,12",0.42,5,12,"5,14",0.36,5,14,"2,8",0.25,2,8,"1,6",0.17,1,6,0,0,0,0,"7,14","0,2","8,17",3,0,0,0,9,0,0,0,2,8,0,,Chapman,CHAPMAN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.40909497359266,17,93,batting
2025-26,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,La Verne,Nathan Perry,Nathan,Perry,,341,Nathan Perry,0,0ULV,38,35,,,122,29,49,33,9,1,1,15,0,5,29,4,2,0,3,3,0,0,0,1,1,1,0,0.476,63,148,2,1.000,.402,.516,144,12,1,9,0,8,7,1,0,157,.994,15,.533,,3,12,25,19,"19,48",0.40,19,48,"32,76",0.42,32,76,"22,50",0.44,22,50,"5,9",0.56,5,9,0,0,0,0,"6,17","12,13","58,90",62,0,0,0,92,0,0,0,13,25,0,,La Verne,ULV,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.306858047926285,18,93,batting
2025-26,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Bryce Didrickson,Bryce,Didrickson,,142,Bryce Didrickson,0,0CMS,50,50,,,185,46,57,44,7,1,8,33,0,8,30,7,4,1,0,3,0,0,0,1,0,1,0,0.428,90,229,5,.800,.308,.486,75,0,1,0,0,0,0,0,0,76,.987,0,.000,,3,9,49,49,"16,64",0.25,16,64,"36,109",0.33,36,109,"21,69",0.30,21,69,"8,30",0.27,8,30,0,0,0,0,"12,32","11,17","62,124",175,0,0,0,0,0,0,0,17,63,0,,Claremont-Mudd-Scripps,CMS,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.198659071672096,19,93,batting
2025-26,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,La Verne,Logan Corthell,Logan,Corthell,,341,Logan Corthell,0,0ULV,35,31,,,116,33,42,29,7,4,4,8,0,5,19,4,0,0,3,3,0,0,0,3,0,3,0,0.417,69,135,0,.000,.362,.595,16,34,7,0,0,0,0,2,0,57,.877,0,.000,,6,8,33,24,"14,35",0.40,14,35,"27,72",0.38,27,72,"20,52",0.38,20,52,"4,11",0.36,4,11,0,0,0,0,"7,17","9,17","42,81",110,0,0,0,"0,1",0,0,1,9,25,0,,La Verne,ULV,0,False,3,1,0,0,0,0,0,0,0,0,0.1,2,2,1,0,2,0,0,54.00,4,5,1,0,0,0,0,0,0,0,.750,0,1,0,"1,1","2,3","3,3",0,0,4.889771299713611,20,92,batting
2025-26,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Whittier,Spencer Jenkins,Spencer,Jenkins,,781,Spencer Jenkins,0,0WHITTIER,27,11,,,33,4,15,4,1,1,0,3,0,1,12,3,0,0,1,0,0,0,0,0,0,0,0,0.514,18,38,0,.000,.455,.545,3,5,1,0,0,3,1,2,0,9,.889,4,.750,,2,1,3,2,"7,13",0.54,7,13,"8,19",0.42,8,19,"5,10",0.50,5,10,0,0,0,0,0,0,0,0,"5,7","0,1","12,21",0,0,0,0,230,0,0,0,2,4,0,,Whittier,WHITTIER,0,False,34,1,5,0,2,0,0,0,0,0,23.1,25,24,12,18,9,0,0,9.26,95,121,4,9,0,2,3,0,0,4,.358,28,18,0,"1,2","6,10","3,6",0,"4,5",4.848020656059344,21,92,batting
2025-26,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,La Verne,Noah Garcia,Noah,Garcia,,341,Noah Garcia,0,0ULV,46,46,,,175,43,59,45,15,2,2,19,0,19,17,4,5,3,1,4,0,0,0,4,0,9,0,0.447,84,218,8,.625,.337,.480,321,22,4,0,0,0,0,32,0,347,.988,0,.000,,6,12,56,42,"22,67",0.33,22,67,"37,108",0.34,37,108,"27,68",0.40,27,68,"6,18",0.33,6,18,0,0,0,0,"15,35","20,25","79,130",131,0,0,0,0,0,0,0,15,42,0,,La Verne,ULV,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.509388928258693,22,91,batting
2025-26,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,J. Phillips,J.,Phillips,,134,J. Phillips,0,0CHAPMAN,39,39,,,158,35,44,25,11,1,13,12,2,2,36,13,11,5,0,1,0,0,0,1,1,1,0,0.335,96,173,16,.688,.278,.608,75,6,6,0,0,0,0,1,0,87,.931,0,.000,,7,4,31,42,"12,46",0.26,12,46,"14,71",0.20,14,71,"7,41",0.17,7,41,"6,34",0.18,6,34,0,0,0,0,"17,36","3,7","28,78",13,0,0,0,0,0,0,0,9,34,0,,Chapman,CHAPMAN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.300043832413786,23,91,batting
2025-26,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,La Verne,Matt Rice,Matt,Rice,,341,Matt Rice,0,0ULV,38,24,,,88,26,30,29,12,1,1,13,0,10,15,7,0,0,0,2,0,0,0,0,0,3,0,0.469,47,113,0,.000,.341,.534,175,10,0,5,0,18,5,2,0,185,1.000,23,.783,,2,0,14,29,"6,24",0.25,6,24,"19,53",0.36,19,53,"16,38",0.42,16,38,"2,7",0.29,2,7,0,0,0,0,"12,19","11,12","42,67",14,0,0,0,114,0,0,0,12,19,0,,La Verne,ULV,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.060091194418185,24,91,batting
2025-26,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,M. Cristol,M.,Cristol,,134,M. Cristol,0,0CHAPMAN,27,16,,,70,9,25,18,4,0,3,10,0,2,10,2,3,2,0,0,0,0,0,1,0,1,0,0.451,38,82,5,.600,.357,.543,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,2,0,16,17,"10,31",0.32,10,31,"12,35",0.34,12,35,"9,26",0.35,9,26,"6,13",0.46,6,13,0,0,0,0,"8,13","2,3","20,40",154,0,0,0,80,0,0,0,5,20,0,,Chapman,CHAPMAN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8970855314858186,25,90,batting
2025-26,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Pomona-Pitzer,L. Wakil,L.,Wakil,,549,L. Wakil,0,0PP,40,37,,,123,50,39,30,2,0,4,24,0,21,16,5,10,0,4,6,0,0,0,0,0,3,0,0.483,53,178,10,1.000,.317,.431,71,1,1,0,0,0,0,0,0,73,.986,0,.000,,6,6,30,40,"12,40",0.30,12,40,"20,65",0.31,20,65,"12,44",0.27,12,44,"5,17",0.29,5,17,0,0,0,0,"25,48","13,19","51,89",89,0,0,0,0,0,0,0,13,39,0,,Pomona-Pitzer,PP,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7940268739839778,26,90,batting
