conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,z_hitting_stats_hits,z_hitting_stats_runs,z_hitting_stats_runs_batted_in,z_hitting_stats_home_runs,z_hitting_stats_stolen_bases,z_hitting_stats_strikeouts,composite_score,rank,rating
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,softball,WPI,Sandy Fairbairn,,,,41,41,131,43,48,26,8,2,4,12,0,1,16,2,22,1,2,0,0,0,0,0,1,0,0,0.424,72,146,23,0.957,0.366,0.55,43,57,11,0,0,0,0,3,0,111,0.901,0,0.0,10,2,31,28,"12,43",0.28,12,43,"31,77",0.4,31,77,"17,56",0.3,17,56,"2,10",0.2,2,10,0,0,0,0,"12,27","10,17","49,80",76,0.0,0,0,0,0.0,0,0,15,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9568557065226928,3.2843867531669866,1.847249087827893,2.796262681801768,3.483427174895287,0.9900207650338498,6.4006254546002,1,99
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,softball,Springfield,Callie Gendron,,,,45,45,130,22,58,41,14,1,5,29,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0.547,89,159,0,0.0,0.446,0.685,160,21,2,3,0,29,8,0,0,183,0.989,37,0.784,3,3,25,30,"13,37",0.35,13,37,"44,87",0.51,44,87,"34,62",0.55,34,62,"7,15",0.47,7,15,0,0,0,0,"18,35","9,16","61,99",209,0.0,0,0,0,0.0,0,0,5,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.559832122931413,1.220912117527054,3.4023683041739563,3.5973339186231583,-0.5342051473504286,0.5974368668548926,6.3040699287341475,2,95
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,softball,WPI,Riley O'brien,,,,41,41,124,21,44,30,16,1,7,12,0,3,17,5,2,0,1,4,0,0,0,0,0,2,0,0.413,83,144,2,1.0,0.355,0.669,105,79,0,0,0,0,0,1,0,184,1.0,0,0.0,3,4,18,45,"9,32",0.28,9,32,"25,71",0.35,25,71,"14,39",0.36,14,39,"3,8",0.38,3,8,0,0,0,0,"11,25","10,17","44,78",60,0.0,0,0,0,0.0,0,0,12,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7156651399592049,1.1226514205918192,2.2619475455201767,5.199476392265939,-0.16896584532809084,1.1208820644268356,6.200395487626719,3,93
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,softball,Wheaton,Juliette Zito,,,,43,43,148,42,61,28,12,7,2,10,0,0,8,4,23,3,2,2,0,0,0,0,1,0,0,0.444,93,162,26,0.885,0.412,0.628,57,4,6,0,0,0,0,1,0,67,0.91,0,0.0,8,4,23,52,"17,44",0.39,17,44,"30,56",0.54,30,56,"18,32",0.56,18,32,"3,7",0.43,3,7,0,0,0,0,"33,67","6,8","39,62",135,0.0,0,0,0,0.0,0,0,9,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7407250478540295,3.186126056231752,2.054598316674035,1.194120208158988,3.666046825906456,-0.05686963011003592,6.098716560714775,4,92
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,softball,MIT,"Ladd, Ava",,,,40,38,127,34,49,38,8,6,4,10,0,1,16,4,8,0,0,2,0,0,0,1,0,1,0,0.429,81,140,8,1.0,0.386,0.638,34,45,1,0,0,0,0,0,0,80,0.988,0,0.0,5,7,26,34,"19,39",0.49,19,39,"36,76",0.47,36,76,"26,54",0.48,26,54,"6,15",0.4,6,15,0,0,0,0,"10,27","8,16","52,80",25,0.0,0,0,8,0.0,0,0,8,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.017153348163565,2.400040480749873,3.0913444609047436,2.796262681801768,0.9267520607389225,0.9900207650338498,6.062520220217079,5,91
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,softball,MIT,"Cable, Mikay",,,,41,41,140,34,51,27,7,1,4,7,0,3,12,3,15,1,4,2,0,0,0,1,0,1,0,0.401,72,156,16,0.938,0.364,0.514,260,11,8,0,0,0,0,12,0,279,0.971,0,0.0,4,8,34,42,"13,50",0.26,13,50,"32,84",0.38,32,84,"18,56",0.32,18,56,"5,16",0.31,5,16,0,0,0,0,"14,24","6,13","49,93",31,0.0,0,0,0,0.0,0,0,9,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.137748631445309,2.400040480749873,1.950923702250964,2.796262681801768,2.2050896178171047,0.4665755674619069,5.938815241631701,6,90
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,softball,MIT,"Bivin, Macke",,,,41,40,127,36,45,34,13,0,4,13,0,1,8,3,7,3,0,4,0,0,0,0,1,0,0,0.407,70,145,10,0.7,0.354,0.551,76,57,7,0,0,0,0,5,0,140,0.95,0,0.0,6,4,31,41,"19,50",0.38,19,50,"25,77",0.32,25,77,"20,57",0.35,20,57,"5,12",0.42,5,12,0,0,0,0,"11,18","12,15","43,84",5,0.0,0,0,4,0.0,0,0,17,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.775962781600077,2.5965618746203427,2.67664600321246,2.796262681801768,0.7441324097277536,-0.05686963011003592,5.902187546937231,7,89
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,softball,WPI,Emma Nagy,,,,36,34,98,23,27,27,9,0,8,15,0,2,34,7,6,1,3,1,0,0,0,0,0,1,0,0.379,60,119,7,0.857,0.276,0.612,213,3,3,0,0,0,0,4,0,219,0.986,0,0.0,6,4,12,23,"9,36",0.25,9,36,"16,61",0.26,16,61,"13,53",0.25,13,53,"1,7",0.14,1,7,0,0,0,0,"8,21","8,19","32,68",19,0.0,0,0,2,0.0,0,0,13,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6906052320643802,1.319172814462289,1.950923702250964,6.000547629087329,0.5615127587165847,3.3455241541075926,5.812318823528708,8,88
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,softball,WPI,Destiny Lum,,,,41,41,130,29,48,38,14,0,4,12,0,1,8,2,2,2,0,4,0,0,0,0,0,1,0,0.415,74,147,4,0.5,0.369,0.569,43,56,9,0,0,0,0,0,0,108,0.917,0,0.0,8,4,29,41,"13,38",0.34,13,38,"30,73",0.41,30,73,"20,54",0.37,20,54,"1,8",0.13,1,8,0,0,0,0,"8,22","15,22","48,79",24,0.0,0,0,0,0.0,0,0,14,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9568557065226928,1.9087369960736984,3.0913444609047436,2.796262681801768,-0.16896584532809084,-0.05686963011003592,5.710482948570759,9,88
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,softball,WPI,Lucy Latour,,,,36,34,108,37,42,22,16,2,4,15,0,4,13,3,16,2,1,0,0,0,0,0,0,1,0,0.48,74,128,18,0.889,0.389,0.685,48,0,3,0,0,0,0,0,0,51,0.941,0,0.0,7,1,18,30,"11,32",0.34,11,32,"16,43",0.37,16,43,"11,31",0.35,11,31,"3,11",0.27,3,11,0,0,0,0,"28,52","2,5","29,48",4,0.0,0,0,7,0.0,0,0,4,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5950698566774608,2.6948225715555774,1.4325506301356097,2.796262681801768,2.3877092688282735,0.5974368668548926,5.448710605248814,10,87
