season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,global_rank,rating,ranking_segment
2025-26,baseball,New England Small College Athletic Conference (NESCAC),nescac,Wesleyan,"Diaz, Evan",Evan,Diaz,,764,"Diaz, Evan",0,0WESLEYAN,35,35,,,129,37,41,28,9,5,6,29,2,4,22,5,12,4,0,2,0,0,0,4,1,8,0,0.451,78,164,16,.750,.318,.605,18,58,19,0,0,0,0,3,0,95,.800,0,.000,,2,2,25,41,"12,45",0.27,12,45,"23,70",0.33,23,70,"14,47",0.30,14,47,"3,15",0.20,3,15,0,0,0,0,"9,25","8,21","40,82",10,0,0,0,0,0,0,0,7,34,0,,Wesleyan,WESLEYAN,1130-6249,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.959526373872026,11,96,batting
2025-26,baseball,New England Small College Athletic Conference (NESCAC),nescac,Wesleyan,"Sullivan, Connor",Connor,Sullivan,,764,"Sullivan, Connor",0,0WESLEYAN,25,25,,,92,25,34,24,10,2,4,6,0,4,30,7,3,1,2,1,0,0,0,0,0,0,0,0.427,60,105,4,.750,.370,.652,173,13,1,0,0,0,0,15,0,187,.995,0,.000,,3,2,16,14,"7,24",0.29,7,24,"15,35",0.43,15,35,"10,25",0.40,10,25,"4,7",0.57,4,7,0,0,0,0,"17,31","6,11","23,40",182,0,0,0,0,0,0,0,5,8,0,,Wesleyan,WESLEYAN,1130-6494,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.850160740981994,12,96,batting
2025-26,baseball,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Liam Foley,Liam,Foley,,69,Liam Foley,0,0BOWDOIN,34,34,,,102,30,37,29,9,0,2,24,0,11,13,3,5,0,1,2,0,0,0,3,0,3,0,0.518,52,140,5,1.000,.363,.510,23,58,7,0,0,0,0,8,0,88,.920,0,.000,,1,8,36,18,"16,40",0.40,16,40,"24,63",0.38,24,63,"19,43",0.44,19,43,"7,10",0.70,7,10,0,0,0,0,"15,21","7,12","53,82",184,0,0,0,0,0,0,0,9,32,0,,Bowdoin,BOWDOIN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.645495426246876,13,95,batting
2025-26,baseball,New England Small College Athletic Conference (NESCAC),nescac,Williams,Henry Juan,Henry,Juan,,789,Henry Juan,0,0WILLIAMS,34,32,,,126,32,43,30,15,0,4,21,2,7,14,6,3,0,0,2,0,0,0,2,0,6,0,0.455,70,156,3,1.000,.341,.556,234,21,5,5,0,56,10,2,0,260,.981,66,.848,,1,5,29,41,"11,39",0.28,11,39,"27,73",0.37,27,73,"17,39",0.44,17,39,"4,12",0.33,4,12,0,0,0,0,"6,16","9,12","46,85",59,0,0,0,90,0,0,0,7,27,0,,Williams,WILLIAMS,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.364667939766891,14,95,batting
2025-26,baseball,New England Small College Athletic Conference (NESCAC),nescac,Colby,Myles Gythfeldt,Myles,Gythfeldt,,151,Myles Gythfeldt,0,0COLBY,37,37,,,130,28,53,32,7,1,0,18,0,2,11,6,13,1,3,2,0,0,0,0,0,1,0,0.480,62,155,14,.929,.408,.477,37,74,10,0,0,2,0,10,0,121,.917,2,1.000,,5,6,39,27,"25,55",0.45,25,55,"38,72",0.53,38,72,"25,46",0.54,25,46,"4,18",0.22,4,18,0,0,0,0,"12,29","5,9","54,80",163,0,0,0,0,0,0,0,9,26,0,,Colby,COLBY,0,False,2,1,0,0,1,0,0,0,0,0,2.0,3,1,2,1,0,0,0,4.50,7,10,0,0,0,0,1,0,0,1,.286,2,2,0,"0,1","1,3",0,0,"0,1",5.955920167935885,15,94,batting
2025-26,baseball,New England Small College Athletic Conference (NESCAC),nescac,Hamilton,Chester Boynton,Chester,Boynton,,267,Chester Boynton,0,0HAMILTON,31,29,,,102,29,41,18,5,2,1,24,0,2,16,6,9,2,0,3,0,0,0,0,0,0,0,0.511,53,131,11,.818,.402,.520,38,65,17,0,0,0,0,11,0,120,.858,0,.000,,2,4,25,22,"9,22",0.41,9,22,"21,48",0.44,21,48,"12,32",0.38,12,32,"12,32",0.38,12,32,0,0,0,0,"19,40","9,15","36,59",97,0,0,0,2,0,0,0,8,21,0,,Hamilton,HAMILTON,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.884914325117149,16,94,batting
2025-26,baseball,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Ryan Mcintyre,Ryan,Mcintyre,,24,Ryan Mcintyre,0,0AMHERST,32,31,,,122,31,42,27,4,2,4,15,0,5,20,5,11,1,0,1,0,0,0,0,0,4,0,0.434,62,143,12,.917,.344,.508,36,63,4,0,0,0,0,18,0,103,.961,0,.000,,6,7,26,31,"15,32",0.47,15,32,"22,77",0.29,22,77,"18,56",0.32,18,56,"7,19",0.37,7,19,0,0,0,0,"13,30","10,15","48,87",224,0,0,0,77,0,0,0,11,19,0,,Amherst,AMHERST,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.172936769402745,17,93,batting
2025-26,baseball,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Jack Sampedro,Jack,Sampedro,,24,Jack Sampedro,0,0AMHERST,34,34,,,134,33,47,34,11,0,2,20,0,3,17,5,5,3,0,7,0,0,0,1,1,3,0,0.427,64,164,8,.625,.351,.478,197,8,3,0,0,0,0,13,0,208,.986,0,.000,,2,7,31,45,"12,44",0.27,12,44,"27,77",0.35,27,77,"18,56",0.32,18,56,"6,15",0.40,6,15,0,0,0,0,"13,25","15,25","51,94",92,0,0,0,0,0,0,0,16,25,0,,Amherst,AMHERST,0,False,17,1,0,3,3,4,0,0,0,0,23.1,7,7,9,27,1,1,1,2.70,83,104,1,9,1,2,0,0,0,10,.205,24,17,0,"1,2","0,2","0,3",0,"1,2",4.748610101736199,18,93,batting
2025-26,baseball,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Lukas Tsai,Lukas,Tsai,,69,Lukas Tsai,0,0BOWDOIN,35,35,,,106,22,38,25,3,1,1,22,0,14,19,0,13,0,0,3,0,0,0,0,1,0,0,0.510,46,145,13,1.000,.358,.434,65,1,1,2,0,5,1,1,0,67,.985,6,.833,,3,2,27,22,"14,35",0.40,14,35,"19,57",0.33,19,57,"17,44",0.39,17,44,"3,10",0.30,3,10,0,0,0,0,"13,27","13,19","42,68",73,0,0,0,9,0,0,0,17,19,0,,Bowdoin,BOWDOIN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.720665612352674,19,93,batting
2025-26,baseball,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Justin Orridge,Justin,Orridge,,24,Justin Orridge,0,0AMHERST,29,28,,,94,18,34,25,6,1,1,20,0,1,11,4,3,1,0,1,0,0,0,0,0,0,0,0.474,45,116,4,.750,.362,.479,31,1,4,0,0,0,0,0,0,36,.889,0,.000,,2,5,21,26,"16,37",0.43,16,37,"26,58",0.45,26,58,"15,36",0.42,15,36,"5,12",0.42,5,12,0,0,0,0,"6,18","7,10","40,68",333,0,0,0,1,0,0,0,3,27,0,,Amherst,AMHERST,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.582390645619325,20,92,batting
2025-26,baseball,New England Small College Athletic Conference (NESCAC),nescac,Wesleyan,"Little, Ernie",Ernie,Little,,764,"Little, Ernie",0,0WESLEYAN,36,36,,,147,38,49,33,7,4,2,10,0,13,13,7,31,2,1,1,0,0,0,0,1,1,0,0.421,70,172,33,.939,.333,.476,69,73,5,0,0,0,0,21,0,147,.966,0,.000,,7,7,39,43,"12,37",0.32,12,37,"24,61",0.39,24,61,"19,44",0.43,19,44,"6,19",0.32,6,19,0,0,0,0,"22,55","11,14","44,73",65,0,0,0,0,0,0,0,3,28,0,,Wesleyan,WESLEYAN,1130-6487,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.126034037627113,21,92,batting
2025-26,baseball,New England Small College Athletic Conference (NESCAC),nescac,Hamilton,Michael Tallarida,Michael,Tallarida,,267,Michael Tallarida,0,0HAMILTON,30,30,,,92,22,26,20,7,0,5,24,0,6,32,11,3,0,2,2,0,0,0,2,2,2,0,0.452,48,126,3,1.000,.283,.522,218,8,3,0,0,0,0,15,0,229,.987,0,.000,,5,2,15,17,"3,23",0.13,3,23,"14,61",0.23,14,61,"8,35",0.23,8,35,"6,21",0.29,6,21,0,0,0,0,"11,17","7,12","33,73",71,0,0,0,0,0,0,0,9,21,0,,Hamilton,HAMILTON,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.093679815074892,22,91,batting
2025-26,baseball,New England Small College Athletic Conference (NESCAC),nescac,Hamilton,Henry Boehm,Henry,Boehm,,267,Henry Boehm,0,0HAMILTON,26,19,,,64,10,24,16,4,2,0,12,1,3,5,1,2,1,0,1,0,0,0,1,0,1,0,0.488,32,80,3,.667,.375,.500,7,0,0,0,0,0,0,0,0,7,1.000,0,.000,,2,1,20,15,"8,19",0.42,8,19,"15,35",0.43,15,35,"13,27",0.48,13,27,"3,15",0.20,3,15,0,0,0,0,"6,18","5,7","23,41",134,0,0,0,93,0,0,0,4,15,0,,Hamilton,HAMILTON,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0211705536338735,23,91,batting
2025-26,baseball,New England Small College Athletic Conference (NESCAC),nescac,Wesleyan,Jonah Timmons,Jonah,Timmons,,764,Jonah Timmons,0,0WESLEYAN,33,28,,,105,21,33,28,7,0,4,13,2,5,15,3,2,2,0,4,0,0,0,0,5,0,0,0.402,52,127,4,.500,.314,.495,19,0,0,0,0,0,0,1,0,19,1.000,0,.000,,5,2,21,34,"14,46",0.30,14,46,"16,61",0.26,16,61,"8,40",0.20,8,40,"2,7",0.29,2,7,0,0,0,0,"12,23","10,17","36,72",17,0,0,0,14,0,0,0,9,30,0,,Wesleyan,WESLEYAN,1130-6752,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8671071414354756,24,91,batting
2025-26,baseball,New England Small College Athletic Conference (NESCAC),nescac,Trinity,Andrew Park,Andrew,Park,,713,Andrew Park,0,0TRINITY,30,28,,,106,19,34,27,10,0,4,8,2,3,24,5,7,3,0,2,0,0,0,1,0,3,0,0.378,56,119,10,.700,.321,.528,62,1,2,0,0,0,0,0,0,65,.969,0,.000,,1,1,20,29,"11,34",0.32,11,34,"21,60",0.35,21,60,"15,39",0.38,15,39,"4,13",0.31,4,13,0,0,0,0,"5,19","10,15","32,64",94,0,0,0,33,0,0,0,10,25,0,,Trinity,TRINITY,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7954855076276717,25,90,batting
2025-26,baseball,New England Small College Athletic Conference (NESCAC),nescac,Bates,D. Swift,D.,Swift,,50,D. Swift,0,0BATES,32,32,,,115,19,32,28,5,2,7,10,0,3,24,5,5,2,2,1,0,0,0,0,1,2,0,0.349,62,131,7,.714,.278,.539,220,23,1,0,0,0,0,15,0,244,.996,0,.000,,5,3,23,34,"10,45",0.22,10,45,"15,58",0.26,15,58,"13,39",0.33,13,39,"8,16",0.50,8,16,0,0,0,0,"15,34","7,12","26,65",82,0,0,0,0,0,0,0,4,32,0,,Bates,BATES,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.779073242692058,26,90,batting
