rank,conference_code,conference,season,team,player_name,class_year,position,gp,mpg,ppg,rpg,apg,spg,bpg,tov_pg,composite_score,z_ppg,z_rpg,z_apg,z_spg,z_bpg,z_tov_pg
19,mwc,Midwest Conference (MWC),2025-26,Grinnell,"Te Huki,Kai",0,F,25,16.68,12.28,1.56,2.72,1.36,0.12,1.56,2.5336315314333113,1.0655244251115747,-1.022007788505938,1.4382632676125318,1.3812049012613896,-0.432470048292761,0.45395447581095993
20,mwc,Midwest Conference (MWC),2025-26,Cornell College,"Bonner,Kylen",0,G,25,21.84,10.88,4.12,2.2,2.12,0.28,2.76,2.1212243952816237,0.7425046850349291,0.44617792734017125,0.8923531222413519,3.0872804951496358,-0.025708259145540563,2.289428534371685
21,mwc,Midwest Conference (MWC),2025-26,Lawrence,"Gouriotis,Nicholas",0,F,25,28.24,12.24,5.12,1.4,0.56,0.16,1.6,2.0782846837536275,1.0562952896808135,1.0196879725925578,0.05249136013184426,-0.41466414493676473,-0.3307796010059559,0.5151369444296509
22,mwc,Midwest Conference (MWC),2025-26,Ripon,"Robinson,Marshawn",0,G,13,24.692307692307693,10.85,4.08,1.69,0.92,0.62,1.9230769230769231,1.8259171136494392,0.7355828334618578,0.4232375255300758,0.3569412488965407,0.3934769258524046,0.8386605427923026,1.009303037119077
23,mwc,Midwest Conference (MWC),2025-26,Illinois Col.,"Thomas,Andrew",0,F,25,28.6,8.48,5.24,1.44,1.16,0.28,1.16,1.7851695153445293,0.1887565591892502,1.0885091780228442,0.09448444823731966,0.9322376397118507,-0.025708259145540563,-0.15787021037594887
24,mwc,Midwest Conference (MWC),2025-26,Illinois Col.,"Nolan,DeShawn",0,G,26,31.076923076923077,11.27,3.5,2.5,1.0,0.04,1.9615384615384617,1.6876101752996489,0.8324887554848516,0.0906016992836916,1.207301283032417,0.57306383047222,-0.6358509428663712,1.0681323338678184
25,mwc,Midwest Conference (MWC),2025-26,Monmouth (IL),"Maring,Max",0,F,27,22.333333333333332,10.3,5.26,0.63,0.37,0.81,1.2962962962962965,1.658007950577135,0.60868222128889,1.0999793789278915,-0.7558755858985564,-0.8411830434088264,1.3216901674046269,0.05060338639885005
26,mwc,Midwest Conference (MWC),2025-26,Grinnell,"Courtney,Nick",0,G,25,15.8,4.92,4.48,1.48,2.12,0.48,0.92,1.4920946215741997,-0.6326364941485068,0.6526415436310306,0.13647753634279505,3.0872804951496358,0.4827439772884848,-0.5249650220880938
27,mwc,Midwest Conference (MWC),2025-26,Ripon,"Asman,Michael",0,F,15,26.2,10.53,4.27,0.93,0.53,0.47,1.2666666666666666,1.3708230405755901,0.6617497500157672,0.532204434128029,-0.44092742510749117,-0.48200923416919556,0.4573213654667835,0.005283039273893451
28,mwc,Midwest Conference (MWC),2025-26,Lake Forest,"Arington,Luke",0,F,26,23.5,11.81,2.27,1.38,0.54,0.12,1.0769230769230769,1.2877773127822572,0.9570820838001295,-0.6148156563767437,0.031494816079106557,-0.4595608710917186,-0.432470048292761,-0.2849414913532298
29,mwc,Midwest Conference (MWC),2025-26,Beloit,"Roy,Semaj",0,G,23,22.82608695652174,9.57,6.43,1.17,0.57,0.39,1.826086956521739,1.230014690657463,0.4402504996774959,1.7709861318731839,-0.18896889647463908,-0.392215781859288,0.2539404708931734,0.8609508974918163
30,mwc,Midwest Conference (MWC),2025-26,Beloit,"Glenn,Tommy",0,F,25,22.8,6.4,4.6,0.92,0.84,1.24,1.04,1.1942193113993456,-0.2911584832103381,0.7214627490613165,-0.45142569713386,0.21389002123258907,2.4148624757377815,-0.34141761623202127
31,mwc,Midwest Conference (MWC),2025-26,Monmouth (IL),"Huber,Jason",0,G,27,26.85185185185185,6.11,4.7,2.07,1.19,0.33,1.0740740740740742,1.140076245557144,-0.35806971508335766,0.7788137535865555,0.7558755858985566,0.9995827289442815,0.10140479996296577,-0.28929921703832157
32,mwc,Midwest Conference (MWC),2025-26,Ripon,"Williams,Kolby",0,F,24,26.958333333333332,8.96,5.5,0.75,0.75,0.79,1.75,1.0701130837096735,0.29950618435838605,1.2376217897884645,-0.6298963215821304,0.011854753535296778,1.2708449437612244,0.7445712017497415
33,mwc,Midwest Conference (MWC),2025-26,Lawrence,"Valentine,Nathan",0,G,21,25.333333333333332,8.57,2.52,3.0,0.81,0.05,1.4285714285714286,0.8673051540875099,0.20952211390846312,-0.4714381450636471,1.7322148843508591,0.14654493200015847,-0.6104283310446699,0.25292636463526136
34,mwc,Midwest Conference (MWC),2025-26,Grinnell,"Murphy,Sean",0,G,25,15.96,10.0,1.56,0.52,0.76,0.04,0.36,0.5580141075031879,0.53946370555818,-1.022007788505938,-0.8713565781886137,0.03430311661277373,-0.6358509428663712,-1.381519582749766
35,mwc,Midwest Conference (MWC),2025-26,Lawrence,"Demovsky,Hogan",0,G,25,29.48,8.4,3.24,1.44,0.76,0.16,1.0,0.5396198773682074,0.17029828832772753,-0.05851091248192875,0.09448444823731966,0.03430311661277373,-0.3307796010059559,-0.4026000848507122
36,mwc,Midwest Conference (MWC),2025-26,Lake Forest,"Visnjevac,Marko",0,G,26,23.615384615384617,8.27,2.65,2.23,0.88,0.0,1.3846153846153846,0.28400020133854154,0.1403035981777531,-0.3968818391808369,0.9238479383204582,0.30368347354249686,-0.7375413901531762,0.18569288263669986
37,mwc,Midwest Conference (MWC),2025-26,Grinnell,"Lundy,Nick",0,G,25,12.32,7.76,3.44,0.84,0.92,0.0,0.72,0.20247935912256187,0.0226321214355464,0.05619109656854839,-0.5354118733448108,0.3934769258524046,-0.7375413901531762,-0.8308773651815482
38,mwc,Midwest Conference (MWC),2025-26,Beloit,"Davis,Dae'Quan",0,G,24,18.333333333333332,8.83,4.63,0.79,0.5,0.13,1.3333333333333333,0.08055442409600755,0.2695114942084116,0.7386680504188883,-0.587903233476655,-0.5493543234016264,-0.4070474364710597,0.10725382030504486
39,mwc,Midwest Conference (MWC),2025-26,Cornell College,"Leslie,Caleb",0,G,25,25.2,9.08,2.12,1.12,0.84,0.0,1.04,0.006083895986903731,0.3271935906506698,-0.7008421631646017,-0.2414602566064831,0.21389002123258907,-0.7375413901531762,-0.34141761623202127
40,mwc,Midwest Conference (MWC),2025-26,Knox,"Ayer,Aydan",0,G,25,21.52,5.88,3.48,1.96,1.2,0.36,1.76,-0.32664781462808773,-0.4111372438102353,0.07913149837864387,0.6403945936084995,1.0220310920217583,0.17767263542806952,0.7598668189044141
41,mwc,Midwest Conference (MWC),2025-26,Cornell College,"Jurica,Wayne",0,G,25,21.88,9.24,2.08,1.44,1.04,0.0,1.8,-0.40646990067274236,0.3641101323737151,-0.7237825649746972,0.09448444823731966,0.6628572827821277,-0.7375413901531762,0.821049287523105
42,mwc,Midwest Conference (MWC),2025-26,Cornell College,"Acevedo,Cristian",0,F,23,14.652173913043478,5.48,3.78,0.48,0.52,0.57,0.5652173913043478,-0.5127263269248897,-0.5034285981178483,0.2511845119543597,-0.9133496662940891,-0.5044575972466725,0.7115474836837962,-1.0676269176625695
43,mwc,Midwest Conference (MWC),2025-26,Illinois Col.,"Brown,Connor",0,F,13,16.384615384615383,5.85,2.85,1.15,1.15,0.23,1.0769230769230769,-0.5741827079542808,-0.4180590953833063,-0.2821798301303595,-0.20996544052737678,0.9097892766343737,-0.15282131825404696,-0.2849414913532298
44,mwc,Midwest Conference (MWC),2025-26,Ripon,"Brown,CJ",0,G,25,27.4,7.32,2.04,1.64,1.2,0.12,1.6,-0.5846969248989451,-0.07888836830282793,-0.7467229667847926,0.3044498887646965,1.0220310920217583,-0.432470048292761,0.5151369444296509
45,mwc,Midwest Conference (MWC),2025-26,Ripon,"Leoni,Sam",0,G,25,24.08,6.4,1.92,1.92,0.32,0.16,0.8,-0.809609120664865,-0.2911584832103381,-0.815544172215079,0.5984015055030241,-0.9534248587962111,-0.3307796010059559,-0.7085124279441665
46,mwc,Midwest Conference (MWC),2025-26,Knox,"Erdos,Ryan",0,C,21,15.476190476190476,6.52,2.67,0.48,0.33,0.24,0.3809523809523809,-0.8856853697128688,-0.2634710769180544,-0.38541163827578917,-0.9133496662940891,-0.9309764957187342,-0.12739870643234574,-1.3494716229971184
47,mwc,Midwest Conference (MWC),2025-26,Lake Forest,"Brown,Alex",0,G,26,20.5,6.42,2.77,1.31,0.96,0.08,1.3461538461538465,-0.9590613637081273,-0.28654391549495756,-0.3280606337505505,-0.04199308810547517,0.48327037816231216,-0.534160495579566,0.1268635858879592
48,mwc,Midwest Conference (MWC),2025-26,Ripon,"Field,Jack",0,F,25,17.52,6.72,2.64,0.64,0.08,0.6,0.8,-1.0236219613804245,-0.21732539976424775,-0.40261693963336065,-0.7453773138721876,-1.4921855726556574,0.7878153191489,-0.7085124279441665
49,mwc,Midwest Conference (MWC),2025-26,Beloit,"Lewis,Lathan",0,G,25,20.84,5.12,3.12,1.36,1.04,0.16,1.24,-1.060322266710553,-0.5864908169947002,-0.1273321179122152,0.010498272026369083,0.6628572827821277,-0.3307796010059559,-0.035505273138567044
50,mwc,Midwest Conference (MWC),2025-26,Grinnell,"Vincent,John",0,F,24,11.458333333333334,4.71,3.42,0.13,0.25,0.96,0.625,-1.1502451596909071,-0.6810894551600037,0.044720895663500654,-1.2807891872169985,-1.1105634003385496,1.7030293447301457,-0.976185728150939
51,mwc,Midwest Conference (MWC),2025-26,Grinnell,"Bristol,Kingzten",0,,25,14.12,5.04,2.2,0.64,1.2,0.08,0.64,-1.183606106947824,-0.6049490878562228,-0.6549613595444107,-0.7453773138721876,1.0220310920217583,-0.534160495579566,-0.9532423024189299
52,mwc,Midwest Conference (MWC),2025-26,Lake Forest,"Popovic,Nikolas",0,G,25,15.88,5.08,2.64,2.0,0.48,0.0,0.96,-1.2904705624738488,-0.5957199524254615,-0.40261693963336065,0.6823876817139749,-0.5942510495565803,-0.7375413901531762,-0.4637825534694031
53,mwc,Midwest Conference (MWC),2025-26,Knox,"Tuala-Fata,Denim",0,F,23,14.869565217391305,4.74,3.61,0.74,0.39,0.26,0.6521739130434783,-1.3777526188580462,-0.6741676035869326,0.15368780426145404,-0.6403945936084993,-0.7962863172538726,-0.07655348278894315,-0.934621551100198
54,mwc,Midwest Conference (MWC),2025-26,Beloit,"Geiger,Owen",0,,23,19.956521739130434,5.35,2.35,1.13,0.7,0.09,0.8695652173913043,-1.4496503277208732,-0.5334232882678227,-0.5689348527565528,-0.2309619845801145,-0.10038706185208796,-0.5087378837578648,-0.6021081346942694
55,mwc,Midwest Conference (MWC),2025-26,Illinois Col.,"Kloster,Isayah",0,F,26,16.23076923076923,5.88,3.42,1.0,0.5,0.04,1.1538461538461535,-1.5069538401514573,-0.4111372438102353,0.044720895663500654,-0.3674395209229093,-0.5493543234016264,-0.6358509428663712,-0.16728289785574785
56,mwc,Midwest Conference (MWC),2025-26,Lawrence,"Koch,Nolan",0,F,19,12.052631578947368,5.74,1.68,0.84,0.53,0.21,0.6842105263157895,-1.5632395840069337,-0.4434392178178998,-0.9531865830756517,-0.5354118733448108,-0.48200923416919556,-0.20366654189744954,-0.88561957394564
57,mwc,Midwest Conference (MWC),2025-26,Grinnell,"Pinto,Luka",0,,24,11.208333333333334,4.54,3.38,0.67,1.04,0.17,1.125,-1.5772239211064725,-0.7203132807407393,0.02178049385340517,-0.7138824977930811,0.6628572827821277,-0.3053569891842546,-0.21140487041730324
58,mwc,Midwest Conference (MWC),2025-26,Illinois Col.,"Clark,Brady",0,G,22,17.727272727272727,3.36,4.05,1.14,0.64,0.09,0.7727272727272727,-1.6269729578351444,-0.9925727759481981,0.40603222417250406,-0.22046371255374564,-0.2350772403169494,-0.5087378837578648,-0.7502277474569102
59,mwc,Midwest Conference (MWC),2025-26,Cornell College,"Talgo,Keon",0,G,25,16.92,6.52,1.84,0.6,0.8,0.0,1.08,-1.7636332108297448,-0.2634710769180544,-0.8614249758352699,-0.7873704019776631,0.12409656892268152,-0.7375413901531762,-0.28023514761333035
60,mwc,Midwest Conference (MWC),2025-26,Grinnell,"Deal,Tanner",0,G,25,11.44,5.24,1.32,0.44,0.4,0.04,0.16,-1.9530007968878922,-0.5588034107024162,-1.159650199366511,-0.9553427543995645,-0.7738379541763957,-0.6358509428663712,-1.6874319258432204
61,mwc,Midwest Conference (MWC),2025-26,Grinnell,"Walser,Sean",0,G,25,11.04,2.36,2.24,0.88,0.92,0.08,0.16,-1.9548063877050217,-1.223301161717231,-0.6320209577343152,-0.4934187852393354,0.3934769258524046,-0.534160495579566,-1.6874319258432204
62,mwc,Midwest Conference (MWC),2025-26,Grinnell,"Nikolic,Strahinja",0,,23,10.347826086956522,4.35,2.74,0.57,0.57,0.57,1.0869565217391304,-1.9678535297462079,-0.7641516740368556,-0.345265935108122,-0.8188652180567696,-0.392215781859288,0.7115474836837962,-0.26959471828834086
63,mwc,Midwest Conference (MWC),2025-26,Cornell College,"Hellige,Luke",0,F,25,20.12,5.48,3.28,0.8,0.12,0.08,0.96,-2.0331902919083156,-0.5034285981178483,-0.035570510671833526,-0.5774049614502861,-1.4023921203457497,-0.534160495579566,-0.4637825534694031
64,mwc,Midwest Conference (MWC),2025-26,Knox,"Rogers III,Willie",0,F,24,19.5,7.54,2.96,1.46,0.75,0.25,2.7916666666666665,-2.044137554697919,-0.028128123433640764,-0.2190937251525971,0.11548099229005736,0.011854753535296778,-0.10197609461064444,2.337864655361482
65,mwc,Midwest Conference (MWC),2025-26,Cornell College,"Weaver,Jude",0,G,23,20.47826086956522,6.09,3.04,2.04,0.7,0.04,2.391304347826087,-2.0880586982735605,-0.36268428279873843,-0.17321292153240614,0.7243807698194502,-0.10038706185208796,-0.6358509428663712,1.7254857801472308
66,mwc,Midwest Conference (MWC),2025-26,Cornell College,"Williams,Noah",0,F,13,10.461538461538462,3.0,3.46,0.31,0.23,0.46,0.3846153846153846,-2.154866905097987,-1.0756349948250499,0.06766129747359613,-1.0918202907423593,-1.1554601264935036,0.4318987536450823,-1.3438688328305717
67,mwc,Midwest Conference (MWC),2025-26,Lawrence,"Nash,Caleb",0,G,25,17.8,4.08,2.52,1.8,0.36,0.12,1.32,-2.369746267771507,-0.8264483381944944,-0.4714381450636471,0.4724222411865981,-0.8636314064863034,-0.432470048292761,0.08685966409881478
68,mwc,Midwest Conference (MWC),2025-26,Cornell College,"Hempen,Garrett",0,G,11,14.272727272727272,5.0,1.91,1.45,0.18,0.0,1.0,-2.4103056313931703,-0.6141782232869841,-0.8212792726676029,0.10498272026368852,-1.267701941880888,-0.7375413901531762,-0.4026000848507122
69,mwc,Midwest Conference (MWC),2025-26,Ripon,"Kilde,Anton",0,F,23,13.782608695652174,4.83,2.65,0.3,0.26,0.0,0.5652173913043478,-2.414971058677204,-0.6534020488677197,-0.3968818391808369,-1.1023185627687282,-1.0881150372610726,-0.7375413901531762,-1.0676269176625695
70,mwc,Midwest Conference (MWC),2025-26,Monmouth (IL),"Plumer,Turner",0,F,14,11.357142857142858,3.43,2.21,0.43,0.43,0.29,0.5,-2.50287517981763,-0.9764217889443658,-0.6492262590918869,-0.9658410264259334,-0.7064928649439649,-0.00028564732383940856,-1.167380942584348
71,mwc,Midwest Conference (MWC),2025-26,Knox,"Dortch,Carl",0,F,25,12.96,5.16,2.12,0.24,0.28,0.08,0.72,-2.5848161249895614,-0.5772616815639389,-0.7008421631646017,-1.1653081949269413,-1.0432183111061188,-0.534160495579566,-0.8308773651815482
72,mwc,Midwest Conference (MWC),2025-26,Ripon,"Rahn,Keenan",0,G,23,12.173913043478262,3.39,2.17,0.39,0.7,0.04,0.5217391304347826,-2.6081177131578532,-0.9856509243751269,-0.6721666609019824,-1.0078341145314087,-0.10038706185208796,-0.6358509428663712,-1.1341296009437551
73,mwc,Midwest Conference (MWC),2025-26,Lake Forest,"Favia,Anthony",0,G,26,16.46153846153846,4.62,1.81,1.15,0.35,0.0,0.9615384615384616,-2.608394096741501,-0.7018550098792166,-0.8786302771928415,-0.20996544052737678,-0.8860797695637804,-0.7375413901531762,-0.46142938159945335
74,mwc,Midwest Conference (MWC),2025-26,Cornell College,"Hudson,Joseph",0,F,23,12.0,3.96,2.3,0.48,0.17,0.26,0.6086956521739131,-2.648396010261387,-0.8541357444867783,-0.5976103550191723,-0.9133496662940891,-1.290150304958365,-0.07655348278894315,-1.0011242343813835
75,mwc,Midwest Conference (MWC),2025-26,Monmouth (IL),"Banks,Kamran",0,F,26,12.76923076923077,4.27,2.27,0.85,0.62,0.08,1.1923076923076923,-2.683334720323516,-0.7826099448983782,-0.6148156563767437,-0.524913601318442,-0.2799739664719033,-0.534160495579566,-0.10845360110700616
76,mwc,Midwest Conference (MWC),2025-26,Illinois Col.,"Robinson,Austin",0,F,19,10.31578947368421,2.95,2.74,0.68,0.11,0.47,0.6842105263157895,-2.6836618406610957,-1.0871714141135014,-0.345265935108122,-0.7033842257667122,-1.4248404834232267,0.4573213654667835,-0.88561957394564
77,mwc,Midwest Conference (MWC),2025-26,Illinois Col.,"McCoo,Jayden",0,G,24,16.083333333333332,4.13,1.38,0.83,0.67,0.0,0.9166666666666666,-2.8282145789349946,-0.8149119189060428,-1.1252395966513677,-0.5459101453711797,-0.16773215108451855,-0.7375413901531762,-0.5300635611396516
78,mwc,Midwest Conference (MWC),2025-26,Monmouth (IL),"Whiteman,Jase",0,G,26,13.038461538461538,3.73,1.15,0.77,0.54,0.0,0.5769230769230769,-2.8794124769924334,-0.9072032732136559,-1.2571469070594166,-0.6088997775293926,-0.4595608710917186,-0.7375413901531762,-1.0497223490868657
79,mwc,Midwest Conference (MWC),2025-26,Knox,"Marinov,Vladimir",0,G,25,11.32,3.68,1.6,1.08,0.4,0.0,0.84,-2.973069601694081,-0.9187396925021074,-0.9990673866958426,-0.2834533447119585,-0.7738379541763957,-0.7375413901531762,-0.6473299593254757
80,mwc,Midwest Conference (MWC),2025-26,Monmouth (IL),"Crims,Payton",0,F,27,10.592592592592592,2.67,1.78,0.48,0.26,0.11,0.2222222222222222,-3.0691768868319302,-1.1517753621288307,-0.8958355785504131,-0.9133496662940891,-1.0881150372610726,-0.4578926601144623,-1.592259196880812
81,mwc,Midwest Conference (MWC),2025-26,Lake Forest,"Honarvar,Chase",0,F,26,10.192307692307692,1.58,2.88,0.42,0.23,0.58,0.6153846153846154,-3.09198885791522,-1.4032693026170764,-0.26497452877278804,-0.9763392984523023,-1.1554601264935036,0.7369700955054974,-0.9908930523381242
82,mwc,Midwest Conference (MWC),2025-26,Illinois Col.,"Swinney,Jaylen",0,F,16,10.5625,3.06,2.44,0.5,0.38,0.13,0.75,-3.095251680432629,-1.0617912916789078,-0.5173189486838381,-0.8923531222413514,-0.8187346803313496,-0.4070474364710597,-0.78499051371753
83,mwc,Midwest Conference (MWC),2025-26,Beloit,"Schubert,Will",0,F,25,17.64,5.08,2.08,0.36,0.32,0.04,1.28,-3.240797608975962,-0.5957199524254615,-0.7237825649746972,-1.0393289306105151,-0.9534248587962111,-0.6358509428663712,0.025677195480123868
84,mwc,Midwest Conference (MWC),2025-26,Beloit,"Walker,Austin",0,,25,18.16,4.4,1.52,1.12,0.72,0.04,1.8,-3.408226491642806,-0.7526152547484037,-1.0449481903160336,-0.2414602566064831,-0.05549033569713407,-0.6358509428663712,0.821049287523105
85,mwc,Midwest Conference (MWC),2025-26,Cornell College,"Mohammed,Nebil",0,F,15,10.533333333333331,2.8,1.6,0.47,0.6,0.2,0.9333333333333332,-3.4629253019366355,-1.1217806719788563,-0.9990673866958426,-0.923847938320458,-0.3248706926268572,-0.22908915371915078,-0.5045708658818637
86,mwc,Midwest Conference (MWC),2025-26,Knox,"Phelan,Braedy",0,F,21,11.571428571428571,3.1,1.43,0.71,0.71,0.1,1.1904761904761905,-3.5346647537529043,-1.0525621562481466,-1.0965640943887485,-0.6718894096876058,-0.07793869877461101,-0.4833152719361635,-0.11125499619027954
87,mwc,Midwest Conference (MWC),2025-26,Lawrence,"Manzanera,Nicolas",0,G,24,11.0,2.75,1.04,0.54,0.25,0.04,0.5,-3.725351732390737,-1.133317091267308,-1.320233012037179,-0.850360034135876,-1.1105634003385496,-0.6358509428663712,-1.167380942584348
88,mwc,Midwest Conference (MWC),2025-26,Beloit,"Young,Zayn",0,,17,10.647058823529411,2.82,1.47,0.82,0.18,0.06,1.0588235294117647,-4.051607823027169,-1.1171661042634757,-1.0736236925786529,-0.5564084173975485,-1.267701941880888,-0.5850057192229686,-0.31262586629381384
89,mwc,Midwest Conference (MWC),2025-26,Knox,"Cooley,B.J.",0,G,22,10.181818181818182,2.14,0.82,0.73,0.32,0.05,1.0,-4.476078001552006,-1.274061406586418,-1.4464052219927042,-0.650892865634868,-0.9534248587962111,-0.6104283310446699,-0.4026000848507122
