conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,z_shot_stats_goals,z_shot_stats_assists,z_shot_stats_points,z_shot_stats_shots_on_goal,z_caution_stats_yellow_cards,z_caution_stats_red_cards,composite_score,rank,rating
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wsoc,Tufts,"Birch, Reese",0,,5,23,23,0.0,0.0,33.0,61.0,29.0,7.0,11.0,0.0,0.0,2.65,1.43,1.26,0.478,0.304,22.0,2.0,0.0,0.0,2.0,1.0,1.0,0.043,14.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,,1621:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.320328855173367,4.268420400269232,5.526029285709997,4.270069086119863,-0.34991241286142527,-0.07856742013183861,13.114371282564747,1,99
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wsoc,Wesleyan,Maria Utz,0,,23,18,18,0.0,0.0,37.0,76.0,29.0,9.0,10.0,0.0,0.0,4.22,2.06,1.61,0.556,0.5,27.0,1.0,0.0,0.0,4.0,4.0,5.0,0.278,17.0,0.0,2.0,0.0,0.94,0.11,0.0,0.0,0.0,,1308:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.7881327193076055,5.6427463760596215,5.526029285709997,4.8693125308357805,3.8749559794654136,-0.07856742013183861,13.030321759846418,2,96
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wsoc,Tufts,"Aires, Elsi",0,,9,23,23,0.0,0.0,43.0,115.0,27.0,5.0,11.0,0.0,0.0,5.0,1.87,1.17,0.478,0.217,32.0,1.0,0.0,0.0,1.0,2.0,4.0,0.174,7.0,0.0,1.0,0.0,0.3,0.04,0.0,0.0,0.0,,1677:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.320328855173367,2.8940944244788427,5.104283869078496,5.768177697909656,1.7625217833019942,-0.07856742013183861,11.839877900802868,3,94
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wsoc,Williams,Elizabeth Stophel,0,,12,20,19,0.0,0.0,23.0,44.0,21.0,9.0,6.0,1.0,1.0,2.2,1.15,1.05,0.3,0.45,17.0,0.0,0.0,0.0,3.0,2.0,3.0,0.15,7.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,,1183:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2.659348175844558,5.6427463760596215,3.839047619183991,2.7719604743300703,-0.34991241286142527,-0.07856742013183861,9.934909897363049,4,93
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wsoc,Colby,Abigail Jarvi,0,,32,19,17,0.0,0.0,30.0,59.0,24.0,2.0,11.0,0.0,0.0,3.11,1.58,1.26,0.579,0.105,19.0,1.0,0.0,0.0,4.0,3.0,4.0,0.211,2.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,,1164:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.320328855173367,0.8326054607932575,4.4716657441312435,3.820636502582925,-0.34991241286142527,-0.07856742013183861,9.88135982911905,5,92
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wsoc,Bowdoin,Kayley Huleatt,0,,7,16,16,0.0,0.0,31.0,44.0,21.0,5.0,8.0,0.0,0.0,2.75,1.94,1.31,0.5,0.313,23.0,0.0,0.0,0.0,1.0,6.0,1.0,0.063,7.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,,1155:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.723740447576082,2.8940944244788427,3.839047619183991,3.970447363761904,-0.34991241286142527,-0.07856742013183861,9.314943180874396,6,92
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wsoc,Williams,Maya Lloyd,0,,18,20,11,0.0,0.0,33.0,49.0,21.0,3.0,9.0,0.0,0.0,2.45,1.65,1.05,0.45,0.15,24.0,0.0,0.0,0.0,5.0,3.0,4.0,0.2,2.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,982:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.2559365834418434,1.5197684486884524,3.839047619183991,4.270069086119863,-0.34991241286142527,-0.07856742013183861,8.945035478158474,7,91
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wsoc,Tufts,"Kelly, Caroline",0,,7,13,12,0.0,0.0,20.0,43.0,17.0,9.0,4.0,2.0,1.0,3.31,1.54,1.31,0.308,0.692,16.0,0.0,0.0,0.0,1.0,1.0,2.0,0.154,7.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,,677:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.5949559041130346,5.6427463760596215,2.9955567859209875,2.3225278907931326,-0.34991241286142527,-0.07856742013183861,8.190187525640036,8,90
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wsoc,Amherst,Emma Darling,0,,17,18,10,0.0,0.0,16.0,30.0,16.0,4.0,6.0,0.0,0.0,1.67,0.89,0.89,0.333,0.222,10.0,0.0,0.0,0.0,3.0,3.0,2.0,0.111,2.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,,1088:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2.659348175844558,2.2069314365836474,2.784684077605237,1.7232844460772154,-0.34991241286142527,-0.07856742013183861,6.582049754974169,9,90
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wsoc,Wesleyan,Riley Buehler,0,,3,18,18,0.0,0.0,17.0,33.0,17.0,1.0,8.0,0.0,0.0,1.83,0.94,0.94,0.444,0.056,9.0,1.0,0.0,0.0,3.0,1.0,2.0,0.111,5.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,,1221:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.723740447576082,0.14544247289806272,2.9955567859209875,1.8730953072561947,-0.34991241286142527,-0.07856742013183861,6.380972820182605,10,89
