season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,team_name,team_id,sdrm_id,this_is_softball,pitching_stats,pitching_summary_stats
2025-26,softball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Mary's,Allison Ciero,Allison,Ciero,,612,Allison Ciero,0,0SMU,49,44,,,134,40,50,17,7,0,1,6,0,2,14,4,25,5,0,0,0,0,0,0,0,1,0,0.408,60,142,30,.833,.373,.448,63,3,0,0,0,0,0,1,0,66,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,33,30,"14,38",0.37,14,38,"26,69",0.38,26,69,"16,48",0.33,16,48,"5,9",0.56,5,9,0,0,0,0,"12,29","5,12","44,72",5,0,0,0,0,0,0,0,10,25,0,,,,,,,,,Saint Mary's,SMU,0,True,,
2025-26,softball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Mary's,Alexandra Gerber,Alexandra,Gerber,,612,Alexandra Gerber,0,0SMU,42,40,,,90,23,25,11,1,0,0,9,0,0,11,2,7,0,4,0,0,0,0,0,1,0,0,0.343,26,103,7,1.000,.278,.289,43,0,0,0,0,0,0,1,0,43,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,41,8,"8,27",0.30,8,27,"17,48",0.35,17,48,"13,40",0.33,13,40,"2,5",0.40,2,5,0,0,0,0,"5,24","5,8","35,54","1,1",1.00,1,1,0,0,0,0,13,16,0,,,,,,,,,Saint Mary's,SMU,0,True,,
2025-26,softball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Mary's,Rhiannon Carroll,Rhiannon,Carroll,,612,Rhiannon Carroll,0,0SMU,9,0,,,11,1,3,5,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.333,6,12,0,.000,.273,.545,0,3,0,0,0,2,0,0,0,3,1.000,2,1.000,11,1,0,1,0,0,0,0,0,0,11.0,4,4,3,2,1,0,1,2.55,45,48,2,0,0,0,0,0,0,0,.244,1,0,4,2,"2,6",0.33,2,6,"3,6",0.50,3,6,"3,5",0.60,3,5,0,0,0,0,0,0,0,0,"0,1",0,"5,6",0,0,0,0,7,0,0,0,1,1,0,12,19,0,"2,6","4,15","0,2",0,"2,9",Saint Mary's,SMU,0,True,,
2025-26,softball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Mary's,Abbie Stigler,Abbie,Stigler,,612,Abbie Stigler,0,0SMU,50,50,,,125,24,47,24,8,1,3,15,0,0,7,2,9,2,9,1,0,0,0,0,0,0,0,0.440,66,150,11,.818,.376,.528,57,73,10,0,0,0,0,5,0,140,.929,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,43,36,"17,49",0.35,17,49,"21,56",0.38,21,56,"16,45",0.36,16,45,"5,6",0.83,5,6,0,0,0,0,"15,37","8,9","42,70",18,0,0,0,0,0,0,0,19,31,0,,,,,,,,,Saint Mary's,SMU,0,True,,
2025-26,softball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Mary's,Kenzie Gatz,Kenzie,Gatz,,612,Kenzie Gatz,0,0SMU,24,15,,,42,8,18,7,2,0,0,1,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0.432,20,45,1,1.000,.429,.476,4,32,2,0,0,7,2,1,0,38,.947,9,.778,100,1,15,17,1,0,8,4,1,0,111.0,37,31,21,83,15,0,5,1.95,430,458,7,3,0,0,4,0,0,19,.233,1,0,15,8,"4,14",0.29,4,14,"9,24",0.38,9,24,"8,18",0.44,8,18,"0,1",0,0,1,0,0,0,0,"6,9","3,4","14,26",0,0,0,0,0,0,0,0,5,9,0,105,138,0,"4,7","6,22",0,0,"3,9",Saint Mary's,SMU,0,True,,
2025-26,softball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Mary's,Emily Bonk,Emily,Bonk,,612,Emily Bonk,0,0SMU,49,49,,,24,2,5,6,0,1,0,3,0,0,3,2,1,1,2,0,0,0,0,0,0,0,0,0.296,7,29,2,.500,.208,.292,242,16,4,4,0,26,4,1,0,262,.985,30,.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,9,7,"2,5",0.40,2,5,"4,15",0.27,4,15,"4,13",0.31,4,13,"1,2",0.50,1,2,0,0,0,0,"1,3","3,4","11,18","0,2",0,0,2,0,0,0,0,6,6,0,,,,,,,,,Saint Mary's,SMU,0,True,,
2025-26,softball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Mary's,Jacqueline Avilez,Jacqueline,Avilez,,612,Jacqueline Avilez,0,0SMU,7,0,,,8,2,3,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.375,3,8,0,.000,.375,.375,2,1,0,0,0,0,0,0,0,3,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,"0,1",0,0,1,"3,7",0.43,3,7,"3,7",0.43,3,7,0,0,0,0,0,0,0,0,0,"3,3","4,7",0,0,0,0,4,0,0,0,2,1,0,,,,,,,,,Saint Mary's,SMU,0,True,,
2025-26,softball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Mary's,Brianna Nusbaum,Brianna,Nusbaum,,612,Brianna Nusbaum,0,0SMU,30,1,,,17,13,5,0,0,0,0,0,0,0,4,0,14,4,1,0,0,0,0,0,0,0,0,0.294,5,18,18,.778,.294,.294,9,0,0,0,0,0,0,0,0,9,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7,2,"2,8",0.25,2,8,"2,8",0.25,2,8,"1,6",0.17,1,6,"0,1",0,0,1,0,0,0,0,"1,1","0,1","4,9",0,0,0,0,1,0,0,0,3,2,0,,,,,,,,,Saint Mary's,SMU,0,True,,
2025-26,softball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Mary's,Bailey Johnson,Bailey,Johnson,,612,Bailey Johnson,0,0SMU,3,0,,,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667,2,3,0,.000,.667,.667,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,"2,2",1.00,2,2,"2,2",1.00,2,2,0,0,0,0,0,0,0,0,0,0,"2,2",0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,Saint Mary's,SMU,0,True,,
2025-26,softball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Mary's,Izzy Griffin,Izzy,Griffin,,612,Izzy Griffin,0,0SMU,2,-1,,,-1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.000,0,0,1,1.000,.000,.000,0,-3,0,0,0,0,0,0,0,-3,1.000,0,.000,1,1,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0.00,4,4,0,0,0,0,0,0,0,0,.250,0,0,1,1,0,0,0,0,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,"0,1",0,"1,1",0,0,0,0,"0,1",0,0,1,2,0,0,1,1,0,"1,1","0,3","0,2",0,"0,1",Saint Mary's,SMU,0,True,,
2025-26,softball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Mary's,Gabbie Grover,Gabbie,Grover,,612,Gabbie Grover,0,0SMU,7,0,,,5,6,2,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.625,2,8,0,.000,.400,.400,3,2,0,0,0,0,0,0,0,5,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,"2,4",0.50,2,4,"2,4",0.50,2,4,"2,4",0.50,2,4,0,0,0,0,0,0,0,0,0,"1,1","4,5",0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,Saint Mary's,SMU,0,True,,
2025-26,softball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Mary's,Abigail Jacobs,Abigail,Jacobs,,612,Abigail Jacobs,0,0SMU,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.000,0,1,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,1",0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,Saint Mary's,SMU,0,True,,
2025-26,softball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Mary's,Kelsey Pautske,Kelsey,Pautske,,612,Kelsey Pautske,0,0SMU,2,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,1,0,.000,.000,.000,0,1,0,0,0,0,0,0,0,1,1.000,0,.000,4,1,0,0,0,0,0,0,0,0,2.0,1,1,1,0,2,0,0,3.50,10,12,0,1,0,0,0,0,0,0,.400,0,0,1,0,"0,1",0,0,1,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,"0,1",0,0,0,0,0,0,0,0,0,1,0,2,4,0,"1,1","0,3",0,0,"0,1",Saint Mary's,SMU,0,True,,
2025-26,softball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Mary's,Michaela Duffy,Michaela,Duffy,,612,Michaela Duffy,0,0SMU,12,0,,,14,2,4,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.286,4,14,0,.000,.286,.286,7,-2,-1,0,0,1,0,0,0,4,1.250,1,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,4,"1,5",0.20,1,5,"3,10",0.30,3,10,"2,8",0.25,2,8,"0,1",0,0,1,0,0,0,0,"0,2","1,1","6,10","1,1",1.00,1,1,22,0,0,0,2,3,0,,,,,,,,,Saint Mary's,SMU,0,True,,
2025-26,softball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Mary's,Madison Johnson,Madison,Johnson,,612,Madison Johnson,0,0SMU,3,1,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.000,0,3,0,.000,.000,.000,3,0,0,0,0,0,0,0,0,3,1.000,0,.000,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0.00,3,3,0,0,0,0,0,0,0,0,.000,0,1,2,0,0,0,0,0,"0,2",0,0,2,"0,2",0,0,2,0,0,0,0,0,0,0,0,"0,1","0,1","1,2",0,0,0,0,"0,2",0,0,2,0,1,0,0,2,0,"1,1","0,1",0,0,"0,1",Saint Mary's,SMU,0,True,,
2025-26,softball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Mary's,Breonna Methner,Breonna,Methner,,612,Breonna Methner,0,0SMU,21,1,,,17,6,7,8,3,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.474,12,19,1,1.000,.412,.706,2,2,1,0,0,0,0,0,0,5,.800,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,7,1,"3,7",0.43,3,7,"6,14",0.43,6,14,"6,11",0.55,6,11,0,0,0,0,0,0,0,0,"1,1","3,3","11,14","0,1",0,0,1,100,0,0,0,2,7,0,,,,,,,,,Saint Mary's,SMU,0,True,,
