conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,z_per_set_stats_points,z_per_set_stats_kills,z_per_set_stats_assists,z_per_set_stats_blocks,z_per_set_stats_aces,z_per_set_stats_digs,z_attack_stats_errors,z_serve_stats_errors,composite_score,rank,rating
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wvball,Eureka,"Company, Alyssa",0,,16,90,52,0.163,777.0,131.0,258.0,11.0,8.0,93.0,0.0,43.0,34.0,289.0,0.0,0.0,444.0,52.0,218.0,33.0,2.0,14.0,19.0,327.0,5.0,2.87,0.12,2.42,0.37,0.48,3.63,2.7146193741421993,2.498634479403844,-0.3565092054262113,0.7549274158370063,1.798447990297933,1.3628558138899212,2.237229362192855,1.6919453892459575,5.320537880556538,1,99
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wvball,Greenville,"Ratermann, Emma",0,,30,120,63,0.206,253.0,35.0,87.0,1178.0,35.0,3287.0,0.0,53.0,54.0,483.0,0.0,0.0,11.0,0.0,255.0,62.0,5.0,61.0,1.0,171.5,6.0,0.73,9.82,2.13,0.52,0.44,1.43,0.43644828224565674,-0.019345757221940072,5.652837326550149,1.3620976565348617,1.5817034265873504,1.0654860099636998,0.10245992549549561,3.139305278259825,5.058353260866408,2,94
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wvball,Greenville,"Grohmann, Abby",0,,25,116,63,0.162,1130.0,199.0,382.0,21.0,3.0,105.0,0.0,27.0,8.0,475.0,0.0,0.0,802.0,51.0,285.0,29.0,4.0,23.0,6.0,426.5,0.0,3.29,0.18,2.46,0.25,0.23,3.68,2.7663959898671218,2.9928175164986244,-0.3193379897645018,0.269191223278722,0.4437944671067912,1.4038723385693999,3.749357713186818,-0.18962246647206996,4.901219396341591,3,92
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wvball,Greenville,"Evers, Elaina",0,,14,120,65,0.137,1169.0,192.0,352.0,12.0,4.0,89.0,0.0,31.0,43.0,460.0,0.0,0.0,456.0,35.0,278.0,51.0,4.0,49.0,2.0,409.5,0.0,2.93,0.1,2.32,0.43,0.26,3.41,2.4868022649525456,2.56923205613167,-0.36889961064678106,0.9977955121161484,0.6063528898897282,1.260314502191224,3.5936974417609684,2.343257339302198,4.424300458749171,4,91
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wvball,MUW,"Neeb, Megan",0,,10,121,59,0.146,1147.0,206.0,373.0,15.0,17.0,180.0,0.0,34.0,53.0,412.0,0.0,0.0,536.0,53.0,286.0,34.0,8.0,21.0,13.0,430.5,2.0,3.08,0.12,2.36,0.28,0.28,3.56,2.6421321121273103,2.7457259979512343,-0.3565092054262113,0.3906252714182932,0.7147251717450197,1.3013310268707028,3.905017984612667,3.0669372838091316,4.3436455230539535,5,90
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wvball,Westminster,"Rowland, Paige",0,,3,115,75,0.219,740.0,99.0,261.0,7.0,4.0,81.0,0.0,44.0,44.0,345.0,0.0,0.0,362.0,42.0,192.0,73.0,3.0,52.0,21.0,352.0,0.0,2.27,0.06,1.67,0.63,0.38,3.06,2.1243659548780958,1.792658712125587,-0.39368042108792073,1.8073558330466224,1.2565865810214762,0.5937959761496937,1.5256395499604019,2.4156253337528915,4.330355771527769,6,89
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wvball,MUW,"Letson, Skye",0,,22,122,61,0.233,962.0,145.0,369.0,5.0,9.0,69.0,0.0,0.0,4.0,16.0,0.0,0.0,6.0,2.0,53.0,73.0,11.0,57.0,16.0,413.5,0.0,3.02,0.04,0.43,0.6,0.0,3.39,2.466091618662577,2.6751284212234085,-0.4060708263084905,1.6859217849070511,-0.8024867742290592,-0.6777162889141488,2.548549905044553,-0.47909444427484343,4.25328843380815,7,88
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wvball,Lyon,"Cleveland, Cristen",0,,6,92,52,0.196,657.0,108.0,237.0,12.0,8.0,117.0,0.0,36.0,32.0,327.0,0.0,0.0,619.0,33.0,266.0,16.0,2.0,14.0,2.0,282.0,1.0,2.58,0.13,2.89,0.17,0.39,3.07,2.13472127802308,2.1574128585526866,-0.35031400281592634,-0.054632905093467465,1.310772721949122,1.8447999788737972,1.7257741846507793,1.5472094003445709,4.108780017162425,8,87
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wvball,Westminster,"Nolte, Meghan",0,,11,122,79,0.369,558.0,58.0,264.0,21.0,3.0,117.0,0.0,29.0,17.0,418.0,0.0,0.0,46.0,3.0,147.0,64.0,2.0,56.0,8.0,329.0,1.0,2.16,0.17,1.2,0.52,0.24,2.7,1.7515743216586614,1.6632298214579067,-0.3255331923747867,1.3620976565348617,0.49798060803443683,0.11185181116581792,0.6139151030375712,0.4616894835841704,3.6260903187068436,9,86
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wvball,Westminster,"Hansen, Samantha",0,,7,115,70,0.332,527.0,68.0,243.0,2.0,2.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,47.0,100.0,4.0,75.0,25.0,305.5,0.0,2.11,0.02,0.41,0.87,0.0,2.66,1.7101530290787241,1.6043985075180516,-0.41846123152906034,2.778828218163191,-0.8024867742290592,-0.6982245512538883,0.8362869193602129,-0.7685664220776169,3.546057616087949,10,85
