season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,stats_stats_field_goals_made,stats_stats_field_goals_attempted,stats_stats_three_points_made,stats_stats_three_points_attempted,stats_stats_free_throws_attempted,stats_stats_free_throws_made,stats_stats_points_scored,stats_stats_blocked_shots,stats_stats_steals,stats_stats_assists,stats_stats_minutes_played,stats_stats_offensive_rebounds,stats_stats_defensive_rebounds,stats_stats_total_rebounds,stats_stats_personal_fouls,stats_stats_technical_fouls,stats_stats_turnovers,stats_stats_disqualifications,stats_stats_deadballs,stats_stats_games_played,stats_stats_field_goals_pct,stats_stats_three_points_pct,stats_stats_free_throws_pct,stats_stats_points_per_game,stats_stats_rebounds_per_game,stats_stats_assists_per_game,stats_stats_steals_per_game,stats_stats_blocked_shots_per_game,code,composite_score,global_rank,rating
2025-26,wbball,Centennial Conference,centennial_conference,Johns Hopkins,"Corelli,Beth",Beth,Corelli,G,322,"Corelli,Beth","CORELLI,BETH",Johns Hopkins,JHU,667-5627,29,1,22,0,27,79,10,40,4,2,66,4,15,24,294,11,32,43,24,0,17,0,0,29,0.34,0.25,0.50,2.28,1.48,0.83,0.52,0.14,22,155.0,11,96
2025-26,wbball,Centennial Conference,centennial_conference,Johns Hopkins,"Collins,Emily",Emily,Collins,F,322,"Collins,Emily","COLLINS,EMILY",Johns Hopkins,JHU,667-6269,29,9,24,0,78,155,0,3,72,49,205,12,12,18,561,89,125,214,41,0,23,0,0,29,0.50,0.00,0.68,7.07,7.38,0.62,0.41,0.41,24,154.0,12,96
2025-26,wbball,Centennial Conference,centennial_conference,Johns Hopkins,"Elizondo,Isabella",Isabella,Elizondo,G,322,"Elizondo,Isabella","ELIZONDO,ISABELLA",Johns Hopkins,JHU,667-8029,9,0,25,0,6,12,3,6,2,1,16,0,1,4,54,6,7,13,2,0,6,0,0,9,0.50,0.50,0.50,1.78,1.44,0.44,0.11,0.00,25,153.0,13,95
2025-26,wbball,Centennial Conference,centennial_conference,Johns Hopkins,"Henderson,Layla",Layla,Henderson,G,322,"Henderson,Layla","HENDERSON,LAYLA",Johns Hopkins,JHU,667-5821,29,2,30,0,84,227,25,82,69,40,233,4,57,33,598,27,84,111,36,1,44,0,0,29,0.37,0.30,0.58,8.03,3.83,1.14,1.97,0.14,30,152.0,14,95
2025-26,wbball,Centennial Conference,centennial_conference,Johns Hopkins,"Parker,Amanda",Amanda,Parker,C,322,"Parker,Amanda","PARKER,AMANDA",Johns Hopkins,JHU,667-6273,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31,151.0,15,94
2025-26,wbball,Centennial Conference,centennial_conference,Johns Hopkins,"Mezzetta,Serena",Serena,Mezzetta,F,322,"Mezzetta,Serena","MEZZETTA,SERENA",Johns Hopkins,JHU,667-8030,12,0,32,0,11,24,0,0,8,5,27,2,6,2,87,10,19,29,3,0,4,0,0,12,0.46,0.00,0.63,2.25,2.42,0.17,0.50,0.17,32,150.0,16,94
2025-26,wbball,Centennial Conference,centennial_conference,Johns Hopkins,"Dunham,Kendall",Kendall,Dunham,G,322,"Dunham,Kendall","DUNHAM,KENDALL",Johns Hopkins,JHU,667-5630,29,29,33,0,99,262,33,96,66,50,281,0,55,60,783,43,51,94,51,0,49,0,0,29,0.38,0.34,0.76,9.69,3.24,2.07,1.90,0.00,33,149.0,17,94
2025-26,wbball,Centennial Conference,centennial_conference,Gettysburg,"Raymond,Mia",Mia,Raymond,G,258,"Raymond,Mia","RAYMOND,MIA",Gettysburg,GC,665-5819,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,02,148.0,18,94
2025-26,wbball,Centennial Conference,centennial_conference,Gettysburg,"Brody,Sasha",Sasha,Brody,G,258,"Brody,Sasha","BRODY,SASHA",Gettysburg,GC,665-6225,27,0,03,0,72,184,12,50,56,47,203,1,29,18,407,20,62,82,45,0,41,0,0,27,0.39,0.24,0.84,7.52,3.04,0.67,1.07,0.04,03,147.0,19,93
2025-26,wbball,Centennial Conference,centennial_conference,Gettysburg,"Jones,Olivia",Olivia,Jones,G,258,"Jones,Olivia","JONES,OLIVIA",Gettysburg,GC,665-6227,28,0,05,0,77,244,18,71,64,50,222,2,40,28,512,13,59,72,28,0,41,0,0,28,0.32,0.25,0.78,7.93,2.57,1.00,1.43,0.07,05,146.0,20,93
2025-26,wbball,Centennial Conference,centennial_conference,Gettysburg,"Whyte,Caitlin",Caitlin,Whyte,F,258,"Whyte,Caitlin","WHYTE,CAITLIN",Gettysburg,GC,665-6230,2,0,10,0,0,2,0,2,0,0,0,0,1,0,11,1,0,1,0,0,1,0,0,2,0.00,0.00,0.00,0.00,0.50,0.00,0.50,0.00,10,145.0,21,93
2025-26,wbball,Centennial Conference,centennial_conference,Gettysburg,"Hopkins,Kimberly",Kimberly,Hopkins,G,258,"Hopkins,Kimberly","HOPKINS,KIMBERLY",Gettysburg,GC,665-5616,28,28,11,0,94,252,8,30,63,50,246,14,22,40,622,37,76,113,39,0,62,0,0,28,0.37,0.27,0.79,8.79,4.04,1.43,0.79,0.50,11,144.0,22,92
2025-26,wbball,Centennial Conference,centennial_conference,Gettysburg,"Moore,Amelia",Amelia,Moore,F,258,"Moore,Amelia","MOORE,AMELIA",Gettysburg,GC,665-6228,7,0,12,0,1,8,0,0,5,2,4,4,1,4,47,10,4,14,6,0,5,0,0,7,0.13,0.00,0.40,0.57,2.00,0.57,0.14,0.57,12,143.0,23,92
2025-26,wbball,Centennial Conference,centennial_conference,Gettysburg,"O'Neil,Ava",Ava,O'Neil,G,258,"O'Neil,Ava","O'NEIL,AVA",Gettysburg,GC,665-6012,27,27,13,0,51,171,21,76,17,13,136,5,17,49,627,4,47,51,41,0,36,0,0,27,0.30,0.28,0.76,5.04,1.89,1.81,0.63,0.19,13,142.0,24,92
2025-26,wbball,Centennial Conference,centennial_conference,Gettysburg,"Chrencik,Reagan",Reagan,Chrencik,F,258,"Chrencik,Reagan","CHRENCIK,REAGAN",Gettysburg,GC,665-5815,28,20,14,0,86,182,1,12,62,45,218,32,26,33,619,68,97,165,46,0,42,0,0,28,0.47,0.08,0.73,7.79,5.89,1.18,0.93,1.14,14,141.0,25,91
2025-26,wbball,Centennial Conference,centennial_conference,Gettysburg,"Nagle,Caitlyn",Caitlyn,Nagle,G,258,"Nagle,Caitlyn","NAGLE,CAITLYN",Gettysburg,GC,665-6229,10,0,15,0,10,23,7,14,0,0,27,0,4,0,58,3,8,11,7,0,1,0,0,10,0.43,0.50,0.00,2.70,1.10,0.00,0.40,0.00,15,140.0,26,91
2025-26,wbball,Centennial Conference,centennial_conference,Gettysburg,"Reale,Skylar",Skylar,Reale,G,258,"Reale,Skylar","REALE,SKYLAR",Gettysburg,GC,665-5820,28,28,20,0,39,95,0,2,68,44,122,13,43,46,729,66,122,188,75,0,52,0,0,28,0.41,0.00,0.65,4.36,6.71,1.64,1.54,0.46,20,139.0,27,91
2025-26,wbball,Centennial Conference,centennial_conference,Gettysburg,"Bertolette,Sarah",Sarah,Bertolette,F,258,"Bertolette,Sarah","BERTOLETTE,SARAH",Gettysburg,GC,665-6010,26,0,21,0,46,81,0,0,17,12,104,17,6,2,319,29,56,85,29,0,16,0,0,26,0.57,0.00,0.71,4.00,3.27,0.08,0.23,0.65,21,138.0,28,91
2025-26,wbball,Centennial Conference,centennial_conference,Gettysburg,"Mott,Jameson",Jameson,Mott,G,258,"Mott,Jameson","MOTT,JAMESON",Gettysburg,GC,665-5817,9,2,22,0,10,45,7,27,10,8,35,0,2,8,121,1,18,19,4,0,12,0,0,9,0.22,0.26,0.80,3.89,2.11,0.89,0.22,0.00,22,137.0,29,90
2025-26,wbball,Centennial Conference,centennial_conference,Gettysburg,"Calandruccio,Lizzie",Lizzie,Calandruccio,G,258,"Calandruccio,Lizzie","CALANDRUCCIO,LIZZIE",Gettysburg,GC,665-6226,2,0,23,0,1,3,0,0,0,0,2,0,0,0,11,0,0,0,0,0,0,0,0,2,0.33,0.00,0.00,1.00,0.00,0.00,0.00,0.00,23,136.0,30,90
2025-26,wbball,Centennial Conference,centennial_conference,Gettysburg,"Standish,Adeline",Adeline,Standish,F,258,"Standish,Adeline","STANDISH,ADELINE",Gettysburg,GC,665-6015,28,8,24,0,82,131,0,0,29,23,187,33,13,18,446,59,85,144,43,0,18,1,0,28,0.63,0.00,0.79,6.68,5.14,0.64,0.46,1.18,24,135.0,31,90
2025-26,wbball,Centennial Conference,centennial_conference,Gettysburg,"Robles,Briana",Briana,Robles,G,258,"Robles,Briana","ROBLES,BRIANA",Gettysburg,GC,665-6014,28,1,25,0,42,125,15,56,53,38,137,3,31,53,450,13,38,51,26,0,46,0,0,28,0.34,0.27,0.72,4.89,1.82,1.89,1.11,0.11,25,134.0,32,89
2025-26,wbball,Centennial Conference,centennial_conference,Gettysburg,"Maharmeh,Sireen",Sireen,Maharmeh,G,258,"Maharmeh,Sireen","MAHARMEH,SIREEN",Gettysburg,GC,665-6011,8,0,32,0,2,9,0,1,3,0,4,0,0,3,44,3,5,8,1,0,7,0,0,8,0.22,0.00,0.00,0.50,1.00,0.38,0.00,0.00,32,133.0,33,89
2025-26,wbball,Centennial Conference,centennial_conference,Gettysburg,"Rapel,Amanda",Amanda,Rapel,G,258,"Rapel,Amanda","RAPEL,AMANDA",Gettysburg,GC,665-6013,28,26,33,0,74,204,22,95,48,37,207,7,24,46,577,13,59,72,31,0,39,0,0,28,0.36,0.23,0.77,7.39,2.57,1.64,0.86,0.25,33,132.0,34,89
2025-26,wbball,Centennial Conference,centennial_conference,McDaniel,"Cavoli,Lauren",Lauren,Cavoli,G,773,"Cavoli,Lauren","CAVOLI,LAUREN",McDaniel,MCD,668-3438,29,29,01,0,117,322,57,183,62,50,341,4,54,108,874,7,54,61,48,0,62,0,0,29,0.36,0.31,0.81,11.76,2.10,3.72,1.86,0.14,01,131.0,35,89
2025-26,wbball,Centennial Conference,centennial_conference,McDaniel,"Mason,Kendra",Kendra,Mason,G,773,"Mason,Kendra","MASON,KENDRA",McDaniel,MCD,668-3439,29,8,05,0,42,128,21,60,15,11,116,16,19,47,713,26,60,86,48,0,39,0,0,29,0.33,0.35,0.73,4.00,2.97,1.62,0.66,0.55,05,130.0,36,88
2025-26,wbball,Centennial Conference,centennial_conference,McDaniel,"McLean,Jordan",Jordan,McLean,G,773,"McLean,Jordan","MCLEAN,JORDAN",McDaniel,MCD,668-3009,27,27,11,0,23,95,6,29,31,17,69,2,25,34,491,26,38,64,66,1,41,0,0,27,0.24,0.21,0.55,2.56,2.37,1.26,0.93,0.07,11,129.0,37,88
2025-26,wbball,Centennial Conference,centennial_conference,McDaniel,"Cramer,Payton",Payton,Cramer,G,773,"Cramer,Payton","CRAMER,PAYTON",McDaniel,MCD,668-3664,29,0,15,0,25,93,17,66,4,1,68,0,6,28,334,6,26,32,19,0,23,0,0,29,0.27,0.26,0.25,2.34,1.10,0.97,0.21,0.00,15,128.0,38,88
2025-26,wbball,Centennial Conference,centennial_conference,McDaniel,"Roberts,Kate",Kate,Roberts,G,773,"Roberts,Kate","ROBERTS,KATE",McDaniel,MCD,668-3665,9,0,20,0,3,9,1,6,1,1,8,1,1,1,27,1,3,4,6,0,3,0,0,9,0.33,0.17,1.00,0.89,0.44,0.11,0.11,0.11,20,127.0,39,87
2025-26,wbball,Centennial Conference,centennial_conference,McDaniel,"Stigler,Riley",Riley,Stigler,G,773,"Stigler,Riley","STIGLER,RILEY",McDaniel,MCD,668-3666,14,0,23,0,15,55,8,43,2,1,39,0,4,1,86,3,4,7,3,0,1,0,0,14,0.27,0.19,0.50,2.79,0.50,0.07,0.29,0.00,23,126.0,40,87
2025-26,wbball,Centennial Conference,centennial_conference,McDaniel,"Waite,Riley",Riley,Waite,G,773,"Waite,Riley","WAITE,RILEY",McDaniel,MCD,668-3667,26,1,24,0,17,49,3,14,17,13,50,0,13,13,290,16,22,38,15,0,12,0,0,26,0.35,0.21,0.76,1.92,1.46,0.50,0.50,0.00,24,125.0,41,87
2025-26,wbball,Centennial Conference,centennial_conference,McDaniel,"Lockard,Emily",Emily,Lockard,G,773,"Lockard,Emily","LOCKARD,EMILY",McDaniel,MCD,668-3008,4,0,25,0,0,1,0,1,0,0,0,0,0,0,13,0,0,0,3,0,4,0,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,124.0,42,86
2025-26,wbball,Centennial Conference,centennial_conference,McDaniel,"Beckett,Elaina",Elaina,Beckett,G,773,"Beckett,Elaina","BECKETT,ELAINA",McDaniel,MCD,668-3004,25,25,31,0,193,388,43,123,80,60,489,34,67,83,819,43,138,181,32,0,56,0,0,25,0.50,0.35,0.75,19.56,7.24,3.32,2.68,1.36,31,123.0,43,86
2025-26,wbball,Centennial Conference,centennial_conference,McDaniel,"Lenz,Raegan",Raegan,Lenz,F,773,"Lenz,Raegan","LENZ,RAEGAN",McDaniel,MCD,668-3218,27,25,32,0,98,168,0,1,85,50,246,81,29,109,813,84,101,185,58,1,72,1,0,27,0.58,0.00,0.59,9.11,6.85,4.04,1.07,3.00,32,122.0,44,86
2025-26,wbball,Centennial Conference,centennial_conference,McDaniel,"Pronchick,Jessica",Jessica,Pronchick,F,773,"Pronchick,Jessica","PRONCHICK,JESSICA",McDaniel,MCD,668-3668,13,0,33,0,3,13,0,0,4,3,9,0,3,10,69,4,10,14,15,0,9,0,0,13,0.23,0.00,0.75,0.69,1.08,0.77,0.23,0.00,33,121.0,45,86
2025-26,wbball,Centennial Conference,centennial_conference,McDaniel,"McConnaha,Teya",Teya,McConnaha,F,773,"McConnaha,Teya","MCCONNAHA,TEYA",McDaniel,MCD,668-3220,29,29,35,0,131,327,23,65,52,37,322,26,25,37,751,85,191,276,80,0,54,0,0,29,0.40,0.35,0.71,11.10,9.52,1.28,0.86,0.90,35,120.0,46,85
2025-26,wbball,Centennial Conference,centennial_conference,McDaniel,"Vogel,Carli",Carli,Vogel,F,773,"Vogel,Carli","VOGEL,CARLI",McDaniel,MCD,668-3221,29,0,40,0,26,52,0,4,28,16,68,1,10,20,429,32,40,72,37,0,14,0,0,29,0.50,0.00,0.57,2.34,2.48,0.69,0.34,0.03,40,119.0,47,85
2025-26,wbball,Centennial Conference,centennial_conference,McDaniel,"Oge,Zion",Zion,Oge,G,773,"Oge,Zion","OGE,ZION",McDaniel,MCD,668-3669,14,0,44,0,8,14,0,1,4,0,16,4,7,3,93,12,16,28,5,0,4,0,0,14,0.57,0.00,0.00,1.14,2.00,0.21,0.50,0.29,44,118.0,48,85
2025-26,wbball,Centennial Conference,centennial_conference,McDaniel,"Hines,Lily",Lily,Hines,G,773,"Hines,Lily","HINES,LILY",McDaniel,MCD,668-3007,7,1,30,0,3,15,1,8,0,0,7,1,0,3,48,0,0,0,2,0,7,0,0,7,0.20,0.13,0.00,1.00,0.00,0.43,0.00,0.14,30,117.0,49,84
2025-26,wbball,Centennial Conference,centennial_conference,McDaniel,"Barbalato,Caroline",Caroline,Barbalato,G,773,"Barbalato,Caroline","BARBALATO,CAROLINE",McDaniel,MCD,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,116.0,50,84
2025-26,wbball,Centennial Conference,centennial_conference,Ursinus,Logan Jefferson,Logan,Jefferson,0,730,Logan Jefferson,"JEFFERSON,LOGAN",Ursinus,URSINUS,671-3461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,115.0,51,84
2025-26,wbball,Centennial Conference,centennial_conference,Ursinus,Madison Smith,Madison,Smith,*,730,Madison Smith,"SMITH,MADISON",Ursinus,URSINUS,671-2990,27,27,1,0,125,305,19,70,160,106,375,6,16,60,774,66,109,175,42,0,72,0,0,27,0.41,0.27,0.66,13.89,6.48,2.22,0.59,0.22,1,114.0,52,84
2025-26,wbball,Centennial Conference,centennial_conference,Ursinus,Sarah Freeman,Sarah,Freeman,0,730,Sarah Freeman,"FREEMAN,SARAH",Ursinus,URSINUS,671-3676,8,0,3,0,1,2,0,0,0,0,2,0,0,1,21,2,0,2,0,0,2,0,0,8,0.50,0.00,0.00,0.25,0.25,0.13,0.00,0.00,3,113.0,53,83
2025-26,wbball,Centennial Conference,centennial_conference,Ursinus,Makenna Foder,Makenna,Foder,*,730,Makenna Foder,"FODER,MAKENNA",Ursinus,URSINUS,671-2989,27,22,4,0,35,105,0,3,34,22,92,3,42,74,692,19,59,78,42,0,55,0,0,27,0.33,0.00,0.65,3.41,2.89,2.74,1.56,0.11,4,112.0,54,83
2025-26,wbball,Centennial Conference,centennial_conference,Ursinus,Erin Glanz,Erin,Glanz,0,730,Erin Glanz,"GLANZ,ERIN",Ursinus,URSINUS,671-3237,27,16,10,0,48,169,29,114,19,16,141,2,16,34,584,23,30,53,41,0,41,0,0,27,0.28,0.25,0.84,5.22,1.96,1.26,0.59,0.07,10,111.0,55,83
2025-26,wbball,Centennial Conference,centennial_conference,Ursinus,Ruth O'Keeffe,Ruth,O'Keeffe,0,730,Ruth O'Keeffe,"O'KEEFFE,RUTH",Ursinus,URSINUS,671-3463,27,1,11,0,42,107,3,18,38,23,110,5,20,23,412,43,75,118,54,0,31,0,0,27,0.39,0.17,0.61,4.07,4.37,0.85,0.74,0.19,11,110.0,56,82
2025-26,wbball,Centennial Conference,centennial_conference,Ursinus,Anna Chimento,Anna,Chimento,0,730,Anna Chimento,"CHIMENTO,ANNA",Ursinus,URSINUS,671-3672,27,0,12,0,53,139,1,4,52,36,143,17,29,18,386,35,43,78,47,0,29,1,0,27,0.38,0.25,0.69,5.30,2.89,0.67,1.07,0.63,12,109.0,57,82
2025-26,wbball,Centennial Conference,centennial_conference,Ursinus,Ava Possenti,Ava,Possenti,*,730,Ava Possenti,"POSSENTI,AVA",Ursinus,URSINUS,671-3236,27,27,13,0,127,302,34,120,71,52,340,13,130,73,788,42,84,126,61,0,59,0,0,27,0.42,0.28,0.73,12.59,4.67,2.70,4.81,0.48,13,108.0,58,82
2025-26,wbball,Centennial Conference,centennial_conference,Ursinus,Emma Afflerbach,Emma,Afflerbach,*,730,Emma Afflerbach,"AFFLERBACH,EMMA",Ursinus,URSINUS,671-3238,27,25,14,0,30,74,0,2,18,6,66,17,10,29,490,27,77,104,46,0,37,0,0,27,0.41,0.00,0.33,2.44,3.85,1.07,0.37,0.63,14,107.0,59,81
2025-26,wbball,Centennial Conference,centennial_conference,Ursinus,Shannon Megill,Shannon,Megill,0,730,Shannon Megill,"MEGILL,SHANNON",Ursinus,URSINUS,671-3673,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,106.0,60,81
2025-26,wbball,Centennial Conference,centennial_conference,Ursinus,Delaney McCaffrey,Delaney,McCaffrey,0,730,Delaney McCaffrey,"MCCAFFREY,DELANEY",Ursinus,URSINUS,671-3462,27,5,21,0,36,88,9,25,26,16,97,2,26,33,373,23,43,66,28,0,30,0,0,27,0.41,0.36,0.62,3.59,2.44,1.22,0.96,0.07,21,105.0,61,81
2025-26,wbball,Centennial Conference,centennial_conference,Ursinus,Layla Mahani,Layla,Mahani,0,730,Layla Mahani,"MAHANI,LAYLA",Ursinus,URSINUS,671-3678,1,0,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22,104.0,62,81
2025-26,wbball,Centennial Conference,centennial_conference,Ursinus,Colleen Blackman,Colleen,Blackman,*,730,Colleen Blackman,"BLACKMAN,COLLEEN",Ursinus,URSINUS,671-3239,25,11,23,0,81,241,51,172,13,11,224,8,19,14,474,11,35,46,23,0,20,0,0,25,0.34,0.30,0.85,8.96,1.84,0.56,0.76,0.32,23,103.0,63,80
2025-26,wbball,Centennial Conference,centennial_conference,Ursinus,Olivia Nardi,Olivia,Nardi,0,730,Olivia Nardi,"NARDI,OLIVIA",Ursinus,URSINUS,671-3679,23,0,24,0,14,54,8,28,5,3,39,1,4,16,207,9,12,21,13,0,23,0,0,23,0.26,0.29,0.60,1.70,0.91,0.70,0.17,0.04,24,102.0,64,80
2025-26,wbball,Centennial Conference,centennial_conference,Ursinus,Emily McDonald,Emily,McDonald,0,730,Emily McDonald,"MCDONALD,EMILY",Ursinus,URSINUS,671-3460,19,0,30,0,10,29,0,3,4,2,22,1,6,6,123,13,20,33,7,0,9,0,0,19,0.34,0.00,0.50,1.16,1.74,0.32,0.32,0.05,30,101.0,65,80
2025-26,wbball,Centennial Conference,centennial_conference,Ursinus,Kate Martin,Kate,Martin,0,730,Kate Martin,"MARTIN,KATE",Ursinus,URSINUS,671-3674,8,0,31,0,0,3,0,0,0,0,0,0,1,0,19,0,1,1,2,0,2,0,0,8,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.00,31,100.0,66,79
2025-26,wbball,Centennial Conference,centennial_conference,Ursinus,Lola MacRae,Lola,MacRae,0,730,Lola MacRae,"MACRAE,LOLA",Ursinus,URSINUS,671-3677,9,0,33,0,2,7,1,2,0,0,5,1,0,2,27,2,2,4,2,0,3,0,0,9,0.29,0.50,0.00,0.56,0.44,0.22,0.00,0.11,33,99.0,67,79
2025-26,wbball,Centennial Conference,centennial_conference,Ursinus,Mel Hiotis,Mel,Hiotis,0,730,Mel Hiotis,"HIOTIS,MEL",Ursinus,URSINUS,671-2991,4,1,42,0,1,4,0,0,0,0,2,0,0,0,14,3,3,6,3,0,2,0,0,4,0.25,0.00,0.00,0.50,1.50,0.00,0.00,0.00,42,98.0,68,79
2025-26,wbball,Centennial Conference,centennial_conference,Ursinus,Cassie Denning,Cassie,Denning,0,730,Cassie Denning,"DENNING,CASSIE",Ursinus,URSINUS,671-2988,5,0,50,0,0,3,0,1,0,0,0,0,0,0,15,0,2,2,4,0,0,0,0,5,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,50,97.0,69,79
2025-26,wbball,Centennial Conference,centennial_conference,Haverford,"Orza,Caroline",Caroline,Orza,G,276,"Orza,Caroline","ORZA,CAROLINE",Haverford,HAV,666-2451,25,25,02,0,144,353,49,164,120,88,425,7,44,25,874,70,127,197,65,1,56,2,0,25,0.41,0.30,0.73,17.00,7.88,1.00,1.76,0.28,02,96.0,70,78
2025-26,wbball,Centennial Conference,centennial_conference,Haverford,"Iyer,Urvi",Urvi,Iyer,G,276,"Iyer,Urvi","IYER,URVI",Haverford,HAV,666-2583,12,0,03,0,4,15,2,6,0,0,10,0,1,4,61,1,6,7,7,0,3,0,0,12,0.27,0.33,0.00,0.83,0.58,0.33,0.08,0.00,03,95.0,71,78
