season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,fielding_stats,hitting_summary_stats
2025-26,softball,College Conference of Illinois and Wisconsin (CCIW),cciw,Illinois Wesleyan,"Beckman, Anna",Anna,Beckman,,300,"Beckman, Anna",0,0IWU,47,47,,,159,46,56,34,12,2,2,12,0,2,11,9,26,2,7,1,0,0,0,0,0,3,0,0.402,78,181,28,.929,.352,.491,63,2,0,0,0,0,0,2,0,65,1.000,0,.000,,5,8,46,49,"13,46",0.28,13,46,"26,81",0.32,26,81,"20,52",0.38,20,52,"6,16",0.38,6,16,0,0,0,0,"18,38","8,15","51,92",71,0,0,0,0,0,0,0,19,35,0,,Illinois Wesleyan,IWU,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,softball,College Conference of Illinois and Wisconsin (CCIW),cciw,Illinois Wesleyan,"Milgazo, Hailey",Hailey,Milgazo,,300,"Milgazo, Hailey",0,0IWU,31,30,,,92,24,27,8,2,2,0,16,0,1,10,4,12,3,1,1,0,0,0,0,0,0,0,0.400,33,111,15,.800,.293,.359,45,0,4,0,0,0,0,0,0,49,.918,0,.000,,3,3,42,12,"3,24",0.13,3,24,"11,38",0.29,11,38,"9,25",0.36,9,25,"2,8",0.25,2,8,0,0,0,0,"16,39","2,6","22,45",2,0,0,0,0,0,0,0,6,17,0,,Illinois Wesleyan,IWU,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,softball,College Conference of Illinois and Wisconsin (CCIW),cciw,Illinois Wesleyan,"Wissmiller, Casey",Casey,Wissmiller,,300,"Wissmiller, Casey",0,0IWU,47,47,,,146,34,51,26,11,1,3,13,0,0,28,8,3,0,3,2,0,0,0,0,0,1,0,0.398,73,164,3,1.000,.349,.500,52,90,13,0,0,0,0,3,0,155,.916,0,.000,,6,6,35,31,"16,51",0.31,16,51,"30,81",0.37,30,81,"20,62",0.32,20,62,"10,15",0.67,10,15,0,0,0,0,"16,32","9,16","52,92",15,0,0,0,0,0,0,0,20,35,0,,Illinois Wesleyan,IWU,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,softball,College Conference of Illinois and Wisconsin (CCIW),cciw,Illinois Wesleyan,"Kuhn, Jen",Jen,Kuhn,,300,"Kuhn, Jen",0,0IWU,47,47,,,160,38,71,59,18,0,8,10,0,1,11,1,11,1,4,3,0,0,0,0,0,0,0,0.471,113,178,12,.917,.444,.706,71,110,3,0,0,0,0,7,0,184,.984,0,.000,,4,3,33,47,"29,67",0.43,29,67,"46,97",0.47,46,97,"36,70",0.51,36,70,"7,15",0.47,7,15,0,0,0,0,"11,24","15,22","66,106",78,0,0,0,"1,1",1.00,1,1,23,27,0,,Illinois Wesleyan,IWU,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,softball,College Conference of Illinois and Wisconsin (CCIW),cciw,Illinois Wesleyan,"Khoury, Ava",Ava,Khoury,,300,"Khoury, Ava",0,0IWU,47,47,,,139,28,51,50,14,0,9,17,0,4,23,4,2,0,1,4,0,0,0,1,0,3,0,0.439,92,165,2,1.000,.367,.662,309,13,3,0,0,0,0,6,0,325,.991,0,.000,,4,4,28,38,"21,58",0.36,21,58,"32,84",0.38,32,84,"28,63",0.44,28,63,"6,15",0.40,6,15,0,0,0,0,"10,24","12,15","49,90",35,0,0,0,2,0,0,0,18,34,0,,Illinois Wesleyan,IWU,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,softball,College Conference of Illinois and Wisconsin (CCIW),cciw,Illinois Wesleyan,"Geary, Margo",Margo,Geary,,300,"Geary, Margo",0,0IWU,34,0,,,3,11,1,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0.500,1,4,5,.800,.333,.333,2,0,0,0,0,0,0,0,0,2,1.000,0,.000,,0,0,2,0,"1,2",0.50,1,2,"1,1",1.00,1,1,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,0,0,"1,1",0,0,0,0,0,0,0,0,0,0,0,,Illinois Wesleyan,IWU,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,softball,College Conference of Illinois and Wisconsin (CCIW),cciw,Illinois Wesleyan,"Post, Claire",Claire,Post,,300,"Post, Claire",0,0IWU,46,42,,,124,14,40,30,5,0,8,12,0,0,17,11,2,0,4,1,0,0,0,0,1,2,0,0.380,69,141,2,1.000,.323,.556,168,21,1,2,0,27,14,0,0,190,.995,41,.659,,6,4,31,34,"12,40",0.30,12,40,"27,68",0.40,27,68,"18,41",0.44,18,41,"3,9",0.33,3,9,0,0,0,0,"10,26","7,10","44,77",34,0,0,0,14,0,0,0,7,31,0,,Illinois Wesleyan,IWU,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,softball,College Conference of Illinois and Wisconsin (CCIW),cciw,Illinois Wesleyan,"Pinter, Bella",Bella,Pinter,,300,"Pinter, Bella",0,0IWU,47,46,,,128,25,46,32,7,0,7,23,0,0,18,9,4,1,9,4,0,0,0,0,0,1,0,0.445,74,164,5,.800,.359,.578,8,0,0,0,0,3,0,0,0,8,1.000,3,1.000,,4,6,40,34,"15,37",0.41,15,37,"25,59",0.42,25,59,"18,40",0.45,18,40,"7,13",0.54,7,13,0,0,0,0,"13,33","9,14","46,76",23,0,0,0,69,0,0,0,19,22,0,,Illinois Wesleyan,IWU,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,softball,College Conference of Illinois and Wisconsin (CCIW),cciw,Illinois Wesleyan,"McDoniel, Riley",Riley,McDoniel,,300,"McDoniel, Riley",0,0IWU,24,2,,,14,9,5,2,1,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0.400,6,15,0,.000,.357,.429,5,1,2,0,0,0,0,0,0,8,.750,0,.000,,0,0,3,1,"1,1",1.00,1,1,"4,7",0.57,4,7,"3,6",0.50,3,6,0,0,0,0,0,0,0,0,"2,7","1,3","4,7",11,0,0,0,36,0,0,0,1,0,0,,Illinois Wesleyan,IWU,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,softball,College Conference of Illinois and Wisconsin (CCIW),cciw,Illinois Wesleyan,"Brown, Annika",Annika,Brown,,300,"Brown, Annika",0,0IWU,35,26,,,45,8,6,2,0,0,0,8,0,1,7,2,0,0,3,0,0,0,0,0,0,0,0,0.278,6,57,0,.000,.133,.133,51,42,5,0,0,0,0,4,0,98,.949,0,.000,,3,1,18,14,"1,20",0.05,1,20,"2,21",0.10,2,21,"2,12",0.17,2,12,"0,2",0,0,2,0,0,0,0,"1,6","1,2","11,25",11,0,0,0,0,0,0,0,5,14,0,,Illinois Wesleyan,IWU,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
