season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,global_rank,rating,composite_score,ranking_segment,pitching_stats_k_per_9,pitching_stats_whip
2026-27,baseball,University Athletic Association (UAA),uaa,Emory,Mark Serdinak,Mark,Serdinak,,217,Mark Serdinak,0,0EUM,21,19,,,70,13,16,7,3,0,0,9,0,2,24,8,0,0,0,2,0,0,0,2,0,2,0,0.325,19,83,0,.000,.229,.271,17,2,0,0,0,0,0,0,0,19,1.000,0,.000,,2,1,17,14,"2,18",0.11,2,18,"11,36",0.31,11,36,"7,27",0.26,7,27,"5,14",0.36,5,14,0,0,0,0,"6,18","5,7","18,40",9,0,0,0,44,0,0,0,5,19,0,,Emory,EUM,1197-3556,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,60,14.0,batting,,
2026-27,baseball,University Athletic Association (UAA),uaa,Brandeis,Connor Crowley,Connor,Crowley,,73,Connor Crowley,0,0BRANDEIS,19,19,,,63,13,14,7,1,0,0,11,1,4,13,5,5,1,5,2,0,0,0,1,1,1,0,0.363,15,85,6,.833,.222,.238,28,0,0,0,0,0,0,0,0,28,1.000,0,.000,,5,1,23,16,"3,17",0.18,3,17,"3,24",0.13,3,24,"2,18",0.11,2,18,"1,7",0.14,1,7,0,0,0,0,"10,16","6,7","24,38",5,0,0,0,0,0,0,0,14,16,0,,Brandeis,BRANDEIS,1193-1935,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,60,13.0,batting,,
2026-27,baseball,University Athletic Association (UAA),uaa,Brandeis,Quinn Lanagan,Quinn,Lanagan,,73,Quinn Lanagan,0,0BRANDEIS,9,9,,,24,3,4,4,1,0,0,1,0,6,9,3,1,0,0,1,0,0,0,0,0,0,0,0.344,5,32,1,1.000,.167,.208,73,3,0,1,0,17,2,0,0,76,1.000,19,.895,,2,1,8,2,"1,6",0.17,1,6,"3,12",0.25,3,12,"2,8",0.25,2,8,"0,3",0,0,3,0,0,0,0,"2,7","3,5","7,14",4,0,0,0,0,0,0,0,2,6,0,,Brandeis,BRANDEIS,1193-2170,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,59,12.0,batting,,
2026-27,baseball,University Athletic Association (UAA),uaa,Case Western Reserve,"Knutson, Jaxon",Jaxon,Knutson,,122,"Knutson, Jaxon",0,0CWRU,16,9,,,35,6,6,3,0,0,1,4,0,1,9,3,0,0,0,0,0,0,0,2,0,2,0,0.275,9,40,0,.000,.171,.257,16,20,5,0,0,0,0,9,0,41,.878,0,.000,,1,0,10,9,"1,16",0.06,1,16,"3,19",0.16,3,19,"2,16",0.13,2,16,"1,2",0.50,1,2,"0,0",0,0,0,"1,5","0,4","3,19",0,0,0,0,6,0,0,0,0,20,0,,Case Western Reserve,CWRU,1195-3624,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,58,11.0,batting,,
2026-27,baseball,University Athletic Association (UAA),uaa,Chicago,Brady Miller,Brady,Miller,,137,Brady Miller,0,0CHICAGO,11,7,,,24,5,2,3,1,0,0,2,0,2,10,2,2,0,0,0,0,0,0,0,0,0,0,0.214,3,28,2,1.000,.083,.125,8,10,1,0,0,0,0,0,0,19,.947,0,.000,,0,1,2,10,"2,8",0.25,2,8,"2,14",0.14,2,14,"2,10",0.20,2,10,"0,4",0,0,4,0,0,0,0,"1,7","0,1","4,16",3,0,0,0,"0,1",0,0,1,0,9,0,,Chicago,CHICAGO,1202-2007,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,57,10.0,batting,,
2026-27,baseball,University Athletic Association (UAA),uaa,Emory,Nick Sullo,Nick,Sullo,,217,Nick Sullo,0,0EUM,14,7,,,23,3,4,2,0,0,0,2,0,1,11,3,1,1,0,2,0,0,0,0,0,0,0,0.250,4,28,2,.500,.174,.174,17,0,0,0,0,0,0,0,0,17,1.000,0,.000,,0,2,3,6,"1,10",0.10,1,10,"2,16",0.13,2,16,"0,9",0,0,9,"2,7",0.29,2,7,0,0,0,0,"1,2","2,4","9,20","0,1",0,0,1,1,0,0,0,2,7,0,,Emory,EUM,1197-258,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,57,9.0,batting,,
2026-27,baseball,University Athletic Association (UAA),uaa,Washington St. Louis,Miles Birke,Miles,Birke,,755,Miles Birke,0,0WASHINGT,22,20,,,61,15,13,16,2,0,0,12,0,9,6,1,2,2,3,2,0,0,0,0,0,0,0,0.405,15,87,4,.500,.213,.246,173,19,0,0,0,30,5,0,0,192,1.000,35,.857,,1,1,19,27,"3,23",0.13,3,23,"9,33",0.27,9,33,"6,23",0.26,6,23,"4,13",0.31,4,13,0,0,0,0,"6,17","12,16","27,49",0,0,0,0,0,0,0,0,12,16,0,,Washington St. Louis,WASHINGT,1203-2236,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,56,8.0,batting,,
2026-27,baseball,University Athletic Association (UAA),uaa,Case Western Reserve,"Harris, Jasiah",Jasiah,Harris,,122,"Harris, Jasiah",0,0CWRU,25,24,,,80,10,16,14,3,0,0,11,0,2,18,7,8,1,3,1,0,0,0,2,2,2,0,0.309,19,97,9,.889,.200,.238,55,1,2,0,0,0,0,0,0,58,.966,0,.000,,2,2,27,21,"7,32",0.22,7,32,"10,41",0.24,10,41,"8,29",0.28,8,29,"0,9",0,0,9,"1,3",0.33,1,3,"8,23","6,7","28,51",3,0,0,0,0,0,0,0,18,26,0,,Case Western Reserve,CWRU,1195-2964,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,55,7.0,batting,,
2026-27,baseball,University Athletic Association (UAA),uaa,Emory,Corey Goldstick,Corey,Goldstick,,217,Corey Goldstick,0,0EUM,19,14,,,53,9,13,13,4,0,0,1,0,3,10,2,1,0,1,3,0,0,0,0,0,0,0,0.283,17,61,1,1.000,.245,.321,103,11,2,2,0,26,3,0,0,116,.983,29,.897,,3,3,10,19,"4,20",0.20,4,20,"9,30",0.30,9,30,"8,21",0.38,8,21,"2,6",0.33,2,6,0,0,0,0,"2,11","6,8","21,38",3,0,0,0,"0,1",0,0,1,4,12,0,,Emory,EUM,1197-3089,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,54,6.0,batting,,
2026-27,baseball,University Athletic Association (UAA),uaa,Emory,Adrien Armstrong,Adrien,Armstrong,,217,Adrien Armstrong,0,0EUM,24,17,,,65,15,15,10,3,0,1,21,0,5,10,5,4,1,2,2,0,0,0,1,0,1,0,0.441,21,95,5,.800,.231,.323,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,2,2,21,21,"6,20",0.30,6,20,"10,42",0.24,10,42,"7,31",0.23,7,31,"2,6",0.33,2,6,0,0,0,0,"7,15","3,16","31,56",1,0,0,0,8,0,0,0,13,16,0,,Emory,EUM,1197-252,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,54,5.0,batting,,
2026-27,baseball,University Athletic Association (UAA),uaa,Washington St. Louis,Eli Sitzer,Eli,Sitzer,,755,Eli Sitzer,0,0WASHINGT,17,11,,,38,11,8,1,2,0,0,5,0,3,10,2,2,0,1,0,0,0,0,0,0,0,0,0.348,10,47,2,1.000,.211,.263,18,1,2,0,0,0,0,0,0,21,.905,0,.000,,2,0,9,10,"3,14",0.21,3,14,"3,21",0.14,3,21,"3,18",0.17,3,18,"4,11",0.36,4,11,0,0,0,0,"4,8","0,3","10,26",0,0,0,0,6,0,0,0,5,14,0,,Washington St. Louis,WASHINGT,1203-2597,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,53,4.0,batting,,
2026-27,baseball,University Athletic Association (UAA),uaa,Case Western Reserve,"White, Cole",Cole,White,,122,"White, Cole",0,0CWRU,12,5,,,22,2,4,1,0,0,0,4,0,0,2,0,3,0,0,0,0,0,0,1,1,1,0,0.308,4,26,3,1.000,.182,.182,11,0,0,0,0,0,0,0,0,11,1.000,0,.000,,0,3,8,7,"0,10",0,0,10,"0,10",0,0,10,"0,9",0,0,9,"1,3",0.33,1,3,0,0,0,0,"4,6","1,4","5,12",13,0,0,0,1,0,0,0,2,10,0,,Case Western Reserve,CWRU,1195-3634,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,52,3.0,batting,,
2026-27,baseball,University Athletic Association (UAA),uaa,Case Western Reserve,"Garbincus, Evan",Evan,Garbincus,,122,"Garbincus, Evan",0,0CWRU,12,3,,,17,2,2,1,1,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.167,3,18,0,.000,.118,.176,8,0,1,0,0,0,0,0,0,9,.889,0,.000,,0,0,4,5,"0,3",0,0,3,"1,12",0.08,1,12,"0,8",0,0,8,"0,0",0,0,0,"0,0",0,0,0,"2,5","1,3","2,12",0,0,0,0,39,0,0,0,1,5,0,,Case Western Reserve,CWRU,1195-3429,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,51,2.0,batting,,
2026-27,baseball,University Athletic Association (UAA),uaa,Chicago,Lucien Reed,Lucien,Reed,,137,Lucien Reed,0,0CHICAGO,11,4,,,18,3,3,1,0,0,0,2,0,3,5,0,1,0,0,0,0,0,0,1,0,1,0,0.348,3,23,1,1.000,.167,.167,5,1,1,0,0,0,0,0,0,7,.857,0,.000,,2,0,6,2,"0,7",0,0,7,"1,11",0.09,1,11,"0,8",0,0,8,0,0,0,0,0,0,0,0,"3,4","1,2","5,13",2,0,0,0,23,0,0,0,1,7,0,,Chicago,CHICAGO,1202-2812,False,4,1,0,1,0,0,0,0,0,0,2.1,2,2,2,3,0,0,1,7.71,11,16,2,3,0,0,0,0,0,3,.364,1,3,0,"1,1","2,2","0,2",0,"0,2",73,51,1.0,batting,,
2026-27,baseball,University Athletic Association (UAA),uaa,Brandeis,Cooper Gavin,Cooper,Gavin,,73,Cooper Gavin,0,0BRANDEIS,8,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,2,1,0,0,2,1,0,0,3,.667,3,.667,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Brandeis,BRANDEIS,1193-1712,False,17,1,1,0,0,0,0,0,0,0,12.0,11,11,4,18,4,1,2,8.25,52,57,0,1,0,0,0,0,0,4,0.327,8,7,1,"1,3","0,3","0,1",0,"0,3",1,99,36.0,pitching,13.5,1.75
2026-27,baseball,University Athletic Association (UAA),uaa,Washington St. Louis,Parker Guthrie,Parker,Guthrie,,755,Parker Guthrie,0,0WASHINGT,11,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,2,1,1,0,0,3,0,0,0,4,.750,3,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Washington St. Louis,WASHINGT,1203-2239,False,19,1,1,3,0,3,0,0,0,0,25.2,7,7,8,36,1,1,1,2.45,99,110,6,3,0,0,0,0,0,12,0.192,24,15,1,"1,5","1,6","1,9",0,"2,8",2,99,35.0,pitching,12.857142857142858,1.0714285714285714
2026-27,baseball,University Athletic Association (UAA),uaa,Case Western Reserve,"Stillson, Tyler",Tyler,Stillson,,122,"Stillson, Tyler",0,0CWRU,27,27,,,104,20,37,21,10,2,2,14,2,4,8,2,2,1,0,2,0,0,0,3,1,4,0,0.444,57,124,3,.667,.356,.548,25,6,2,0,0,1,4,6,0,33,.939,5,.200,,1,2,24,36,"11,39",0.28,11,39,"22,58",0.38,22,58,"12,40",0.30,12,40,"2,9",0.22,2,9,"2,5",0.40,2,5,"8,15","9,12","35,67",22,0,0,0,0,0,0,0,4,26,0,,Case Western Reserve,CWRU,1195-3306,False,44,1,7,4,2,0,1,0,0,0,44.0,21,17,11,62,10,0,1,3.48,171,186,3,2,0,1,1,0,0,20,0.257,34,30,0,"2,5","6,13","2,10",0,"3,8",3,99,34.0,pitching,12.681818181818182,1.25
2026-27,baseball,University Athletic Association (UAA),uaa,Washington St. Louis,Townsend Stevenson,Townsend,Stevenson,,755,Townsend Stevenson,0,0WASHINGT,7,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,3,2,0,0,11,1,0,0,6,.667,12,.917,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Washington St. Louis,WASHINGT,1203-2241,False,31,1,7,1,2,0,0,0,0,0,36.1,19,16,18,47,9,1,3,3.96,135,159,3,3,0,0,3,0,0,20,0.23,22,35,2,"2,6","2,8","1,8",0,"1,7",4,98,33.0,pitching,11.717451523545705,1.3573407202216066
2026-27,baseball,University Athletic Association (UAA),uaa,Chicago,Matthew Richert,Matthew,Richert,,137,Matthew Richert,0,0CHICAGO,8,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,4,1,1,0,0,2,1,0,0,6,.833,3,.667,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chicago,CHICAGO,1202-2525,False,10,1,3,1,0,1,0,0,0,0,16.0,9,9,11,20,0,1,0,5.06,55,75,2,7,0,2,0,0,0,4,0.182,17,10,0,"1,6","2,7","1,10",0,"2,7",5,98,32.0,pitching,11.25,1.3125
2026-27,baseball,University Athletic Association (UAA),uaa,Brandeis,Jacob Maurer,Jacob,Maurer,,73,Jacob Maurer,0,0BRANDEIS,5,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,5,0,0,0,3,2,0,0,6,1.000,5,.600,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Brandeis,BRANDEIS,1193-2176,False,20,1,4,2,2,0,0,0,0,0,22.1,15,14,11,26,5,0,1,5.64,81,98,1,5,1,0,1,0,0,6,0.247,17,19,0,"2,5","1,5","1,3",0,"0,3",6,98,31.0,pitching,10.588235294117647,1.4027149321266967
2026-27,baseball,University Athletic Association (UAA),uaa,Case Western Reserve,"Griffith, Charlie",Charlie,Griffith,,122,"Griffith, Charlie",0,0CWRU,7,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,10,1,0,0,2,2,0,0,12,.917,4,.500,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Case Western Reserve,CWRU,1195-3432,False,39,1,7,1,3,0,0,0,0,0,33.2,21,15,13,37,8,1,2,4.01,133,154,1,2,0,3,3,0,1,10,0.293,20,34,0,"1,6","4,10","1,6","10,26","1,5",7,97,30.0,pitching,10.03012048192771,1.5662650602409638
2026-27,baseball,University Athletic Association (UAA),uaa,Emory,King III,King,III,,217,King III,0,0EUM,7,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,3,2,0,0,9,1,0,0,6,.667,10,.900,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Emory,EUM,1197-3548,False,36,1,4,0,2,0,0,0,0,0,20.1,31,19,6,22,6,1,2,8.41,98,111,6,3,1,1,3,0,0,5,0.367,21,18,1,"1,3","1,2","1,2",0,"1,3",8,97,29.0,pitching,9.850746268656716,2.08955223880597
2026-27,baseball,University Athletic Association (UAA),uaa,Case Western Reserve,"Montemore, Jacob",Jacob,Montemore,,122,"Montemore, Jacob",0,0CWRU,5,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,4,1,0,0,0,0,0,0,5,.800,0,.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Case Western Reserve,CWRU,1195-3436,False,17,1,1,0,0,0,0,0,0,0,10.2,16,11,14,10,6,2,0,9.28,49,67,6,2,0,1,1,0,0,7,0.347,11,11,0,"1,2","3,6","0,3",0,"2,4",9,97,28.0,pitching,8.823529411764707,3.03921568627451
2026-27,baseball,University Athletic Association (UAA),uaa,Washington St. Louis,Chase Brickley,Chase,Brickley,,755,Chase Brickley,0,0WASHINGT,8,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,3,10,0,0,0,6,1,1,0,13,1.000,7,.857,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Washington St. Louis,WASHINGT,1203-2591,False,36,1,7,7,1,0,0,0,0,0,44.1,13,11,6,42,4,0,3,2.23,164,177,4,4,0,1,2,0,0,16,0.22,26,60,1,"2,6","2,10","2,8",0,"3,9",10,96,27.0,pitching,8.571428571428571,0.9523809523809523
2026-27,baseball,University Athletic Association (UAA),uaa,Emory,Adam Geller,Adam,Geller,,217,Adam Geller,0,0EUM,7,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,3,9,0,0,0,6,3,1,0,12,1.000,9,.667,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Emory,EUM,1197-256,False,43,1,7,3,1,0,0,0,0,0,41.2,24,15,12,39,8,1,1,3.24,163,181,1,2,0,0,4,0,0,12,0.264,32,45,1,"3,7","3,11","0,3",0,"1,7",11,96,26.0,pitching,8.519417475728154,1.3349514563106795
2026-27,baseball,University Athletic Association (UAA),uaa,Emory,Josh Zuckerman,Josh,Zuckerman,,217,Josh Zuckerman,0,0EUM,6,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,2,9,1,0,0,10,0,0,0,12,.917,10,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Emory,EUM,1197-260,False,29,1,6,3,2,0,2,1,0,0,36.0,22,13,16,34,9,1,1,3.25,135,156,6,3,2,0,2,0,0,10,0.215,36,34,4,"3,7","4,16","0,1",0,"3,9",12,96,25.0,pitching,8.5,1.25
2026-27,baseball,University Athletic Association (UAA),uaa,Brandeis,John Milewski,John,Milewski,,73,John Milewski,0,0BRANDEIS,4,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,3,0,0,0,5,0,0,0,4,1.000,5,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Brandeis,BRANDEIS,1193-2186,False,15,1,4,2,0,0,0,0,0,0,16.0,7,7,10,15,3,0,2,3.94,59,74,5,4,0,0,1,0,1,4,0.254,16,14,0,"1,5","0,6","0,3",0,"2,5",13,95,24.0,pitching,8.4375,1.5625
2026-27,baseball,University Athletic Association (UAA),uaa,Brandeis,Dimitri Skourides,Dimitri,Skourides,,73,Dimitri Skourides,0,0BRANDEIS,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,5,0,0,0,7,0,0,0,6,1.000,7,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Brandeis,BRANDEIS,1193-1943,False,20,1,5,2,2,0,1,0,0,0,30.2,10,8,13,28,5,2,0,2.35,112,127,0,1,0,0,1,0,0,10,0.179,39,23,0,"1,5","4,14","0,1",0,"4,10",14,93,23.0,pitching,8.344370860927153,1.0927152317880795
2026-27,baseball,University Athletic Association (UAA),uaa,Chicago,Landon Brice,Landon,Brice,,137,Landon Brice,0,0CHICAGO,3,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,4,2,0,0,1,1.000,6,.667,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chicago,CHICAGO,1202-2528,False,15,1,2,0,1,0,0,0,0,0,11.0,7,7,3,10,3,0,2,5.73,46,49,3,0,0,0,0,0,0,1,0.326,9,11,0,"3,7","4,4","1,2",0,"2,7",15,91,22.0,pitching,8.181818181818182,1.6363636363636365
2026-27,baseball,University Athletic Association (UAA),uaa,Brandeis,Andrew Tringe,Andrew,Tringe,,73,Andrew Tringe,0,0BRANDEIS,5,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,2,0,0,0,9,1,0,0,3,1.000,10,.900,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Brandeis,BRANDEIS,1193-1944,False,21,1,5,2,2,0,1,0,0,0,26.0,13,12,14,23,3,0,0,4.15,90,112,2,5,0,1,2,0,0,7,0.233,11,37,0,"1,3","4,9","0,2",0,"3,6",16,89,21.0,pitching,7.961538461538462,1.3461538461538463
2026-27,baseball,University Athletic Association (UAA),uaa,Case Western Reserve,"Hughes, Cody",Cody,Hughes,,122,"Hughes, Cody",0,0CWRU,8,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,1,0,0,0,1,1.000,1,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Case Western Reserve,CWRU,1195-3433,False,12,1,2,0,3,0,0,0,0,0,9.1,10,7,9,8,3,0,0,6.75,41,52,4,2,0,0,0,0,0,5,0.293,9,11,0,"1,3","0,1","1,1",0,"0,1",17,88,20.0,pitching,7.912087912087912,2.307692307692308
