season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,matches_played,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,attack_stats,set_stats,serve_stats,defense_stats,block_stats,misc_stats,composite_score,global_rank,rating
2026-27,wvball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,La Verne,"Gott, Lauren",Lauren,Gott,,341,"Gott, Lauren","GOTT, LAUREN",La Verne,ULV,1162-3437,10,3,11,0,11,0,.171,105,14,32,2,0,4,0,5,1,39,0,0,71,4,35,5,1,5,0,39.5,0,3.20,0.20,3.50,0.50,0.50,3.95,,,,,,,8.037363785096124,1,99
2026-27,wvball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,"Sento,Ashlee",Ashlee,Sento,,142,"Sento,Ashlee","SENTO,ASHLEE",Claremont-Mudd-Scripps,C-M-S,1326-6907,5,1,21,0,21,0,.167,36,6,12,0,0,3,0,3,2,19,0,0,17,0,16,4,0,4,0,17,0,2.40,0.00,3.20,0.80,0.60,3.40,,,,,,,7.828998057394803,2,99
2026-27,wvball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Pomona-Pitzer,"Thienprasiddhi, Kayla",Kayla,Thienprasiddhi,,549,"Thienprasiddhi, Kayla","THIENPRASIDDHI, KAYLA",Pomona-Pitzer,PP,1159-3264,19,9,17,0,17,0,.281,210,35,94,2,0,10,0,1,2,19,0,0,59,2,27,5,1,4,1,98,0,4.95,0.11,1.42,0.26,0.05,5.16,,,,,,,7.214238499483383,3,99
2026-27,wvball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,"Pugh, Sasha",Sasha,Pugh,,134,"Pugh, Sasha","PUGH, SASHA",Chapman,Chap,1150-3887,12,3,20,0,20,0,.306,111,15,49,0,0,4,0,1,2,52,0,0,0,0,12,9,0,7,2,55.5,0,4.08,0.00,1.00,0.75,0.08,4.63,,,,,,,7.133382644514351,4,98
2026-27,wvball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,"Gajar,Stella",Stella,Gajar,,142,"Gajar,Stella","GAJAR,STELLA",Claremont-Mudd-Scripps,C-M-S,1326-7053,9,3,7,0,7,0,.621,29,1,19,0,0,0,0,0,1,14,0,0,1,0,3,15,0,15,0,26.5,0,2.11,0.00,0.33,1.67,0.00,2.94,,,,,,,6.908024674326808,5,98
2026-27,wvball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,"Shorney,Phoebe",Phoebe,Shorney,,142,"Shorney,Phoebe","SHORNEY,PHOEBE",Claremont-Mudd-Scripps,C-M-S,1326-7044,9,3,22,0,22,0,.358,53,11,30,1,0,3,0,0,0,0,0,0,0,0,6,10,0,10,0,35,0,3.33,0.11,0.67,1.11,0.00,3.89,,,,,,,6.577778391848999,6,98
2026-27,wvball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,La Verne,"Coaston, Zacky",Zacky,Coaston,,341,"Coaston, Zacky","COASTON, ZACKY",La Verne,ULV,1162-3432,10,3,8,0,8,0,.300,60,8,26,0,1,4,0,0,0,0,0,0,0,0,2,16,3,15,1,34.5,0,2.60,0.00,0.20,1.60,0.00,3.45,,,,,,,6.260778100609128,7,97
2026-27,wvball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,"Staples,Lauren",Lauren,Staples,,142,"Staples,Lauren","STAPLES,LAUREN",Claremont-Mudd-Scripps,C-M-S,1326-6909,9,0,16,0,16,0,.564,39,2,24,1,0,1,0,0,0,0,0,0,0,0,3,9,0,9,0,28.5,0,2.67,0.11,0.33,1.00,0.00,3.17,,,,,,,5.779709849104597,8,97
2026-27,wvball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Kautai, Lily",Lily,Kautai,,567,"Kautai, Lily","KAUTAI, LILY",Redlands,UR,1166-3793,10,3,20,0,20,0,.226,93,11,32,2,1,16,0,3,10,39,0,0,60,5,22,2,0,2,0,36,0,3.20,0.20,2.20,0.20,0.30,3.60,,,,,,,5.747941621121253,9,97
2026-27,wvball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Occidental,"Shum,Jasmine",Jasmine,Shum,,516,"Shum,Jasmine","SHUM,JASMINE",Occidental,OXY,1165-3451,12,3,25,0,25,0,.106,132,23,37,6,0,19,0,4,1,47,0,0,86,5,31,2,1,2,0,42,0,3.08,0.50,2.58,0.17,0.33,3.50,,,,,,,5.4359393231731845,10,96
