season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,composite_score,global_rank,rating
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Otterbein,"Kyre, Katie",Katie,Kyre,,531,"Kyre, Katie","KYRE,KATIE",Otterbein,OTT,1285-5124,2,0,22,0,22,0,0,2,3,0,0,0,0,0,1.50,1.00,.00,.000,.000,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,87:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.09867357562613954,43,90
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Mount Union,"Williams, Leanne",Leanne,Williams,,452,"Williams, Leanne","WILLIAMS,LEANNE",Mount Union,UMU,1279-5166,2,2,00,0,00,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,180:00,0,.00,.00,,17,0,1,1,1,.800,1.00,8,2,180:00,2,2,1.00,0.800,.500,4.00,-0.13133708624004437,44,90
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Otterbein,"Aspacher, Keaton",Keaton,Aspacher,,531,"Aspacher, Keaton","ASPACHER,KEATON",Otterbein,OTT,1285-4449,2,2,19,0,19,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,125:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,45,90
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Mount Union,"Begovic, Melissa",Melissa,Begovic,,452,"Begovic, Melissa","BEGOVIC,MELISSA",Mount Union,UMU,1279-6043,2,0,4,0,4,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,42:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,46,89
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Otterbein,"Carpenter, Sydney",Sydney,Carpenter,,531,"Carpenter, Sydney","CARPENTER,SYDNEY",Otterbein,OTT,1285-5119,2,2,32,0,32,0,0,1,4,0,0,0,0,0,2.00,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,83:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,47,89
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Marietta,"Carr, Shelby",Shelby,Carr,,385,"Carr, Shelby","CARR,SHELBY",Marietta,MAR,1278-3796,3,0,23,0,23,0,0,1,3,0,0,0,0,0,1.00,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,139:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,48,89
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Marietta,"Clark, Dakota",Dakota,Clark,,385,"Clark, Dakota","CLARK,DAKOTA",Marietta,MAR,1278-4003,3,1,13,0,13,0,0,1,1,0,0,0,0,0,.33,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,156:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,49,89
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Heidelberg,"Danze, Harper",Harper,Danze,,278,"Danze, Harper","DANZE,HARPER",Heidelberg,HEI,1276-3912,2,2,5,0,5,0,0,1,2,0,0,0,0,0,1.00,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,111:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,50,89
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Muskingum,"Davis, Lindsay",Lindsay,Davis,,455,"Davis, Lindsay","DAVIS,LINDSAY",Muskingum,MUSK,0,2,2,2,0,2,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,154:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,51,89
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Emily Lewis,Emily,Lewis,,46,Emily Lewis,"LEWIS,EMILY",Baldwin Wallace,BW,1273-4394,3,0,14,0,14,0,0,1,2,0,0,0,0,0,.67,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,35:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,52,88
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Heidelberg,"Fletcher, Alli",Alli,Fletcher,,278,"Fletcher, Alli","FLETCHER,ALLI",Heidelberg,HEI,1276-3665,2,0,11,0,11,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,16:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,53,88
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Heidelberg,"Garcia, Ava",Ava,Garcia,,278,"Garcia, Ava","GARCIA,AVA",Heidelberg,HEI,1276-3666,1,0,3,0,3,0,0,1,2,0,0,0,0,0,2.00,1.00,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,17:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,54,88
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Grace Ferretti,Grace,Ferretti,,46,Grace Ferretti,"FERRETTI,GRACE",Baldwin Wallace,BW,1273-5150,1,0,16,0,16,0,0,1,1,0,0,0,0,0,1.00,1.00,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,21:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,55,88
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Heidelberg,"Hahn, Alayna",Alayna,Hahn,,278,"Hahn, Alayna","HAHN,ALAYNA",Heidelberg,HEI,1276-2859,2,2,25,0,25,0,0,1,3,0,0,0,0,0,1.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,149:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,56,88
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Haley Feiler,Haley,Feiler,,46,Haley Feiler,"FEILER,HALEY",Baldwin Wallace,BW,1273-5078,3,0,5,0,5,0,0,1,1,0,0,0,0,0,.33,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,132:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,57,88
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Hayden Elmlinger,Hayden,Elmlinger,,46,Hayden Elmlinger,"ELMLINGER,HAYDEN",Baldwin Wallace,BW,1273-5081,3,0,13,0,13,0,0,1,1,0,0,0,0,0,.33,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,95:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,58,87
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Capital,"Herbert, Brooklyn",Brooklyn,Herbert,,117,"Herbert, Brooklyn","HERBERT,BROOKLYN",Capital,CAP,1275-3168,2,1,20,0,20,0,0,1,2,0,0,0,0,0,1.00,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,59,87
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Marietta,"Hunley, Dilyn",Dilyn,Hunley,,385,"Hunley, Dilyn","HUNLEY,DILYN",Marietta,MAR,1278-3579,3,3,20,0,20,0,0,1,1,0,0,0,0,0,.33,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,245:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,60,87
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Heidelberg,"Kaylor, Kelsey",Kelsey,Kaylor,,278,"Kaylor, Kelsey","KAYLOR,KELSEY",Heidelberg,HEI,1276-3909,2,0,17,0,17,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,16:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,61,87
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Mount Union,"Lab, Violet",Violet,Lab,,452,"Lab, Violet","LAB,VIOLET",Mount Union,UMU,1279-6042,2,0,3,0,3,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,35:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,62,87
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Leah Snell,Leah,Snell,,46,Leah Snell,"SNELL,LEAH",Baldwin Wallace,BW,0,3,3,30,0,30,0,0,1,1,0,0,0,0,0,.33,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,161:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,63,87
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Capital,"Lewis, Kylie",Kylie,Lewis,,117,"Lewis, Kylie","LEWIS,KYLIE",Capital,CAP,1275-2941,2,2,7,0,7,0,0,1,3,0,0,0,0,0,1.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,113:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,64,86
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Heidelberg,"Lucas, Lola",Lola,Lucas,,278,"Lucas, Lola","LUCAS,LOLA",Heidelberg,HEI,1276-3667,2,0,21,0,21,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,77:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,65,86
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Marietta,"McAtee, Bella",Bella,McAtee,,385,"McAtee, Bella","MCATEE,BELLA",Marietta,MAR,1278-4008,2,0,18,0,18,0,0,1,2,0,0,0,0,0,1.00,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,22:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,66,86
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Muskingum,"McNeal, Gracie",Gracie,McNeal,,455,"McNeal, Gracie","MCNEAL,GRACIE",Muskingum,MUSK,0,2,2,8,0,8,0,0,1,2,0,0,0,0,0,1.00,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,111:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,67,86
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Wilmington,"Million, Macy",Macy,Million,,1461,"Million, Macy","MILLION,MACY",Wilmington,WIL,1286-3385,2,2,18,0,18,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,124:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,68,86
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Otterbein,"Patsko, Summer",Summer,Patsko,,531,"Patsko, Summer","PATSKO,SUMMER",Otterbein,OTT,1285-4458,2,1,12,0,12,0,0,1,2,0,0,0,0,0,1.00,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,76:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,69,85
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Ohio Northern,"Peterson, Sonja",Sonja,Peterson,,517,"Peterson, Sonja","PETERSON,SONJA",Ohio Northern,ONU,0,2,0,15,0,15,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,80:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,70,85
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Sage Perry,Sage,Perry,,46,Sage Perry,"PERRY,SAGE",Baldwin Wallace,BW,1273-4383,1,0,6,0,6,0,0,1,1,0,0,0,0,0,1.00,1.00,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,08:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,71,85
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Capital,"Sayre, Mayci",Mayci,Sayre,,117,"Sayre, Mayci","SAYRE,MAYCI",Capital,CAP,1275-2943,2,0,11,0,11,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,39:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,72,85
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Otterbein,"Seif, Elaina",Elaina,Seif,,531,"Seif, Elaina","SEIF,ELAINA",Otterbein,OTT,1285-4806,2,0,24,0,24,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,62:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,73,85
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Muskingum,"Skufca, Leah",Leah,Skufca,,455,"Skufca, Leah","SKUFCA,LEAH",Muskingum,MUSK,0,2,2,19,0,19,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,130:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,74,85
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Otterbein,"Smith, Natalie",Natalie,Smith,,531,"Smith, Natalie","SMITH,NATALIE",Otterbein,OTT,1285-4456,2,0,17,0,17,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,64:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,75,84
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Capital,"Springer, Maggie",Maggie,Springer,,117,"Springer, Maggie","SPRINGER,MAGGIE",Capital,CAP,1275-3453,2,1,2,0,2,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,125:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,76,84
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Wilmington,"Stall, Emily",Emily,Stall,,1461,"Stall, Emily","STALL,EMILY",Wilmington,WIL,1286-3446,2,0,16,0,16,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,28:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,77,84
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Otterbein,"Szasz, Cat",Cat,Szasz,,531,"Szasz, Cat","SZASZ,CAT",Otterbein,OTT,1285-5134,2,2,8,0,8,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,159:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,78,84
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Marietta,"Tekulve, Lexi",Lexi,Tekulve,,385,"Tekulve, Lexi","TEKULVE,LEXI",Marietta,MAR,1278-3804,1,0,24,0,24,0,0,1,1,0,0,0,0,0,1.00,1.00,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,17:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,79,84
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Ohio Northern,"Veeneman, Mya",Mya,Veeneman,,517,"Veeneman, Mya","VEENEMAN,MYA",Ohio Northern,ONU,0,2,2,14,0,14,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,125:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,80,84
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Ohio Northern,"Wagner, Kloe",Kloe,Wagner,,517,"Wagner, Kloe","WAGNER,KLOE",Ohio Northern,ONU,0,2,1,3,0,3,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,106:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.557816787500194,81,83
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Heidelberg,"Adams, Emma",Emma,Adams,,278,"Adams, Emma","ADAMS,EMMA",Heidelberg,HEI,1276-3660,0,0,24,0,24,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,82,83
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Heidelberg,"Anderson, Madelyn",Madelyn,Anderson,,278,"Anderson, Madelyn","ANDERSON,MADELYN",Heidelberg,HEI,1276-3913,1,0,33,0,33,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,10:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,83,83
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Andie Jurecki,Andie,Jurecki,,46,Andie Jurecki,"JURECKI,ANDIE",Baldwin Wallace,BW,1273-5189,1,0,32,0,32,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,05:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,84,83
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Audrey Hellickson,Audrey,Hellickson,,46,Audrey Hellickson,"HELLICKSON,AUDREY",Baldwin Wallace,BW,1273-5149,3,3,25,0,25,0,0,0,1,0,0,0,0,0,.33,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,197:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,85,83
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Wilmington,"Bauer, Lindsey",Lindsey,Bauer,,1461,"Bauer, Lindsey","BAUER,LINDSEY",Wilmington,WIL,1286-3436,2,2,6,0,6,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,5,0,0,0,2.50,.00,.00,.00,0,,180:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,86,83
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Muskingum,"Bee, Reghan",Reghan,Bee,,455,"Bee, Reghan","BEE,REGHAN",Muskingum,MUSK,0,1,0,11,0,11,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,16:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,87,82
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Muskingum,"Berry, Alaina",Alaina,Berry,,455,"Berry, Alaina","BERRY,ALAINA",Muskingum,MUSK,0,1,1,20,0,20,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,65:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,88,82
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Otterbein,"Blackstone, Avery",Avery,Blackstone,,531,"Blackstone, Avery","BLACKSTONE,AVERY",Otterbein,OTT,1285-5118,2,1,33,0,33,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,49:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,89,82
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Mount Union,"Blake, Sian",Sian,Blake,,452,"Blake, Sian","BLAKE,SIAN",Mount Union,UMU,1279-5157,0,0,11,0,11,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,90,82
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Otterbein,"Bosland, Ada",Ada,Bosland,,531,"Bosland, Ada","BOSLAND,ADA",Otterbein,OTT,1285-4450,2,1,2,0,2,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,70:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,91,82
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Marietta,"Boyd, Liliana",Liliana,Boyd,,385,"Boyd, Liliana","BOYD,LILIANA",Marietta,MAR,1278-4188,3,0,17,0,17,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,122:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,92,82
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Mount Union,"Bradbury, Brianna",Brianna,Bradbury,,452,"Bradbury, Brianna","BRADBURY,BRIANNA",Mount Union,UMU,1279-5592,2,2,23,0,23,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,1,0,1.00,.50,.00,.00,0,,180:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,93,81
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Bre Goerl,Bre,Goerl,,46,Bre Goerl,"GOERL,BRE",Baldwin Wallace,BW,1273-4785,3,0,29,0,29,0,0,0,1,0,0,0,0,0,.33,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,117:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,94,81
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Heidelberg,"Brillhart, Maddie",Maddie,Brillhart,,278,"Brillhart, Maddie","BRILLHART,MADDIE",Heidelberg,HEI,1276-2858,2,1,41,0,41,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,73:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,95,81
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Brook Stark,Brook,Stark,,46,Brook Stark,"STARK,BROOK",Baldwin Wallace,BW,1273-5107,0,0,42,0,42,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,96,81
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Wilmington,"Bustamente, Alysson",Alysson,Bustamente,,1461,"Bustamente, Alysson","BUSTAMENTE,ALYSSON",Wilmington,WIL,1286-3789,1,0,11,0,11,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,15:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,97,81
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Capital,"Byars, Caitie",Caitie,Byars,,117,"Byars, Caitie","BYARS,CAITIE",Capital,CAP,1275-2945,0,0,3,0,3,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,98,81
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Marietta,"Byers, Myah",Myah,Byers,,385,"Byers, Myah","BYERS,MYAH",Marietta,MAR,1278-3794,3,3,10,0,10,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,253:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,99,80
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Ohio Northern,"Carlson, Anna",Anna,Carlson,,517,"Carlson, Anna","CARLSON,ANNA",Ohio Northern,ONU,0,1,0,25,0,25,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,10:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,100,80
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Wilmington,"Carr, Maura",Maura,Carr,,1461,"Carr, Maura","CARR,MAURA",Wilmington,WIL,1286-2954,1,0,13,0,13,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,20:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,101,80
