season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source,global_rank,rating,composite_score
2025-26,wgolf,Women,Colonial Women's Golf Conference,colonial_women_s_golf_conference,Babson,Babson College,Vanya Bansal,,Second Year,78746,51,ACTIVE,77.07,5.07,14,74.8183398471132,7,2,1,32.5126949063395,-13.3440132690242,East - (W) DIII,clippd_scoreboard,89,93,22.7992446852174
2025-26,wgolf,Women,Colonial Women's Golf Conference,colonial_women_s_golf_conference,Babson,Babson College,Katie Yang,,Second Year,78747,94,ACTIVE,78.58,6.58,12,75.9106342135994,6,1,0,22.6517625596991,-12.858480840071,East - (W) DIII,clippd_scoreboard,151,91,15.1100001200511
2025-26,wgolf,Women,Colonial Women's Golf Conference,colonial_women_s_golf_conference,Babson,Babson College,Laura Lu,,Fourth Year,20242,100000,ACTIVE,80.0,8.0,6,77.9774102583466,3,0,0,21.0072251144897,-11.3335086040647,East - (W) DIII,clippd_scoreboard,238,88,9.03841677921958
2025-26,wgolf,Women,Colonial Women's Golf Conference,colonial_women_s_golf_conference,Babson,Babson College,Hannah McCarthy,,Third Year,32270,170,ACTIVE,80.36,8.36,14,78.1040541328275,7,1,0,13.5406265402114,-13.3440132690242,East - (W) DIII,clippd_scoreboard,269,87,7.82918573924966
2025-26,wgolf,Women,Colonial Women's Golf Conference,colonial_women_s_golf_conference,Babson,Babson College,Camila Amaya,,Third Year,32264,100000,ACTIVE,80.56,8.56,9,79.6278331036276,4,0,0,9.00127891519331,-17.3300668257966,East - (W) DIII,clippd_scoreboard,280,87,7.5353887612099
2025-26,wgolf,Women,Colonial Women's Golf Conference,colonial_women_s_golf_conference,Stockton,Stockton University,Elenora Byrne,,,29330,100000,ACTIVE,85.9,13.9,10,90.0232293175625,9,6,5,1.06662352567732,-38.7353808334516,Foreign,clippd_scoreboard,642,76,1.33853351808691
2025-26,wgolf,Women,Colonial Women’s Golf Conference,colonial_women_s_golf_conference,Kean,Kean University,Loren Preyor,,Second Year,8953,743,ACTIVE,89.71,17.71,14,91.0660382499055,11,4,1,0.698069318689978,-32.6384743349394,East - (W) DIII,clippd_scoreboard,879,69,0.122376784922587
2025-26,wgolf,Women,Colonial Women’s Golf Conference,colonial_women_s_golf_conference,Kean,Kean University,Joelie Rae Riley,,Second Year,8955,779,ACTIVE,92.0,20.0,14,93.3517525356198,11,3,1,0.491784245018351,-32.6384743349394,East - (W) DIII,clippd_scoreboard,987,65,0.00174866452320082
2025-26,wgolf,Women,Colonial Women’s Golf Conference,colonial_women_s_golf_conference,Kean,Kean University,Hannah Widdifield,,Third Year,35556,941,ACTIVE,101.17,29.17,12,103.445976165747,9,1,0,0.0310785177098042,-31.8024327600225,East - (W) DIII,clippd_scoreboard,1233,58,0.000729039018004742
2025-26,wgolf,Women,Colonial Women's Golf Conference,colonial_women_s_golf_conference,Stockton,Stockton University,Ava Kinkler,,,79159,100000,ACTIVE,104.0,32.0,8,108.30137799803,7,2,0,0.0209267971816004,-38.1959387110438,Foreign,clippd_scoreboard,1285,56,0.226843054484384
2025-26,wgolf,Women,Colonial Women's Golf Conference,colonial_women_s_golf_conference,Stockton,Stockton University,Zoe Grom,,Second Year,79116,100000,ACTIVE,106.44,34.44,9,110.645984163653,8,0,0,0.00663780843612694,-38.9776506733033,Foreign,clippd_scoreboard,1331,55,0.936666300927687
2025-26,wgolf,Women,Colonial Women’s Golf Conference,colonial_women_s_golf_conference,Kean,Kean University,Kaylee Wohlgemuth,,Third Year,35557,968,ACTIVE,107.38,35.38,13,109.433684723911,10,0,0,0.0114065835336805,-32.4073246697672,East - (W) DIII,clippd_scoreboard,1340,55,5.70486340323093
2025-26,wgolf,Women,Colonial Women’s Golf Conference,colonial_women_s_golf_conference,Kean,Kean University,Sophia Volpe,,Second Year,8954,100000,ACTIVE,107.5,35.5,10,109.460735905372,8,0,0,0.00985679324748402,-33.7965453629384,East - (W) DIII,clippd_scoreboard,1342,54,1.28603561864225
2025-26,wgolf,Women,Colonial Women's Golf Conference,colonial_women_s_golf_conference,Stockton,Stockton University,Kylie Hague,,Second Year,79118,100000,ACTIVE,109.0,37.0,9,112.336804694015,8,0,0,0.00546295688969438,-37.7336469872763,Foreign,clippd_scoreboard,1360,54,3.75317799549224
2025-26,wgolf,Women,Colonial Women's Golf Conference,colonial_women_s_golf_conference,Stockton,Stockton University,Sophia Mazowski,,Second Year,79121,100000,ACTIVE,111.3,39.3,10,115.423229317562,9,0,0,0.00138933040236961,-38.7353808334516,Foreign,clippd_scoreboard,1382,53,0.517838123858393
2025-26,wgolf,Women,Colonial Women's Golf Conference,colonial_women_s_golf_conference,Stockton,Stockton University,Nataly Castro,,Fourth Year,79160,100000,ACTIVE,113.29,41.29,7,119.344785948492,7,0,0,0.000549475593579773,-42.9668947409734,Foreign,clippd_scoreboard,1398,53,0.194754343261125
2025-26,wgolf,Women,Colonial Women’s Golf Conference,colonial_women_s_golf_conference,Kean,Kean University,Brigid Frame,,Third Year,35542,100000,ACTIVE,10000.0,9928.0,11,113.686960520155,10,1,0,0.00999450586301752,-29.9631745932939,East - (W) DIII,clippd_scoreboard,1488,50,1.1316699179545
