conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,z_shot_stats_goals,z_shot_stats_assists,z_shot_stats_points,z_shot_stats_shots_on_goal,z_caution_stats_yellow_cards,z_caution_stats_red_cards,composite_score,rank,rating
mac,Middle Atlantic Conferences (MAC),2025-26,msoc,Lebanon Valley,"Prex, Nathan",0,,10.0,20,20,0.0,0.0,56.0,110.0,48.0,6.0,21.0,2.0,2.0,5.5,2.8,2.4,1.05,0.3,35.0,6.0,1.0,0.0,4.0,8.0,5.0,0.25,17.0,0.0,1.0,0.0,0.85,0.05,0.0,0.0,0.0,,1508:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,9.554269309652774,3.9833232807201076,8.922627056718065,8.598787304781167,0.055968368154612265,-0.1510420081067772,20.360213554835244,1,99
mac,Middle Atlantic Conferences (MAC),2025-26,msoc,Stevenson,"Vitella, Gianfranco",0,,9.0,20,20,0.0,0.0,33.0,63.0,34.0,8.0,13.0,2.0,2.0,3.15,1.65,1.7,0.65,0.4,20.0,2.0,0.0,0.0,4.0,7.0,4.0,0.2,21.0,0.0,2.0,0.0,1.05,0.1,0.0,0.0,0.0,,1240:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.748477999264478,5.472571317570294,6.178212364166592,4.838489237585728,0.772896512611312,-0.1510420081067772,14.816206750348458,2,96
mac,Middle Atlantic Conferences (MAC),2025-26,msoc,FDU - Florham,"Trujillo, Diego",0,,8.0,19,19,0.0,0.0,33.0,69.0,39.0,7.0,16.0,2.0,1.0,3.63,1.74,2.05,0.842,0.368,17.0,2.0,1.0,0.0,4.0,13.0,5.0,0.263,28.0,1.0,4.0,0.0,1.47,0.21,0.05,0.0,0.0,,1459:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.175649740660089,4.7279472991452005,7.158360468649262,4.838489237585728,2.2067528015247113,6.620674688680401,13.48448022993249,3,95
mac,Middle Atlantic Conferences (MAC),2025-26,msoc,FDU - Florham,"Dauti, Genti",0,,10.0,20,20,0.0,0.0,41.0,95.0,24.0,10.0,7.0,1.0,1.0,4.75,2.05,1.2,0.35,0.5,34.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,21.0,0.0,5.0,0.0,1.05,0.25,0.0,0.0,0.0,,1549:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2.894134516473256,6.96181935442048,4.217916155201254,6.146419000088489,2.9236809459814106,-0.1510420081067772,11.571097834571669,4,95
mac,Middle Atlantic Conferences (MAC),2025-26,msoc,Messiah,"Lee, Patrick",0,,10.0,23,23,0.0,0.0,32.0,71.0,26.0,6.0,10.0,2.0,1.0,3.09,1.39,1.13,0.435,0.261,22.0,3.0,0.0,1.0,4.0,3.0,3.0,0.13,29.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,,1460:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.321306257868867,3.9833232807201076,4.609975396994321,4.674998017272882,-0.6609597763020875,-0.1510420081067772,11.431175705411567,5,94
mac,Middle Atlantic Conferences (MAC),2025-26,msoc,Eastern,"Cope, Evan",0,,9.0,17,14,0.0,0.0,24.0,52.0,25.0,5.0,10.0,4.0,3.0,3.06,1.41,1.47,0.588,0.294,14.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,19.0,0.0,1.0,0.0,1.12,0.06,0.0,0.0,0.0,,1212:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.321306257868867,3.238699262295014,4.413945776097788,3.3670682547701207,0.055968368154612265,-0.1510420081067772,10.403592983717372,6,93
mac,Middle Atlantic Conferences (MAC),2025-26,msoc,Stevenson,"Amo, Ellis",0,,10.0,20,16,0.0,0.0,22.0,32.0,24.0,4.0,10.0,2.0,2.0,1.6,1.1,1.2,0.5,0.2,12.0,1.0,0.0,1.0,2.0,3.0,3.0,0.15,6.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,821:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.321306257868867,2.4940752438699216,4.217916155201254,3.04008581414443,-0.6609597763020875,-0.1510420081067772,9.7872781697356,7,93
mac,Middle Atlantic Conferences (MAC),2025-26,msoc,Messiah,"Pagett, Davis",0,,23.0,23,23,0.0,0.0,30.0,60.0,21.0,5.0,8.0,0.0,0.0,2.61,1.3,0.91,0.348,0.217,22.0,0.0,0.0,0.0,3.0,1.0,3.0,0.13,5.0,0.0,2.0,0.0,0.22,0.09,0.0,0.0,0.0,,1511:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.3698584302717927,3.238699262295014,3.629827292511653,4.348015576647192,0.772896512611312,-0.1510420081067772,8.991912460316911,8,92
mac,Middle Atlantic Conferences (MAC),2025-26,msoc,DeSales,Liam Macdonald,0,,23.0,15,15,0.0,0.0,32.0,56.0,24.0,0.0,12.0,0.0,0.0,3.73,2.13,1.6,0.8,0.0,20.0,1.0,1.0,0.0,4.0,1.0,1.0,0.067,18.0,0.0,2.0,0.0,1.2,0.13,0.0,0.0,0.0,,1211:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.272754085465941,-0.48442082983045087,4.217916155201254,4.674998017272882,0.772896512611312,-0.1510420081067772,8.765682743031094,9,92
mac,Middle Atlantic Conferences (MAC),2025-26,msoc,Misericordia,"Osanitch, Brayden",0,,24.0,-11,0,0.0,0.0,-6.0,-6.0,-15.0,-3.0,-6.0,0.0,0.0,0.55,0.55,1.36,0.545,0.273,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-268:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-3.2902763629077247,-2.7182928851057304,-3.4272390597635627,-1.5376683546152357,-0.6609597763020875,-0.1510420081067772,8.51413378810638,10,91
