rank,conference_code,conference,season,team,player_name,class_year,position,gp,mpg,ppg,rpg,apg,spg,bpg,tov_pg,composite_score,z_ppg,z_rpg,z_apg,z_spg,z_bpg,z_tov_pg
24,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Gustavus,"Quam,Andrew",0,F,25,22.8,11.84,3.6,2.04,0.92,0.16,0.92,2.145172186294791,0.6929909249738435,0.004934835775994232,0.5181996667829174,0.40486720626834766,-0.3767314624964331,-0.47366039083738526
25,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Hamline,"Dosmann,Dominic",0,,24,27.791666666666668,10.71,5.13,1.75,0.67,0.54,1.1666666666666667,1.983223753560884,0.4614074180529934,0.7377579485111407,0.21182585225784425,-0.1628644285838676,0.8377190618493954,-0.07284117535480476
26,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Hamline,"Vaidya,Raoul",0,,25,29.84,14.0,2.64,2.0,0.76,0.04,1.32,1.785658502211442,1.1356638231588319,-0.45487574476370557,0.4759412096070452,0.04151895996292983,-0.7602421543951157,0.17631671535058305
27,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Saint Mary's,"Harvey,Jackson",0,F,22,23.681818181818183,11.5,8.05,0.73,0.27,0.77,1.7272727272727273,1.7163142432995373,0.6233109317410214,2.136348464319395,-0.8657648057268957,-1.0712350443474121,1.5727812213218704,0.8381115871056052
28,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Olaf,"Lamb,Rex",0,G,26,28.23076923076923,13.88,2.81,1.73,0.81,0.31,1.6923076923076923,1.598038506647961,1.111070884370777,-0.3734509544598004,0.19069662366990817,0.155065286933373,0.10265690237692023,0.7812954064947688
29,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Macalester,"Aguillon,Joaquin",0,G,25,33.28,8.64,4.2,4.28,1.16,0.48,2.4,1.5511739741564239,0.03717922395904625,0.2923164486133067,2.884673268631758,0.949889575726474,0.645963715900054,1.9312549020580971
30,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Concordia,"Belka,Peyton",0,G,27,35.44444444444444,12.04,2.85,3.26,0.96,0.22,2.185185185185185,1.3745211912395991,0.7339791562872683,-0.35429218027064624,1.807082610647018,0.49570426784470195,-0.18497611654709173,1.5821931228090031
31,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Bethel,"Charbonneau,Jack",0,F,25,23.92,9.68,6.2,1.2,0.48,0.44,1.2,1.0941894174592592,0.25031802678885523,1.2502551580710146,-0.36922793391039793,-0.5943404710715514,0.5181268186004931,-0.018676416505807605
32,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Hamline,"Wall-Atim,Ethan",0,,25,21.12,6.52,5.88,2.44,0.84,0.44,1.32,0.8614529648206789,-0.39729602796325725,1.0969849645577812,0.9407842385416388,0.22319308311563862,0.5181268186004931,0.17631671535058305
33,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Gustavus,"Koch,Carson",0,G,21,25.952380952380953,6.0,6.52,1.0,1.33,0.33,0.8095238095238095,0.8421762545728377,-0.5038654293781618,1.4035253515842476,-0.5805202197897587,1.335947087425981,0.16657535102670074,-0.653177877308348
34,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Carleton,"Averill,Tobias",0,G,26,31.423076923076923,8.88,4.81,2.12,1.04,0.35,1.7692307692307692,0.7326765306291694,0.0863651015351561,0.5844877549979073,0.6027165811346618,0.677378390997411,0.23049379967648104,0.9062910038386087
35,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Bethel,"Neubert,Jay",0,G,21,28.0,10.62,2.81,1.43,0.71,0.14,0.9047619047619048,0.6785389958840429,0.4429627139619519,-0.3734509544598004,-0.12624180514913305,-0.07202736700751333,-0.4406499111462135,-0.4984214234540698
36,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Bethel,"Gingras,Sam",0,G,24,26.125,11.25,3.79,1.79,0.58,0.38,1.7916666666666667,0.6145309963333425,0.5720756425992403,0.09593901317447646,0.25408430943371646,-0.3672478171306653,0.3263714726511518,0.9427480530638956
37,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Saint Mary's,"Weckwerth,Reid",0,G,25,27.16,12.16,2.84,0.72,0.44,0.12,0.88,0.4884098194064833,0.7585720950753233,-0.35908187381793494,-0.8763294200208638,-0.6851775326479057,-0.504568359795994,-0.5386581014561821
38,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Olaf,"Madigan,Liam",0,G,26,22.923076923076923,5.88,6.12,2.69,0.73,0.23,1.3461538461538465,0.37000426859728863,-0.5284583681662167,1.2119376096927064,1.2048995958908397,-0.02660883621933607,-0.1530168922222015,0.21881521844748908
39,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Augsburg,"Hart,Daveion",0,G,16,18.4375,8.94,2.25,1.19,0.75,0.38,0.75,0.25480781532355334,0.09866157092918329,-0.6416737931079587,-0.379792548204366,0.018809694568841195,0.3263714726511518,-0.7499006609672718
40,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Scholastica,"Keykal,Aaron",0,F,20,25.95,7.8,6.3,1.4,0.95,0.35,1.7,0.24491724482455235,-0.13497134755733822,1.2981520935439,-0.15793564803103718,0.4729950024506133,0.23049379967648104,0.7937949662291527
41,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Gustavus,"Wolff,Eli",0,G,27,23.03703703703704,9.41,2.96,1.11,0.67,0.11,0.6666666666666666,0.21238135948629222,0.1949839145157318,-0.3016055512504724,-0.4643094625561101,-0.1628644285838676,-0.5365275841208842,-0.8853125580897653
42,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Olaf,"Kraay,Max",0,G,25,20.32,7.4,3.04,1.44,0.44,0.36,0.56,-0.06362168117552769,-0.2169478101841878,-0.26328800287216403,-0.115677190855165,-0.6851775326479057,0.26245302400137127,-1.0586397864065566
43,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Scholastica,"Kloos,Hayden",0,F,23,22.652173913043477,5.83,4.26,0.74,0.78,0.7,0.7391304347826086,-0.11926022230003541,-0.5387054259945728,0.3210546098970377,-0.8552001914329277,0.08693749075110709,1.3490666510476388,-0.7675630823310754
44,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Scholastica,"Brown,Jayden",0,G,24,24.666666666666668,9.38,4.04,1.29,0.75,0.29,1.7083333333333333,-0.2803490283532916,0.1888356798187182,0.21568135185668996,-0.2741464052646855,0.018809694568841195,0.038738453727139736,0.807336155941402
45,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Saint Mary's,"Markham,Sawyer",0,G,25,28.6,9.08,3.2,3.36,0.92,0.12,2.52,-0.28788924496844603,0.1273533328485808,-0.18665290611554733,1.9127287535866984,0.40486720626834766,-0.504568359795994,2.1262480339144876
46,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Carleton,"Smith,Patrick",0,F,23,18.60869565217391,5.43,5.57,1.7,0.65,0.26,1.0869565217391304,-0.4369273158352535,-0.6206818886214226,0.9485044645918367,0.159002780788004,-0.20828295937204488,-0.057139219247530834,-0.20236559868936388
47,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Macalester,"Hamburge,Noah",0,G,25,25.92,8.72,3.52,1.48,0.96,0.08,1.52,-0.43700668880937255,0.053574516484416204,-0.033382712602314124,-0.0734187336792928,0.49570426784470195,-0.6324052570955547,0.5013052684445671
48,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Olaf,"Tostrud,Luther",0,G,26,22.23076923076923,3.42,3.88,1.77,1.04,0.35,0.5384615384615384,-0.47597935321337526,-1.0326136133213422,0.13904625510007326,0.23295508084578034,0.677378390997411,0.23049379967648104,-1.093638553662832
49,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Gustavus,"Beauchamp,Connor",0,F,27,14.037037037037036,5.7,4.85,0.59,0.67,0.04,0.1851851851851851,-0.5451109313401896,-0.565347776348299,0.6036465291870615,-1.0136694058424482,-0.1628644285838676,-0.7602421543951157,-1.6676924081308382
50,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Saint John's,Vincent Hillesheim,0,c,27,22.074074074074073,8.15,5.22,0.74,0.26,0.11,0.8888888888888888,-0.5743830005357218,-0.06324194275884465,0.7808651904367375,-0.8552001914329277,-1.0939443097415007,-0.5365275841208842,-0.5242141657631163
51,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Macalester,"Walther,Owen",0,G,25,25.76,9.08,2.36,0.84,0.36,0.04,0.56,-0.6489072590821807,0.1273533328485808,-0.5889871640877848,-0.7495540484932472,-0.8668516558006147,-0.7602421543951157,-1.0586397864065566
52,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Gustavus,"Izuora,Obinna",0,G,26,16.384615384615383,7.23,2.73,0.92,0.85,0.12,0.7307692307692307,-0.7617529168874735,-0.2517878068005989,-0.4117685028381088,-0.6650371341415029,0.24590234850972725,-0.504568359795994,-0.7811495603032319
53,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Scholastica,"Johnson,Carlos",0,F,11,14.454545454545457,5.45,3.73,1.0,0.64,0.36,0.7272727272727273,-0.947294346200398,-0.61658306549008,0.0672008518907452,-0.5805202197897587,-0.2309922247661335,0.26245302400137127,-0.7868311783643155
54,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Saint Mary's,"Palmer,John",0,G,24,29.625,8.04,3.29,2.13,0.75,0.08,1.8333333333333333,-0.9579170506588522,-0.08578546998122856,-0.14354566418995054,0.6132811954286296,0.018809694568841195,-0.6324052570955547,1.010454001625142
55,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Macalester,"Brush,Ryan",0,F,21,18.38095238095238,7.57,2.24,1.29,0.62,0.05,0.8095238095238095,-0.9884470924450959,-0.1821078135677767,-0.6464634866552471,-0.2741464052646855,-0.27641075555431077,-0.7282829300702255,-0.653177877308348
56,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Saint John's,Henry Tschetter,0,g,25,20.08,6.36,4.12,1.44,0.6,0.04,1.08,-1.1334481111411543,-0.430086613013997,0.2539989002349983,-0.115677190855165,-0.32182928634248803,-0.7602421543951157,-0.2136695483621979
57,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Hamline,"Laliberte,Braedy",0,,25,17.52,5.12,1.8,1.04,1.24,0.32,0.8,-1.1772447991138248,-0.684213647157231,-0.8572100027359429,-0.5382617626138865,1.131563698879183,0.13461612670181047,-0.6686535226937758
58,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Augsburg,"Axmed,Ali",0,G,27,19.703703703703702,4.56,2.33,2.04,0.96,0.22,0.9629629629629628,-1.1791284905934962,-0.7989806948348207,-0.6033562447296503,0.5181996667829174,0.49570426784470195,-0.18497611654709173,-0.4038480349875668
59,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Augsburg,"Gomez,Trent",0,G,23,17.869565217391305,6.39,1.3,0.7,1.04,0.04,0.391304347826087,-1.2190075156510087,-0.4239383783169834,-1.09669468010037,-0.8974586486087999,0.677378390997411,-0.7602421543951157,-1.3327605659727868
60,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Saint John's,Liam Farniok,0,g,27,24.25925925925926,7.22,2.3,2.0,0.63,0.07,1.3333333333333333,-1.2243423986701494,-0.25383721836627027,-0.6177253253715161,0.4759412096070452,-0.25370149016022214,-0.664364481420445,0.19798261889018176
61,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Olaf,"Willis,Chris",0,G,25,16.36,5.44,1.8,1.6,0.64,0.0,0.36,-1.2525952761628083,-0.6186324770557512,-0.8572100027359429,0.05335663784832377,-0.2309922247661335,-0.8880790516946766,-1.3836283395005409
62,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Saint Mary's,"Branham,Khai",0,F,22,22.40909090909091,7.05,3.55,1.18,0.5,0.09,1.0909090909090908,-1.2818436526042363,-0.2886772149826814,-0.019013631960448595,-0.390357162498334,-0.548921940283374,-0.6004460327706647,-0.19594290001161718
63,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Augsburg,"Rabaey,Isaac",0,F,27,20.03703703703704,6.59,4.33,0.96,0.48,0.3,1.2962962962962965,-1.3256986818851049,-0.3829501470035585,0.35458246472805766,-0.6227786769656308,-0.5943404710715514,0.07069767805202998,0.13779955350240738
64,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Macalester,"Jilla,Kyle",0,G,22,28.59090909090909,5.23,6.32,1.68,0.73,0.23,2.0454545454545454,-1.4853406456348548,-0.6616701199348473,1.3077314806384772,0.13787355220006792,-0.02660883621933607,-0.1530168922222015,1.3551388306642163
65,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Concordia,"Holzer,Cole",0,F,26,16.192307692307693,5.15,3.88,1.31,0.58,0.27,1.1153846153846154,-1.5071871171835354,-0.6780654124602172,0.13904625510007326,-0.2530171766767494,-0.3672478171306653,-0.025179994922640586,-0.15617157358403153
66,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Saint John's,Jamison Lien,0,0,27,15.074074074074074,6.67,3.96,0.63,0.26,0.11,0.7777777777777778,-1.5403679679781532,-0.36655485447818853,0.1773638034783816,-0.9714109486665761,-1.0939443097415007,-0.5365275841208842,-0.7047633619264406
67,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Carleton,"Kaba,Omar",0,F,21,17.428571428571427,3.67,3.29,0.81,0.57,0.81,0.9047619047619048,-1.5560444804430993,-0.9813783241795612,-0.14354566418995054,-0.7812478913751513,-0.3899570825247539,1.7006181186214315,-0.4984214234540698
68,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Saint John's,Charlie Theis,0,0,24,14.625,6.96,3.63,0.46,0.29,0.08,0.875,-1.7981223039203353,-0.30712191907372255,0.019303916417859758,-1.1510093916640327,-1.025816513559235,-0.6324052570955547,-0.5467828152835318
69,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Scholastica,"Jones,Drelyn",0,G,18,16.77777777777778,4.17,2.33,0.83,0.78,0.22,0.5555555555555556,-1.9085778365493247,-0.8789077458959991,-0.6033562447296503,-0.7601186627872153,0.08693749075110709,-0.18497611654709173,-1.0658617542530897
70,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Bethel,"Mattes,Adam",0,G,25,20.96,6.72,2.56,1.0,0.2,0.12,0.92,-1.9526708706330105,-0.35630779664983236,-0.49319329314201393,-0.5805202197897587,-1.2301999021060324,-0.504568359795994,-0.47366039083738526
71,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Scholastica,"Teklemariam,Nebiyu",0,G,22,13.363636363636363,4.68,1.68,0.73,0.36,0.32,0.5454545454545454,-2.295388814331613,-0.7743877560467658,-0.9146863253034055,-0.8657648057268957,-0.8668516558006147,0.13461612670181047,-1.0822753175406647
72,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Macalester,"Diaz,Javier",0,F,25,12.76,8.28,3.36,0.48,0.28,0.2,1.76,-2.302871163315733,-0.03659959240511871,-0.11001780935893082,-1.1298801630760966,-1.0485257789533236,-0.24889456519687214,0.891291532157348
73,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Saint John's,Justin Johnson,0,0,24,14.041666666666666,6.5,1.42,1.17,0.29,0.04,0.9166666666666666,-2.3206556368161935,-0.40139485109459966,-1.0392183575329075,-0.40092177679230206,-1.025816513559235,-0.7602421543951157,-0.4790768667222851
74,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Augsburg,"Rodriguez,Keenan",0,G,27,19.814814814814813,5.04,1.33,1.0,0.63,0.07,0.7037037037037037,-2.364139344467727,-0.700608939682601,-1.0823255994585044,-0.5805202197897587,-0.25370149016022214,-0.664364481420445,-0.8251294927019903
75,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Saint John's,Hudson Hochstedler,0,0,26,15.461538461538462,4.38,2.04,0.88,0.5,0.04,0.5,-2.4161002357481243,-0.835870103016903,-0.7422573576010181,-0.7072955913173751,-0.548921940283374,-0.7602421543951157,-1.156136352334752
76,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Concordia,"Courneya,Justin",0,G,27,25.62962962962963,4.93,1.52,2.07,0.48,0.11,1.2962962962962965,-2.430978142884754,-0.7231524669049847,-0.9913214220600222,0.5498935096648213,-0.5943404710715514,-0.5365275841208842,0.13779955350240738
77,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Concordia,"Franson,Alex",0,G,27,18.555555555555557,4.0,1.81,1.74,0.78,0.11,1.2592592592592593,-2.57019507205876,-0.9137477425124102,-0.8524203091886544,0.2012612379638762,0.08693749075110709,-0.5365275841208842,0.07761648811463227
78,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Gustavus,"Buslee,Max",0,G,26,12.76923076923077,4.46,1.12,0.58,0.38,0.04,0.3076923076923077,-2.799887212992947,-0.819474810491533,-1.1829091639515636,-1.0242340201364164,-0.8214331250124374,-0.7602421543951157,-1.468625345694352
79,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Hamline,"Holecek,Camden",0,,15,13.933333333333334,4.47,1.6,0.47,0.67,0.0,0.6,-2.8308229330970325,-0.8174253989258619,-0.9530038736817138,-1.1404447773700648,-0.1628644285838676,-0.8880790516946766,-0.99364207578776
80,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Macalester,"Myer,Lucas",0,G,18,16.72222222222222,3.56,2.11,0.83,0.22,0.17,0.5,-2.8759051415708368,-1.0039218514019448,-0.7087295027699984,-0.7601186627872153,-1.1847813713178552,-0.3447722381715428,-1.156136352334752
81,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Hamline,"DeDominces,Jake",0,,25,11.36,6.4,1.04,0.44,0.28,0.0,0.76,-2.9005150949838545,-0.421888966751312,-1.2212267123298721,-1.1721386202519688,-1.0485257789533236,-0.8880790516946766,-0.7336512333125726
82,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Bethel,"Kaul,AJ",0,G,22,16.272727272727273,4.86,1.05,0.77,0.23,0.09,0.5454545454545454,-2.918395868177575,-0.7374983478646833,-1.2164370187825835,-0.8235063485510234,-1.1620721059237666,-0.6004460327706647,-1.0822753175406647
83,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Saint Mary's,"Kamara,Abraham",0,G,16,16.8125,4.5,1.25,2.5,0.94,0.0,2.0,-2.948003078944831,-0.8112771642288481,-1.1206431478368126,1.0041719243054472,0.4502857370565247,-0.8880790516946766,1.281277795870129
84,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Hamline,"Donaldson,Brock",0,,23,12.608695652173912,3.83,1.39,1.26,0.3,0.09,0.6956521739130435,-2.97998128492147,-0.9485877391288212,-1.0535874381747734,-0.3058402481465896,-1.0031072481651464,-0.6004460327706647,-0.8382127677862893
85,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Augsburg,"Hussherr,Julien",0,G,27,16.25925925925926,3.41,1.3,1.44,0.48,0.0,0.7037037037037037,-2.999092526664423,-1.0346630248870134,-1.09669468010037,-0.115677190855165,-0.5943404710715514,-0.8880790516946766,-0.8251294927019903
86,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Macalester,"Randle,Jamal",0,G,25,10.8,5.24,1.44,0.76,0.44,0.0,0.92,-3.03153834953806,-0.6596207083691761,-1.0296389704383304,-0.8340709628449916,-0.6851775326479057,-0.8880790516946766,-0.47366039083738526
87,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Saint Mary's,"Wohlers,Josh",0,F,25,21.64,3.68,2.36,0.68,0.32,0.12,0.68,-3.054171569073293,-0.97932891261389,-0.5889871640877848,-0.9185878771967358,-0.9576887173769691,-0.504568359795994,-0.8636466545501662
88,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Gustavus,"Matti,Isaac",0,G,25,14.96,2.28,2.32,0.68,0.44,0.08,0.32,-3.1010972892235604,-1.266246531807864,-0.608145938276939,-0.9185878771967358,-0.6851775326479057,-0.6324052570955547,-1.4486260501193375
