conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game
lec,Little East Conference (LEC),2025-26,wbball,Southern Maine,Morgan Cunningham,0,0,00,16,0,7,27,3,21,2,2,19,0,2,2,93,7,8,15,5,0,10,0,0,0.26,0.14,1.00,1.19,0.94,0.13,0.13,0.00
lec,Little East Conference (LEC),2025-26,wbball,Southern Maine,Dakota Shipley,0,*,02,27,26,117,271,35,113,68,44,313,45,37,47,756,40,166,206,56,0,37,0,0,0.43,0.31,0.65,11.59,7.63,1.74,1.37,1.67
lec,Little East Conference (LEC),2025-26,wbball,Southern Maine,Julia Kratzer,0,0,03,27,1,13,43,8,32,6,3,37,4,8,30,326,13,35,48,17,0,19,0,0,0.30,0.25,0.50,1.37,1.78,1.11,0.30,0.15
lec,Little East Conference (LEC),2025-26,wbball,Southern Maine,Liz Cote,0,*,04,27,27,72,226,62,194,14,8,214,5,22,29,779,9,56,65,29,0,22,0,0,0.32,0.32,0.57,7.93,2.41,1.07,0.81,0.19
lec,Little East Conference (LEC),2025-26,wbball,Southern Maine,Baleria Yugu,0,0,05,12,0,6,15,1,6,12,8,21,0,2,3,63,3,9,12,5,0,12,0,0,0.40,0.17,0.67,1.75,1.00,0.25,0.17,0.00
lec,Little East Conference (LEC),2025-26,wbball,Southern Maine,Hope Elias,0,0,10,17,0,4,17,4,14,0,0,12,1,6,3,87,5,8,13,6,0,5,0,0,0.24,0.29,0.00,0.71,0.76,0.18,0.35,0.06
lec,Little East Conference (LEC),2025-26,wbball,Southern Maine,Avah Ingalls,0,*,11,27,27,68,148,10,39,61,46,192,21,39,83,755,62,61,123,64,0,56,0,0,0.46,0.26,0.75,7.11,4.56,3.07,1.44,0.78
lec,Little East Conference (LEC),2025-26,wbball,Southern Maine,Lucy Wiles,0,*,12,27,26,178,383,58,128,78,55,469,6,51,80,820,23,51,74,57,0,75,0,0,0.46,0.45,0.71,17.37,2.74,2.96,1.89,0.22
lec,Little East Conference (LEC),2025-26,wbball,Southern Maine,Alexandra Portas,0,0,13,-6,0,-5,-10,-4,-6,-5,-5,-19,0,2,-2,-27,-2,3,1,0,0,-3,0,0,0.50,0.67,1.00,3.17,-0.17,0.33,-0.33,0.00
lec,Little East Conference (LEC),2025-26,wbball,Southern Maine,Franki Bello,0,0,15,12,0,4,12,0,0,7,4,12,1,5,4,65,5,11,16,9,0,5,0,0,0.33,0.00,0.57,1.00,1.33,0.33,0.42,0.08
lec,Little East Conference (LEC),2025-26,wbball,Southern Maine,Campbell Doughty,0,0,22,24,1,6,21,2,10,2,1,15,0,7,12,159,15,12,27,18,0,9,0,0,0.29,0.20,0.50,0.63,1.13,0.50,0.29,0.00
lec,Little East Conference (LEC),2025-26,wbball,Southern Maine,Izzy Morelli,0,0,23,26,0,29,62,1,6,30,23,82,2,8,6,203,9,23,32,14,0,11,0,0,0.47,0.17,0.77,3.15,1.23,0.23,0.31,0.08
lec,Little East Conference (LEC),2025-26,wbball,Southern Maine,Emma Stred,0,0,24,18,0,6,14,0,2,5,3,15,0,2,4,99,12,15,27,12,0,9,0,0,0.43,0.00,0.60,0.83,1.50,0.22,0.11,0.00
lec,Little East Conference (LEC),2025-26,wbball,Southern Maine,Lexi Morin,0,0,25,11,0,8,29,1,10,18,14,31,0,2,3,52,6,7,13,8,0,7,0,0,0.28,0.10,0.78,2.82,1.18,0.27,0.18,0.00
lec,Little East Conference (LEC),2025-26,wbball,Southern Maine,Jaycie Christopher,0,*,32,27,27,184,320,55,116,116,102,525,9,30,98,915,33,214,247,26,0,44,0,0,0.58,0.47,0.88,19.44,9.15,3.63,1.11,0.33
lec,Little East Conference (LEC),2025-26,wbball,Southern Maine,Bri Townsend,0,0,34,7,0,1,4,1,4,0,0,3,0,1,0,20,1,2,3,1,0,1,0,0,0.25,0.25,0.00,0.43,0.43,0.00,0.14,0.00
lec,Little East Conference (LEC),2025-26,wbball,Southern Maine,Lita Guslens,0,0,44,23,0,16,43,0,0,7,2,34,8,4,9,148,17,26,43,26,0,18,0,0,0.37,0.00,0.29,1.48,1.87,0.39,0.17,0.35
lec,Little East Conference (LEC),2025-26,wbball,Southern Maine,Koral Morin,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
lec,Little East Conference (LEC),2025-26,wbball,Southern Maine,"Portas,Ali",0,G,13,13,0,7,20,3,8,7,6,23,0,6,4,61,3,4,7,3,0,5,0,0,0.35,0.38,0.86,1.77,0.54,0.31,0.46,0.00
lec,Little East Conference (LEC),2025-26,wbball,Keene State,"Pillsbury,Angel",0,G,01,18,1,9,42,5,29,7,5,28,0,3,5,119,2,6,8,13,0,7,0,0,0.21,0.17,0.71,1.56,0.44,0.28,0.17,0.00
lec,Little East Conference (LEC),2025-26,wbball,Keene State,"Fernandes,Arhianna",0,G,02,9,0,1,4,0,1,0,0,2,0,0,3,23,0,4,4,2,0,2,0,0,0.25,0.00,0.00,0.22,0.44,0.33,0.00,0.00
lec,Little East Conference (LEC),2025-26,wbball,Keene State,"Rautiola,Brynn",0,G,03,27,27,181,429,64,201,120,99,525,6,52,45,898,27,67,94,28,0,59,0,0,0.42,0.32,0.83,19.44,3.48,1.67,1.93,0.22
lec,Little East Conference (LEC),2025-26,wbball,Keene State,"Dasaro,Ruby",0,G,05,27,25,124,307,6,35,73,49,303,11,82,81,763,43,97,140,66,0,104,1,0,0.40,0.17,0.67,11.22,5.19,3.00,3.04,0.41
lec,Little East Conference (LEC),2025-26,wbball,Keene State,"Bundy,Kiley",0,G,10,27,10,45,133,29,94,30,22,141,3,22,9,555,18,52,70,27,0,20,1,0,0.34,0.31,0.73,5.22,2.59,0.33,0.81,0.11
lec,Little East Conference (LEC),2025-26,wbball,Keene State,"Capps,Keeleigh",0,G,11,3,0,2,2,0,0,0,0,4,0,2,2,13,0,1,1,5,0,1,0,0,1.00,0.00,0.00,1.33,0.33,0.67,0.67,0.00
lec,Little East Conference (LEC),2025-26,wbball,Keene State,"Canavan,Kate",0,G,12,10,0,5,8,3,5,2,0,13,0,1,2,37,2,3,5,5,0,3,0,0,0.63,0.60,0.00,1.30,0.50,0.20,0.10,0.00
lec,Little East Conference (LEC),2025-26,wbball,Keene State,"Luizzi,Valerie",0,G,13,27,27,110,300,61,184,35,29,310,15,63,72,788,33,90,123,58,0,49,2,0,0.37,0.33,0.83,11.48,4.56,2.67,2.33,0.56
lec,Little East Conference (LEC),2025-26,wbball,Keene State,"Schultz-Mitchell,Bella",0,F,14,24,0,35,90,14,38,20,16,100,5,17,13,324,13,49,62,34,0,33,0,0,0.39,0.37,0.80,4.17,2.58,0.54,0.71,0.21
lec,Little East Conference (LEC),2025-26,wbball,Keene State,"Norton,Nicole",0,G,15,26,0,25,75,18,61,8,8,76,3,18,12,316,14,22,36,20,0,13,0,0,0.33,0.30,1.00,2.92,1.38,0.46,0.69,0.12
lec,Little East Conference (LEC),2025-26,wbball,Keene State,"Brown,Anna",0,G,21,14,1,9,19,2,6,0,0,20,1,3,9,89,6,7,13,5,0,8,0,0,0.47,0.33,0.00,1.43,0.93,0.64,0.21,0.07
lec,Little East Conference (LEC),2025-26,wbball,Keene State,"Buckley,Charlotte",0,G,22,12,0,5,32,0,17,3,0,10,1,2,4,50,4,4,8,11,0,4,0,0,0.16,0.00,0.00,0.83,0.67,0.33,0.17,0.08
lec,Little East Conference (LEC),2025-26,wbball,Keene State,"Cassidy,Sydney",0,G,23,20,17,58,144,7,37,36,26,149,15,23,12,468,34,66,100,46,0,31,1,0,0.40,0.19,0.72,7.45,5.00,0.60,1.15,0.75
lec,Little East Conference (LEC),2025-26,wbball,Keene State,"Scali,Savanna",0,F,24,27,0,15,46,3,14,21,10,43,0,19,21,254,10,27,37,25,0,36,0,0,0.33,0.21,0.48,1.59,1.37,0.78,0.70,0.00
lec,Little East Conference (LEC),2025-26,wbball,Keene State,"Stewart,Avery",0,G,30,27,27,60,153,17,56,33,22,159,9,25,21,714,51,87,138,68,0,33,1,0,0.39,0.30,0.67,5.89,5.11,0.78,0.93,0.33
