conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,z_shot_stats_points,z_shot_stats_goals,z_shot_stats_assists,z_misc_stats_ground_balls,z_misc_stats_caused_turnovers,z_misc_stats_turnovers,z_penalty_stats_minutes,composite_score,rank,rating
oac,Ohio Athletic Conference (OAC),2025-26,wlax,Capital,Grace Osborn,,,,14,14,0.0,35.0,0.0,0.0,0.0,7.0,66.0,3.0,15.0,4.0,0.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,166.0,42.0,22.0,831:00,28.0,0.0,1.0,154.0,192.0,46.0,143.0,25.0,118.0,0.802,,,,,,,,,,,,,,,5.130035651886365,6.155626915277299,2.017887157736407,1.7704684180208126,2.1096801775258163,2.03879295590021,0.0,11.815585590827594,1,99
oac,Ohio Athletic Conference (OAC),2025-26,wlax,Mount Union,Katie Clark,,,,18,18,0.0,3.0,0.0,0.0,0.0,1.0,17.0,1.0,7.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,37.0,8.0,1079:00,39.0,0.0,1.0,57.0,75.0,8.0,115.0,75.0,40.0,0.76,,,,,,,,,,,,,,,4.009868800872805,1.7128930585375461,7.0228306665767075,-0.03233505118610646,0.20049186618610068,1.6776271460211256,0.0,9.675560900398086,2,94
oac,Ohio Athletic Conference (OAC),2025-26,wlax,Capital,Andi Henry,,,,14,14,0.0,10.0,0.0,0.0,0.0,0.0,27.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,38.0,41.0,15.0,831:00,28.0,0.0,1.0,51.0,72.0,17.0,90.0,52.0,38.0,0.708,,,,,,,,,,,,,,,3.009719826753556,1.5989768058006293,4.72055665251017,0.3432490048986684,1.1550860218559587,1.9665597939243933,0.0,7.256167518607809,3,92
oac,Ohio Athletic Conference (OAC),2025-26,wlax,Mount Union,Eden Kesler,,,,18,17,0.0,9.0,0.0,0.0,0.0,2.0,46.0,3.0,4.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,93.0,22.0,32.0,1019:00,39.0,0.0,1.0,82.0,116.0,15.0,72.0,17.0,55.0,0.707,,,,,,,,,,,,,,,2.2896125653876966,2.567264954064422,1.217096196321959,2.1460524741055873,3.4733861141970417,0.5941297163838717,0.0,6.643571556001846,4,91
oac,Ohio Athletic Conference (OAC),2025-26,wlax,Muskingum,Riley Hudock,,,,16,16,0.0,14.0,0.0,0.0,0.0,2.0,30.0,3.0,10.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,81.0,33.0,26.0,960:00,23.0,0.0,1.0,101.0,121.0,28.0,74.0,11.0,63.0,0.835,,,,,,,,,,,,,,,2.3696244833172364,3.022929965012089,0.6165029752611231,2.2962860965394976,2.6551625521943065,1.388694498117858,0.0,6.149477333382692,5,90
oac,Ohio Athletic Conference (OAC),2025-26,wlax,Mount Union,Ella Nejad,,,,18,18,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,67.0,20.0,11.0,1079:00,39.0,0.0,1.0,76.0,94.0,1.0,76.0,11.0,65.0,0.809,,,,,,,,,,,,,,,2.449636401246776,3.1368462177490053,0.6165029752611231,0.8690666834173532,0.6096036471874683,0.44966339243223785,0.0,5.654401200337317,6,88
oac,Ohio Athletic Conference (OAC),2025-26,wlax,Baldwin Wallace,Clare Alic,,,,18,17,0.0,19.0,0.0,0.0,0.0,3.0,50.0,2.0,7.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,73.0,43.0,20.0,1017:00,26.0,0.0,1.0,93.0,128.0,31.0,70.0,14.0,56.0,0.727,,,,,,,,,,,,,,,2.2096006474581564,2.62422308043288,0.9167995857915411,2.3714029077564525,1.8369389901915711,2.111026117876027,0.0,5.368830944092536,7,87
oac,Ohio Athletic Conference (OAC),2025-26,wlax,Otterbein,Alyssa Glenn,,,,16,16,0.0,5.0,0.0,0.0,0.0,5.0,27.0,1.0,14.0,1.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,69.0,31.0,26.0,919:00,58.0,0.0,1.0,95.0,130.0,10.0,65.0,8.0,57.0,0.731,,,,,,,,,,,,,,,2.009570852634307,2.6811812068013383,0.31620636473070507,1.4700011731529927,2.6551625521943065,1.244228174166224,0.0,5.115718121324572,8,86
oac,Ohio Athletic Conference (OAC),2025-26,wlax,Ohio Northern,Keaghan Burden,,,,18,18,0.0,5.0,0.0,0.0,0.0,1.0,15.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,61.0,47.0,9.0,1078:00,107.0,0.0,1.0,55.0,68.0,11.0,73.0,31.0,42.0,0.809,,,,,,,,,,,,,,,2.3296185243524663,1.8268093112744628,2.6184803787972433,0.4934826273325783,0.3368624598532232,2.399958765779295,0.0,4.913122258374129,9,86
oac,Ohio Athletic Conference (OAC),2025-26,wlax,Marietta,Hope Adams,,,,15,15,0.0,17.0,0.0,0.0,0.0,1.0,35.0,0.0,5.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,60.0,22.0,8.0,919:00,52.0,0.0,1.0,77.0,103.0,24.0,63.0,16.0,47.0,0.748,,,,,,,,,,,,,,,1.9295589347047666,2.111599943116755,1.1169973261451531,0.4934826273325783,0.20049186618610068,0.5941297163838717,0.0,4.371277479001832,10,85
oac,Ohio Athletic Conference (OAC),2025-26,wlax,Otterbein,Ava Robey,,,,16,15,0.0,5.0,0.0,0.0,0.0,2.0,15.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,39.0,84.0,23.0,859:00,58.0,0.0,1.0,64.0,88.0,12.0,68.0,36.0,32.0,0.727,,,,,,,,,,,,,,,2.1295887295286167,1.2572280475898792,3.1189747296812733,1.169533928285173,2.2460507711929387,5.072585758884521,0.0,4.314294584667037,11,84
oac,Ohio Athletic Conference (OAC),2025-26,wlax,Capital,Ava Vendetti,,,,12,12,0.0,8.0,0.0,0.0,0.0,2.0,14.0,0.0,7.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,47.0,22.0,8.0,711:00,28.0,0.0,1.0,56.0,63.0,12.0,57.0,18.0,39.0,0.889,,,,,,,,,,,,,,,1.6895231809161468,1.6559349321690877,1.317195066498765,0.8690666834173532,0.20049186618610068,0.5941297163838717,0.0,4.01952335152804,12,83
