season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,shot_stats,goal_stats,caution_stats,misc_stats
2026-27,msoc,Empire 8 (E8),e8,Nazareth,"Burton, Samuel",Samuel,Burton,,461,"Burton, Samuel","BURTON,SAMUEL",Nazareth,NAZ,1007-5097,2,2,8,0,8,0,0,3,5,6,0,3,0,0,2.50,1.50,3.00,1.500,.000,0,0,0,0,1,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,173:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Nazareth,"Gillett, Tommy",Tommy,Gillett,,461,"Gillett, Tommy","GILLETT,TOMMY",Nazareth,NAZ,1007-4864,0,0,9,0,9,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Nazareth,"Safari, Franklin",Franklin,Safari,,461,"Safari, Franklin","SAFARI,FRANKLIN",Nazareth,NAZ,1007-5334,1,1,10,0,10,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,1,0,0,.00,.00,1.00,.00,0,,01:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Nazareth,"Warmington, Tyler",Tyler,Warmington,,461,"Warmington, Tyler","WARMINGTON,TYLER",Nazareth,NAZ,1007-4709,2,2,11,0,11,0,0,2,5,3,1,1,1,1,2.50,1.00,1.50,.500,.500,1,0,0,0,1,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,163:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Nazareth,"VanScoy, Zyir",Zyir,VanScoy,,461,"VanScoy, Zyir","VANSCOY,ZYIR",Nazareth,NAZ,1007-5108,2,2,12,0,12,0,0,0,2,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,153:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Nazareth,"Lebron, Dimitri",Dimitri,Lebron,,461,"Lebron, Dimitri","LEBRON,DIMITRI",Nazareth,NAZ,1007-5344,1,0,13,0,13,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,03:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Nazareth,"Parambath, Arjun",Arjun,Parambath,,461,"Parambath, Arjun","PARAMBATH,ARJUN",Nazareth,NAZ,1007-5340,0,0,14,0,14,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Nazareth,"Callahan, Braden",Braden,Callahan,,461,"Callahan, Braden","CALLAHAN,BRADEN",Nazareth,NAZ,1007-4711,2,2,15,0,15,0,0,1,3,1,1,0,0,0,1.50,.50,.50,.000,.500,1,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,136:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Nazareth,"Vera, Matthew",Matthew,Vera,,461,"Vera, Matthew","VERA,MATTHEW",Nazareth,NAZ,1007-4874,2,0,16,0,16,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,25:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Nazareth,"Renick, Benjamin",Benjamin,Renick,,461,"Renick, Benjamin","RENICK,BENJAMIN",Nazareth,NAZ,1007-5333,2,0,17,0,17,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,51:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Nazareth,"Kobayashi, Alexander",Alexander,Kobayashi,,461,"Kobayashi, Alexander","KOBAYASHI,ALEXANDER",Nazareth,NAZ,1007-5105,2,2,18,0,18,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,180:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Nazareth,"Weaver, Joey",Joey,Weaver,,461,"Weaver, Joey","WEAVER,JOEY",Nazareth,NAZ,1007-4705,2,2,19,0,19,0,0,0,2,1,1,0,0,0,1.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,110:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Nazareth,"Becht, Thomas",Thomas,Becht,,461,"Becht, Thomas","BECHT,THOMAS",Nazareth,NAZ,1007-5323,0,0,20,0,20,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Nazareth,"Mobasher, Audel",Audel,Mobasher,,461,"Mobasher, Audel","MOBASHER,AUDEL",Nazareth,NAZ,1007-5332,0,0,21,0,21,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Nazareth,"Keller, Carson",Carson,Keller,,461,"Keller, Carson","KELLER,CARSON",Nazareth,NAZ,1007-4868,2,2,22,0,22,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,168:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Nazareth,"Daily, Parker",Parker,Daily,,461,"Daily, Parker","DAILY,PARKER",Nazareth,NAZ,1007-5325,0,0,23,0,23,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Nazareth,"Eberz, Jackson",Jackson,Eberz,,461,"Eberz, Jackson","EBERZ,JACKSON",Nazareth,NAZ,1007-5326,2,0,24,0,24,0,0,1,2,0,0,0,0,0,1.00,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,33:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Nazareth,"Clark, Ethan",Ethan,Clark,,461,"Clark, Ethan","CLARK,ETHAN",Nazareth,NAZ,1007-5324,2,0,26,0,26,0,0,0,2,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,45:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Nazareth,"Mohammed, Iesa",Iesa,Mohammed,,461,"Mohammed, Iesa","MOHAMMED,IESA",Nazareth,NAZ,1007-5345,0,0,28,0,28,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Nazareth,"Wilczewski, Cooper",Cooper,Wilczewski,,461,"Wilczewski, Cooper","WILCZEWSKI,COOPER",Nazareth,NAZ,1007-5341,1,0,29,0,29,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,11:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Nazareth,"Sacco, Nicholas",Nicholas,Sacco,,461,"Sacco, Nicholas","SACCO,NICHOLAS",Nazareth,NAZ,1007-5106,0,0,30,0,30,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Nazareth,"Kelkar, Omeya",Omeya,Kelkar,,461,"Kelkar, Omeya","KELKAR,OMEYA",Nazareth,NAZ,1007-5331,0,0,32,0,32,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Nazareth,"Dee, Carter",Carter,Dee,,461,"Dee, Carter","DEE,CARTER",Nazareth,NAZ,1007-5100,1,0,33,0,33,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,27:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Nazareth,"Pascia, Pascal",Pascal,Pascia,,461,"Pascia, Pascal","PASCIA,PASCAL",Nazareth,NAZ,1007-5346,2,0,35,0,35,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,12:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Nazareth,"Scott, Zach",Zach,Scott,,461,"Scott, Zach","SCOTT,ZACH",Nazareth,NAZ,1007-4788,2,2,42,0,42,0,0,1,2,1,1,0,0,0,1.00,.50,.50,.000,.500,1,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,180:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Nazareth,"Rosado, Cash",Cash,Rosado,,461,"Rosado, Cash","ROSADO,CASH",Nazareth,NAZ,1007-5342,2,1,44,0,44,0,0,2,2,3,1,1,0,0,1.00,1.00,1.50,.500,.500,1,0,0,0,0,0,1,.500,1,0,0,0,.50,.00,.00,.00,0,,124:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Nazareth,"Lannon, Jack",Jack,Lannon,,461,"Lannon, Jack","LANNON,JACK",Nazareth,NAZ,1007-4699,0,0,45,0,45,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Alfred,Connor Russell,Connor,Russell,,18,Connor Russell,"RUSSELL,CONNOR",Alfred,ALFRED,1003-5851,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Alfred,Tyler Mulholland,Tyler,Mulholland,,18,Tyler Mulholland,"MULHOLLAND,TYLER",Alfred,ALFRED,1003-4826,1,1,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,,4,0,0,1,0,.750,1.00,3,1,90:00,1,1,1.00,0.750,.000,3.00,,,,
2026-27,msoc,Empire 8 (E8),e8,Alfred,Jesus De La Torre,Jesus De La,Torre,,18,Jesus De La Torre,"TORRE,JESUS DE LA",Alfred,ALFRED,1003-4831,1,1,2,0,2,0,0,1,3,2,2,0,0,0,3.00,1.00,2.00,.000,2.000,1,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,89:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Alfred,AJ Giaquinto,AJ,Giaquinto,,18,AJ Giaquinto,"GIAQUINTO,AJ",Alfred,ALFRED,1003-4495,1,1,3,0,3,0,0,0,1,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Alfred,Javier Perez-Morales,Javier,Perez-Morales,,18,Javier Perez-Morales,"PEREZ-MORALES,JAVIER",Alfred,ALFRED,1003-6476,1,0,4,0,4,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,66:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Alfred,Hamza Kromah,Hamza,Kromah,,18,Hamza Kromah,"KROMAH,HAMZA",Alfred,ALFRED,1003-6178,1,1,5,0,5,0,0,3,5,4,0,2,0,0,5.00,3.00,4.00,2.000,.000,1,0,0,0,0,1,0,.000,2,0,0,0,2.00,.00,.00,.00,0,,81:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Alfred,Peter Kim-Rivera,Peter,Kim-Rivera,,18,Peter Kim-Rivera,"KIM-RIVERA,PETER",Alfred,ALFRED,1003-4828,0,0,6,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Alfred,Lawrence John Taylor,Lawrence John,Taylor,,18,Lawrence John Taylor,"TAYLOR,LAWRENCE JOHN",Alfred,ALFRED,1003-6319,1,1,7,0,7,0,0,1,1,2,0,1,0,0,1.00,1.00,2.00,1.000,.000,0,0,0,0,0,0,1,1.000,0,0,0,0,.00,.00,.00,.00,0,,60:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Alfred,Niko Lampros Mendoza,Niko Lampros,Mendoza,,18,Niko Lampros Mendoza,"MENDOZA,NIKO LAMPROS",Alfred,ALFRED,1003-5848,1,1,8,0,8,0,0,1,1,0,0,0,0,0,1.00,1.00,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Alfred,Xavier Bowman,Xavier,Bowman,,18,Xavier Bowman,"BOWMAN,XAVIER",Alfred,ALFRED,1003-4822,0,0,10,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Alfred,Juanjo Menendez Gutierrez,Juanjo Menendez,Gutierrez,,18,Juanjo Menendez Gutierrez,"GUTIERREZ,JUANJO MENENDEZ",Alfred,ALFRED,1003-4830,1,1,11,0,11,0,0,1,4,0,0,0,0,0,4.00,1.00,.00,.000,.000,1,0,0,0,0,0,0,.000,2,0,1,0,2.00,1.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Alfred,Jack Wilkinson,Jack,Wilkinson,,18,Jack Wilkinson,"WILKINSON,JACK",Alfred,ALFRED,1003-6478,0,0,12,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Alfred,Momodou Jallow,Momodou,Jallow,,18,Momodou Jallow,"JALLOW,MOMODOU",Alfred,ALFRED,1003-5844,0,0,13,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Alfred,Cameron Daley,Cameron,Daley,,18,Cameron Daley,"DALEY,CAMERON",Alfred,ALFRED,1003-6175,1,1,14,0,14,0,0,0,1,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,77:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Alfred,Jackson Eagle Jantas,Jackson Eagle,Jantas,,18,Jackson Eagle Jantas,"JANTAS,JACKSON EAGLE",Alfred,ALFRED,1003-6474,1,1,15,0,15,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,21:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Alfred,Dennis Hayes V,Dennis Hayes,V,,18,Dennis Hayes V,"V,DENNIS HAYES",Alfred,ALFRED,1003-5843,0,0,16,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Alfred,Landon Berry,Landon,Berry,,18,Landon Berry,"BERRY,LANDON",Alfred,ALFRED,1003-4823,1,1,17,0,17,0,0,0,2,0,0,0,0,0,2.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,88:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Alfred,Sawyer Zgoda,Sawyer,Zgoda,,18,Sawyer Zgoda,"ZGODA,SAWYER",Alfred,ALFRED,1003-6181,0,0,18,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Alfred,Marco Picco,Marco,Picco,,18,Marco Picco,"PICCO,MARCO",Alfred,ALFRED,1003-6477,0,0,19,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Alfred,Kiernan McManus,Kiernan,McManus,,18,Kiernan McManus,"MCMANUS,KIERNAN",Alfred,ALFRED,1003-6475,1,0,20,0,20,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,34:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Alfred,Nathan Sam Jules,Nathan Sam,Jules,,18,Nathan Sam Jules,"JULES,NATHAN SAM",Alfred,ALFRED,1003-6177,0,0,21,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Alfred,Derek Alexei Rodriguez,Derek Alexei,Rodriguez,,18,Derek Alexei Rodriguez,"RODRIGUEZ,DEREK ALEXEI",Alfred,ALFRED,1003-6179,1,1,22,0,22,0,0,0,1,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,1,0,1.00,1.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Alfred,Will Howles,Will,Howles,,18,Will Howles,"HOWLES,WILL",Alfred,ALFRED,1003-6472,0,0,23,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Empire 8 (E8),e8,Alfred,Griff Schillmoeller,Griff,Schillmoeller,,18,Griff Schillmoeller,"SCHILLMOELLER,GRIFF",Alfred,ALFRED,1003-5852,1,0,34,0,34,0,0,1,1,0,0,0,0,0,1.00,1.00,.00,.000,.000,1,0,0,0,0,0,0,.000,3,0,0,0,3.00,.00,.00,.00,0,,69:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
