conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game
njac,New Jersey Athletic Conference (NJAC),2025-26,msoc,Rutgers-Newark,"Golden, Ilan",0,,0,8,8,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.13,.00,.00,.00,0,,699:00,0,.00,.00,68,0,3,5,1,.613,1.55,19,12,698:18,8,8,1.50,0.613,.125,2.38
njac,New Jersey Athletic Conference (NJAC),2025-26,msoc,Rutgers-Newark,"Flores, Pedro",0,,1,8,8,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.13,.00,.00,0,,720:00,0,.00,.00,87,1,4,3,0,.667,1.88,30,15,720:00,8,8,1.88,0.667,.000,3.75
njac,New Jersey Athletic Conference (NJAC),2025-26,msoc,Rutgers-Newark,"Bejarno, David",0,,00,4,4,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.25,.00,.00,.00,0,,360:00,0,.00,.00,52,1,2,1,1,.636,2.00,14,8,360:00,4,4,2.00,0.636,.250,3.50
njac,New Jersey Athletic Conference (NJAC),2025-26,msoc,Rutgers-Newark,"Vieira, Eann",0,,2,20,17,0,0,5,7,5,5,0,0,0,.35,.25,.25,.000,.250,5,0,0,0,0,0,0,.000,6,0,3,0,.30,.15,.00,.00,0,,1531:00,0,.00,.00,,,,,,,,,,,,,,,,
njac,New Jersey Athletic Conference (NJAC),2025-26,msoc,Rutgers-Newark,"Sousa, Nick",0,,4,17,15,0,0,0,3,1,1,0,0,0,.18,.00,.06,.000,.059,0,0,0,0,0,0,0,.000,14,0,3,0,.82,.18,.00,.00,0,,1154:00,0,.00,.00,,,,,,,,,,,,,,,,
njac,New Jersey Athletic Conference (NJAC),2025-26,msoc,Rutgers-Newark,"Huseinovic, Dylan",0,,5,18,17,0,0,2,10,0,0,0,0,0,.56,.11,.00,.000,.000,2,0,0,0,0,0,0,.000,25,0,5,0,1.39,.28,.00,.00,0,,1220:00,0,.00,.00,,,,,,,,,,,,,,,,
njac,New Jersey Athletic Conference (NJAC),2025-26,msoc,Rutgers-Newark,"Gonzalez-Quevedo, Gerson",0,,6,17,11,0,0,6,10,6,0,3,0,0,.59,.35,.35,.176,.000,3,1,0,0,0,1,0,.000,14,0,1,0,.82,.06,.00,.00,0,,1125:00,0,.00,.00,,,,,,,,,,,,,,,,
njac,New Jersey Athletic Conference (NJAC),2025-26,msoc,Rutgers-Newark,"Celik, Ali",0,,7,18,8,0,0,6,11,3,3,0,0,0,.61,.33,.17,.000,.167,6,0,0,0,0,0,0,.000,11,0,2,0,.61,.11,.00,.00,0,,520:00,0,.00,.00,,,,,,,,,,,,,,,,
njac,New Jersey Athletic Conference (NJAC),2025-26,msoc,Rutgers-Newark,"Gomez, Nicholas",0,,8,19,14,0,0,4,15,4,2,1,0,0,.79,.21,.21,.053,.105,3,0,0,0,1,1,0,.000,17,0,4,0,.89,.21,.00,.00,0,,1288:00,0,.00,.00,,,,,,,,,,,,,,,,
njac,New Jersey Athletic Conference (NJAC),2025-26,msoc,Rutgers-Newark,"Milne, Jake",0,,9,14,5,0,0,6,10,6,0,3,0,0,.71,.43,.43,.214,.000,3,1,0,0,0,0,0,.000,6,1,2,0,.43,.14,.07,.00,0,,346:00,0,.00,.00,,,,,,,,,,,,,,,,
njac,New Jersey Athletic Conference (NJAC),2025-26,msoc,Rutgers-Newark,"Moreno, Pablo",0,,10,21,15,0,0,15,26,17,7,5,2,1,1.24,.71,.81,.238,.333,10,1,0,0,1,2,1,.048,20,0,1,0,.95,.05,.00,.00,0,,1104:00,0,.00,.00,,,,,,,,,,,,,,,,
njac,New Jersey Athletic Conference (NJAC),2025-26,msoc,Rutgers-Newark,"Hidalgo, Esteban",0,,11,16,8,0,0,6,9,6,2,2,0,0,.56,.38,.38,.125,.125,4,2,0,0,0,1,0,.000,4,0,3,0,.25,.19,.00,.00,0,,462:00,0,.00,.00,,,,,,,,,,,,,,,,
njac,New Jersey Athletic Conference (NJAC),2025-26,msoc,Rutgers-Newark,"Manzo, Sean",0,,12,4,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.25,.00,.00,.00,0,,140:00,0,.00,.00,,,,,,,,,,,,,,,,
njac,New Jersey Athletic Conference (NJAC),2025-26,msoc,Rutgers-Newark,"Reis, Michael",0,,13,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
njac,New Jersey Athletic Conference (NJAC),2025-26,msoc,Rutgers-Newark,"Osorio-Rodriguez, Chris",0,,14,11,1,0,0,3,8,5,1,2,0,0,.73,.27,.45,.182,.091,1,0,0,0,0,0,0,.000,3,0,1,0,.27,.09,.00,.00,0,,246:00,0,.00,.00,,,,,,,,,,,,,,,,
njac,New Jersey Athletic Conference (NJAC),2025-26,msoc,Rutgers-Newark,"Gomez, Gabe",0,,15,19,19,0,0,0,4,2,2,0,0,0,.21,.00,.11,.000,.105,0,0,0,0,0,0,0,.000,7,0,3,0,.37,.16,.00,.00,0,,1583:00,0,.00,.00,,,,,,,,,,,,,,,,
