season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,fielding_stats,hitting_summary_stats,global_rank,rating,composite_score,ranking_segment,pitching_stats_k_per_9,pitching_stats_whip
2026-27,baseball,New Jersey Athletic Conference (NJAC),njac,Montclair State,Wansaw Jr,Wansaw,Jr,,442,Wansaw Jr,0,0MONTCLAI,20,20,,,66,19,27,15,6,3,1,7,0,1,11,1,8,2,3,2,0,0,0,0,0,0,0,0.461,42,79,10,.800,.409,.636,37,0,0,0,0,0,1,0,0,37,1.000,1,.000,,1,1,12,20,"8,23",0.35,8,23,"16,36",0.44,16,36,"11,26",0.42,11,26,"6,8",0.75,6,8,0,0,0,0,"6,10","5,10","24,43",1,0,0,0,0,0,0,0,7,15,0,,Montclair State,MONTCLAI,1149-14768,False,6,1,3,1,0,0,0,0,0,0,4.0,5,5,2,3,0,0,1,11.25,17,20,0,1,0,0,0,0,0,0,.353,7,1,0,"0,4","5,8","1,2",0,"4,7",,,,11,96,68.0,batting,,
2026-27,baseball,New Jersey Athletic Conference (NJAC),njac,Ramapo,Jack Tallent,Jack,Tallent,,564,Jack Tallent,0,0RAMAPO,16,15,,,55,17,22,14,4,0,2,8,0,6,6,3,0,0,0,0,0,0,0,0,1,0,0,0.522,32,69,0,.000,.400,.582,13,21,2,0,0,0,0,2,0,36,.944,0,.000,,1,3,9,16,"6,17",0.35,6,17,"12,28",0.43,12,28,"8,20",0.40,8,20,"3,9",0.33,3,9,0,0,0,0,"2,7","4,4","21,33",5,0,0,0,11,0,0,0,1,5,0,,Ramapo,RAMAPO,1152-4186,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,96,67.0,batting,,
2026-27,baseball,New Jersey Athletic Conference (NJAC),njac,Kean,Michael Simone,Michael,Simone,,329,Michael Simone,0,0KEAN,16,12,,,46,12,19,13,3,0,0,9,0,1,10,3,4,2,1,0,0,0,0,1,0,1,0,0.518,22,57,6,.667,.413,.478,13,2,0,2,0,0,0,2,0,15,1.000,0,.000,,0,3,13,5,"12,20",0.60,12,20,"11,29",0.38,11,29,"10,23",0.43,10,23,"4,8",0.50,4,8,"2,5",0.40,2,5,"2,6","2,3","20,33",59,0,0,0,55,0,0,0,6,10,0,,Kean,KEAN,1148-7241,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,95,66.0,batting,,
2026-27,baseball,New Jersey Athletic Conference (NJAC),njac,Rutgers-Camden,Austin Dubler,Austin,Dubler,,588,Austin Dubler,0,0RUTGERS-,17,17,,,72,21,30,11,3,0,0,4,0,1,8,2,14,1,1,0,0,0,0,1,3,2,0,0.455,33,78,15,.933,.417,.458,16,41,1,0,0,0,0,5,0,58,.983,0,.000,,2,3,14,19,"9,24",0.38,9,24,"20,42",0.48,20,42,"15,30",0.50,15,30,"3,13",0.23,3,13,"1,4",0.25,1,4,"2,10","3,4","27,44",23,0,0,0,0,0,0,0,4,8,0,,Rutgers-Camden,RUTGERS-,1155-5128,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,94,65.0,batting,,
2026-27,baseball,New Jersey Athletic Conference (NJAC),njac,Rowan,Kyle Lamanteer,Kyle,Lamanteer,,259,Kyle Lamanteer,0,0RU,10,9,,,39,10,14,8,1,0,2,4,1,2,11,5,2,1,0,0,0,0,0,0,1,0,0,0.444,21,45,3,.667,.359,.538,7,24,3,0,0,0,0,5,0,34,.912,0,.000,,2,0,4,10,"4,10",0.40,4,10,"7,18",0.39,7,18,"5,14",0.36,5,14,"4,10",0.40,4,10,0,0,0,0,"4,12","2,3","12,20",13,0,0,0,0,0,0,0,3,7,0,,Rowan,RU,1154-5190,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,94,64.0,batting,,
2026-27,baseball,New Jersey Athletic Conference (NJAC),njac,Kean,Dominic Masino,Dominic,Masino,,329,Dominic Masino,0,0KEAN,17,17,,,67,18,24,6,3,0,2,10,0,1,8,0,8,0,3,2,0,0,0,1,0,1,0,0.438,33,83,8,1.000,.358,.493,32,44,3,0,0,0,0,13,0,79,.962,0,.000,,3,0,20,17,"6,16",0.38,6,16,"6,23",0.26,6,23,"1,17",0.06,1,17,"4,15",0.27,4,15,"1,8",0.13,1,8,"15,31","3,6","20,32",0,0,0,0,0,0,0,0,11,9,0,,Kean,KEAN,1148-6709,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,93,63.0,batting,,
2026-27,baseball,New Jersey Athletic Conference (NJAC),njac,Kean,Tyler Stone,Tyler,Stone,,329,Tyler Stone,0,0KEAN,18,18,,,63,17,25,24,5,4,2,11,0,5,3,2,9,3,1,2,0,0,0,1,0,1,0,0.506,44,82,12,.750,.397,.698,43,1,0,0,0,0,0,0,0,44,1.000,0,.000,,0,2,11,26,"12,23",0.52,12,23,"17,42",0.40,17,42,"12,26",0.46,12,26,"3,9",0.33,3,9,"1,7",0.14,1,7,"7,13","6,7","32,51",45,0,0,0,0,0,0,0,14,13,0,,Kean,KEAN,1148-6488,False,1,1,0,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0.00,3,3,0,0,0,0,0,0,0,1,.333,0,1,0,0,"1,3","1,2",0,"1,2",,,,17,92,62.0,batting,,
2026-27,baseball,New Jersey Athletic Conference (NJAC),njac,Montclair State,Zach Stearns,Zach,Stearns,,442,Zach Stearns,0,0MONTCLAI,20,20,,,54,26,19,20,6,0,2,13,0,25,6,1,5,1,1,1,0,0,0,0,1,0,0,0.613,31,94,6,.833,.352,.574,98,10,2,1,0,13,6,1,0,110,.982,19,.684,,0,1,11,20,"8,24",0.33,8,24,"13,35",0.37,13,35,"11,25",0.44,11,25,"3,4",0.75,3,4,0,0,0,0,"4,9","5,8","37,56",27,0,0,0,0,0,0,0,9,14,0,,Montclair State,MONTCLAI,1149-14258,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,92,61.0,batting,,
2026-27,baseball,New Jersey Athletic Conference (NJAC),njac,Rutgers-Newark,Michael Wein,Michael,Wein,,589,Michael Wein,0,0RUTGERS-,18,18,,,64,14,24,18,5,0,4,7,0,9,10,1,0,0,0,1,0,0,0,1,0,1,0,0.494,41,81,0,.000,.375,.641,28,46,6,0,0,0,0,5,0,80,.925,0,.000,,1,1,5,25,"4,24",0.17,4,24,"21,45",0.47,21,45,"11,29",0.38,11,29,"5,10",0.50,5,10,0,0,0,0,"3,5","4,6","29,49",12,0,0,0,0,0,0,0,8,16,0,,Rutgers-Newark,RUTGERS-,1161-2225,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,91,60.0,batting,,
2026-27,baseball,New Jersey Athletic Conference (NJAC),njac,Montclair State,John Tomsho,John,Tomsho,,442,John Tomsho,0,0MONTCLAI,12,11,,,45,16,17,14,3,1,2,4,0,1,5,1,5,1,0,1,0,0,0,1,0,1,0,0.431,28,51,6,.833,.378,.622,16,0,1,0,0,0,0,0,0,17,.941,0,.000,,0,2,7,17,"6,11",0.55,6,11,"11,24",0.46,11,24,"8,18",0.44,8,18,"1,4",0.25,1,4,0,0,0,0,"4,11","3,4","15,28","0,1",0,0,1,0,0,0,0,2,6,0,,Montclair State,MONTCLAI,1149-15149,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,90,59.0,batting,,
2026-27,baseball,New Jersey Athletic Conference (NJAC),njac,Rutgers-Camden,Jacob Watson,Jacob,Watson,,588,Jacob Watson,0,0RUTGERS-,17,17,,,62,20,22,12,4,1,1,6,0,6,3,0,11,2,2,1,0,0,0,0,1,0,0,0.453,31,77,13,.846,.355,.500,29,0,0,0,0,0,0,0,0,29,1.000,0,.000,,3,2,22,14,"4,14",0.29,4,14,"5,21",0.24,5,21,"3,15",0.20,3,15,"5,11",0.45,5,11,"0,4",0,0,4,"16,30","7,8","18,26",133,0,0,0,0,0,0,0,10,10,0,,Rutgers-Camden,RUTGERS-,1155-4954,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,90,58.0,batting,,
2026-27,baseball,New Jersey Athletic Conference (NJAC),njac,William Paterson,Ty Kobylakiewicz,Ty,Kobylakiewicz,,787,Ty Kobylakiewicz,0,0WM. PATE,15,15,,,57,11,20,11,5,0,2,5,1,3,12,4,0,0,0,0,0,0,0,0,0,1,0,0.431,31,65,0,.000,.351,.544,116,4,2,0,0,0,0,7,0,122,.984,0,.000,,0,1,8,17,"4,13",0.31,4,13,"12,35",0.34,12,35,"8,22",0.36,8,22,"3,7",0.43,3,7,0,0,0,0,"8,18","4,7","19,38","0,1",0,0,1,0,0,0,0,3,11,0,,William Paterson,WM. PATE,1164-2877,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,89,57.0,batting,,
2026-27,baseball,New Jersey Athletic Conference (NJAC),njac,Rowan,Damon Suriani,Damon,Suriani,,259,Damon Suriani,0,0RU,9,9,,,38,9,14,10,3,0,1,3,0,3,2,1,1,1,0,2,0,0,0,1,0,1,0,0.435,20,46,2,.500,.368,.526,4,0,0,0,0,0,0,0,0,4,1.000,0,.000,,0,1,12,12,"2,8",0.25,2,8,"8,23",0.35,8,23,"4,12",0.33,4,12,"4,10",0.40,4,10,0,0,0,0,"3,5","7,7","15,28",44,0,0,0,0,0,0,0,8,7,0,,Rowan,RU,1154-4968,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,88,56.0,batting,,
2026-27,baseball,New Jersey Athletic Conference (NJAC),njac,NJCU,"Gelok, Ray",Ray,Gelok,,319,"Gelok, Ray",0,0NJCU,12,12,,,43,12,16,10,3,0,0,3,0,0,5,3,4,2,0,0,0,0,0,0,2,0,0,0.413,19,46,6,.667,.372,.442,26,1,0,0,0,0,0,0,0,27,1.000,0,.000,,4,2,8,10,"6,19",0.32,6,19,"10,23",0.43,10,23,"10,20",0.50,10,20,"5,10",0.50,5,10,0,0,0,0,"4,10","5,5","14,25",3,0,0,0,0,0,0,0,2,16,0,,NJCU,NJCU,1151-3193,False,2,1,0,0,0,0,0,0,0,0,1.0,2,2,0,1,0,0,0,18.00,5,6,0,1,0,0,0,0,0,0,.400,1,0,0,"1,1","2,5","1,2",0,0,,,,24,88,55.0,batting,,
2026-27,baseball,New Jersey Athletic Conference (NJAC),njac,Rowan,Evan McCoach,Evan,McCoach,,259,Evan McCoach,0,0RU,11,11,,,41,16,13,9,3,0,1,7,0,10,9,1,2,0,0,1,0,0,0,0,0,0,0,0.508,19,59,2,1.000,.317,.463,24,0,1,0,0,0,0,0,0,25,.960,0,.000,,0,2,6,13,"2,9",0.22,2,9,"5,18",0.28,5,18,"2,11",0.18,2,11,"2,7",0.29,2,7,0,0,0,0,"14,23","4,6","12,23",2,0,0,0,0,0,0,0,5,6,0,,Rowan,RU,1154-5176,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,87,54.0,batting,,
2026-27,baseball,New Jersey Athletic Conference (NJAC),njac,Ramapo,Eric Knapp,Eric,Knapp,,564,Eric Knapp,0,0RAMAPO,10,10,,,31,5,10,9,1,0,0,6,0,3,3,1,1,0,0,1,0,0,0,1,0,1,0,0.463,11,41,1,1.000,.323,.355,3,15,4,0,0,0,0,0,0,22,.818,0,.000,,0,1,8,11,"2,9",0.22,2,9,"6,17",0.35,6,17,"4,12",0.33,4,12,"2,5",0.40,2,5,0,0,0,0,"7,12","5,6","12,21",36,0,0,0,0,0,0,0,4,12,0,,Ramapo,RAMAPO,1152-4358,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,86,53.0,batting,,
2026-27,baseball,New Jersey Athletic Conference (NJAC),njac,NJCU,"Kapsch, Daniel",Daniel,Kapsch,,319,"Kapsch, Daniel",0,0NJCU,13,13,,,43,9,15,7,3,0,0,6,0,1,7,2,5,2,1,1,0,0,0,0,1,0,0,0.431,18,52,7,.714,.349,.419,13,21,1,0,0,0,0,6,0,35,.971,0,.000,,2,2,9,12,"4,13",0.31,4,13,"7,19",0.37,7,19,"4,12",0.33,4,12,"1,7",0.14,1,7,0,0,0,0,"4,7","2,4","11,21","0,1",0,0,1,0,0,0,0,4,6,0,,NJCU,NJCU,1151-3467,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,85,52.0,batting,,
2026-27,baseball,New Jersey Athletic Conference (NJAC),njac,Stockton,Liam Schwinn,Liam,Schwinn,,681,Liam Schwinn,0,0STO,13,13,,,48,15,16,7,2,1,0,6,0,6,8,1,12,2,0,1,0,0,0,0,1,0,0,0.459,20,61,14,.857,.333,.417,12,19,5,0,0,0,0,2,0,36,.861,0,.000,,5,1,9,11,"5,11",0.45,5,11,"8,17",0.47,8,17,"7,14",0.50,7,14,"2,7",0.29,2,7,"1,3",0.33,1,3,"10,24","1,3","16,22",23,0,0,0,"0,0",0,0,0,2,5,0,,Stockton,STO,1153-2792,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,85,51.0,batting,,
2026-27,baseball,New Jersey Athletic Conference (NJAC),njac,TCNJ,Nate Mclaughlin,Nate,Mclaughlin,,712,Nate Mclaughlin,0,0TCNJ,13,12,,,35,6,11,7,1,0,0,7,0,1,7,5,4,0,0,0,0,0,0,2,0,2,0,0.442,12,43,4,1.000,.314,.343,15,0,1,0,0,0,0,0,0,16,.938,0,.000,,0,2,12,5,"1,9",0.11,1,9,"3,16",0.19,3,16,"3,12",0.25,3,12,"4,9",0.44,4,9,0,0,0,0,"8,13","3,5","9,19",3,0,0,0,0,0,0,0,2,7,0,,TCNJ,TCNJ,1163-5913,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,84,50.0,batting,,
2026-27,baseball,New Jersey Athletic Conference (NJAC),njac,Kean,Mike Colonnello,Mike,Colonnello,,329,Mike Colonnello,0,0KEAN,16,13,,,42,7,13,6,1,0,0,6,0,1,12,3,7,3,1,0,0,0,0,1,0,1,0,0.408,14,50,10,.700,.310,.333,32,1,0,0,0,0,0,0,0,33,1.000,0,.000,,0,1,6,11,"4,14",0.29,4,14,"8,22",0.36,8,22,"5,17",0.29,5,17,"4,9",0.44,4,9,"0,3",0,0,3,"1,8","4,6","13,25",44,0,0,0,0,0,0,0,3,11,0,,Kean,KEAN,1148-6718,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,83,49.0,batting,,
2026-27,baseball,New Jersey Athletic Conference (NJAC),njac,Stockton,Yenuelle Rodriguez,Yenuelle,Rodriguez,,681,Yenuelle Rodriguez,0,0STO,13,13,,,42,8,13,5,2,0,1,8,1,4,9,4,5,1,0,0,0,0,0,0,1,0,0,0.463,18,54,6,.833,.310,.429,19,11,3,0,0,0,0,0,0,33,.909,0,.000,,1,2,8,11,"3,12",0.25,3,12,"7,21",0.33,7,21,"3,12",0.25,3,12,"0,2",0,0,2,"1,4",0.25,1,4,"4,10","0,2","13,26",60,0,0,0,"0,0",0,0,0,1,11,0,,Stockton,STO,1153-2793,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,83,48.0,batting,,
2026-27,baseball,New Jersey Athletic Conference (NJAC),njac,NJCU,"Mosquea Mesa, Frandi",Frandi,Mosquea Mesa,,319,"Mosquea Mesa, Frandi",0,0NJCU,13,13,,,40,15,13,5,1,1,0,7,0,3,8,4,11,1,0,0,0,0,0,1,1,2,0,0.460,16,50,12,.917,.325,.400,18,2,5,0,0,0,0,1,0,25,.800,0,.000,,2,1,9,8,"6,11",0.55,6,11,"8,18",0.44,8,18,"4,12",0.33,4,12,"4,8",0.50,4,8,0,0,0,0,"8,15","3,5","11,19",0,0,0,0,0,0,0,0,2,6,0,,NJCU,NJCU,1151-3471,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,82,47.0,batting,,
2026-27,baseball,New Jersey Athletic Conference (NJAC),njac,Ramapo,Julian Caruso,Julian,Caruso,,564,Julian Caruso,0,0RAMAPO,12,11,,,38,12,13,4,0,0,0,8,0,1,9,3,9,0,2,0,0,0,0,0,0,0,0,0.468,13,49,9,1.000,.342,.342,9,0,1,0,0,0,0,0,0,10,.900,0,.000,,2,4,11,6,"4,9",0.44,4,9,"5,17",0.29,5,17,"3,12",0.25,3,12,"3,10",0.30,3,10,0,0,0,0,"9,20","4,5","12,20",36,0,0,0,0,0,0,0,3,8,0,,Ramapo,RAMAPO,1152-4364,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,81,46.0,batting,,
2026-27,baseball,New Jersey Athletic Conference (NJAC),njac,NJCU,"Ricourt, Jeremy",Jeremy,Ricourt,,319,"Ricourt, Jeremy",0,0NJCU,10,10,,,36,5,11,2,3,0,0,6,0,0,4,2,3,1,0,0,0,0,0,1,1,1,0,0.405,14,42,4,.750,.306,.389,5,6,2,0,0,0,0,1,0,13,.846,0,.000,,3,2,10,8,"5,14",0.36,5,14,"6,18",0.33,6,18,"1,9",0.11,1,9,"1,6",0.17,1,6,0,0,0,0,"1,12",0,"10,19",0,0,0,0,0,0,0,0,0,9,0,,NJCU,NJCU,1151-3204,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,81,45.0,batting,,
2026-27,baseball,New Jersey Athletic Conference (NJAC),njac,Kean,Justin Teixeira,Justin,Teixeira,,329,Justin Teixeira,0,0KEAN,18,18,,,66,13,22,18,3,1,1,8,0,2,11,4,2,0,3,0,0,0,0,0,0,0,0,0.421,30,79,2,1.000,.333,.455,24,0,2,0,0,0,0,0,0,26,.923,0,.000,,1,1,15,20,"2,15",0.13,2,15,"14,36",0.39,14,36,"11,27",0.41,11,27,"5,11",0.45,5,11,"2,6",0.33,2,6,"6,12","6,9","23,43",1,0,0,0,0,0,0,0,5,15,0,,Kean,KEAN,1148-6491,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,80,44.0,batting,,
2026-27,baseball,New Jersey Athletic Conference (NJAC),njac,Montclair State,Lukas Egenhauser,Lukas,Egenhauser,,442,Lukas Egenhauser,0,0MONTCLAI,20,20,,,70,22,23,16,4,0,0,8,0,2,9,2,4,1,4,1,0,0,0,0,0,0,0,0.407,27,85,5,.800,.329,.386,22,52,2,0,0,0,0,4,0,76,.974,0,.000,,1,4,16,27,"8,25",0.32,8,25,"14,38",0.37,14,38,"12,31",0.39,12,31,"2,7",0.29,2,7,0,0,0,0,"8,19","7,11","27,46",38,0,0,0,0,0,0,0,9,18,0,,Montclair State,MONTCLAI,1149-14754,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,79,43.0,batting,,
2026-27,baseball,New Jersey Athletic Conference (NJAC),njac,Rutgers-Newark,Rj Kernan,Rj,Kernan,,589,Rj Kernan,0,0RUTGERS-,16,16,,,53,10,16,14,4,1,3,10,0,5,7,2,0,0,0,1,0,0,0,1,1,1,0,0.449,31,69,0,.000,.302,.585,110,7,1,0,0,0,0,8,0,118,.992,0,.000,,2,0,9,20,"3,14",0.21,3,14,"9,34",0.26,9,34,"6,23",0.26,6,23,"3,9",0.33,3,9,0,0,0,0,"4,10","5,9","23,44",6,0,0,0,0,0,0,0,5,13,0,,Rutgers-Newark,RUTGERS-,1161-2614,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,79,42.0,batting,,
2026-27,baseball,New Jersey Athletic Conference (NJAC),njac,Rutgers-Newark,Joseph Berna,Joseph,Berna,,589,Joseph Berna,0,0RUTGERS-,18,17,,,69,13,24,13,7,1,0,5,0,2,3,1,0,0,0,1,0,0,0,3,0,3,0,0.403,33,77,0,.000,.348,.478,84,9,0,10,0,21,4,0,0,93,1.000,25,.840,,5,3,20,17,"7,18",0.39,7,18,"11,40",0.28,11,40,"8,29",0.28,8,29,"3,10",0.30,3,10,0,0,0,0,"9,21","7,8","28,44",24,0,0,0,"1,1",1.00,1,1,6,14,0,,Rutgers-Newark,RUTGERS-,1161-2361,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,78,41.0,batting,,
2026-27,baseball,New Jersey Athletic Conference (NJAC),njac,William Paterson,Dylan Santos,Dylan,Santos,,787,Dylan Santos,0,0WM. PATE,12,12,,,46,8,15,12,5,0,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,2,0,0.404,23,52,0,.000,.326,.500,16,20,0,0,0,0,0,3,0,36,1.000,0,.000,,0,0,12,16,"6,14",0.43,6,14,"11,28",0.39,11,28,"6,19",0.32,6,19,"1,8",0.13,1,8,0,0,0,0,"3,8","2,6","17,30",40,0,0,0,0,0,0,0,7,13,0,,William Paterson,WM. PATE,1164-2719,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,77,40.0,batting,,
2026-27,baseball,New Jersey Athletic Conference (NJAC),njac,TCNJ,Michael Contiliano,Michael,Contiliano,,712,Michael Contiliano,0,0TCNJ,18,18,,,72,13,22,12,1,0,2,9,0,1,5,3,2,2,0,1,0,0,0,1,0,2,0,0.386,29,83,4,.500,.306,.403,36,40,1,0,0,0,0,10,0,77,.987,0,.000,,2,2,24,20,"6,21",0.29,6,21,"13,38",0.34,13,38,"8,21",0.38,8,21,"5,17",0.29,5,17,0,0,0,0,"7,14","3,4","21,42","1,1",1.00,1,1,0,0,0,0,9,14,0,,TCNJ,TCNJ,1163-5911,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,77,39.0,batting,,
2026-27,baseball,New Jersey Athletic Conference (NJAC),njac,Stockton,Jimmy Casey,Jimmy,Casey,,681,Jimmy Casey,0,0STO,12,11,,,45,11,14,11,2,0,2,5,0,2,3,1,2,0,1,0,0,0,0,0,0,0,0,0.404,22,53,2,1.000,.311,.489,36,1,2,0,0,0,0,0,0,39,.949,0,.000,,3,1,14,11,"5,13",0.38,5,13,"8,27",0.30,8,27,"8,20",0.40,8,20,"3,9",0.33,3,9,"1,4",0.25,1,4,"5,10","1,2","18,29",12,0,0,0,0,0,0,0,10,7,0,,Stockton,STO,1153-2782,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,76,38.0,batting,,
2026-27,baseball,New Jersey Athletic Conference (NJAC),njac,Rutgers-Newark,Malik Little,Malik,Little,,589,Malik Little,0,0RUTGERS-,17,17,,,65,13,22,11,3,1,1,6,0,2,18,5,0,1,0,0,0,0,0,0,0,0,0,0.411,30,73,1,.000,.338,.462,12,15,3,0,0,0,0,0,0,30,.900,0,.000,,2,1,14,9,"6,28",0.21,6,28,"14,45",0.31,14,45,"9,33",0.27,9,33,"2,9",0.22,2,9,0,0,0,0,"12,17","2,6","20,45",37,0,0,0,0,0,0,0,7,29,0,,Rutgers-Newark,RUTGERS-,1161-2615,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,75,37.0,batting,,
