season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,stats_stats_field_goals_made,stats_stats_field_goals_attempted,stats_stats_three_points_made,stats_stats_three_points_attempted,stats_stats_free_throws_attempted,stats_stats_free_throws_made,stats_stats_points_scored,stats_stats_blocked_shots,stats_stats_steals,stats_stats_assists,stats_stats_minutes_played,stats_stats_offensive_rebounds,stats_stats_defensive_rebounds,stats_stats_total_rebounds,stats_stats_personal_fouls,stats_stats_technical_fouls,stats_stats_turnovers,stats_stats_disqualifications,stats_stats_deadballs,stats_stats_games_played,stats_stats_field_goals_pct,stats_stats_three_points_pct,stats_stats_free_throws_pct,stats_stats_points_per_game,stats_stats_rebounds_per_game,stats_stats_assists_per_game,stats_stats_steals_per_game,stats_stats_blocked_shots_per_game,code,composite_score,global_rank,rating
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Hoffman,Julia",Julia,Hoffman,G,939,"Hoffman,Julia","HOFFMAN,JULIA",Anderson,AU,0,15,0,10,0,9,13,5,7,3,1,24,0,1,5,54,1,7,8,8,0,9,0,0,15,0.69,0.71,0.33,1.60,0.53,0.33,0.07,0.00,10,179.0,23,93
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Sewak,Sarah",Sarah,Sewak,G,939,"Sewak,Sarah","SEWAK,SARAH",Anderson,AU,0,7,0,11,0,4,33,3,19,0,0,11,0,5,4,89,0,13,13,8,0,9,0,0,7,0.12,0.16,0.00,1.57,1.86,0.57,0.71,0.00,11,178.0,24,92
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Bruce,Maddy",Maddy,Bruce,G,939,"Bruce,Maddy","BRUCE,MADDY",Anderson,AU,0,6,0,12,0,0,1,0,1,2,2,2,2,1,3,30,0,4,4,0,0,9,0,0,6,0.00,0.00,1.00,0.33,0.67,0.50,0.17,0.33,12,177.0,25,92
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Sierota,Sydney",Sydney,Sierota,G,939,"Sierota,Sydney","SIEROTA,SYDNEY",Anderson,AU,0,27,27,13,0,100,293,27,81,127,76,303,10,84,118,926,24,137,161,69,0,102,1,0,27,0.34,0.33,0.60,11.22,5.96,4.37,3.11,0.37,13,176.0,26,92
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Shiets,Katie",Katie,Shiets,G,939,"Shiets,Katie","SHIETS,KATIE",Anderson,AU,0,13,0,14,0,2,7,2,4,6,4,10,1,0,0,27,2,4,6,2,0,3,0,0,13,0.29,0.50,0.67,0.77,0.46,0.00,0.00,0.08,14,175.0,27,92
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Williamson,Paige",Paige,Williamson,G,939,"Williamson,Paige","WILLIAMSON,PAIGE",Anderson,AU,0,27,15,15,0,87,258,67,197,35,33,274,1,8,13,546,15,33,48,9,0,7,0,0,27,0.34,0.34,0.94,10.15,1.78,0.48,0.30,0.04,15,174.0,28,91
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Copper,Preslei",Preslei,Copper,G,939,"Copper,Preslei","COPPER,PRESLEI",Anderson,AU,0,24,0,20,0,12,37,0,2,20,8,32,7,7,2,158,9,28,37,25,0,12,0,0,24,0.32,0.00,0.40,1.33,1.54,0.08,0.29,0.29,20,173.0,29,91
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Davis,Izzy",Izzy,Davis,G,939,"Davis,Izzy","DAVIS,IZZY",Anderson,AU,0,25,14,21,0,126,309,30,91,98,67,349,6,34,96,741,28,83,111,56,0,85,1,0,25,0.41,0.33,0.68,13.96,4.44,3.84,1.36,0.24,21,172.0,30,91
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Hendrickson,Kylie",Kylie,Hendrickson,C,939,"Hendrickson,Kylie","HENDRICKSON,KYLIE",Anderson,AU,0,25,2,24,0,14,31,0,0,17,7,35,3,5,1,215,16,25,41,40,0,16,1,0,25,0.45,0.00,0.41,1.40,1.64,0.04,0.20,0.12,24,171.0,31,91
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Pate,Ashley",Ashley,Pate,G,939,"Pate,Ashley","PATE,ASHLEY",Anderson,AU,0,25,9,30,0,40,111,24,76,11,7,111,4,15,21,411,20,49,69,19,0,15,0,0,25,0.36,0.32,0.64,4.44,2.76,0.84,0.60,0.16,30,170.0,32,90
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Larrison,Bella",Bella,Larrison,G,939,"Larrison,Bella","LARRISON,BELLA",Anderson,AU,0,27,25,32,0,128,323,21,73,88,63,340,17,45,53,868,50,177,227,56,0,60,2,0,27,0.40,0.29,0.72,12.59,8.41,1.96,1.67,0.63,32,169.0,33,90
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Detraz,Victoria",Victoria,Detraz,C,939,"Detraz,Victoria","DETRAZ,VICTORIA",Anderson,AU,0,27,25,34,0,108,180,0,0,86,47,263,45,9,14,722,137,156,293,71,0,37,2,0,27,0.60,0.00,0.55,9.74,10.85,0.52,0.33,1.67,34,168.0,34,90
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Ball,Emma",Emma,Ball,F,939,"Ball,Emma","BALL,EMMA",Anderson,AU,0,6,0,40,0,0,6,0,1,0,0,0,0,0,0,14,1,2,3,2,0,0,0,0,6,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,40,167.0,35,90
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,"Grinter,Makya",Makya,Grinter,G,28749,"Grinter,Makya","GRINTER,MAKYA",Transylvania,Transy,1039-2983,29,20,03,0,108,275,21,85,102,55,292,7,81,67,754,25,71,96,52,1,89,1,0,29,0.39,0.25,0.54,10.07,3.31,2.31,2.79,0.24,03,166.0,36,90
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,"Flinn,Riley",Riley,Flinn,G,28749,"Flinn,Riley","FLINN,RILEY",Transylvania,Transy,1039-2763,25,24,04,0,101,247,57,159,81,63,322,12,53,59,732,35,141,176,36,1,31,1,0,25,0.41,0.36,0.78,12.88,7.04,2.36,2.12,0.48,04,165.0,37,89
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,"Hall,Keaton",Keaton,Hall,G,28749,"Hall,Keaton","HALL,KEATON",Transylvania,Transy,1039-2476,29,29,10,0,58,137,11,40,63,37,164,2,35,63,825,41,104,145,55,0,55,0,0,29,0.42,0.28,0.59,5.66,5.00,2.17,1.21,0.07,10,164.0,38,89
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,"Bruner,Grace",Grace,Bruner,G,28749,"Bruner,Grace","BRUNER,GRACE",Transylvania,Transy,1039-2762,24,0,11,0,22,70,13,41,23,13,70,0,15,14,175,19,32,51,19,0,16,0,0,24,0.31,0.32,0.57,2.92,2.13,0.58,0.63,0.00,11,163.0,39,89
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,"Kemelgor,Sierra",Sierra,Kemelgor,G,28749,"Kemelgor,Sierra","KEMELGOR,SIERRA",Transylvania,Transy,1039-2478,29,29,12,0,158,364,47,158,123,91,454,1,61,81,929,58,84,142,40,0,64,1,0,29,0.43,0.30,0.74,15.66,4.90,2.79,2.10,0.03,12,162.0,40,89
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,"Howell,Morgan",Morgan,Howell,C,28749,"Howell,Morgan","HOWELL,MORGAN",Transylvania,Transy,1039-3122,16,0,14,0,6,15,0,0,5,1,13,6,1,1,62,4,13,17,4,0,4,0,0,16,0.40,0.00,0.20,0.81,1.06,0.06,0.06,0.38,14,161.0,41,88
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,"Glisson,Hannah",Hannah,Glisson,G,28749,"Glisson,Hannah","GLISSON,HANNAH",Transylvania,Transy,1039-3121,22,9,15,0,23,79,20,62,31,24,90,0,45,53,509,41,43,84,18,0,26,0,0,22,0.29,0.32,0.77,4.09,3.82,2.41,2.05,0.00,15,160.0,42,88
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,"Smith,Juliana",Juliana,Smith,G,28749,"Smith,Juliana","SMITH,JULIANA",Transylvania,Transy,1039-3125,17,0,21,0,7,20,1,13,5,3,18,0,4,11,105,6,7,13,1,0,8,0,0,17,0.35,0.08,0.60,1.06,0.76,0.65,0.24,0.00,21,159.0,43,88
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,"Livers,Kadence",Kadence,Livers,G,28749,"Livers,Kadence","LIVERS,KADENCE",Transylvania,Transy,1039-3124,15,0,23,0,2,9,1,7,4,2,7,0,1,4,62,2,3,5,5,0,7,0,0,15,0.22,0.14,0.50,0.47,0.33,0.27,0.07,0.00,23,158.0,44,88
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,"Lombardi,Mackenzie",Mackenzie,Lombardi,G,28749,"Lombardi,Mackenzie","LOMBARDI,MACKENZIE",Transylvania,Transy,1039-2984,26,0,24,0,36,93,27,79,12,8,107,6,16,11,278,23,26,49,24,0,30,0,0,26,0.39,0.34,0.67,4.12,1.88,0.42,0.62,0.23,24,157.0,45,87
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,"Barrett,Raegan",Raegan,Barrett,C,28749,"Barrett,Raegan","BARRETT,RAEGAN",Transylvania,Transy,1039-2761,29,28,30,0,91,227,30,102,28,23,235,22,10,39,732,44,73,117,67,0,56,0,0,29,0.40,0.29,0.82,8.10,4.03,1.34,0.34,0.76,30,156.0,46,87
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,"Mears,Nicole",Nicole,Mears,F,28749,"Mears,Nicole","MEARS,NICOLE",Transylvania,Transy,1039-2981,17,0,32,0,3,13,1,4,2,0,7,3,1,3,90,6,19,25,15,0,7,0,0,17,0.23,0.25,0.00,0.41,1.47,0.18,0.06,0.18,32,155.0,47,87
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,"McKnight,Chloe",Chloe,McKnight,C,28749,"McKnight,Chloe","MCKNIGHT,CHLOE",Transylvania,Transy,1039-2985,27,5,33,0,65,129,1,10,49,39,170,22,5,13,408,40,39,79,30,0,24,0,0,27,0.50,0.10,0.80,6.30,2.93,0.48,0.19,0.81,33,154.0,48,87
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,"Hurdle,Micayla",Micayla,Hurdle,C,28749,"Hurdle,Micayla","HURDLE,MICAYLA",Transylvania,Transy,1039-2477,16,1,41,0,4,17,0,0,8,3,11,2,1,1,92,13,9,22,7,0,5,0,0,16,0.24,0.00,0.38,0.69,1.38,0.06,0.06,0.13,41,153.0,49,86
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,"White,Brooklyn",Brooklyn,White,F,28749,"White,Brooklyn","WHITE,BROOKLYN",Transylvania,Transy,1039-3126,9,0,54,0,6,18,5,10,4,3,20,2,0,2,37,2,5,7,6,0,3,0,0,9,0.33,0.50,0.75,2.22,0.78,0.22,0.00,0.22,54,152.0,50,86
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,"Baker,Kate",Kate,Baker,G,28749,"Baker,Kate","BAKER,KATE",Transylvania,Transy,1039-3120,2,0,02,0,0,1,0,1,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,2,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,02,151.0,51,86
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,"Jones,Danielle",Danielle,Jones,G,28749,"Jones,Danielle","JONES,DANIELLE",Transylvania,Transy,1039-3123,12,0,22,0,7,15,3,6,11,7,24,0,1,5,66,2,10,12,2,0,5,0,0,12,0.47,0.50,0.64,2.00,1.00,0.42,0.08,0.00,22,150.0,52,86
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,"Strader,Nataya",Nataya,Strader,,28749,"Strader,Nataya","STRADER,NATAYA",Transylvania,Transy,0,5,0,31,0,0,2,0,2,2,1,1,0,1,1,16,0,0,0,1,0,1,0,0,5,0.00,0.00,0.50,0.20,0.00,0.20,0.20,0.00,31,149.0,53,85
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,"Rowe,Brandon",Brandon,Rowe,G,28749,"Rowe,Brandon","ROWE,BRANDON",Transylvania,Transy,0,0,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,00,148.0,54,85
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,"Marshall,Drew",Drew,Marshall,G,28749,"Marshall,Drew","MARSHALL,DREW",Transylvania,Transy,0,1,1,01,0,5,11,2,5,3,3,15,0,2,2,26,3,2,5,3,0,3,0,0,1,0.45,0.40,1.00,15.00,5.00,2.00,2.00,0.00,01,147.0,55,85
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,"Capps,Dakota",Dakota,Capps,,28749,"Capps,Dakota","CAPPS,DAKOTA",Transylvania,Transy,0,1,0,03,0,2,4,0,1,1,0,4,0,1,4,20,0,3,3,3,0,2,0,0,1,0.50,0.00,0.00,4.00,3.00,4.00,1.00,0.00,03,146.0,56,85
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,"Walbert,J.C.",J.C.,Walbert,,28749,"Walbert,J.C.","WALBERT,J.C.",Transylvania,Transy,0,1,0,04,0,3,6,3,5,0,0,9,0,0,1,16,0,1,1,0,0,1,0,0,1,0.50,0.60,0.00,9.00,1.00,1.00,0.00,0.00,04,145.0,57,85
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,"Smith,Jaxon",Jaxon,Smith,,28749,"Smith,Jaxon","SMITH,JAXON",Transylvania,Transy,0,1,1,05,0,1,3,0,2,2,1,3,0,0,7,24,0,2,2,2,0,1,0,0,1,0.33,0.00,0.50,3.00,2.00,7.00,0.00,0.00,05,144.0,58,84
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,"Idlett,Luke",Luke,Idlett,,28749,"Idlett,Luke","IDLETT,LUKE",Transylvania,Transy,921-1389,1,1,10,0,6,10,6,10,2,2,20,0,4,0,30,1,3,4,1,0,0,0,0,1,0.60,0.60,1.00,20.00,4.00,0.00,4.00,0.00,10,143.0,59,84
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,"Bibb,Justin",Justin,Bibb,,28749,"Bibb,Justin","BIBB,JUSTIN",Transylvania,Transy,921-1390,1,0,11,0,1,2,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0.50,1.00,0.00,3.00,0.00,0.00,0.00,0.00,11,142.0,60,84
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,"Reesor,Ian",Ian,Reesor,,28749,"Reesor,Ian","REESOR,IAN",Transylvania,Transy,921-1556,1,1,12,0,2,9,2,5,8,3,9,0,0,5,22,4,3,7,1,0,2,0,0,1,0.22,0.40,0.38,9.00,7.00,5.00,0.00,0.00,12,141.0,61,84
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,"Davis,Trey",Trey,Davis,,28749,"Davis,Trey","DAVIS,TREY",Transylvania,Transy,921-1129,1,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,140.0,62,83
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,"Stone,Sam",Sam,Stone,F,28749,"Stone,Sam","STONE,SAM",Transylvania,Transy,0,1,0,15,0,0,1,0,0,2,1,1,0,1,0,6,0,1,1,1,0,0,0,0,1,0.00,0.00,0.50,1.00,1.00,0.00,1.00,0.00,15,139.0,63,83
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,"Fithian,Jake",Jake,Fithian,,28749,"Fithian,Jake","FITHIAN,JAKE",Transylvania,Transy,0,1,0,20,0,1,1,1,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,1,1.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,20,138.0,64,83
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,"Tharp,Logan",Logan,Tharp,,28749,"Tharp,Logan","THARP,LOGAN",Transylvania,Transy,921-1516,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21,137.0,65,83
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,"Wilburn,Colby",Colby,Wilburn,,28749,"Wilburn,Colby","WILBURN,COLBY",Transylvania,Transy,921-1132,1,0,22,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,22,136.0,66,82
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,"Barr,Hunter",Hunter,Barr,F,28749,"Barr,Hunter","BARR,HUNTER",Transylvania,Transy,921-1256,1,1,23,0,5,8,0,1,11,8,18,3,1,0,31,3,7,10,1,0,2,0,0,1,0.63,0.00,0.73,18.00,10.00,0.00,1.00,3.00,23,135.0,67,82
2025-26,wbball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,"Osborne,Nick",Nick,Osborne,,28749,"Osborne,Nick","OSBORNE,NICK",Transylvania,Transy,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,134.0,68,82
