season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,goalie_stats,shot_stats,goal_stats,caution_stats,misc_stats,composite_score,global_rank,rating
2026-27,msoc,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Emerson,"Minster, Ethan",Ethan,Minster,,214,"Minster, Ethan","MINSTER,ETHAN",Emerson,EMR,1013-1431,3,2,2,0,2,0,0,2,2,1,1,0,0,0,.67,.67,.33,.000,.333,2,0,0,0,0,0,0,.000,3,0,0,0,1.00,.00,.00,.00,0,,139:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.917364958836105,29,92
2026-27,msoc,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,Nikolas Previte,Nikolas,Previte,,808,Nikolas Previte,"PREVITE,NIKOLAS",WPI,WPI,1146-3675,3,3,4,0,4,0,0,2,4,1,1,0,0,0,1.33,.67,.33,.000,.333,2,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,163:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.917364958836105,30,92
2026-27,msoc,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Emerson,"Nunez, Angel",Angel,Nunez,,214,"Nunez, Angel","NUNEZ,ANGEL",Emerson,EMR,1013-1617,3,3,19,0,19,0,0,1,1,1,1,0,0,0,.33,.33,.33,.000,.333,1,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,252:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.432133189311147,31,92
2026-27,msoc,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Clark,Ewan McIntosh,Ewan,McIntosh,,145,Ewan McIntosh,"MCINTOSH,EWAN",Clark,CLARK UN,1134-2338,3,0,21,0,21,0,0,0,1,1,1,0,0,0,.33,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,5,0,0,0,1.67,.00,.00,.00,0,,69:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.9469014197861894,32,92
2026-27,msoc,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,Kam Brown,Kam,Brown,,673,Kam Brown,"BROWN,KAM",Springfield,SC,1140-5078,2,0,16,0,16,0,0,0,0,1,1,0,0,0,.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,86:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.9469014197861894,33,92
2026-27,msoc,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Lincoln Freeman,Lincoln,Freeman,,623,Lincoln Freeman,"FREEMAN,LINCOLN",Salve Regina,SRU,989-4147,2,2,17,0,17,0,0,0,0,1,1,0,0,0,.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,159:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.9469014197861894,34,92
2026-27,msoc,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,Luke McPhillips,Luke,McPhillips,,673,Luke McPhillips,"MCPHILLIPS,LUKE",Springfield,SC,1140-5084,2,0,2,0,2,0,0,0,1,1,1,0,0,0,.50,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,80:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.9469014197861894,35,91
2026-27,msoc,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Coast Guard,"Trager, Kai",Kai,Trager,,722,"Trager, Kai","TRAGER,KAI",Coast Guard,USCGA,1135-2796,3,3,4,0,4,0,0,0,0,1,1,0,0,0,.00,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,242:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.9469014197861894,36,91
2026-27,msoc,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Wheaton,"Butler, Patrick",Patrick,Butler,,779,"Butler, Patrick","BUTLER,PATRICK",Wheaton,WHEAT,1144-2511,1,1,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,10,1,0,0,1,1.000,0.00,4,0,90:00,1,1,.00,1.000,1.000,4.00,,,,,,1.4861627439549814,37,91
2026-27,msoc,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Emerson,"Roberts, Asa",Asa,Roberts,,214,"Roberts, Asa","ROBERTS,ASA",Emerson,EMR,1013-1505,1,1,99,0,99,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,45:00,0,.00,.00,2,0,0,1,0,1.000,0.00,1,0,45:00,1,1,.00,1.000,.000,1.00,,,,,,1.4861627439549814,38,91
2026-27,msoc,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Emerson,"Santiago, Daniel",Daniel,Santiago,,214,"Santiago, Daniel","SANTIAGO,DANIEL",Emerson,EMR,1013-1620,3,1,26,0,26,0,0,5,6,0,0,0,0,0,2.00,1.67,.00,.000,.000,5,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,118:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,1.2357238675411324,39,91
2026-27,msoc,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,"Charles, Titus",Titus,Charles,,45,"Charles, Titus","CHARLES,TITUS",Babson,BAB,1133-2813,3,1,11,0,11,0,0,3,4,0,0,0,0,0,1.33,1.00,.00,.000,.000,3,0,0,0,0,0,0,.000,4,0,0,0,1.33,.00,.00,.00,0,,121:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,0.26526032849121717,40,91
2026-27,msoc,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Angelo Cervera,Angelo,Cervera,,623,Angelo Cervera,"CERVERA,ANGELO",Salve Regina,SRU,989-4424,0,0,35,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,41,90
2026-27,msoc,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Brennan Silva,Brennan,Silva,,623,Brennan Silva,"SILVA,BRENNAN",Salve Regina,SRU,989-4434,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,42,90
2026-27,msoc,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Enzo Rosi,Enzo,Rosi,,623,Enzo Rosi,"ROSI,ENZO",Salve Regina,SRU,989-4151,0,0,11,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,43,90
2026-27,msoc,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Ethan Bigglestone,Ethan,Bigglestone,,623,Ethan Bigglestone,"BIGGLESTONE,ETHAN",Salve Regina,SRU,989-4898,0,0,15,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,44,90
2026-27,msoc,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Jonathan Santimore,Jonathan,Santimore,,623,Jonathan Santimore,"SANTIMORE,JONATHAN",Salve Regina,SRU,989-4433,0,0,31,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,45,90
2026-27,msoc,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Max Melnik,Max,Melnik,,623,Max Melnik,"MELNIK,MAX",Salve Regina,SRU,989-4902,0,0,33,0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,46,90
2026-27,msoc,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Nick Giorgi,Nick,Giorgi,,623,Nick Giorgi,"GIORGI,NICK",Salve Regina,SRU,989-4148,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,47,89
2026-27,msoc,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Nikos Zoganas,Nikos,Zoganas,,623,Nikos Zoganas,"ZOGANAS,NIKOS",Salve Regina,SRU,989-4904,0,0,99,0,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,48,89
2026-27,msoc,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Ryan Davis,Ryan,Davis,,623,Ryan Davis,"DAVIS,RYAN",Salve Regina,SRU,989-4426,0,0,12,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,49,89
2026-27,msoc,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Tom Duval,Tom,Duval,,623,Tom Duval,"DUVAL,TOM",Salve Regina,SRU,989-4900,0,0,19,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,50,89
2026-27,msoc,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Tommy Mioline,Tommy,Mioline,,623,Tommy Mioline,"MIOLINE,TOMMY",Salve Regina,SRU,989-4903,0,0,4,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,51,89
2026-27,msoc,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Tucker Curtis,Tucker,Curtis,,623,Tucker Curtis,"CURTIS,TUCKER",Salve Regina,SRU,989-4899,0,0,14,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,52,89
2026-27,msoc,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Zach Brown,Zach,Brown,,623,Zach Brown,"BROWN,ZACH",Salve Regina,SRU,989-4143,0,0,6,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,53,88
2026-27,msoc,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Wheaton,"Dickinson, Colin",Colin,Dickinson,,779,"Dickinson, Colin","DICKINSON,COLIN",Wheaton,WHEAT,1144-2619,1,1,33,0,33,0,0,2,4,0,0,0,0,0,4.00,2.00,.00,.000,.000,2,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,65:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,-0.21997144103374044,54,88
2026-27,msoc,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,Paolo Mangiafico,Paolo,Mangiafico,,398,Paolo Mangiafico,"MANGIAFICO,PAOLO",MIT,MIT,1136-4234,1,1,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,5,0,0,1,0,.800,1.00,4,1,90:00,1,1,1.00,0.800,.000,4.00,,,,,,-0.5210266481507512,55,88
