conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,z_per_set_stats_points,z_per_set_stats_kills,z_per_set_stats_assists,z_per_set_stats_blocks,z_per_set_stats_aces,z_per_set_stats_digs,z_attack_stats_errors,z_serve_stats_errors,composite_score,rank,rating
njac,New Jersey Athletic Conference (NJAC),2025-26,wvball,NJCU,"Fitzpatrick, Kai",0,,1,97,50,0.212,1191.0,234.0,486.0,24.0,7.0,141.0,0.0,43.0,54.0,324.0,0.0,0.0,554.0,55.0,305.0,23.0,3.0,18.0,5.0,543.0,2.0,5.01,0.25,3.14,0.24,0.44,5.6,3.825384708639708,3.936303407002618,-0.3105924007898723,0.1331985781633021,1.2230915954304873,1.8942091307567177,4.033086209790198,2.172400463616499,6.793602915391215,1,99
njac,New Jersey Athletic Conference (NJAC),2025-26,wvball,Kean,"Morrison, Cayley Elena",0,,24,117,43,0.396,793.0,105.0,419.0,5.0,4.0,29.0,0.0,2.0,9.0,17.0,0.0,0.0,8.0,0.0,38.0,125.0,17.0,79.0,46.0,506.5,2.0,3.58,0.04,0.32,1.07,0.02,4.33,2.7207505121008717,2.5724696494662482,-0.40876048368221474,3.413630613005937,-0.8870594953255521,-0.7588810495471827,1.3998746647406095,-0.3484803873701018,5.450614293239382,2,94
njac,New Jersey Athletic Conference (NJAC),2025-26,wvball,Ramapo,"Akar, Asya",0,,17,96,55,0.215,893.0,150.0,342.0,13.0,5.0,102.0,0.0,59.0,65.0,371.0,0.0,0.0,506.0,71.0,234.0,19.0,3.0,11.0,8.0,414.5,0.0,3.56,0.14,2.44,0.2,0.61,4.32,2.712052605041511,2.5533950514587467,-0.36201377754300407,-0.02489453194959587,2.0772003702603126,1.2356406462841183,2.3184368316183726,2.788615782746557,4.922354478784732,3,92
njac,New Jersey Athletic Conference (NJAC),2025-26,wvball,Stockton,Kate Louer,0,,9,103,56,0.285,912.0,126.0,386.0,28.0,5.0,139.0,0.0,26.0,12.0,306.0,0.0,0.0,476.0,22.0,200.0,37.0,2.0,32.0,5.0,433.0,0.0,3.75,0.27,1.94,0.36,0.25,4.2,2.6076777203291797,2.7346037325300125,-0.3012430595620302,0.6074779085019962,0.2684994353265648,0.7652345859465474,1.8285370092835658,-0.18042166397099504,4.8693970100246196,4,91
njac,New Jersey Athletic Conference (NJAC),2025-26,wvball,NJCU,"Pugay, Diane",0,,14,97,44,0.159,930.0,181.0,329.0,16.0,3.0,118.0,0.0,42.0,61.0,303.0,0.0,0.0,330.0,28.0,245.0,38.0,6.0,37.0,1.0,390.5,1.0,3.39,0.16,2.53,0.39,0.43,4.03,2.4598133003200444,2.3912609683949824,-0.3526644363151619,0.7260477410866699,1.1728499027934387,1.320313737144881,2.9512241021341654,2.5645374848810816,4.476767110278923,5,89
njac,New Jersey Athletic Conference (NJAC),2025-26,wvball,Kean,"Torok, Ashley",0,,9,121,45,0.213,1106.0,220.0,456.0,24.0,5.0,103.0,0.0,52.0,89.0,381.0,0.0,0.0,626.0,82.0,254.0,32.0,4.0,30.0,2.0,525.0,1.0,3.77,0.2,2.1,0.26,0.43,4.34,2.7294484191602324,2.753678330537514,-0.3339657538594777,0.21224513321975122,1.1728499027934387,0.9157645252545702,3.7473113134282268,4.133085569939412,4.373444470635863,6,88
njac,New Jersey Athletic Conference (NJAC),2025-26,wvball,Stockton,Nicole Palmer,0,,7,80,38,0.232,585.0,111.0,247.0,50.0,3.0,140.0,0.0,27.0,22.0,178.0,0.0,0.0,303.0,20.0,137.0,35.0,5.0,31.0,4.0,293.5,0.0,3.09,0.63,1.71,0.44,0.34,3.67,2.1466886461830508,2.1051419982824573,-0.13295491746087185,0.9236641287277925,0.7206746690600019,0.5488477981912646,1.5223496203243112,0.379774080692694,4.295895843734075,7,87
njac,New Jersey Athletic Conference (NJAC),2025-26,wvball,Montclair State,"Muuss, Camryn",0,,16,111,51,0.194,1064.0,168.0,374.0,27.0,7.0,108.0,0.0,33.0,37.0,282.0,0.0,0.0,500.0,40.0,247.0,39.0,1.0,37.0,2.0,427.5,1.0,3.37,0.24,2.23,0.35,0.3,3.85,2.303250973251547,2.372186370387481,-0.3152670714037934,0.5679546309737717,0.5197078985118074,1.0380701009423385,2.685861698369478,1.2200676976882276,4.104038717403731,8,86
njac,New Jersey Athletic Conference (NJAC),2025-26,wvball,Montclair State,"Bautista, Bryn",0,,4,111,53,0.205,921.0,134.0,323.0,28.0,2.0,185.0,0.0,47.0,14.0,472.0,0.0,0.0,464.0,31.0,337.0,19.0,1.0,18.0,1.0,380.0,0.0,2.91,0.25,3.04,0.17,0.42,3.42,1.9292409696990278,1.9334706162149424,-0.3105924007898723,-0.14346436453426942,1.1226082101563901,1.8001279186892036,1.9918369500618347,-0.06838251503825724,3.7254759651562406,9,86
njac,New Jersey Athletic Conference (NJAC),2025-26,wvball,Rowan,"Smart, Jessica",0,,11,94,38,0.29,756.0,120.0,339.0,1.0,3.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,53.0,25.0,4.0,19.0,6.0,354.5,2.0,3.61,0.01,0.56,0.27,0.0,3.77,2.23366771677666,2.601081546477501,-0.4227844955239779,0.25176841074797573,-0.9875428805996491,-0.5330861405851487,1.7060620536998639,-0.852656557567422,3.4025110196488852,10,85
njac,New Jersey Athletic Conference (NJAC),2025-26,wvball,Montclair State,"Cornelius, Lucy",0,,3,110,53,0.246,224.0,12.0,67.0,1025.0,17.0,2779.0,0.0,54.0,34.0,427.0,0.0,0.0,8.0,1.0,260.0,38.0,13.0,34.0,4.0,142.0,6.0,0.61,9.32,2.36,0.35,0.49,1.29,0.0765867660551519,-0.26010815464775006,3.9293338460365344,0.5679546309737717,1.47430005861573,1.160375676630107,-0.49848714680676787,1.052008974289121,3.3843883399820185,11,84
njac,New Jersey Athletic Conference (NJAC),2025-26,wvball,Rowan,"Kaul, Jena",0,,15,84,40,0.183,690.0,103.0,229.0,5.0,5.0,49.0,0.0,39.0,42.0,227.0,0.0,0.0,119.0,16.0,107.0,24.0,5.0,20.0,4.0,282.0,0.0,2.73,0.06,1.27,0.29,0.46,3.36,1.877053527342862,1.7617992341474271,-0.3994111424543726,0.33081496580442465,1.3235749807045845,0.1348904650942022,1.3590496795460423,1.5001655700200722,3.3535798277345616,12,83
njac,New Jersey Athletic Conference (NJAC),2025-26,wvball,William Paterson,"Elliott, Riley",0,,12,103,44,0.162,856.0,160.0,299.0,8.0,3.0,60.0,0.0,53.0,33.0,352.0,0.0,0.0,194.0,19.0,142.0,18.0,5.0,16.0,2.0,362.0,1.0,2.9,0.08,1.38,0.17,0.51,3.51,2.007522133233276,1.9239333172111914,-0.3900618012265305,-0.14346436453426942,1.5747834438898272,0.2383797983684677,2.522561757591209,0.995989399822752,3.326296559646708,13,82
njac,New Jersey Athletic Conference (NJAC),2025-26,wvball,Ramapo,"Bishop, Katie",0,,10,92,51,0.241,187.0,18.0,63.0,790.0,25.0,2330.0,0.0,58.0,27.0,428.0,0.0,0.0,5.0,0.0,194.0,17.0,4.0,14.0,3.0,131.0,2.0,0.68,8.59,2.11,0.18,0.63,1.42,0.18965955782684377,-0.19334706162149415,3.5880828912202967,-0.10394108700604497,2.1776837555344097,0.9251726464613214,-0.37601219122306606,0.6598719530245386,3.2474430065300575,14,82
