conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,z_hitting_stats_hits,z_hitting_stats_runs,z_hitting_stats_runs_batted_in,z_hitting_stats_home_runs,z_hitting_stats_stolen_bases,z_hitting_stats_strikeouts,composite_score,rank,rating
aec,Atlantic East Conference (AEC),2025-26,softball,Marymount (VA),Kaylynn Johnson,,,,44,44,135.0,44.0,61.0,42.0,15.0,2.0,8.0,22.0,1.0,4.0,4.0,0.0,10.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,104.0,164.0,12.0,0.833,0.452,0.77,45.0,91.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,145.0,0.938,0.0,0.0,7.0,9.0,22.0,44.0,"21,53",0.4,21.0,53.0,"38,80",0.48,38.0,80.0,"23,57",0.4,23.0,57.0,"1,4",0.25,1.0,4.0,0.0,0.0,0.0,0.0,"15,23","9,15","56,87",35,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,29.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5707029821351512,3.2352474542582366,3.2049676658950497,6.321949008515127,1.2573111821565819,-0.6110240848775934,9.684263848104496,1,99
aec,Atlantic East Conference (AEC),2025-26,softball,Immaculata,Jess Oldham,,,,41,40,134.0,26.0,63.0,51.0,17.0,2.0,7.0,7.0,0.0,1.0,10.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.493,105.0,144.0,3.0,0.667,0.47,0.784,60.0,79.0,17.0,0.0,0.0,0.0,0.0,4.0,0.0,156.0,0.891,0.0,0.0,7.0,7.0,27.0,27.0,"15,39",0.38,15.0,39.0,"37,79",0.47,37.0,79.0,"26,55",0.47,26.0,55.0,"3,9",0.33,3.0,9.0,0.0,0.0,0.0,0.0,"11,22","21,27","55,85",258,0.0,0.0,0.0,0,0.0,0.0,0.0,8.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.687649767922937,1.5284022745536512,4.070938732826299,5.489117402602955,-0.10194414990458774,0.23797780147864162,8.430717386825965,2,93
aec,Atlantic East Conference (AEC),2025-26,softball,Marywood,Tori Para,,,,38,38,127.0,34.0,61.0,42.0,23.0,2.0,2.0,7.0,0.0,4.0,5.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.511,94.0,141.0,3.0,1.0,0.48,0.74,43.0,79.0,6.0,0.0,0.0,13.0,1.0,6.0,0.0,128.0,0.953,14.0,0.929,5.0,11.0,26.0,34.0,"21,39",0.54,21.0,39.0,"42,91",0.46,42.0,91.0,"27,62",0.44,27.0,62.0,"6,12",0.5,6.0,12.0,0.0,0.0,0.0,0.0,"10,17","10,14","65,97",169,0.0,0.0,0.0,3,0.0,0.0,0.0,16.0,22.0,0.0,39.0,1.0,2.0,1,5.0,0.0,0.0,0.0,0.0,0.0,22.1,29.0,24.0,14.0,13.0,3.0,1.0,0.0,7.52,106.0,123.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.368,18.0,33.0,0.0,"1,1",0,"0,1",0.0,0,2.5707029821351512,2.2870001322001334,3.2049676658950497,1.3249593730420925,0.06796276660305847,-0.4695237704848876,5.421967586905533,3,91
aec,Atlantic East Conference (AEC),2025-26,softball,Marymount (VA),Kaylee Atkins,,,,46,45,136.0,22.0,44.0,33.0,8.0,3.0,4.0,9.0,0.0,1.0,10.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.37,70.0,146.0,2.0,1.0,0.324,0.515,3.0,14.0,0.0,0.0,0.0,31.0,6.0,1.0,0.0,17.0,1.0,37.0,0.838,6.0,5.0,38.0,38.0,"13,40",0.33,13.0,40.0,"32,88",0.36,32.0,88.0,"23,63",0.37,23.0,63.0,"0,2",0.0,0.0,2.0,0.0,0.0,0.0,0.0,"8,32","6,14","55,93",335,0.0,0.0,0.0,18,0.0,0.0,0.0,12.0,28.0,0.0,127.0,1.0,8.0,5,8.0,0.0,2.0,0.0,0.0,0.0,81.1,103.0,94.0,88.0,26.0,28.0,1.0,4.0,8.09,346.0,454.0,19.0,5.0,0.0,10.0,5.0,0.0,0.0,6.0,0.367,97.0,104.0,0.0,"1,1","1,4","0,1",0.0,"0,1",1.5766553029389698,1.1491033457304103,2.3389965989637993,2.990622584866437,-0.10194414990458774,0.23797780147864162,4.824289483573226,4,89
aec,Atlantic East Conference (AEC),2025-26,softball,Marywood,Riley Marshall,,,,38,34,108.0,30.0,42.0,25.0,4.0,4.0,3.0,8.0,0.0,2.0,10.0,3.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437,63.0,121.0,10.0,1.0,0.389,0.583,59.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.954,0.0,0.0,5.0,8.0,19.0,33.0,"14,40",0.35,14.0,40.0,"23,67",0.34,23.0,67.0,"18,52",0.35,18.0,52.0,"4,10",0.4,4.0,10.0,0.0,0.0,0.0,0.0,"12,24","3,13","40,74",46,0.0,0.0,0.0,99,0.0,0.0,0.0,5.0,34.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4597085171511839,1.9077012033768923,1.5692445394693553,2.157790978954265,1.2573111821565819,0.23797780147864162,4.420503794942312,5,88
aec,Atlantic East Conference (AEC),2025-26,softball,Immaculata,Bryele Anthony,,,,42,41,142.0,37.0,48.0,16.0,4.0,2.0,0.0,14.0,0.0,1.0,10.0,6.0,39.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.399,56.0,158.0,43.0,0.907,0.338,0.394,85.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.99,0.0,0.0,9.0,7.0,52.0,25.0,"6,27",0.22,6.0,27.0,"22,60",0.37,22.0,60.0,"12,40",0.3,12.0,40.0,"3,8",0.38,3.0,8.0,0.0,0.0,0.0,0.0,"31,67","10,16","38,65",309,0.0,0.0,0.0,1,0.0,0.0,0.0,13.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.810548874514542,2.5714743288175645,0.7032734725381057,-0.3407038387822524,6.1846117608783215,0.23797780147864162,4.106178420578805,6,87
aec,Atlantic East Conference (AEC),2025-26,softball,Marymount (VA),Samantha Cinotti,,,,44,44,144.0,36.0,48.0,24.0,4.0,2.0,1.0,6.0,0.0,3.0,11.0,3.0,14.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.368,59.0,165.0,14.0,1.0,0.333,0.41,66.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.96,0.0,0.0,1.0,8.0,45.0,49.0,"17,46",0.37,17.0,46.0,"28,71",0.39,28.0,71.0,"18,45",0.4,18.0,45.0,"1,4",0.25,1.0,4.0,0.0,0.0,0.0,0.0,"5,21","11,14","50,84",95,0.0,0.0,0.0,0,0.0,0.0,0.0,21.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.810548874514542,2.476649596611754,1.4730255320325498,0.49212776712992,1.9369388481871668,0.37947811587134744,3.810479950845781,7,85
aec,Atlantic East Conference (AEC),2025-26,softball,Neumann,Emily Ammon,,,,41,40,124.0,25.0,39.0,14.0,3.0,4.0,0.0,16.0,0.0,3.0,9.0,5.0,33.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,50.0,145.0,35.0,0.943,0.315,0.403,155.0,16.0,3.0,9.0,0.0,51.0,6.0,0.0,0.0,174.0,0.983,57.0,0.895,7.0,5.0,34.0,37.0,"8,31",0.26,8.0,31.0,"15,47",0.32,15.0,47.0,"9,31",0.29,9.0,31.0,"1,5",0.2,1.0,5.0,0.0,0.0,0.0,0.0,"22,57","6,9","30,53",37,0.0,0.0,0.0,22,0.0,0.0,0.0,6.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2842883384695047,1.433577542347841,0.5108354576644947,-0.3407038387822524,5.165170261832444,0.09647748708593577,2.9422681886045057,8,84
aec,Atlantic East Conference (AEC),2025-26,softball,Marymount (VA),Kammie Brown,,,,45,45,152.0,38.0,47.0,17.0,8.0,1.0,1.0,16.0,0.0,3.0,17.0,3.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384,60.0,174.0,5.0,0.8,0.309,0.395,64.0,67.0,14.0,0.0,0.0,0.0,0.0,4.0,0.0,145.0,0.903,0.0,0.0,6.0,6.0,34.0,50.0,"13,36",0.36,13.0,36.0,"21,60",0.35,21.0,60.0,"14,44",0.32,14.0,44.0,"0,3",0.0,0.0,3.0,0.0,0.0,0.0,0.0,"31,63","7,12","36,65",109,0.0,0.0,0.0,0,0.0,0.0,0.0,6.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.752075481620649,2.6662990610233748,0.7994924799749112,0.49212776712992,0.23786968311070467,1.2284800022275826,2.767614742845325,9,83
aec,Atlantic East Conference (AEC),2025-26,softball,Immaculata,Carlee Karcher,,,,39,36,118.0,16.0,41.0,17.0,9.0,2.0,3.0,7.0,0.0,2.0,16.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.388,63.0,129.0,1.0,1.0,0.347,0.534,35.0,60.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,103.0,0.922,0.0,0.0,3.0,9.0,34.0,24.0,"11,39",0.28,11.0,39.0,"17,77",0.22,17.0,77.0,"10,52",0.19,10.0,52.0,"2,4",0.5,2.0,4.0,0.0,0.0,0.0,0.0,"13,20","9,18","40,83",65,0.0,0.0,0.0,121,0.0,0.0,0.0,17.0,37.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.401235124257291,0.5801549524955485,0.7994924799749112,2.157790978954265,-0.27185106641223394,1.0869796878348768,2.7640009713148808,10,82
