season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,avg_points_game,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,goal_stats,penalty_stats,misc_stats,shot_stats,composite_score,global_rank,rating
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,MSOE,Isaac Johnston,Isaac,Johnston,,20220,Isaac Johnston,"JOHNSTON,ISAAC",JOHNSTONISAACMSOE,19,19,,,MSOE,MSOE,1257-2435,0,0,0,0,1,1,24,0,2,3,0,0,0,0,0,0,1,1,2,0,0,1,0,43,0,42,10,1108:00,148,1,1.000,,80,126,0,74,37,37,.635,3.89,,,,,,,,,,,,,,,,,,,15.85509254157155,1,99
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Concordia Wisconsin,Jackson Knutson,Jackson,Knutson,,1036,Jackson Knutson,"KNUTSON,JACKSON",KNUTSONJACKSONCUW,21,17,,,Concordia Wisconsin,CUW,1959-5560,0,0,0,0,0,4,15,0,3,6,0,0,0,0,0,0,0,0,1,0,0,0,1,52,0,36,10,990:00,55,1,1.000,,97,174,0,72,24,48,.557,3.43,,,,,,,,,,,,,,,,,,,15.218699697373543,2,99
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Concordia Wisconsin,Bryce Petersen,Bryce,Petersen,,1036,Bryce Petersen,"PETERSEN,BRYCE",PETERSENBRYCECUW,21,20,,,Concordia Wisconsin,CUW,1959-3297,0,0,0,0,0,3,5,0,13,3,0,0,0,0,0,0,0,1,1,0,0,0,0,17,0,22,5,1181:00,17,0,1.000,,126,174,0,79,14,65,.724,3.76,,,,,,,,,,,,,,,,,,,14.341743454377026,3,99
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Concordia Wisconsin,Brayden Wilson,Brayden,Wilson,,1036,Brayden Wilson,"WILSON,BRAYDEN",WILSONBRAYDENCUW,21,5,,,Concordia Wisconsin,CUW,1959-5948,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,0,34,6,300:00,0,0,1.000,,50,77,0,68,45,23,.649,3.24,,,,,,,,,,,,,,,,,,,13.948625902856362,4,98
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Chris Bucci,Chris,Bucci,,42,Chris Bucci,"BUCCI,CHRIS",BUCCICHRISAURORA,17,14,,,Aurora,AURORA,0,0,0,0,0,0,1,21,0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,35,0,18,8,835:00,57,0,1.000,,81,126,0,68,28,40,.643,4.00,,,,,,,,,,,,,,,,,,,13.774950927665737,5,98
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,MSOE,Dawson Smith,Dawson,Smith,,20220,Dawson Smith,"SMITH,DAWSON",SMITHDAWSONMSOE,19,19,,,MSOE,MSOE,1257-1659,0,0,0,0,0,3,11,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,34,7,1108:00,148,0,1.000,,60,89,0,68,30,38,.674,3.58,,,,,,,,,,,,,,,,,,,13.53792399761864,6,98
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Edgewood,Zach Thomas,Zach,Thomas,,1066,Zach Thomas,"THOMAS,ZACH",THOMASZACHEDGEWOOD,16,16,,,Edgewood,EDGEWOOD,0,0,0,0,0,0,2,25,0,4,1,0,0,0,0,0,0,0,2,3,0,0,0,0,55,0,39,11,922:00,147,0,1.000,,90,155,0,61,18,43,.581,3.81,,,,,,,,,,,,,,,,,,,13.00749153495986,7,97
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Concordia Wisconsin,Kaleb Weikel,Kaleb,Weikel,,1036,Kaleb Weikel,"WEIKEL,KALEB",WEIKELKALEBCUW,21,20,,,Concordia Wisconsin,CUW,1959-5947,0,0,0,0,0,1,13,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,38,0,22,10,1170:00,55,1,1.000,,61,89,0,61,26,35,.685,2.90,,,,,,,,,,,,,,,,,,,12.631191679240732,8,97
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Dubuque,Cambell Smith,Cambell,Smith,,192,Cambell Smith,"SMITH,CAMBELL",SMITHCAMBELLDUBUQUE,16,15,,,Dubuque,DUBUQUE,0,0,0,0,0,1,2,15,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,29,0,27,12,884:00,152,0,1.000,,77,139,0,58,13,45,.554,3.63,,,,,,,,,,,,,,,,,,,11.346425130898705,9,97
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Griffin Joas,Griffin,Joas,,42,Griffin Joas,"JOAS,GRIFFIN",JOASGRIFFINAURORA,17,17,,,Aurora,AURORA,0,0,0,0,0,0,2,11,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,24,0,18,4,1009:00,110,0,1.000,,51,68,0,57,32,25,.750,3.35,,,,,,,,,,,,,,,,,,,10.966677384223823,10,96
