conference_code,conference,season,team,player_name,first_name,last_name,class_year,position,games_played,mp_total,mpg,pts_total,points_per_game,reb_total,rebounds_per_game,ast_total,assists_per_game,stl_total,steals_per_game,blk_total,blocked_shots_per_game,tov_total,turnovers_per_game,fgm,fga,field_goals_pct,tpm,tpa,tp_pct,ftm,fta,ft_pct,z_points_per_game,z_rebounds_per_game,z_assists_per_game,z_turnovers_per_game,z_field_goals_pct,z_steals_per_game,z_blocked_shots_per_game,composite_score,rank,rating
cne,Conference of New England,2025-26,Curry College,"Okeke,Favour",Favour,Okeke,0,G,7,179.0,25.571428571428573,58.0,8.29,23.0,3.29,4.0,0.57,5.0,0.71,2.0,0.29,9.0,1.2857142857142858,19.0,46.0,0.41,12.0,29.0,0.41,8.0,12.0,0.67,0.6616814216831991,0.4166037001785935,-0.3021115681004166,0.42526270440070174,0.1893960028994657,0.5002671778418586,0.24304236013301164,1.287967579191985,61,67
cne,Conference of New England,2025-26,Western New England University,"Palazzesi,Cody",Cody,Palazzesi,0,G,3,76.0,25.333333333333332,34.0,11.33,15.0,5.0,3.0,1.0,3.0,1.0,2.0,0.67,5.0,1.6666666666666667,14.0,36.0,0.39,2.0,10.0,0.2,4.0,5.0,0.8,1.2569801826681017,1.1372160782285785,0.10816754445874299,0.906188644018439,0.09373660041978633,1.0729793149823796,1.2938635878779143,1.261669802735294,62,66
cne,Conference of New England,2025-26,Endicott College,"Hill,Jeff",Jeff,Hill,0,G,26,568.0,21.846153846153847,175.0,6.73,35.0,1.35,45.0,1.73,20.0,0.77,3.0,0.12,23.0,0.8846153846153846,64.0,193.0,0.33,18.0,58.0,0.31,29.0,43.0,0.67,0.35619916275673613,-0.40093314977285155,0.8046878983382464,-0.08109681856220456,-0.19324160701925236,0.618759344146794,-0.2270618733318131,1.2044950307999134,63,66
cne,Conference of New England,2025-26,Suffolk University,Connor Strickland,Connor Strickland,,0,0,27,646.0,23.925925925925927,121.0,4.48,111.0,4.11,66.0,2.44,17.0,0.63,6.0,0.22,43.0,1.5925925925925926,52.0,101.0,0.51,5.0,12.0,0.42,12.0,30.0,0.4,-0.08440024915643189,0.7621605130446684,1.4821255027963935,0.8126752668705456,0.6676930152978637,0.3422776227686115,0.04947002870631915,1.1901930605902227,64,66
cne,Conference of New England,2025-26,University of New England,"Galarraga,Gabe",Gabe,Galarraga,0,F,26,473.0,18.192307692307693,187.0,7.19,72.0,2.77,15.0,0.58,5.0,0.19,4.0,0.15,20.0,0.7692307692307693,67.0,157.0,0.43,15.0,52.0,0.29,38.0,55.0,0.69,0.4462772647478727,0.1974701115318144,-0.2925701933897385,-0.22676188681180762,0.28505540537914537,-0.5266649301342478,-0.14410230272037342,1.1366066574576859,65,65
cne,Conference of New England,2025-26,Western New England University,"Mangual,Travis",Travis,Mangual,0,G,26,470.0,18.076923076923077,144.0,5.54,79.0,3.04,16.0,0.62,26.0,1.0,7.0,0.27,18.0,0.6923076923076923,51.0,119.0,0.43,8.0,34.0,0.24,34.0,70.0,0.49,0.12317102934488275,0.3112510133291805,-0.2544046945470259,-0.3238719323115431,0.28505540537914537,1.0729793149823796,0.1877359797253853,1.1324880832160955,66,65
cne,Conference of New England,2025-26,Wentworth Institute of Technology,Jayden Williams,Jayden Williams,,0,0,25,401.0,16.04,163.0,6.52,57.0,2.28,28.0,1.12,24.0,0.96,10.0,0.4,41.0,1.64,51.0,120.0,0.43,9.0,38.0,0.24,52.0,73.0,0.71,0.3150765509781736,-0.009021154693035207,0.22266404098688064,0.8725238282451973,0.28505540537914537,0.993984537445756,0.5472274523749572,1.018689850694646,67,65
cne,Conference of New England,2025-26,Nichols College,"Rudman,Noah",Noah,Rudman,0,F,13,159.0,12.23076923076923,64.0,4.92,32.0,2.46,1.0,0.08,7.0,0.54,13.0,1.0,11.0,0.8461538461538461,27.0,41.0,0.66,3.0,8.0,0.38,7.0,12.0,0.58,0.001761413617698647,0.06683277983854224,-0.7696389289236449,-0.12965184131207225,1.3851385338954605,0.16453937331120855,2.2064188646037506,0.9689569911218734,68,65
cne,Conference of New England,2025-26,Nichols College,Darrell Hardge,Darrell Hardge,,0,0,14,201.0,14.357142857142858,55.0,3.93,40.0,2.86,26.0,1.86,11.0,0.79,5.0,0.36,7.0,0.5,17.0,45.0,0.38,7.0,16.0,0.44,14.0,17.0,0.82,-0.19210232762409524,0.23539707879760305,0.9287257695770622,-0.5666470460608817,0.0459068991799465,0.6582567329151059,0.4366146915597042,0.9442428044810367,69,64
cne,Conference of New England,2025-26,Wentworth Institute of Technology,Chase Mello,Chase Mello,,0,0,24,498.0,20.75,183.0,7.63,25.0,1.04,56.0,2.33,7.0,0.29,0.0,0.0,50.0,2.0833333333333335,60.0,151.0,0.4,24.0,70.0,0.34,39.0,47.0,0.83,0.5324389275220033,-0.5315704814661237,1.3771703809789342,1.4322013904753392,0.14156630165962616,-0.3291779862926889,-0.5589001557775718,0.7418251927638575,70,64
cne,Conference of New England,2025-26,Suffolk University,Declan Davis,Declan Davis,,0,*,25,472.0,18.88,138.0,5.52,47.0,1.88,27.0,1.08,12.0,0.48,4.0,0.16,15.0,0.6,49.0,112.0,0.44,33.0,87.0,0.38,7.0,12.0,0.58,0.11925459012787672,-0.17758545365209602,0.1844985421441681,-0.4404039869112256,0.3328851066189852,0.04604720700627309,-0.11644911251656018,0.7022149728290089,71,64
cne,Conference of New England,2025-26,Gordon College,Le plastrier Willem,Le plastrier Willem,,0,0,13,187.0,14.384615384615383,57.0,4.38,59.0,4.54,10.0,0.77,2.0,0.15,8.0,0.62,12.0,0.9230769230769232,24.0,50.0,0.48,4.0,14.0,0.29,5.0,10.0,0.5,-0.10398244524146169,0.9433671344256587,-0.11128407388685396,-0.032541795812336606,0.5242039115783442,-0.6056597076708714,1.155597636858848,0.6921759814686755,72,64
cne,Conference of New England,2025-26,Western New England University,"Vlajkovic, Luke",Luke,Vlajkovic,0,0,1,26.0,26.0,12.0,12.0,14.0,14.0,4.0,4.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,9.0,0.44,2.0,3.0,0.67,2.0,2.0,1.0,1.3881808964378008,4.929912804807447,2.970579957662182,3.85186002417708,0.3328851066189852,-0.9018901234332097,2.2064188646037506,0.6795008890809583,73,63
cne,Conference of New England,2025-26,Curry College,"Scali,James",James,Scali,0,G,19,282.0,14.842105263157896,132.0,6.95,20.0,1.05,4.0,0.21,5.0,0.26,2.0,0.11,6.0,0.3157894736842105,40.0,98.0,0.41,24.0,65.0,0.37,28.0,35.0,0.8,0.3992799941438014,-0.5273563739921472,-0.6456010576848292,-0.7992000497576165,0.1893960028994657,-0.3884240694451565,-0.2547150635356263,0.6162807300686943,74,63
cne,Conference of New England,2025-26,Curry College,"Charles,Shawn",Shawn,Charles,0,F,20,250.0,12.5,63.0,3.15,58.0,2.9,18.0,0.9,10.0,0.5,15.0,0.75,17.0,0.85,25.0,38.0,0.66,0.0,1.0,0.0,13.0,18.0,0.72,-0.3448434570873269,0.25225350869350915,0.01275379735196172,-0.1247963390370855,1.3851385338954605,0.08554459577458491,1.51508910950842,0.4982810480465074,75,63
cne,Conference of New England,2025-26,Wentworth Institute of Technology,Davis Lunn,Davis Lunn,,0,0,25,465.0,18.6,129.0,5.16,57.0,2.28,60.0,2.4,19.0,0.76,0.0,0.0,45.0,1.8,45.0,126.0,0.36,27.0,86.0,0.31,12.0,18.0,0.67,0.048758684221769946,-0.009021154693035207,1.443960003953681,1.0745127228846472,-0.049752503299733145,0.5990106497626382,-0.5589001557775718,0.38230270773338426,76,63
cne,Conference of New England,2025-26,Roger Williams University,"Higgins,Ty",Ty,Higgins,0,G,25,468.0,18.72,145.0,5.8,44.0,1.76,27.0,1.08,15.0,0.6,1.0,0.04,25.0,1.0,51.0,133.0,0.38,37.0,111.0,0.33,6.0,8.0,0.75,0.1740847391659599,-0.22815474333981423,0.1844985421441681,0.06456824968739862,0.0459068991799465,0.2830315396161438,-0.44828739496231884,0.3574043427661353,77,62
cne,Conference of New England,2025-26,Western New England University,"Laplante III,Will",Will,Laplante III,0,G,21,289.0,13.761904761904765,121.0,5.76,36.0,1.71,11.0,0.52,11.0,0.52,3.0,0.14,16.0,0.7619047619047619,41.0,104.0,0.39,27.0,76.0,0.36,12.0,16.0,0.75,0.16625186073194803,-0.24922528070969685,-0.3498184416538072,-0.23601046257368727,0.09373660041978633,0.12504198454289672,-0.1717554929241866,0.2205812894538707,78,62
cne,Conference of New England,2025-26,Endicott College,"Keliher,Cam",Cam,Keliher,0,G,26,563.0,21.653846153846153,95.0,3.65,66.0,2.54,54.0,2.08,12.0,0.46,1.0,0.04,18.0,0.6923076923076923,31.0,85.0,0.36,26.0,68.0,0.38,7.0,11.0,0.64,-0.24693247666217844,0.10054563963035444,1.138636013211981,-0.3238719323115431,-0.049752503299733145,0.00654981823796138,-0.44828739496231884,0.1958998593927567,79,62
cne,Conference of New England,2025-26,Suffolk University,Ashton Whittingham,Ashton Whittingham,,0,0,2,27.0,13.5,8.0,4.0,4.0,2.0,0.0,0.0,3.0,1.5,0.0,0.0,0.0,0.0,4.0,6.0,0.67,0.0,0.0,0.0,0.0,1.0,0.0,-0.17839479036457448,-0.1270161639643777,-0.84596992660907,-1.1978623418091618,1.4329682351353004,2.0604140341901744,-0.5589001557775718,0.19482822980467454,80,62
cne,Conference of New England,2025-26,Roger Williams University,"Flauto,Adam",Adam,Flauto,0,F,21,319.0,15.19047619047619,68.0,3.24,52.0,2.48,22.0,1.05,21.0,1.0,19.0,0.9,19.0,0.9047619047619048,27.0,78.0,0.35,10.0,34.0,0.29,4.0,7.0,0.57,-0.3272194806108001,0.07526099478649528,0.15587441801213367,-0.055663235217035714,-0.09758220453957296,1.0729793149823796,1.9298869625656183,0.1707799853764992,81,61
cne,Conference of New England,2025-26,Curry College,"Agbaji,Ebube",Ebube,Agbaji,0,F,14,162.0,11.571428571428571,47.0,3.36,46.0,3.29,7.0,0.5,5.0,0.36,10.0,0.71,9.0,0.6428571428571429,18.0,36.0,0.5,0.0,0.0,0.0,11.0,20.0,0.55,-0.30372084530876453,0.4166037001785935,-0.3689011910751635,-0.3862998187042301,0.6198633140580239,-0.1909371256035976,1.404476348693167,0.13698240367158854,82,61
cne,Conference of New England,2025-26,Nichols College,"Bonsu,Cassidy",Cassidy,Bonsu,0,F,21,217.0,10.333333333333334,66.0,3.14,75.0,3.57,5.0,0.24,9.0,0.43,8.0,0.38,6.0,0.2857142857142857,26.0,49.0,0.53,1.0,2.0,0.5,13.0,24.0,0.54,-0.3468016766958298,0.534598709449936,-0.6169769335527948,-0.8371678870958589,0.7633524177775434,-0.05269626491450635,0.4919210719673307,0.12554226116174635,83,61
cne,Conference of New England,2025-26,University of New England,"Silva,Julius",Julius,Silva,0,G,20,437.0,21.85,66.0,3.3,59.0,2.95,26.0,1.3,15.0,0.75,4.0,0.2,10.0,0.5,20.0,60.0,0.33,16.0,48.0,0.33,10.0,16.0,0.63,-0.31547016295978236,0.27332404606339183,0.39440878577908695,-0.5666470460608817,-0.19324160701925236,0.5792619553784822,-0.0058363517013072675,0.08394671689641528,84,61
cne,Conference of New England,2025-26,Nichols College,"Doherty,Shea",Shea,Doherty,0,F,3,29.0,9.666666666666666,10.0,3.33,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.33,1.0,0.3333333333333333,4.0,5.0,0.8,0.0,0.0,0.0,2.0,3.0,0.67,-0.3095955041342734,-0.1270161639643777,-0.84596992660907,-0.7770521446436417,2.0547543512532176,-0.9018901234332097,0.3536551209482646,-0.03123639948838598,85,61
cne,Conference of New England,2025-26,Endicott College,"Hunt,Thomas",Thomas,Hunt,0,F,1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5700387120651683,-0.5484269113620298,-0.84596992660907,-1.1978623418091618,3.011348376050013,-0.9018901234332097,-0.5589001557775718,-0.05475725631172965,86,60
cne,Conference of New England,2025-26,University of New England,"Crowley,Dylan",Dylan,Crowley,0,G,19,279.0,14.68421052631579,97.0,5.11,33.0,1.74,21.0,1.11,8.0,0.42,1.0,0.05,22.0,1.1578947368421053,34.0,77.0,0.44,16.0,45.0,0.36,13.0,17.0,0.76,0.03896758617925514,-0.23658295828776726,0.21312266627620252,0.2638993957131714,0.3328851066189852,-0.07244495929866226,-0.4206342047585056,-0.06272687665014615,87,60
cne,Conference of New England,2025-26,Western New England University,"Britshge, Jason",Jason,Britshge,0,0,1,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5700387120651683,-0.969837658759682,-0.84596992660907,-1.1978623418091618,3.011348376050013,-0.9018901234332097,-0.5589001557775718,-0.08425600862956531,88,60
cne,Conference of New England,2025-26,University of New England,"McKenna-Hansen,Nolan",Nolan,McKenna-Hansen,0,F,3,8.0,2.6666666666666665,9.0,3.0,2.0,0.67,1.0,0.33,0.0,0.0,1.0,0.33,0.0,0.0,3.0,4.0,0.75,0.0,0.0,0.0,3.0,3.0,1.0,-0.3742167512148714,-0.6874924580032551,-0.5311045611566916,-1.1978623418091618,1.8156058450540185,-0.9018901234332097,0.3536551209482646,-0.1008530312056568,89,60
cne,Conference of New England,2025-26,Roger Williams University,"Dwyer,Joey",Joey,Dwyer,0,G,24,298.0,12.416666666666666,132.0,5.5,24.0,1.0,13.0,0.54,5.0,0.21,2.0,0.08,17.0,0.7083333333333334,48.0,100.0,0.48,18.0,53.0,0.34,18.0,25.0,0.72,0.11533815091087087,-0.5484269113620298,-0.3307356922324509,-0.3036406728324315,0.5242039115783442,-0.487167541365936,-0.33767463414706594,-0.10463581454192723,90,59
cne,Conference of New England,2025-26,Suffolk University,Abidel Zapata,Abidel Zapata,,0,0,1,4.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.5700387120651683,-0.1270161639643777,-0.84596992660907,-1.1978623418091618,0.6198633140580239,-0.9018901234332097,-0.5589001557775718,-0.14483275709349344,91,59
cne,Conference of New England,2025-26,University of Hartford,"Campbell,Dayn",Dayn,Campbell,0,G,5,45.0,9.0,17.0,3.4,5.0,1.0,5.0,1.0,3.0,0.6,0.0,0.0,2.0,0.4,6.0,13.0,0.46,1.0,6.0,0.17,4.0,4.0,1.0,-0.29588796687475266,-0.5484269113620298,0.10816754445874299,-0.6928901052105376,0.4285445090986648,0.2830315396161438,-0.5589001557775718,-0.23468795543407217,92,59
cne,Conference of New England,2025-26,University of Hartford,"Similien,Jared",Jared,Similien,0,G,2,10.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5700387120651683,-0.969837658759682,-0.84596992660907,-0.5666470460608817,3.011348376050013,-0.9018901234332097,-0.5589001557775718,-0.2442578527489242,93,59
cne,Conference of New England,2025-26,Nichols College,Jason Peters,Jason Peters,,0,0,10,108.0,10.8,43.0,4.3,8.0,0.8,9.0,0.9,3.0,0.3,0.0,0.0,5.0,0.5,17.0,32.0,0.53,4.0,9.0,0.44,5.0,5.0,1.0,-0.11964820210948546,-0.6327090608415602,0.01275379735196172,-0.5666470460608817,0.7633524177775434,-0.30942929190853297,-0.5589001557775718,-0.2607254240387076,94,59
cne,Conference of New England,2025-26,Curry College,"Heneke,JD",JD,Heneke,0,G,25,534.0,21.36,154.0,6.16,15.0,0.6,16.0,0.64,12.0,0.48,0.0,0.0,27.0,1.08,53.0,149.0,0.36,24.0,83.0,0.29,24.0,29.0,0.83,0.24458064507206684,-0.7169912103210906,-0.23532194512566965,0.16556269700712353,-0.049752503299733145,0.04604720700627309,-0.5589001557775718,-0.2794577879663361,95,58
cne,Conference of New England,2025-26,Western New England University,"Britschge,Jason",Jason,Britschge,0,F,19,162.0,8.526315789473685,54.0,2.84,49.0,2.58,7.0,0.37,7.0,0.37,7.0,0.37,8.0,0.4210526315789473,21.0,38.0,0.55,1.0,3.0,0.33,11.0,24.0,0.46,-0.40554826495091895,0.11740206952626053,-0.49293906231397916,-0.6663126190737682,0.859011820257223,-0.17118843121944172,0.46426788176351746,-0.34200815001035506,96,58
cne,Conference of New England,2025-26,University of Hartford,"Pelzer,Leonard",Leonard,Pelzer,0,C,22,236.0,10.727272727272728,71.0,3.23,69.0,3.14,9.0,0.41,2.0,0.09,16.0,0.73,32.0,1.4545454545454546,33.0,48.0,0.69,0.0,0.0,0.0,5.0,12.0,0.42,-0.3291777002193031,0.35339208806894573,-0.4547735634712667,0.6384003367312898,1.5286276376149794,-0.7241518739758066,1.4597827291007934,-0.35566778383037384,97,58
cne,Conference of New England,2025-26,University of New England,"Jackson,  Jayelen",Jayelen,Jackson,0,0,1,18.0,18.0,0.0,0.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9616826337657621,-0.1270161639643777,2.970579957662182,2.5894294326805194,-1.7716217479339653,-0.9018901234332097,-0.5589001557775718,-0.3605625040313471,98,58
cne,Conference of New England,2025-26,Wentworth Institute of Technology,Nick Hagopian,Nick Hagopian,,0,0,3,9.0,3.0,2.0,0.67,3.0,1.0,1.0,0.33,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8304819199960632,-0.5484269113620298,-0.5311045611566916,-0.7770521446436417,3.011348376050013,-0.9018901234332097,-0.5589001557775718,-0.3786742445917256,99,57
cne,Conference of New England,2025-26,Gordon College,Brandon Swann,Brandon Swann,,0,0,25,431.0,17.24,124.0,4.96,39.0,1.56,29.0,1.16,5.0,0.2,0.0,0.0,23.0,0.92,41.0,116.0,0.35,21.0,60.0,0.35,21.0,25.0,0.84,0.00959429205171053,-0.3124368928193446,0.260829539829593,-0.03642619763232618,-0.09758220453957296,-0.5069162357500918,-0.5589001557775718,-0.382303476093825,100,57
cne,Conference of New England,2025-26,Gordon College,"Wood,Louis",Louis,Wood,0,F,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9616826337657621,-0.969837658759682,-0.84596992660907,-1.1978623418091618,-1.7716217479339653,-0.9018901234332097,-0.5589001557775718,-0.42131549525391265,101,57
cne,Conference of New England,2025-26,Nichols College,"Gilroy,Colmn",Colmn,Gilroy,0,F,1,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9616826337657621,-0.969837658759682,-0.84596992660907,-1.1978623418091618,-1.7716217479339653,-0.9018901234332097,-0.5589001557775718,-0.42131549525391265,102,57
cne,Conference of New England,2025-26,Wentworth Institute of Technology,Marcus Lozius,Marcus Lozius,,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9616826337657621,-0.969837658759682,-0.84596992660907,-1.1978623418091618,-1.7716217479339653,-0.9018901234332097,-0.5589001557775718,-0.42131549525391265,103,57
cne,Conference of New England,2025-26,Roger Williams University,"Maynard,Hayden",Hayden,Maynard,0,G,2,6.0,3.0,6.0,3.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.5,1.0,2.0,0.5,3.0,3.0,1.0,-0.3742167512148714,-0.7591322850608558,-0.84596992660907,0.06456824968739862,0.6198633140580239,-0.9018901234332097,-0.5589001557775718,-0.43174246169493263,104,56
cne,Conference of New England,2025-26,Nichols College,"Swift,Dylan",Dylan,Swift,0,G,4,15.0,3.75,10.0,2.5,4.0,1.0,3.0,0.75,1.0,0.25,0.0,0.0,0.0,0.0,3.0,13.0,0.23,2.0,8.0,0.25,2.0,2.0,1.0,-0.47212773164001987,-0.5484269113620298,-0.13036682330821026,-1.1978623418091618,-0.6715386194176501,-0.4081727638293124,-0.5589001557775718,-0.6168302687785508,105,56
cne,Conference of New England,2025-26,Wentworth Institute of Technology,Andy Weeman,Andy Weeman,,0,0,24,334.0,13.916666666666666,104.0,4.33,72.0,3.0,13.0,0.54,7.0,0.29,3.0,0.13,29.0,1.2083333333333333,32.0,86.0,0.37,5.0,19.0,0.26,35.0,61.0,0.57,-0.1137735432839765,0.2943945834332744,-0.3307356922324509,0.32757462291584866,-0.0019228020598933198,-0.3291779862926889,-0.19940868312799984,-0.6393697059100167,106,56
cne,Conference of New England,2025-26,University of New England,"Mouthaan,Lucas",Lucas,Mouthaan,0,F,5,25.0,5.0,6.0,1.2,7.0,1.4,3.0,0.6,0.0,0.0,1.0,0.2,1.0,0.2,2.0,3.0,0.67,0.0,0.0,0.0,2.0,4.0,0.5,-0.7266962807454058,-0.37986261240296904,-0.2734874439683822,-0.9453762235098497,1.4329682351353004,-0.9018901234332097,-0.0058363517013072675,-0.6400738881900063,107,56
cne,Conference of New England,2025-26,University of New England,"Swan,Riley",Riley,Swan,0,G,3,18.0,6.0,5.0,1.67,2.0,0.67,0.0,0.0,0.0,0.0,1.0,0.33,0.0,0.0,2.0,6.0,0.33,1.0,3.0,0.33,0.0,0.0,0.0,-0.6346599591457663,-0.6874924580032551,-0.84596992660907,-1.1978623418091618,-0.19324160701925236,-0.9018901234332097,0.3536551209482646,-0.6541883207462468,108,56
cne,Conference of New England,2025-26,Nichols College,"Broady,Tyler",Tyler,Broady,0,G,3,7.0,2.3333333333333335,3.0,1.0,1.0,0.33,1.0,0.33,1.0,0.33,1.0,0.33,0.0,0.0,1.0,3.0,0.33,0.0,2.0,0.0,1.0,2.0,0.5,-0.7658606729154652,-0.8307721121184567,-0.5311045611566916,-1.1978623418091618,-0.19324160701925236,-0.25018320875606526,0.3536551209482646,-0.657572591615185,109,55
cne,Conference of New England,2025-26,University of New England,"Cronin,Patrick",Patrick,Cronin,0,F,4,15.0,3.75,6.0,1.5,4.0,1.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.25,3.0,5.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,-0.6679496924903168,-0.5484269113620298,-0.6074355588421168,-0.8822546939350218,1.0981603264564215,-0.9018901234332097,-0.5589001557775718,-0.7180752028165102,110,55
cne,Conference of New England,2025-26,Wentworth Institute of Technology,Mike Yentin,Mike Yentin,,0,g,21,218.0,10.38095238095238,78.0,3.71,28.0,1.33,10.0,0.48,7.0,0.33,2.0,0.1,7.0,0.3333333333333333,27.0,68.0,0.4,13.0,37.0,0.35,11.0,13.0,0.85,-0.2351831590111606,-0.4093613647208046,-0.38798394049651974,-0.7770521446436417,0.14156630165962616,-0.25018320875606526,-0.2823682537394395,-0.7284429660138613,111,55
cne,Conference of New England,2025-26,Wentworth Institute of Technology,Zach Ivanoski,Zach Ivanoski,,0,0,5,22.0,4.4,10.0,2.0,4.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,2.0,3.0,0.67,0.0,1.0,0.0,6.0,9.0,0.67,-0.5700387120651683,-0.6327090608415602,-0.84596992660907,-0.9453762235098497,1.4329682351353004,-0.9018901234332097,-0.5589001557775718,-0.7736259045949557,112,55
cne,Conference of New England,2025-26,University of New England,"Sargent,Kaymen",Kaymen,Sargent,0,G,2,7.0,3.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9616826337657621,-0.7591322850608558,-0.84596992660907,-1.1978623418091618,-1.7716217479339653,-0.9018901234332097,-0.5589001557775718,-0.8131322381899896,113,55
cne,Conference of New England,2025-26,Curry College,"Lopez,Francisco",Francisco,Lopez,0,G,11,133.0,12.090909090909092,37.0,3.36,24.0,2.18,6.0,0.55,2.0,0.18,0.0,0.0,5.0,0.4545454545454545,13.0,32.0,0.41,4.0,17.0,0.24,7.0,8.0,0.88,-0.30372084530876453,-0.05116222943280027,-0.3211943175217728,-0.6240302547652709,0.1893960028994657,-0.5464136245184037,-0.5589001557775718,-0.8496859176048739,114,54
cne,Conference of New England,2025-26,Curry College,"LeCadre,TJ",TJ,LeCadre,0,G,8,67.0,8.375,22.0,2.75,4.0,0.5,4.0,0.5,1.0,0.13,3.0,0.38,5.0,0.625,8.0,13.0,0.62,2.0,6.0,0.33,4.0,6.0,0.67,-0.42317224142744564,-0.7591322850608558,-0.3689011910751635,-0.4088432221238116,1.1938197289361012,-0.6451570964391831,0.4919210719673307,-0.857018268620684,115,54
cne,Conference of New England,2025-26,Roger Williams University,"Hercek,Asher",Asher,Hercek,0,F,18,156.0,8.666666666666666,73.0,4.06,29.0,1.61,4.0,0.22,0.0,0.0,5.0,0.28,8.0,0.4444444444444444,22.0,62.0,0.35,11.0,37.0,0.3,18.0,25.0,0.72,-0.16664547271355676,-0.291366355449462,-0.6360596829741512,-0.6367820789218017,-0.09758220453957296,-0.9018901234332097,0.21538916992919854,-0.930742046019035,116,54
cne,Conference of New England,2025-26,University of New England,"Stewart,Henry",Henry,Stewart,0,G,4,30.0,7.5,6.0,1.5,6.0,1.5,1.0,0.25,2.0,0.5,0.0,0.0,2.0,0.5,3.0,12.0,0.25,0.0,5.0,0.0,0.0,0.0,0.0,-0.6679496924903168,-0.3377215376632038,-0.6074355588421168,-0.5666470460608817,-0.5758792169379707,0.08554459577458491,-0.5589001557775718,-0.9313905816604197,117,54
cne,Conference of New England,2025-26,Gordon College,Mikey Poteau,Mikey Poteau,,0,0,8,29.0,3.625,11.0,1.38,3.0,0.38,4.0,0.5,3.0,0.38,0.0,0.0,3.0,0.375,5.0,6.0,0.83,0.0,0.0,0.0,1.0,4.0,0.25,-0.6914483277923524,-0.8097015747485742,-0.3689011910751635,-0.7244508699979517,2.1982434549727365,-0.1514397368352858,-0.5589001557775718,-0.9405514670412682,118,54
cne,Conference of New England,2025-26,Wentworth Institute of Technology,Aiden Flaherty,Aiden Flaherty,,0,f,21,313.0,14.904761904761903,60.0,2.86,69.0,3.29,14.0,0.67,8.0,0.38,4.0,0.19,24.0,1.1428571428571428,24.0,59.0,0.41,0.0,6.0,0.0,12.0,17.0,0.71,-0.401631825733913,0.4166037001785935,-0.20669782099363523,0.24491547704405003,0.1893960028994657,-0.1514397368352858,-0.03348954190512052,-0.9501032449512755,119,53
cne,Conference of New England,2025-26,Gordon College,Nate Ashley,Nate Ashley,,0,0,10,106.0,10.6,28.0,2.8,9.0,0.9,3.0,0.3,6.0,0.6,1.0,0.1,2.0,0.2,9.0,20.0,0.45,0.0,3.0,0.0,10.0,11.0,0.91,-0.4133811433849308,-0.5905679861017951,-0.559728685288726,-0.9453762235098497,0.380714807858825,0.2830315396161438,-0.2823682537394395,-0.9966355464407063,120,53
cne,Conference of New England,2025-26,Western New England University,"Garretson,Justin",Justin,Garretson,0,F,22,181.0,8.227272727272727,37.0,1.68,59.0,2.68,11.0,0.5,5.0,0.23,7.0,0.32,10.0,0.4545454545454545,16.0,32.0,0.5,0.0,0.0,0.0,5.0,6.0,0.83,-0.6327017395372634,0.15954314426602578,-0.3689011910751635,-0.6240302547652709,0.6198633140580239,-0.44767015259762416,0.3260019307444514,-1.0822491233369196,121,53
