conference_code,conference,season,team,player_name,first_name,last_name,class_year,position,gp,mp_total,mpg,pts_total,ppg,reb_total,rpg,ast_total,apg,stl_total,spg,blk_total,bpg,tov_total,tov_pg,fgm,fga,fg_pct,tpm,tpa,tp_pct,ftm,fta,ft_pct
centennial_conference,Centennial Conference,2025-26,Ursinus,"Murphy,Jamie",Jamie,Murphy,0,G,27,792.0,29.333333333333332,440.0,16.3,178.0,6.59,68.0,2.52,46.0,1.7,8.0,0.3,96.0,3.5555555555555554,168.0,315.0,0.53,9.0,38.0,0.24,95.0,132.0,0.72
centennial_conference,Centennial Conference,2025-26,Ursinus,"Martin,Brycen",Brycen,Martin,0,G,10,39.0,3.9,9.0,0.9,6.0,0.6,3.0,0.3,2.0,0.2,0.0,0.0,5.0,0.5,2.0,12.0,0.17,0.0,6.0,0.0,5.0,6.0,0.83
centennial_conference,Centennial Conference,2025-26,Ursinus,"Kelly,Porter",Porter,Kelly,0,G,27,453.0,16.77777777777778,155.0,5.74,56.0,2.07,16.0,0.59,19.0,0.7,4.0,0.15,27.0,1.0,52.0,137.0,0.38,24.0,82.0,0.29,27.0,37.0,0.73
centennial_conference,Centennial Conference,2025-26,Ursinus,"Gordon,Nico",Nico,Gordon,0,G,12,46.0,3.8333333333333335,4.0,0.33,17.0,1.42,1.0,0.08,0.0,0.0,1.0,0.08,3.0,0.25,1.0,6.0,0.17,0.0,0.0,0.0,2.0,4.0,0.5
centennial_conference,Centennial Conference,2025-26,Ursinus,"Nieman,Luke",Luke,Nieman,0,G,27,656.0,24.296296296296298,241.0,8.93,70.0,2.59,18.0,0.67,28.0,1.04,4.0,0.15,25.0,0.925925925925926,82.0,193.0,0.42,59.0,151.0,0.39,18.0,30.0,0.6
centennial_conference,Centennial Conference,2025-26,Ursinus,"Nocito,Nick",Nick,Nocito,0,G,27,780.0,28.88888888888889,311.0,11.52,103.0,3.81,151.0,5.59,46.0,1.7,2.0,0.07,97.0,3.592592592592593,105.0,227.0,0.46,18.0,78.0,0.23,83.0,117.0,0.71
centennial_conference,Centennial Conference,2025-26,Ursinus,"Murshrush,Lucas",Lucas,Murshrush,0,G,11,42.0,3.8181818181818183,21.0,1.91,10.0,0.91,1.0,0.09,1.0,0.09,1.0,0.09,3.0,0.2727272727272727,8.0,17.0,0.47,3.0,10.0,0.3,2.0,2.0,1.0
centennial_conference,Centennial Conference,2025-26,Ursinus,"Belaiter,Tomas",Tomas,Belaiter,0,G,26,546.0,21.0,160.0,6.15,102.0,3.92,32.0,1.23,25.0,0.96,16.0,0.62,25.0,0.9615384615384616,62.0,119.0,0.52,5.0,23.0,0.22,31.0,47.0,0.66
centennial_conference,Centennial Conference,2025-26,Ursinus,"Toure,Mohamed",Mohamed,Toure,0,G,27,769.0,28.48148148148148,468.0,17.33,160.0,5.93,26.0,0.96,29.0,1.07,27.0,1.0,40.0,1.4814814814814814,153.0,310.0,0.49,42.0,109.0,0.39,120.0,161.0,0.75
centennial_conference,Centennial Conference,2025-26,Ursinus,"Downes,Patrick",Patrick,Downes,0,F,8,41.0,5.125,2.0,0.25,10.0,1.25,2.0,0.25,2.0,0.25,2.0,0.25,2.0,0.25,1.0,5.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0
centennial_conference,Centennial Conference,2025-26,Ursinus,"Toulson,Trevor",Trevor,Toulson,0,F,26,417.0,16.03846153846154,88.0,3.38,69.0,2.65,22.0,0.85,17.0,0.65,23.0,0.88,24.0,0.9230769230769232,36.0,55.0,0.65,0.0,0.0,0.0,16.0,43.0,0.37
centennial_conference,Centennial Conference,2025-26,Ursinus,"Eilberg,Graham",Graham,Eilberg,0,G,10,40.0,4.0,13.0,1.3,6.0,0.6,2.0,0.2,1.0,0.1,0.0,0.0,2.0,0.2,3.0,15.0,0.2,3.0,14.0,0.21,4.0,4.0,1.0
centennial_conference,Centennial Conference,2025-26,Ursinus,"Field,Matthew",Matthew,Field,0,F,27,586.0,21.703703703703702,200.0,7.41,151.0,5.59,28.0,1.04,23.0,0.85,26.0,0.96,28.0,1.037037037037037,65.0,118.0,0.55,4.0,17.0,0.24,66.0,95.0,0.69
centennial_conference,Centennial Conference,2025-26,Ursinus,"Buck,Jasper",Jasper,Buck,0,G,24,218.0,9.083333333333334,104.0,4.33,16.0,0.67,5.0,0.21,10.0,0.42,3.0,0.13,4.0,0.1666666666666666,36.0,98.0,0.37,32.0,88.0,0.36,0.0,1.0,0.0
centennial_conference,Centennial Conference,2025-26,Johns Hopkins,"Christensen,Tait",Tait,Christensen,0,F,7,30.0,4.285714285714286,6.0,0.86,6.0,0.86,2.0,0.29,2.0,0.29,1.0,0.14,2.0,0.2857142857142857,2.0,4.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0
centennial_conference,Centennial Conference,2025-26,Johns Hopkins,"Williams,Jeb",Jeb,Williams,0,G,27,726.0,26.88888888888889,241.0,8.93,105.0,3.89,24.0,0.89,40.0,1.48,14.0,0.52,42.0,1.5555555555555556,81.0,218.0,0.37,36.0,124.0,0.29,43.0,58.0,0.74
centennial_conference,Centennial Conference,2025-26,Johns Hopkins,"Feller,Logan",Logan,Feller,0,G,27,716.0,26.51851851851852,177.0,6.56,90.0,3.33,33.0,1.22,16.0,0.59,4.0,0.15,17.0,0.6296296296296297,54.0,145.0,0.37,30.0,94.0,0.32,39.0,52.0,0.75
centennial_conference,Centennial Conference,2025-26,Johns Hopkins,"Eglinton Manner,Wyatt",Wyatt,Eglinton Manner,0,G,27,758.0,28.074074074074073,356.0,13.19,150.0,5.56,91.0,3.37,37.0,1.37,7.0,0.26,43.0,1.5925925925925926,147.0,346.0,0.42,19.0,76.0,0.25,43.0,76.0,0.57
centennial_conference,Centennial Conference,2025-26,Johns Hopkins,"Otoo,Gil",Gil,Otoo,0,F,15,109.0,7.266666666666667,31.0,2.07,14.0,0.93,3.0,0.2,0.0,0.0,1.0,0.07,3.0,0.2,11.0,29.0,0.38,9.0,21.0,0.43,0.0,3.0,0.0
centennial_conference,Centennial Conference,2025-26,Johns Hopkins,"Klaiber,Nick",Nick,Klaiber,0,G,27,562.0,20.814814814814813,211.0,7.81,76.0,2.81,47.0,1.74,19.0,0.7,0.0,0.0,33.0,1.2222222222222223,67.0,180.0,0.37,18.0,42.0,0.43,59.0,79.0,0.75
centennial_conference,Centennial Conference,2025-26,Johns Hopkins,"Hanson,Isaiah",Isaiah,Hanson,0,G,7,47.0,6.714285714285714,13.0,1.86,6.0,0.86,3.0,0.43,0.0,0.0,0.0,0.0,4.0,0.5714285714285714,5.0,10.0,0.5,2.0,7.0,0.29,1.0,4.0,0.25
