season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,global_rank,rating,composite_score,ranking_segment,pitching_stats_k_per_9,pitching_stats_whip
2026-27,baseball,Skyline Conference,skyline_conference,Yeshiva,Reuben Benzaquen,Reuben,Benzaquen,,814,Reuben Benzaquen,0,0YESHIVA,13,13,,,35,4,7,0,0,0,0,6,0,0,16,9,3,0,0,0,0,0,0,0,1,0,0,0.317,7,41,3,1.0,0.2,0.2,24,19,6,0,0,0,0,1,0,49,0.878,0,0.0,,1,1,9,2,"1,9",0.11,1,9,"3,14",0.21,3,14,"2,9",0.22,2,9,"2,5",0.4,2,5,0,0,0,0,"5,15","0,4","5,14",0,0.0,0,0,0,0.0,0,0,1,4,0,,Yeshiva,YESHIVA,1229-3764,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,51,2.0,batting,,
2026-27,baseball,Skyline Conference,skyline_conference,Yeshiva,Jo. Canner,Jo.,Canner,,814,Jo. Canner,0,0YESHIVA,12,9,,,19,1,1,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,1,1,1,0,0.053,1,19,0,0.0,0.053,0.053,8,7,2,0,0,4,1,0,0,17,0.882,5,0.8,,2,0,6,4,"0,4",0.0,0,4,"0,7",0.0,0,7,"0,4",0.0,0,4,0,0.0,0,0,0,0,0,0,"2,5","0,1","2,7",0,0.0,0,0,0,0.0,0,0,2,1,0,,Yeshiva,YESHIVA,1229-3760,False,11.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.2,14.0,6.0,8.0,10.0,1.0,1.0,1.0,4.63,46.0,59.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.239,12.0,10.0,1.0,"4,10","7,29","1,4",0.0,"5,15",119,50,1.0,batting,,
2026-27,baseball,Skyline Conference,skyline_conference,Yeshiva,Jacob Shakin,Jacob,Shakin,,814,Jacob Shakin,0,0YESHIVA,6,5,,,6,1,2,1,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.429,3,7,0,0.0,0.333,0.5,1,3,2,0,0,9,1,0,0,6,0.667,10,0.9,,0,0,1,0,0,0.0,0,0,"1,1",1.0,1,1,0,0.0,0,0,"2,3",0.67,2,3,0,0,0,0,"1,4",0,"1,1",0,0.0,0,0,"1,1",1.0,1,1,0,0,0,,Yeshiva,YESHIVA,1229-3312,False,18.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.1,14.0,5.0,7.0,18.0,3.0,0.0,0.0,3.65,53.0,64.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,6.0,0.34,10.0,6.0,1.0,"7,13","11,32","2,7",0.0,"5,17",1,99,60.0,pitching,13.388429752066116,2.066115702479339
2026-27,baseball,Skyline Conference,skyline_conference,Maritime,Sean Mylan,Sean,Mylan,,478,Sean Mylan,0,0MARITIME,4,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,3,0,0,0,2,1,0,0,3,1.0,3,0.667,,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,,Maritime,MARITIME,1329-5007,False,21.0,1.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,19.0,14.0,14.0,8.0,28.0,4.0,1.0,4.0,6.63,77.0,87.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.273,9.0,19.0,0.0,"3,7","1,9","4,15",0.0,"1,8",2,99,59.0,pitching,13.263157894736842,1.5263157894736843
2026-27,baseball,Skyline Conference,skyline_conference,Mount Saint Vincent,Jake Bland,Jake,Bland,,451,Jake Bland,0,0MSVBASE,4,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0.0,5,1.0,,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,,Mount Saint Vincent,MSVBASE,1178-3153,False,15.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,10.0,9.0,17.0,6.0,0.0,2.0,7.5,52.0,66.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,4.0,0.288,15.0,4.0,0.0,"6,14","6,26","1,2",0.0,"5,17",3,99,58.0,pitching,12.75,2.0
2026-27,baseball,Skyline Conference,skyline_conference,Farmingdale State,James Minutillo,James,Minutillo,,27892,James Minutillo,0,0FSCBB,3,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,2,0,0,0,0,7,0,0,0,2,1.0,7,1.0,,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,,Farmingdale State,FSCBB,1330-3777,False,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,4.0,3.0,2.0,7.0,1.0,1.0,0.0,5.06,22.0,26.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.273,6.0,3.0,0.0,"2,6","3,10","1,5",0.0,"4,10",4,98,57.0,pitching,12.352941176470589,1.5686274509803924
2026-27,baseball,Skyline Conference,skyline_conference,Farmingdale State,Christian Pellegrino,Christian,Pellegrino,,27892,Christian Pellegrino,0,0FSCBB,5,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,2,1.0,1,1.0,,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,,Farmingdale State,FSCBB,1330-3790,False,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,5.0,5.0,6.0,15.0,1.0,0.0,2.0,3.97,36.0,44.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.111,14.0,5.0,0.0,"5,12","0,12","1,2",0.0,"1,13",5,98,56.0,pitching,12.162162162162163,0.9009009009009009
2026-27,baseball,Skyline Conference,skyline_conference,Farmingdale State,Thomas O'Neill,Thomas,O'Neill,,27892,Thomas O'Neill,0,0FSCBB,3,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,2,0,0,0,5,0,0,0,2,1.0,5,1.0,,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,,Farmingdale State,FSCBB,1330-3791,False,11.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,9.0,5.0,5.0,11.0,3.0,0.0,1.0,5.19,39.0,44.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.282,8.0,7.0,0.0,"3,9","5,20","2,4",0.0,"4,12",6,98,55.0,pitching,12.073170731707318,1.9512195121951221
2026-27,baseball,Skyline Conference,skyline_conference,Mount Saint Vincent,Will Granata,Will,Granata,,451,Will Granata,0,0MSVBASE,14,14,,,44,10,16,13,2,0,3,15,0,1,18,5,1,0,0,0,0,0,0,0,1,0,0,0.533,27,60,1,1.0,0.364,0.614,45,5,2,0,0,6,0,2,0,52,0.962,6,1.0,,0,1,5,5,"6,14",0.43,6,14,"9,20",0.45,9,20,"6,14",0.43,6,14,"2,9",0.22,2,9,0,0,0,0,"6,10","0,4","13,23","1,1",1.0,1,1,"1,1",1.0,1,1,0,7,0,,Mount Saint Vincent,MSVBASE,1178-3122,False,10.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,10.0,11.0,17.0,0.0,0.0,0.0,6.92,47.0,66.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,7.0,0.213,11.0,8.0,2.0,"8,14","5,26","1,7",0.0,"2,17",7,97,54.0,pitching,11.76923076923077,1.6153846153846154
2026-27,baseball,Skyline Conference,skyline_conference,Mount Saint Mary,Michael Pisseri,Michael,Pisseri,,1468,Michael Pisseri,0,0MT. ST.,4,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,2,1,0,0,3,1,0,0,3,0.667,4,0.75,,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,,Mount Saint Mary,MT. ST.,307-2206,False,10.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,17.2,9.0,9.0,15.0,22.0,0.0,0.0,1.0,4.58,59.0,79.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,4.0,0.169,12.0,13.0,1.0,"4,4","4,10","1,4",0.0,"2,6",8,97,53.0,pitching,11.511627906976745,1.4534883720930234
