conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Otterbein,"Mergen, Maddie",0,,6,79,24,.283,421,51,170,6,4,57,0,0,1,6,0,0,1,0,40,54,0,48,6,200,0,2.15,0.08,0.51,0.68,0.00,2.53
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Otterbein,"Casper, Annie",0,,9,31,2,.310,42,3,16,2,0,11,0,14,13,127,0,0,0,0,16,6,0,5,1,33.5,0,0.52,0.06,0.52,0.19,0.45,1.08
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Otterbein,"Barb, Brooke",0,,10,98,23,.167,659,108,218,7,5,52,0,1,3,11,0,0,55,1,118,37,3,31,6,240.5,0,2.22,0.07,1.20,0.38,0.01,2.45
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Otterbein,"Ganz, Grace",0,,16,104,21,.074,27,1,3,44,1,155,0,40,42,417,0,0,537,23,255,0,0,0,0,43,1,0.03,0.42,2.45,0.00,0.38,0.41
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Otterbein,"Vitaz, Olivia",0,,25,102,33,.220,314,38,107,795,24,2220,0,20,38,277,0,0,2,0,243,63,6,50,13,165,3,1.05,7.79,2.38,0.62,0.20,1.62
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Otterbein,"Lechnir, Kayla",0,,13,13,1,.083,60,11,16,1,0,5,0,1,0,7,0,0,15,0,11,0,0,0,0,17,0,1.23,0.08,0.85,0.00,0.08,1.31
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Otterbein,"Jurcevic, Olivia",0,,18,12,0,.000,0,0,0,1,0,8,0,3,5,30,0,0,16,1,12,0,0,0,0,3,0,0.00,0.08,1.00,0.00,0.25,0.25
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Otterbein,"Steiger, Emma",0,,2,80,6,-.182,11,2,0,14,1,63,0,22,37,281,0,0,365,21,156,0,0,0,0,22,0,0.00,0.18,1.95,0.00,0.28,0.28
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Otterbein,"Krill, Olivia",0,,7,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Otterbein,"Scott, Lexi",0,,19,102,8,.235,783,116,300,5,2,44,0,0,1,4,0,0,33,4,56,24,5,22,2,313,1,2.94,0.05,0.55,0.24,0.00,3.07
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Otterbein,"Toadvine, Bailee",0,,20,4,0,.000,0,0,0,1,0,3,0,3,2,10,0,0,11,1,1,0,0,0,0,3,0,0.00,0.25,0.25,0.00,0.75,0.75
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Otterbein,"Schellenberger, Makenzie",0,,21,96,3,-.057,35,5,3,45,2,130,0,26,32,370,0,0,358,15,212,1,0,1,0,29.5,0,0.03,0.47,2.21,0.01,0.27,0.31
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Otterbein,"Adelman, Elise",0,,17,67,14,.128,188,28,52,271,10,843,0,27,38,245,0,0,21,0,143,12,1,10,2,86,1,0.78,4.04,2.13,0.18,0.40,1.28
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Otterbein,"Whittenburg, Gabi",0,,5,50,3,.000,2,0,0,11,0,29,0,15,33,149,0,0,119,11,58,0,0,0,0,15,0,0.00,0.22,1.16,0.00,0.30,0.30
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Otterbein,"Neisel, Lauren",0,,22,14,0,.305,59,9,27,0,0,4,0,0,1,3,0,0,7,0,6,4,1,2,2,30,0,1.93,0.00,0.43,0.29,0.00,2.14
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Otterbein,"Crowell, Chandler",0,,24,100,33,.158,545,92,178,14,3,74,0,1,3,6,0,0,23,1,39,88,3,74,14,230,1,1.78,0.14,0.39,0.88,0.01,2.30
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Otterbein,"Baum, Emerson",0,,26,101,32,.325,864,77,358,14,2,64,0,36,36,348,0,0,7,0,63,100,6,83,17,452.5,3,3.54,0.14,0.62,0.99,0.36,4.48
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Otterbein,"Kefauver, Ashley",0,,11,107,0,.207,29,0,6,46,1,198,0,18,12,155,0,0,373,21,423,0,0,0,0,24,0,0.06,0.43,3.95,0.00,0.17,0.22
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Otterbein,"Lacy, Madison",0,,4,7,0,.000,4,1,1,45,2,99,0,2,2,20,0,0,1,0,10,0,1,0,0,3,0,0.14,6.43,1.43,0.00,0.29,0.43
