season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,fielding_stats,hitting_summary_stats
2026-27,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Joe Lukancic,Joe,Lukancic,,42,Joe Lukancic,0,0AU,18,18,,,80,30,40,20,5,2,2,7,1,2,13,7,5,2,0,0,0,0,0,0,0,0,0,0.551,55,89,7,.714,.500,.688,26,17,6,1,0,0,0,1,0,49,.878,0,.000,,3,3,19,6,"16,32",0.50,16,32,"20,42",0.48,20,42,"15,32",0.47,15,32,"6,13",0.46,6,13,0,0,0,0,"20,30","4,8","26,43",44,0,0,0,0,0,0,0,6,15,0,,Aurora,AU,1248-6673,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Zack Tarrant,Zack,Tarrant,,42,Zack Tarrant,0,0AU,17,17,,,65,25,26,21,9,0,0,7,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0.519,35,81,0,.000,.400,.538,4,0,0,0,0,0,0,0,0,4,1.000,0,.000,,4,4,16,15,"11,21",0.52,11,21,"20,45",0.44,20,45,"13,23",0.57,13,23,"6,13",0.46,6,13,0,0,0,0,"9,16","3,7","36,49",35,0,0,0,0,0,0,0,6,10,0,,Aurora,AU,1248-7271,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Kyle Mack,Kyle,Mack,,42,Kyle Mack,0,0AU,17,17,,,65,20,27,16,9,0,0,9,0,1,8,1,0,0,1,1,0,0,0,3,0,4,0,0.487,36,77,0,.000,.415,.554,115,3,1,0,0,0,0,7,0,119,.992,0,.000,,3,0,18,11,"8,20",0.40,8,20,"20,43",0.47,20,43,"16,30",0.53,16,30,"6,11",0.55,6,11,0,0,0,0,"5,14","5,5","29,49",22,0,0,0,0,0,0,0,2,11,0,,Aurora,AU,1248-6946,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Tyler Patton,Tyler,Patton,,42,Tyler Patton,0,0AU,14,13,,,52,12,18,18,9,0,1,1,0,1,7,1,1,0,0,2,0,0,0,0,0,0,0,0.357,30,56,1,1.000,.346,.577,76,11,2,2,0,9,7,0,0,89,.978,16,.563,,1,0,8,20,"6,20",0.30,6,20,"12,35",0.34,12,35,"10,23",0.43,10,23,"5,10",0.50,5,10,0,0,0,0,"3,8","5,7","17,38",1,0,0,0,0,0,0,0,5,16,0,,Aurora,AU,1248-6396,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Nick Czarnecki,Nick,Czarnecki,,42,Nick Czarnecki,0,0AU,8,8,,,33,5,10,7,3,0,0,5,0,0,3,3,1,1,0,0,0,0,0,1,1,2,0,0.395,13,38,2,.500,.303,.394,17,1,0,0,0,0,0,0,0,18,1.000,0,.000,,4,2,10,6,"5,14",0.36,5,14,"5,20",0.25,5,20,"3,15",0.20,3,15,"1,5",0.20,1,5,0,0,0,0,"5,5","4,5","12,22",0,0,0,0,0,0,0,0,4,7,0,,Aurora,AU,1248-6671,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Jaden Holgado,Jaden,Holgado,,42,Jaden Holgado,0,0AU,14,13,,,41,10,12,6,2,2,0,11,0,1,6,4,4,2,1,0,0,0,0,0,0,0,0,0.453,18,54,6,.667,.293,.439,21,12,1,0,0,0,0,2,0,34,.971,0,.000,,0,1,11,13,"4,18",0.22,4,18,"8,25",0.32,8,25,"4,12",0.33,4,12,"1,4",0.25,1,4,0,0,0,0,"3,11","1,3","15,30","0,1",0,0,1,11,0,0,0,6,14,0,,Aurora,AU,1248-6936,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Ryan Buck,Ryan,Buck,,42,Ryan Buck,0,0AU,18,18,,,59,17,24,17,8,0,1,6,0,9,5,1,1,0,0,0,0,0,0,2,0,2,0,0.527,35,74,1,1.000,.407,.593,25,0,2,0,0,0,0,0,0,27,.926,0,.000,,4,3,14,13,"11,22",0.50,11,22,"15,39",0.38,15,39,"10,26",0.38,10,26,"3,13",0.23,3,13,0,0,0,0,"6,8","7,11","31,48",1,0,0,0,0,0,0,0,4,12,0,,Aurora,AU,1248-6941,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Alex Panico,Alex,Panico,,42,Alex Panico,0,0AU,12,5,,,19,7,9,4,2,0,0,4,0,0,4,2,1,1,2,0,0,0,0,1,0,1,0,0.565,11,25,2,.500,.474,.579,16,0,0,0,0,0,0,0,0,16,1.000,0,.000,,1,0,6,4,"7,10",0.70,7,10,"5,10",0.50,5,10,"1,4",0.25,1,4,"2,5",0.40,2,5,0,0,0,0,"1,3","1,3","10,15","0,1",0,0,1,78,0,0,0,3,6,0,,Aurora,AU,1248-6672,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Matthew Washington,Matthew,Washington,,42,Matthew Washington,0,0AU,18,18,,,63,13,18,16,4,2,0,7,0,1,8,3,1,0,1,1,0,0,0,0,0,0,0,0.361,26,73,1,1.000,.286,.413,27,37,6,0,0,0,0,4,0,70,.914,0,.000,,5,2,19,15,"6,13",0.46,6,13,"14,40",0.35,14,40,"12,29",0.41,12,29,"3,14",0.21,3,14,0,0,0,0,"5,16","7,11","26,43",62,0,0,0,0,0,0,0,8,10,0,,Aurora,AU,1248-6939,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Isaac Goddard,Isaac,Goddard,,42,Isaac Goddard,0,0AU,16,13,,,45,15,16,14,3,0,3,2,0,1,11,2,3,0,1,1,0,0,0,1,0,1,0,0.388,28,50,3,1.000,.356,.622,35,4,0,0,0,2,2,0,0,39,1.000,4,.500,,3,3,8,9,"4,12",0.33,4,12,"10,24",0.42,10,24,"7,20",0.35,7,20,"1,8",0.13,1,8,0,0,0,0,"4,10","6,8","17,27",11,0,0,0,0,0,0,0,4,9,0,,Aurora,AU,1248-7261,False,16,1,1,0,1,0,0,0,0,0,6.2,14,11,5,4,1,1,1,14.85,36,42,1,0,0,0,1,0,0,1,.444,8,8,0,"1,2","2,5","0,2",0,"1,3",,,
2026-27,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Conner Hogan,Conner,Hogan,,42,Conner Hogan,0,0AU,5,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,7,0,0,0,3,1,0,0,7,1.000,4,.750,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Aurora,AU,1248-6683,False,32,1,5,4,1,0,1,0,0,0,31.0,13,11,6,27,6,1,0,3.19,115,127,0,2,0,1,3,0,0,7,.278,31,27,4,"1,5","5,10","3,5",0,"4,9",,,
