season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,composite_score,global_rank,rating
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Spalding,"Anderson, William",William,Anderson,,23260,"Anderson, William","ANDERSON,WILLIAM",Spalding,SPA,926-1693,3,3,29,0,29,0,0,0,1,0,0,0,0,0,.33,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,1,0,.67,.33,.00,.00,0,,262:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,54,89
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Principia,"Ani, Ekene",Ekene,Ani,,555,"Ani, Ekene","ANI,EKENE",Principia,PRIN,1258-2586,0,0,25,0,25,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,55,89
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,"Araya, Sebastian",Sebastian,Araya,,431,"Araya, Sebastian","ARAYA,SEBASTIAN",MUW,MUW,3082-1071,1,1,8,0,8,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,1.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,56,89
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Principia,"Ascencio Garcia, Rafa",Rafa,Ascencio Garcia,,555,"Ascencio Garcia, Rafa","ASCENCIO GARCIA,RAFA",Principia,PRIN,1258-2401,0,0,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,57,89
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Lyon,"Astudillo, Jheancaly",Jheancaly,Astudillo,,22989,"Astudillo, Jheancaly","ASTUDILLO,JHEANCALY",Lyon,LCS,783-5273,0,0,21,0,21,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,58,88
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,"Ba, Mouhamadou",Mouhamadou,Ba,,1111,"Ba, Mouhamadou","BA,MOUHAMADOU",Greenville,GRE,0,2,2,38,0,38,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,82:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,59,88
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,"Baber, Jakson",Jakson,Baber,,218,"Baber, Jakson","BABER,JAKSON",Eureka,EUR,0,2,2,6,0,6,0,0,0,2,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,1,0,.50,.50,.00,.00,0,,177:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,60,88
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Westminster,"Bajardi, Dominic",Dominic,Bajardi,,1450,"Bajardi, Dominic","BAJARDI,DOMINIC",Westminster,WC,1216-1927,2,0,27,0,27,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,17:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,61,88
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,"Banegas, Joseph",Joseph,Banegas,,218,"Banegas, Joseph","BANEGAS,JOSEPH",Eureka,EUR,0,0,0,44,0,44,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,62,88
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,"Batson, Britton",Britton,Batson,,218,"Batson, Britton","BATSON,BRITTON",Eureka,EUR,0,0,0,37,0,37,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,63,88
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,"Batz, Seth",Seth,Batz,,1111,"Batz, Seth","BATZ,SETH",Greenville,GRE,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,64,88
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,"Bawadi, Omar",Omar,Bawadi,,1111,"Bawadi, Omar","BAWADI,OMAR",Greenville,GRE,0,0,0,63,0,63,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,65,87
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,"Beaumont, Michael",Michael,Beaumont,,218,"Beaumont, Michael","BEAUMONT,MICHAEL",Eureka,EUR,0,1,0,53,0,53,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,14:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,66,87
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Blackburn,"Benham, Victor",Victor,Benham,,64,"Benham, Victor","BENHAM,VICTOR",Blackburn,BBN,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,67,87
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,"Bentley, Wesley",Wesley,Bentley,,1111,"Bentley, Wesley","BENTLEY,WESLEY",Greenville,GRE,0,0,0,61,0,61,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,68,87
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Spalding,"Bess, Forte",Forte,Bess,,23260,"Bess, Forte","BESS,FORTE",Spalding,SPA,926-1281,3,3,11,0,11,0,0,0,5,0,0,0,0,0,1.67,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,3,0,0,0,1.00,.00,.00,.00,0,,224:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,69,87
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Blackburn,"Blanco, AJ",AJ,Blanco,,64,"Blanco, AJ","BLANCO,AJ",Blackburn,BBN,0,3,3,15,0,15,0,0,0,1,0,0,0,0,0,.33,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,5,0,1,0,1.67,.33,.00,.00,0,,210:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,70,87
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Blackburn,"Bodner, Aaron",Aaron,Bodner,,64,"Bodner, Aaron","BODNER,AARON",Blackburn,BBN,0,3,0,31,0,31,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,97:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,71,87
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Spalding,"Boktor, Matthew",Matthew,Boktor,,23260,"Boktor, Matthew","BOKTOR,MATTHEW",Spalding,SPA,926-1694,0,0,77,0,77,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,72,86
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Spalding,"Brangers, Gabe",Gabe,Brangers,,23260,"Brangers, Gabe","BRANGERS,GABE",Spalding,SPA,926-1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,73,86
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Lyon,"Bravo, Leonardo",Leonardo,Bravo,,22989,"Bravo, Leonardo","BRAVO,LEONARDO",Lyon,LCS,783-5280,0,0,6,0,6,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,74,86
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Blackburn,"Briley, Conner",Conner,Briley,,64,"Briley, Conner","BRILEY,CONNER",Blackburn,BBN,0,0,0,66,0,66,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,75,86
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Spalding,"Brooks, Dodge",Dodge,Brooks,,23260,"Brooks, Dodge","BROOKS,DODGE",Spalding,SPA,926-1696,1,0,10,0,10,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,24:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,76,86
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,"Buckman, Joseph",Joseph,Buckman,,1111,"Buckman, Joseph","BUCKMAN,JOSEPH",Greenville,GRE,0,2,1,4,0,4,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,108:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,77,86
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Westminster,"Bundren, Sam",Sam,Bundren,,1450,"Bundren, Sam","BUNDREN,SAM",Westminster,WC,1216-1527,2,0,15,0,15,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,40:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,78,86
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,"Burdett, Talon",Talon,Burdett,,431,"Burdett, Talon","BURDETT,TALON",MUW,MUW,3082-1074,1,0,12,0,12,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,10:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,79,85
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Blackburn,"Burrows, Sam",Sam,Burrows,,64,"Burrows, Sam","BURROWS,SAM",Blackburn,BBN,0,0,0,39,0,39,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,80,85
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Lyon,"Busby, Ezra",Ezra,Busby,,22989,"Busby, Ezra","BUSBY,EZRA",Lyon,LCS,783-5275,-2,0,30,0,30,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,-40:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,81,85
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Lyon,"Busby, Joel",Joel,Busby,,22989,"Busby, Joel","BUSBY,JOEL",Lyon,LCS,783-5275,3,0,9,0,9,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,3,0,0,0,1.00,.00,.00,.00,0,,57:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,82,85
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,"Caballero, Luis",Luis,Caballero,,218,"Caballero, Luis","CABALLERO,LUIS",Eureka,EUR,0,0,0,41,0,41,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,83,85
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Westminster,"Cairer, Braedon",Braedon,Cairer,,1450,"Cairer, Braedon","CAIRER,BRAEDON",Westminster,WC,1216-1528,0,0,25,0,25,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,84,85
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Lyon,"Camacho, Samuel",Samuel,Camacho,,22989,"Camacho, Samuel","CAMACHO,SAMUEL",Lyon,LCS,783-5241,0,0,34,0,34,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,85,85
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,"Camarena-Silva, Angel",Angel,Camarena-Silva,,431,"Camarena-Silva, Angel","CAMARENA-SILVA,ANGEL",MUW,MUW,3082-1077,0,0,15,0,15,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,86,84
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,"Canola, Pablo",Pablo,Canola,,1111,"Canola, Pablo","CANOLA,PABLO",Greenville,GRE,0,2,0,34,0,34,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.50,.00,.00,0,,96:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,87,84
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,"Carlson Webb, William",William,Carlson Webb,,1111,"Carlson Webb, William","CARLSON WEBB,WILLIAM",Greenville,GRE,0,2,2,9,0,9,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,3,0,0,0,1.50,.00,.00,.00,0,,98:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,88,84
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Lyon,"Carmona, Diego",Diego,Carmona,,22989,"Carmona, Diego","CARMONA,DIEGO",Lyon,LCS,783-5226,0,0,13,0,13,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,89,84
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Principia,"Carpio, Oscar",Oscar,Carpio,,555,"Carpio, Oscar","CARPIO,OSCAR",Principia,PRIN,1258-2306,1,1,24,0,24,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,43:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,90,84
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,"Carranza, Enrique",Enrique,Carranza,,1111,"Carranza, Enrique","CARRANZA,ENRIQUE",Greenville,GRE,0,0,0,28,0,28,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,91,84
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,"Castaneda, Uli",Uli,Castaneda,,218,"Castaneda, Uli","CASTANEDA,ULI",Eureka,EUR,0,0,0,27,0,27,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,92,84
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,"Cevallos, Diego",Diego,Cevallos,,1111,"Cevallos, Diego","CEVALLOS,DIEGO",Greenville,GRE,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,93,83
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,"Cochran, Zaiden",Zaiden,Cochran,,218,"Cochran, Zaiden","COCHRAN,ZAIDEN",Eureka,EUR,0,0,0,48,0,48,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,94,83
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Westminster,"Cole, Lucas",Lucas,Cole,,1450,"Cole, Lucas","COLE,LUCAS",Westminster,WC,1216-1540,0,0,16,0,16,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,95,83
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Lyon,"Cordoba, Emiliano",Emiliano,Cordoba,,22989,"Cordoba, Emiliano","CORDOBA,EMILIANO",Lyon,LCS,783-5284,1,0,26,0,26,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,17:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,96,83
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,"Correa, Luis",Luis,Correa,,431,"Correa, Luis","CORREA,LUIS",MUW,MUW,3082-1079,1,1,17,0,17,0,0,0,1,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,97,83
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,"Correia, Kaike Ribeiro",Kaike Ribeiro,Correia,,1111,"Correia, Kaike Ribeiro","CORREIA,KAIKE RIBEIRO",Greenville,GRE,0,1,0,39,0,39,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,09:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,98,83
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Blackburn,"Cox, Brendyn",Brendyn,Cox,,64,"Cox, Brendyn","COX,BRENDYN",Blackburn,BBN,0,0,0,96,0,96,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,99,83
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,"Crayton, Elijah",Elijah,Crayton,,431,"Crayton, Elijah","CRAYTON,ELIJAH",MUW,MUW,3082-1081,1,0,21,0,21,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,62:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,100,82
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,"Cruz Lopez, Alex",Alex,Cruz Lopez,,218,"Cruz Lopez, Alex","CRUZ LOPEZ,ALEX",Eureka,EUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,101,82
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,"Cruz, Angel",Angel,Cruz,,1111,"Cruz, Angel","CRUZ,ANGEL",Greenville,GRE,0,0,0,46,0,46,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,102,82
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,"Davis, Grant",Grant,Davis,,1111,"Davis, Grant","DAVIS,GRANT",Greenville,GRE,0,0,0,99,0,99,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,103,82
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Spalding,"Davis, Kyran",Kyran,Davis,,23260,"Davis, Kyran","DAVIS,KYRAN",Spalding,SPA,926-1697,1,0,22,0,22,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,04:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,104,82
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,"Delgado Zamora, Aday",Aday,Delgado Zamora,,1111,"Delgado Zamora, Aday","DELGADO ZAMORA,ADAY",Greenville,GRE,0,0,0,19,0,19,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,105,82
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Lyon,"Diez Leiva, Clemente",Clemente,Diez Leiva,,22989,"Diez Leiva, Clemente","DIEZ LEIVA,CLEMENTE",Lyon,LCS,783-5573,2,0,23,0,23,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,1,0,.50,.50,.00,.00,0,,27:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,106,82
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,"Donnelly, Aiden",Aiden,Donnelly,,1111,"Donnelly, Aiden","DONNELLY,AIDEN",Greenville,GRE,0,0,0,37,0,37,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,107,81
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Blackburn,"Dorlys, Lens",Lens,Dorlys,,64,"Dorlys, Lens","DORLYS,LENS",Blackburn,BBN,0,0,0,77,0,77,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,108,81
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Westminster,"Dubinski, Jonathan",Jonathan,Dubinski,,1450,"Dubinski, Jonathan","DUBINSKI,JONATHAN",Westminster,WC,1216-1931,1,0,17,0,17,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,08:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,109,81
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,"Dyson, Brody",Brody,Dyson,,218,"Dyson, Brody","DYSON,BRODY",Eureka,EUR,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,110,81
