conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
saa,Southern Athletic Association (SAA),2025-26,softball,Millsaps,E. sears,,,,39,38,144,37,50,28,16,5,4,2,0,5,12,2,15,2,0,1,0,0,0,1,0,1,0,0.375,88,152,17,.882,.347,.611,49,1,1,0,0,0,0,0,0,51,.980,0,.000,3,11,30,46,"11,29",0.38,11,29,"19,65",0.29,19,65,"14,47",0.30,14,47,"2,6",0.33,2,6,0,0,0,0,"26,59","11,17","33,68",65,0,0,0,"0,1",0,0,1,6,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
saa,Southern Athletic Association (SAA),2025-26,softball,Millsaps,Hailey Peterson,,,,39,39,127,31,44,31,11,1,3,12,0,1,11,0,8,3,4,1,0,0,0,0,0,2,0,0.404,66,145,11,.727,.346,.520,21,99,3,0,0,23,2,5,0,123,.976,25,.920,5,3,29,41,"11,40",0.28,11,40,"28,74",0.38,28,74,"22,59",0.37,22,59,"1,5",0.20,1,5,0,0,0,0,"6,14","9,12","40,83",68,0,0,0,0,0,0,0,7,30,0,139,1,16,11,6,0,14,3,0,0,114.2,75,49,21,37,26,0,2,2.99,493,533,9,9,0,4,6,0,0,10,.282,67,224,0,"1,2","4,8","0,1",0,"0,1"
saa,Southern Athletic Association (SAA),2025-26,softball,Millsaps,Allana Vasquez,,,,40,40,135,18,49,32,13,2,0,9,0,4,6,2,1,0,0,2,0,0,0,0,0,0,0,0.413,66,150,1,1.000,.363,.489,1,22,3,0,0,23,4,0,0,26,.885,27,.852,3,5,26,50,"15,48",0.31,15,48,"37,86",0.43,37,86,"26,55",0.47,26,55,"4,6",0.67,4,6,0,0,0,0,"7,23","9,12","54,91",25,0,0,0,2,0,0,0,12,28,0,129,1,23,13,8,0,17,6,0,0,139.0,75,66,43,114,24,2,16,3.32,538,598,6,6,0,3,8,0,0,24,.240,173,114,0,"3,11","8,21","3,5",0,"6,17"
saa,Southern Athletic Association (SAA),2025-26,softball,Millsaps,Ava Palumbo,,,,27,11,29,12,5,3,0,0,0,2,0,2,5,2,2,0,0,0,0,0,0,0,0,1,0,0.273,5,33,2,1.000,.172,.172,14,1,1,0,0,0,0,0,0,16,.938,0,.000,1,3,13,4,"3,11",0.27,3,11,"4,14",0.29,4,14,"4,13",0.31,4,13,"0,1",0,0,1,0,0,0,0,"1,8","0,2","10,17",4,0,0,0,"0,1",0,0,1,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
saa,Southern Athletic Association (SAA),2025-26,softball,Millsaps,Kodi Jimmie,,,,38,38,121,20,34,16,4,0,2,11,0,2,25,6,3,0,0,0,0,0,0,1,0,1,0,0.351,44,134,3,1.000,.281,.364,109,51,7,0,0,0,0,6,0,167,.958,0,.000,1,4,24,35,"11,40",0.28,11,40,"23,81",0.28,23,81,"16,57",0.28,16,57,"1,4",0.25,1,4,0,0,0,0,"11,26","8,19","30,85",22,0,0,0,0,0,0,0,5,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
saa,Southern Athletic Association (SAA),2025-26,softball,Millsaps,Alli Nolen,,,,38,38,106,23,34,18,6,1,0,13,0,2,22,13,3,2,3,2,0,0,0,3,0,4,0,0.398,42,126,5,.600,.321,.396,59,99,23,0,0,0,0,10,0,181,.873,0,.000,2,6,26,26,"12,37",0.32,12,37,"20,60",0.33,20,60,"13,39",0.33,13,39,"2,4",0.50,2,4,0,0,0,0,"11,26","8,11","32,68","1,1",1.00,1,1,0,0,0,0,10,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
saa,Southern Athletic Association (SAA),2025-26,softball,Millsaps,Kirsten Gilchrist,,,,34,25,68,14,17,8,3,1,1,6,0,1,19,3,2,0,1,1,0,0,0,0,0,1,0,0.316,25,77,2,1.000,.250,.368,31,1,1,0,0,0,0,0,0,33,.970,0,.000,1,3,13,20,"4,20",0.20,4,20,"6,32",0.19,6,32,"6,21",0.29,6,21,"1,2",0.50,1,2,0,0,0,0,"7,15","4,8","14,36",0,0,0,0,1,0,0,0,4,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
saa,Southern Athletic Association (SAA),2025-26,softball,Millsaps,Brynn Arena,,,,38,36,98,22,38,10,8,2,0,12,0,4,15,8,12,2,0,1,0,0,0,0,0,2,0,0.470,50,115,14,.857,.388,.510,31,0,0,0,0,0,0,0,0,31,1.000,0,.000,7,2,23,17,"7,33",0.21,7,33,"19,52",0.37,19,52,"9,32",0.28,9,32,"1,2",0.50,1,2,0,0,0,0,"14,27","5,8","34,57",1,0,0,0,0,0,0,0,10,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
saa,Southern Athletic Association (SAA),2025-26,softball,Millsaps,Kinsey Smith,,,,34,27,69,9,21,16,7,0,2,11,0,2,14,3,2,1,0,1,0,0,0,0,0,0,0,0.410,34,83,3,.667,.304,.493,148,1,4,0,0,0,0,5,0,153,.974,0,.000,1,1,12,21,"7,20",0.35,7,20,"13,41",0.32,13,41,"10,28",0.36,10,28,"0,1",0,0,1,0,0,0,0,"10,23","3,6","24,49",11,0,0,0,16,0,0,0,5,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
saa,Southern Athletic Association (SAA),2025-26,softball,Millsaps,Kadence Cannon,,,,40,39,100,22,33,13,1,0,0,6,0,5,7,1,13,1,6,2,0,0,0,0,0,0,0,0.389,34,119,14,.929,.330,.340,67,60,11,0,0,0,0,9,0,138,.920,0,.000,6,5,30,32,"8,33",0.24,8,33,"18,57",0.32,18,57,"11,37",0.30,11,37,"1,3",0.33,1,3,0,0,0,0,"8,17","9,13","36,68",17,0,0,0,"1,1",1.00,1,1,16,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
