season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,global_rank,rating,ranking_segment
2025-26,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Elmhurst,Smith Rock,Smith,Rock,,212,Smith Rock,0,0ELMHURST,40,40,,,155,32,56,43,8,3,8,21,6,12,28,5,1,0,1,1,0,0,0,1,0,2,0,0.471,94,190,1,1.000,.361,.606,329,15,6,0,0,0,0,17,0,350,.983,0,.000,,3,9,36,34,"19,57",0.33,19,57,"32,90",0.36,32,90,"19,56",0.34,19,56,"11,38",0.29,11,38,0,0,0,0,"12,27","11,17","60,106",296,0,0,0,0,0,0,0,9,27,0,,Elmhurst,ELMHURST,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.710549206305302,1,99,batting
2025-26,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,Callahan Collin,Callahan,Collin,,121,Callahan Collin,0,0CARTHAGE,43,43,,,179,48,65,45,13,3,8,27,0,5,27,8,9,0,1,2,0,0,0,1,2,3,0,0.455,108,214,9,1.000,.363,.603,52,117,7,0,0,0,0,19,0,176,.960,0,.000,,5,8,36,50,"17,52",0.33,17,52,"27,86",0.31,27,86,"20,57",0.35,20,57,"8,34",0.24,8,34,0,0,0,0,"36,69","10,15","50,97",355,0,0,0,0,0,0,0,10,37,0,,Carthage,CARTHAGE,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.573879779304734,2,99,batting
2025-26,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Millikin,Bushur Sam,Bushur,Sam,,424,Bushur Sam,0,0MILLIKIN,43,43,,,169,36,68,43,12,2,4,16,0,7,24,7,9,4,0,4,0,0,0,3,0,5,0,0.464,96,196,13,.692,.402,.568,103,7,4,0,0,0,0,0,0,114,.965,0,.000,,6,3,29,47,"22,49",0.45,22,49,"42,100",0.42,42,100,"26,63",0.41,26,63,"7,31",0.23,7,31,0,0,0,0,"9,29","14,18","67,113",80,0,0,0,0,0,0,0,15,28,0,,Millikin,MILLIKIN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.491426202764023,3,99,batting
2025-26,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Illinois Wesleyan,"Gadomski, Justin",Justin,Gadomski,,300,"Gadomski, Justin",0,0IWU,43,43,,,194,44,74,40,26,2,6,13,1,1,13,5,7,3,1,2,0,0,0,2,2,2,0,0.419,122,211,10,.700,.381,.629,59,154,10,0,0,0,0,19,0,223,.955,0,.000,,1,9,49,60,"20,55",0.36,20,55,"37,106",0.35,37,106,"18,61",0.30,18,61,"15,31",0.48,15,31,0,0,0,0,"9,34","6,12","54,112",230,0,0,0,0,0,0,0,14,44,0,,Illinois Wesleyan,IWU,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.383939478781086,4,98,batting
2025-26,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Feltel, Rutledge",Rutledge,Feltel,,778,"Feltel, Rutledge",0,0WHEATON,40,39,,,137,21,49,39,10,1,6,22,2,7,28,9,0,0,0,1,0,0,0,2,0,3,0,0.467,79,167,0,.000,.358,.577,95,3,4,0,0,0,0,7,0,102,.961,0,.000,,3,6,27,31,"14,43",0.33,14,43,"27,71",0.38,27,71,"16,45",0.36,16,45,"4,24",0.17,4,24,0,0,0,0,"17,36","8,13","45,83",16,0,0,0,0,0,0,0,9,33,0,,Wheaton,WHEATON,0,False,1,1,0,0,0,1,0,0,0,0,2.2,1,0,2,2,0,1,0,0.00,8,11,1,1,0,0,0,0,0,1,.125,3,2,0,"2,2","0,6","1,2",0,"0,1",8.23489522517523,5,98,batting
2025-26,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,Tubbs Zander,Tubbs,Zander,,121,Tubbs Zander,0,0CARTHAGE,43,43,,,172,39,55,51,11,0,10,8,0,10,30,0,2,1,4,1,1,0,0,2,0,4,0,0.382,96,196,3,.667,.320,.558,85,3,1,0,0,0,0,0,0,89,.989,0,.000,,6,10,44,43,"16,56",0.29,16,56,"31,98",0.32,31,98,"23,64",0.36,23,64,"8,37",0.22,8,37,0,0,0,0,"19,39","13,23","55,110",427,0,0,0,0,0,0,0,10,41,0,,Carthage,CARTHAGE,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.135256307771295,6,98,batting
2025-26,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,Matsuzaki Reyn,Matsuzaki,Reyn,,496,Matsuzaki Reyn,0,0NPU,39,38,,,157,26,55,42,8,0,9,9,1,1,38,6,2,2,2,2,0,0,0,2,0,2,0,0.385,90,171,4,.500,.350,.573,263,39,8,14,0,62,17,1,0,310,.974,79,.785,,6,4,29,33,"18,59",0.31,18,59,"33,86",0.38,33,86,"24,59",0.41,24,59,"6,30",0.20,6,30,0,0,0,0,"14,34","12,15","50,92",133,0,0,0,22,0,0,0,14,40,0,,North Park,NPU,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.835785702738525,7,97,batting
2025-26,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Carroll,Thomas Ward,Thomas,Ward,,120,Thomas Ward,0,0CARROLL,27,26,,,100,20,34,44,12,0,6,10,0,2,29,2,0,1,0,1,0,0,0,0,0,0,0,0.407,64,113,1,.000,.340,.640,174,9,0,0,0,0,0,13,0,183,1.000,0,.000,,4,6,10,24,"12,36",0.33,12,36,"24,63",0.38,24,63,"18,48",0.38,18,48,"3,14",0.21,3,14,0,0,0,0,"7,18","6,9","34,66",108,0,0,0,0,0,0,0,5,31,0,,Carroll,CARROLL,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.822885543846157,8,97,batting
2025-26,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Illinois Wesleyan,"Tomhave, Cade",Cade,Tomhave,,300,"Tomhave, Cade",0,0IWU,42,42,,,162,39,62,45,6,2,3,23,1,9,20,7,11,2,2,2,0,0,0,0,0,0,0,0.480,81,198,13,.846,.383,.500,307,15,7,0,0,0,0,24,0,329,.979,0,.000,,5,8,49,29,"19,55",0.35,19,55,"43,95",0.45,43,95,"33,71",0.46,33,71,"11,32",0.34,11,32,0,0,0,0,"14,30","14,16","68,106",112,0,0,0,0,0,0,0,14,26,0,,Illinois Wesleyan,IWU,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.522078387825665,9,97,batting
2025-26,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,Cairo Max,Cairo,Max,,121,Cairo Max,0,0CARTHAGE,43,40,,,158,45,47,35,7,1,11,26,0,3,24,4,4,0,2,2,0,0,0,4,0,7,0,0.402,89,191,4,1.000,.297,.563,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,11,7,42,38,"16,44",0.36,16,44,"29,95",0.31,29,95,"13,47",0.28,13,47,"12,31",0.39,12,31,0,0,0,0,"18,32","7,17","47,105",84,0,0,0,77,0,0,0,9,33,0,,Carthage,CARTHAGE,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.240358430394245,10,96,batting
