season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,stats_stats_field_goals_made,stats_stats_field_goals_attempted,stats_stats_three_points_made,stats_stats_three_points_attempted,stats_stats_free_throws_attempted,stats_stats_free_throws_made,stats_stats_points_scored,stats_stats_blocked_shots,stats_stats_steals,stats_stats_assists,stats_stats_minutes_played,stats_stats_offensive_rebounds,stats_stats_defensive_rebounds,stats_stats_total_rebounds,stats_stats_personal_fouls,stats_stats_technical_fouls,stats_stats_turnovers,stats_stats_disqualifications,stats_stats_deadballs,stats_stats_games_played,stats_stats_field_goals_pct,stats_stats_three_points_pct,stats_stats_free_throws_pct,stats_stats_points_per_game,stats_stats_rebounds_per_game,stats_stats_assists_per_game,stats_stats_steals_per_game,stats_stats_blocked_shots_per_game,code
2025-26,wbball,Empire 8 (E8),e8,Houghton,Olivia Simser,Olivia,Simser,*,30160,Olivia Simser,"SIMSER,OLIVIA",Houghton,HOUGHTON,702-1992,31,29,30,0,104,282,50,152,14,11,269,6,51,88,842,23,97,120,42,0,32,0,0,31,0.37,0.33,0.79,8.68,3.87,2.84,1.65,0.19,30
2025-26,wbball,Empire 8 (E8),e8,Houghton,Tricia Carmer,Tricia,Carmer,0,30160,Tricia Carmer,"CARMER,TRICIA",Houghton,HOUGHTON,702-1753,31,1,33,0,52,128,0,1,59,37,141,20,35,42,467,66,100,166,53,0,28,0,0,31,0.41,0.00,0.63,4.55,5.35,1.35,1.13,0.65,33
2025-26,wbball,Empire 8 (E8),e8,Houghton,"Jackson,Amanda",Amanda,Jackson,G,30160,"Jackson,Amanda","JACKSON,AMANDA",Houghton,HOUGHTON,702-1507,16,1,13,0,6,20,4,11,4,4,20,0,2,10,72,2,2,4,2,0,9,0,0,16,0.30,0.36,1.00,1.25,0.25,0.63,0.13,0.00,13
2025-26,wbball,Empire 8 (E8),e8,Brockport,"Jean-Baptiste,Stephanie",Stephanie,Jean-Baptiste,G,78,"Jean-Baptiste,Stephanie","JEAN-BAPTISTE,STEPHANIE",Brockport,Brock,652-6845,25,24,01,0,179,399,32,119,107,85,475,11,58,47,777,61,86,147,22,0,56,0,0,25,0.45,0.27,0.79,19.00,5.88,1.88,2.32,0.44,01
2025-26,wbball,Empire 8 (E8),e8,Brockport,"Carey,Brianna",Brianna,Carey,G,78,"Carey,Brianna","CAREY,BRIANNA",Brockport,Brock,652-8153,26,25,02,0,111,256,38,115,60,48,308,3,50,43,654,23,53,76,52,0,47,1,0,26,0.43,0.33,0.80,11.85,2.92,1.65,1.92,0.12,02
2025-26,wbball,Empire 8 (E8),e8,Brockport,"Brink,Mandy",Mandy,Brink,G,78,"Brink,Mandy","BRINK,MANDY",Brockport,Brock,652-7170,26,26,03,0,121,319,37,133,93,72,351,2,58,78,707,31,96,127,53,0,69,1,0,26,0.38,0.28,0.77,13.50,4.88,3.00,2.23,0.08,03
2025-26,wbball,Empire 8 (E8),e8,Brockport,"Howie,Ava",Ava,Howie,G,78,"Howie,Ava","HOWIE,AVA",Brockport,Brock,652-8148,26,0,04,0,29,91,11,40,11,10,79,2,7,7,236,10,40,50,20,0,6,0,0,26,0.32,0.28,0.91,3.04,1.92,0.27,0.27,0.08,04
2025-26,wbball,Empire 8 (E8),e8,Brockport,"Maneri,Peyton",Peyton,Maneri,G,78,"Maneri,Peyton","MANERI,PEYTON",Brockport,Brock,652-7640,22,21,05,0,63,161,6,23,33,25,157,0,49,89,514,13,54,67,58,1,47,1,0,22,0.39,0.26,0.76,7.14,3.05,4.05,2.23,0.00,05
2025-26,wbball,Empire 8 (E8),e8,Brockport,"Hoak,Madeline",Madeline,Hoak,G,78,"Hoak,Madeline","HOAK,MADELINE",Brockport,Brock,652-7642,18,0,11,0,4,22,0,6,2,0,8,1,4,6,74,5,9,14,10,0,4,0,0,18,0.18,0.00,0.00,0.44,0.78,0.33,0.22,0.06,11
2025-26,wbball,Empire 8 (E8),e8,Brockport,"Misser,Madison",Madison,Misser,G,78,"Misser,Madison","MISSER,MADISON",Brockport,Brock,652-6847,20,1,12,0,6,27,4,18,8,4,20,0,5,4,111,4,11,15,8,0,10,0,0,20,0.22,0.22,0.50,1.00,0.75,0.20,0.25,0.00,12
2025-26,wbball,Empire 8 (E8),e8,Brockport,"Turner,Mallory",Mallory,Turner,G,78,"Turner,Mallory","TURNER,MALLORY",Brockport,Brock,652-7172,14,1,13,0,6,24,3,14,4,1,16,0,4,0,62,3,2,5,1,0,3,0,0,14,0.25,0.21,0.25,1.14,0.36,0.00,0.29,0.00,13
2025-26,wbball,Empire 8 (E8),e8,Brockport,"Turner,Claire",Claire,Turner,F,78,"Turner,Claire","TURNER,CLAIRE",Brockport,Brock,652-7641,26,26,14,0,67,177,0,2,31,18,152,38,40,33,560,63,156,219,75,0,34,2,0,26,0.38,0.00,0.58,5.85,8.42,1.27,1.54,1.46,14
2025-26,wbball,Empire 8 (E8),e8,Brockport,"Mahony,Casey",Casey,Mahony,F,78,"Mahony,Casey","MAHONY,CASEY",Brockport,Brock,652-8152,26,0,15,0,22,70,7,28,4,2,53,12,13,25,343,28,56,84,40,0,18,1,0,26,0.31,0.25,0.50,2.04,3.23,0.96,0.50,0.46,15
2025-26,wbball,Empire 8 (E8),e8,Brockport,"VanDeWater,Addy",Addy,VanDeWater,,78,"VanDeWater,Addy","VANDEWATER,ADDY",Brockport,Brock,652-8149,26,0,21,0,40,117,23,67,4,1,104,4,14,26,354,16,45,61,9,0,27,0,0,26,0.34,0.34,0.25,4.00,2.35,1.00,0.54,0.15,21
2025-26,wbball,Empire 8 (E8),e8,Brockport,"Wray,Josie",Josie,Wray,F,78,"Wray,Josie","WRAY,JOSIE",Brockport,Brock,652-8150,19,0,22,0,13,41,5,11,14,7,38,7,3,9,134,15,23,38,30,0,11,0,0,19,0.32,0.45,0.50,2.00,2.00,0.47,0.16,0.37,22
2025-26,wbball,Empire 8 (E8),e8,Brockport,"Lovgren,Lila",Lila,Lovgren,G,78,"Lovgren,Lila","LOVGREN,LILA",Brockport,Brock,652-8151,26,0,23,0,23,80,13,53,4,3,62,3,8,11,224,15,44,59,17,0,21,0,0,26,0.29,0.25,0.75,2.38,2.27,0.42,0.31,0.12,23
2025-26,wbball,Empire 8 (E8),e8,Brockport,"Kozakiewicz,Jackie",Jackie,Kozakiewicz,G,78,"Kozakiewicz,Jackie","KOZAKIEWICZ,JACKIE",Brockport,Brock,652-7639,26,6,24,0,42,131,18,77,39,29,131,0,35,30,449,13,22,35,36,0,35,0,0,26,0.32,0.23,0.74,5.04,1.35,1.15,1.35,0.00,24
2025-26,wbball,Empire 8 (E8),e8,Nazareth,"Caraballo,Morgan",Morgan,Caraballo,G,461,"Caraballo,Morgan","CARABALLO,MORGAN",Nazareth,Naz,1007-4796,27,0,01,0,23,70,11,42,6,3,60,0,13,18,265,4,18,22,24,0,27,0,0,27,0.33,0.26,0.50,2.22,0.81,0.67,0.48,0.00,01
2025-26,wbball,Empire 8 (E8),e8,Nazareth,"Anglin,Kiara",Kiara,Anglin,G,461,"Anglin,Kiara","ANGLIN,KIARA",Nazareth,Naz,1007-4574,27,27,02,0,102,200,19,65,116,43,266,19,84,58,823,65,130,195,55,0,45,0,0,27,0.51,0.29,0.37,9.85,7.22,2.15,3.11,0.70,02
2025-26,wbball,Empire 8 (E8),e8,Nazareth,"Williams,Chianna",Chianna,Williams,G,461,"Williams,Chianna","WILLIAMS,CHIANNA",Nazareth,Naz,1007-5004,25,0,03,0,13,51,6,27,11,7,39,4,10,17,234,9,36,45,32,1,24,1,0,25,0.25,0.22,0.64,1.56,1.80,0.68,0.40,0.16,03
2025-26,wbball,Empire 8 (E8),e8,Nazareth,"MacLachlan,Katie",Katie,MacLachlan,G,461,"MacLachlan,Katie","MACLACHLAN,KATIE",Nazareth,Naz,1007-4573,27,27,04,0,136,306,40,128,60,40,352,14,54,91,774,42,131,173,50,0,58,1,0,27,0.44,0.31,0.67,13.04,6.41,3.37,2.00,0.52,04
2025-26,wbball,Empire 8 (E8),e8,Nazareth,"Littlefield,Payton",Payton,Littlefield,G,461,"Littlefield,Payton","LITTLEFIELD,PAYTON",Nazareth,Naz,1007-5002,27,0,05,0,40,123,27,96,20,15,122,0,19,11,353,5,27,32,20,0,26,0,0,27,0.33,0.28,0.75,4.52,1.19,0.41,0.70,0.00,05
2025-26,wbball,Empire 8 (E8),e8,Nazareth,"Tyler,Megan",Megan,Tyler,G,461,"Tyler,Megan","TYLER,MEGAN",Nazareth,Naz,1007-5185,15,0,10,0,4,15,3,11,8,6,17,0,1,5,66,1,5,6,4,0,2,0,0,15,0.27,0.27,0.75,1.13,0.40,0.33,0.07,0.00,10
2025-26,wbball,Empire 8 (E8),e8,Nazareth,"Fusilli,Leah",Leah,Fusilli,G,461,"Fusilli,Leah","FUSILLI,LEAH",Nazareth,Naz,1007-4576,23,1,11,0,33,82,2,7,24,12,80,7,13,58,377,26,65,91,38,0,32,1,0,23,0.40,0.29,0.50,3.48,3.96,2.52,0.57,0.30,11
2025-26,wbball,Empire 8 (E8),e8,Nazareth,"McDowell,Sarina",Sarina,McDowell,F,461,"McDowell,Sarina","MCDOWELL,SARINA",Nazareth,Naz,1007-4798,27,26,12,0,91,204,2,22,74,55,239,13,21,36,648,47,103,150,50,0,45,0,0,27,0.45,0.09,0.74,8.85,5.56,1.33,0.78,0.48,12
2025-26,wbball,Empire 8 (E8),e8,Nazareth,"Kelly,Madalyn",Madalyn,Kelly,G,461,"Kelly,Madalyn","KELLY,MADALYN",Nazareth,Naz,1007-4795,20,16,13,0,68,170,25,98,26,19,180,8,17,31,496,17,31,48,20,0,30,0,0,20,0.40,0.26,0.73,9.00,2.40,1.55,0.85,0.40,13
2025-26,wbball,Empire 8 (E8),e8,Nazareth,"Benetti,Molly",Molly,Benetti,F,461,"Benetti,Molly","BENETTI,MOLLY",Nazareth,Naz,1007-4575,27,27,14,0,161,349,3,29,75,59,384,62,19,77,746,45,119,164,65,0,63,2,0,27,0.46,0.10,0.79,14.22,6.07,2.85,0.70,2.30,14
2025-26,wbball,Empire 8 (E8),e8,Nazareth,"Gross,Jordyn",Jordyn,Gross,F,461,"Gross,Jordyn","GROSS,JORDYN",Nazareth,Naz,1007-5181,18,0,22,0,10,22,0,2,2,1,21,1,0,1,69,6,3,9,9,0,3,0,0,18,0.45,0.00,0.50,1.17,0.50,0.06,0.00,0.06,22
2025-26,wbball,Empire 8 (E8),e8,Nazareth,"Schuey,Tessa",Tessa,Schuey,G,461,"Schuey,Tessa","SCHUEY,TESSA",Nazareth,Naz,1007-5003,27,10,25,0,31,105,11,45,29,24,97,1,37,56,468,12,29,41,41,0,41,0,0,27,0.30,0.24,0.83,3.59,1.52,2.07,1.37,0.04,25
2025-26,wbball,Empire 8 (E8),e8,Nazareth,"Schultz,Brayden",Brayden,Schultz,G,461,"Schultz,Brayden","SCHULTZ,BRAYDEN",Nazareth,Naz,1007-4577,19,1,24,0,7,21,2,5,0,0,16,7,7,6,129,17,18,35,23,0,9,1,0,19,0.33,0.40,0.00,0.84,1.84,0.32,0.37,0.37,24
2025-26,wbball,Empire 8 (E8),e8,Geneseo,"McGrane,Maggie",Maggie,McGrane,G,247,"McGrane,Maggie","MCGRANE,MAGGIE",Geneseo,Genes,1171-2103,29,29,01,0,105,261,31,81,49,38,279,1,44,159,901,9,99,108,38,0,82,0,0,29,0.40,0.38,0.78,9.62,3.72,5.48,1.52,0.03,01
2025-26,wbball,Empire 8 (E8),e8,Geneseo,"Townes,Jordyn",Jordyn,Townes,G,247,"Townes,Jordyn","TOWNES,JORDYN",Geneseo,Genes,1171-2714,20,0,03,0,23,55,4,14,16,15,65,0,5,12,151,0,21,21,14,0,19,0,0,20,0.42,0.29,0.94,3.25,1.05,0.60,0.25,0.00,03
2025-26,wbball,Empire 8 (E8),e8,Geneseo,"Clearwater,Ellie",Ellie,Clearwater,G,247,"Clearwater,Ellie","CLEARWATER,ELLIE",Geneseo,Genes,1171-2510,25,6,05,0,27,90,10,52,16,8,72,1,10,19,293,15,25,40,17,0,12,0,0,25,0.30,0.19,0.50,2.88,1.60,0.76,0.40,0.04,05
2025-26,wbball,Empire 8 (E8),e8,Geneseo,"Elliot,Eva",Eva,Elliot,G,247,"Elliot,Eva","ELLIOT,EVA",Geneseo,Genes,1171-2102,29,29,10,0,70,136,5,20,41,20,165,2,36,64,908,59,74,133,34,0,35,0,0,29,0.51,0.25,0.49,5.69,4.59,2.21,1.24,0.07,10
2025-26,wbball,Empire 8 (E8),e8,Geneseo,"Roberts,Reily",Reily,Roberts,F,247,"Roberts,Reily","ROBERTS,REILY",Geneseo,Genes,1171-2511,14,0,12,0,11,20,0,0,2,0,22,0,3,5,81,9,13,22,7,0,3,0,0,14,0.55,0.00,0.00,1.57,1.57,0.36,0.21,0.00,12
2025-26,wbball,Empire 8 (E8),e8,Geneseo,"Galgano,Grace",Grace,Galgano,F,247,"Galgano,Grace","GALGANO,GRACE",Geneseo,Genes,1171-2512,27,27,14,0,132,265,27,88,66,55,346,22,38,53,775,36,150,186,53,0,41,2,0,27,0.50,0.31,0.83,12.81,6.89,1.96,1.41,0.81,14
2025-26,wbball,Empire 8 (E8),e8,Geneseo,"Whitehead,Aliza",Aliza,Whitehead,G,247,"Whitehead,Aliza","WHITEHEAD,ALIZA",Geneseo,Genes,1171-2514,29,1,20,0,53,126,12,52,40,31,149,1,22,31,519,33,46,79,25,0,39,0,0,29,0.42,0.23,0.78,5.14,2.72,1.07,0.76,0.03,20
2025-26,wbball,Empire 8 (E8),e8,Geneseo,"Craft,Elizabeth",Elizabeth,Craft,F,247,"Craft,Elizabeth","CRAFT,ELIZABETH",Geneseo,Genes,1171-2713,17,0,21,0,7,18,1,2,4,2,17,0,1,2,99,5,11,16,9,0,11,0,0,17,0.39,0.50,0.50,1.00,0.94,0.12,0.06,0.00,21
2025-26,wbball,Empire 8 (E8),e8,Geneseo,"Connolly,Zephyr",Zephyr,Connolly,G,247,"Connolly,Zephyr","CONNOLLY,ZEPHYR",Geneseo,Genes,1171-2515,29,0,22,0,12,40,4,16,16,7,35,1,7,27,309,10,30,40,19,0,25,0,0,29,0.30,0.25,0.44,1.21,1.38,0.93,0.24,0.03,22
2025-26,wbball,Empire 8 (E8),e8,Geneseo,"Suydam,Kristin",Kristin,Suydam,F,247,"Suydam,Kristin","SUYDAM,KRISTIN",Geneseo,Genes,1171-2296,29,20,23,0,109,241,18,54,68,50,286,38,13,17,586,41,142,183,47,0,38,0,0,29,0.45,0.33,0.74,9.86,6.31,0.59,0.45,1.31,23
2025-26,wbball,Empire 8 (E8),e8,Geneseo,"Hintz,Audrey",Audrey,Hintz,F,247,"Hintz,Audrey","HINTZ,AUDREY",Geneseo,Genes,1171-2294,29,9,24,0,115,235,0,1,70,47,277,12,14,27,515,58,74,132,44,0,33,0,0,29,0.49,0.00,0.67,9.55,4.55,0.93,0.48,0.41,24
2025-26,wbball,Empire 8 (E8),e8,Geneseo,"Birmingham,Kathleen",Kathleen,Birmingham,G,247,"Birmingham,Kathleen","BIRMINGHAM,KATHLEEN",Geneseo,Genes,1171-2295,20,0,25,0,11,40,3,22,6,3,28,4,0,9,163,9,10,19,9,0,9,0,0,20,0.28,0.14,0.50,1.40,0.95,0.45,0.00,0.20,25
2025-26,wbball,Empire 8 (E8),e8,Geneseo,"Vasselman,Sofia",Sofia,Vasselman,G,247,"Vasselman,Sofia","VASSELMAN,SOFIA",Geneseo,Genes,1171-2715,29,24,44,0,43,153,21,72,28,21,128,2,9,24,503,24,88,112,30,0,42,0,0,29,0.28,0.29,0.75,4.41,3.86,0.83,0.31,0.07,44
2025-26,wbball,Empire 8 (E8),e8,Geneseo,Lizzie Craft,Lizzie,Craft,0,247,Lizzie Craft,"CRAFT,LIZZIE",Geneseo,Genes,0,-1,0,21,0,0,-2,0,-2,0,0,0,1,0,1,3,0,1,1,0,0,1,0,0,-1,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,-1.00,21
2025-26,wbball,Empire 8 (E8),e8,Russell Sage,Jaileen Soto,Jaileen,Soto,0,11036,Jaileen Soto,"SOTO,JAILEEN",Russell Sage,RSCWBB,0,26,11,01,0,64,204,12,44,78,55,195,0,26,53,676,24,81,105,63,0,87,1,0,26,0.31,0.27,0.71,7.50,4.04,2.04,1.00,0.00,01
2025-26,wbball,Empire 8 (E8),e8,Russell Sage,Layla Acosta,Layla,Acosta,g,11036,Layla Acosta,"ACOSTA,LAYLA",Russell Sage,RSCWBB,0,25,22,03,0,156,378,39,120,76,52,403,4,37,57,732,16,87,103,60,1,89,3,0,25,0.41,0.33,0.68,16.12,4.12,2.28,1.48,0.16,03
2025-26,wbball,Empire 8 (E8),e8,Russell Sage,Madison Huneau,Madison,Huneau,g,11036,Madison Huneau,"HUNEAU,MADISON",Russell Sage,RSCWBB,0,23,19,04,0,13,66,2,12,45,24,52,10,25,46,610,21,53,74,44,0,41,0,0,23,0.20,0.17,0.53,2.26,3.22,2.00,1.09,0.43,04
2025-26,wbball,Empire 8 (E8),e8,Russell Sage,Kyla Smith,Kyla,Smith,*,11036,Kyla Smith,"SMITH,KYLA",Russell Sage,RSCWBB,0,26,23,10,0,79,241,39,124,47,34,231,9,20,58,838,24,105,129,37,0,68,0,0,26,0.33,0.31,0.72,8.88,4.96,2.23,0.77,0.35,10
2025-26,wbball,Empire 8 (E8),e8,Russell Sage,Kallie Hopkins,Kallie,Hopkins,f,11036,Kallie Hopkins,"HOPKINS,KALLIE",Russell Sage,RSCWBB,0,26,25,14,0,106,263,10,47,73,48,270,13,32,35,801,47,177,224,41,0,58,1,0,26,0.40,0.21,0.66,10.38,8.62,1.35,1.23,0.50,14
2025-26,wbball,Empire 8 (E8),e8,Russell Sage,Danielle Waldron,Danielle,Waldron,0,11036,Danielle Waldron,"WALDRON,DANIELLE",Russell Sage,RSCWBB,0,26,0,21,0,30,115,11,46,26,15,86,9,21,14,304,18,58,76,51,0,18,0,0,26,0.26,0.24,0.58,3.31,2.92,0.54,0.81,0.35,21
2025-26,wbball,Empire 8 (E8),e8,Russell Sage,Emily Zeh,Emily,Zeh,f,11036,Emily Zeh,"ZEH,EMILY",Russell Sage,RSCWBB,0,25,9,23,0,26,57,0,2,32,24,76,11,4,16,409,34,48,82,43,0,29,0,0,25,0.46,0.00,0.75,3.04,3.28,0.64,0.16,0.44,23
2025-26,wbball,Empire 8 (E8),e8,Russell Sage,Isabella Clute,Isabella,Clute,0,11036,Isabella Clute,"CLUTE,ISABELLA",Russell Sage,RSCWBB,0,11,0,32,0,8,16,3,4,2,2,21,1,1,3,88,3,12,15,4,0,14,0,0,11,0.50,0.75,1.00,1.91,1.36,0.27,0.09,0.09,32
2025-26,wbball,Empire 8 (E8),e8,Russell Sage,Miranda Price,Miranda,Price,0,11036,Miranda Price,"PRICE,MIRANDA",Russell Sage,RSCWBB,0,21,3,02,0,21,64,9,31,15,11,62,1,6,7,247,8,34,42,19,0,23,0,0,21,0.33,0.29,0.73,2.95,2.00,0.33,0.29,0.05,02
2025-26,wbball,Empire 8 (E8),e8,Russell Sage,Aniyah Kelley,Aniyah,Kelley,0,11036,Aniyah Kelley,"KELLEY,ANIYAH",Russell Sage,RSCWBB,0,24,18,12,0,66,163,7,25,47,31,170,10,16,9,486,42,96,138,58,0,26,2,0,24,0.40,0.28,0.66,7.08,5.75,0.38,0.67,0.42,12
2025-26,wbball,Empire 8 (E8),e8,Russell Sage,Samantha Henderson,Samantha,Henderson,0,11036,Samantha Henderson,"HENDERSON,SAMANTHA",Russell Sage,RSCWBB,0,7,0,11,0,1,4,0,0,1,1,3,0,0,1,23,0,2,2,1,0,3,0,0,7,0.25,0.00,1.00,0.43,0.29,0.14,0.00,0.00,11
2025-26,wbball,Empire 8 (E8),e8,Russell Sage,Olivia Shieve,Olivia,Shieve,0,11036,Olivia Shieve,"SHIEVE,OLIVIA",Russell Sage,RSCWBB,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24
2025-26,wbball,Empire 8 (E8),e8,Russell Sage,Olivia Sheive,Olivia,Sheive,0,11036,Olivia Sheive,"SHEIVE,OLIVIA",Russell Sage,RSCWBB,0,1,0,24,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,24
2025-26,wbball,Empire 8 (E8),e8,St. John Fisher,Lindsay Martin,Lindsay,Martin,0,601,Lindsay Martin,"MARTIN,LINDSAY",St. John Fisher,ST. JOHN,1009-6254,5,1,2,0,1,3,0,0,0,0,2,0,0,0,13,1,2,3,2,0,0,0,0,5,0.33,0.00,0.00,0.40,0.60,0.00,0.00,0.00,2
2025-26,wbball,Empire 8 (E8),e8,St. John Fisher,Mary Marrapese,Mary,Marrapese,0,601,Mary Marrapese,"MARRAPESE,MARY",St. John Fisher,ST. JOHN,1009-6672,13,0,3,0,3,16,1,7,2,1,8,1,4,2,91,7,13,20,2,0,6,0,0,13,0.19,0.14,0.50,0.62,1.54,0.15,0.31,0.08,3
2025-26,wbball,Empire 8 (E8),e8,St. John Fisher,Presleigh Brunner,Presleigh,Brunner,*,601,Presleigh Brunner,"BRUNNER,PRESLEIGH",St. John Fisher,ST. JOHN,1009-5613,26,26,4,0,146,387,25,90,77,63,380,12,47,48,909,40,112,152,35,0,74,0,0,26,0.38,0.28,0.82,14.62,5.85,1.85,1.81,0.46,4
2025-26,wbball,Empire 8 (E8),e8,St. John Fisher,Julia Perales,Julia,Perales,*,601,Julia Perales,"PERALES,JULIA",St. John Fisher,ST. JOHN,1009-5618,22,21,11,0,31,130,19,95,16,11,92,0,32,68,695,7,93,100,43,0,70,0,0,22,0.24,0.20,0.69,4.18,4.55,3.09,1.45,0.00,11
2025-26,wbball,Empire 8 (E8),e8,St. John Fisher,Valerosa Gambitta,Valerosa,Gambitta,*,601,Valerosa Gambitta,"GAMBITTA,VALEROSA",St. John Fisher,ST. JOHN,1009-6257,26,25,12,0,76,189,11,61,40,29,192,13,34,51,761,36,93,129,61,0,58,1,0,26,0.40,0.18,0.73,7.38,4.96,1.96,1.31,0.50,12
2025-26,wbball,Empire 8 (E8),e8,St. John Fisher,Leah Khuu,Leah,Khuu,0,601,Leah Khuu,"KHUU,LEAH",St. John Fisher,ST. JOHN,1009-6255,16,0,14,0,3,14,0,1,6,4,10,9,3,5,82,4,4,8,7,0,9,0,0,16,0.21,0.00,0.67,0.63,0.50,0.31,0.19,0.56,14
2025-26,wbball,Empire 8 (E8),e8,St. John Fisher,Natalie Mai,Natalie,Mai,0,601,Natalie Mai,"MAI,NATALIE",St. John Fisher,ST. JOHN,1009-6618,25,5,15,0,71,182,35,94,39,26,203,1,13,34,486,3,42,45,31,0,69,1,0,25,0.39,0.37,0.67,8.12,1.80,1.36,0.52,0.04,15
2025-26,wbball,Empire 8 (E8),e8,St. John Fisher,Tanleigh Bestine,Tanleigh,Bestine,0,601,Tanleigh Bestine,"BESTINE,TANLEIGH",St. John Fisher,ST. JOHN,1009-6256,5,0,20,0,4,7,2,2,8,2,12,0,0,1,19,1,4,5,0,0,2,0,0,5,0.57,1.00,0.25,2.40,1.00,0.20,0.00,0.00,20
