season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,global_rank,rating
2026-27,softball,American Southwest Conference (ASC),asc,East Texas Baptist,Katelynn Jones,Katelynn,Jones,,1062,Katelynn Jones,0,0EAST TEX,43,43,,,109,45,27,15,3,3,0,40,0,3,13,5,41,1,5,0,0,0,0,0,0,0,0,0.461,36,157,42,.976,.248,.330,35,0,1,0,0,0,0,0,0,36,.972,0,.000,,4,4,43,26,"6,26",0.23,6,26,"14,54",0.26,14,54,"10,43",0.23,10,43,"1,7",0.14,1,7,0,0,0,0,"31,55","5,11","38,68",14,0,0,0,0,0,0,0,15,22,0,,East Texas Baptist,EAST TEX,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.85774913890932,11,96
2026-27,softball,American Southwest Conference (ASC),asc,East Texas Baptist,Lauren Vallery,Lauren,Vallery,,1062,Lauren Vallery,0,0EAST TEX,7,0,,,6,1,4,4,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.667,5,7,0,.000,.667,.833,3,0,0,0,0,0,0,0,0,3,1.000,0,.000,,0,0,0,2,"0,1",0,0,1,"2,3",0.67,2,3,"2,2",1.00,2,2,"0,1",0,0,1,0,0,0,0,"2,2","2,2","3,4",0,0,0,0,68,0,0,0,1,0,0,,East Texas Baptist,EAST TEX,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.513331341002738,12,96
2026-27,softball,American Southwest Conference (ASC),asc,Hardin-Simmons,Ella Salinas,Ella,Salinas,,271,Ella Salinas,0,0HARDIN-S,30,30,,,92,13,36,36,9,0,1,8,0,0,4,2,4,0,6,4,0,0,0,2,0,2,0,0.423,48,110,4,1.000,.391,.522,112,7,0,0,0,0,0,3,0,119,1.000,0,.000,,2,6,29,31,"11,25",0.44,11,25,"28,62",0.45,28,62,"20,47",0.43,20,47,0,0,0,0,0,0,0,0,"3,11","13,19","49,72",38,0,0,0,0,0,0,0,25,20,0,,Hardin-Simmons,HARDIN-S,637-2287,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.450015663019235,13,95
2026-27,softball,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,Macy Alewine,Macy,Alewine,,1203,Macy Alewine,0,0UMHB,42,41,,,113,12,35,20,4,0,4,14,0,0,7,3,2,1,0,2,0,0,0,0,1,2,0,0.380,51,129,3,.667,.310,.451,263,20,3,0,0,0,0,10,0,286,.990,0,.000,,3,1,19,51,"12,35",0.34,12,35,"19,59",0.32,19,59,"12,35",0.34,12,35,"0,4",0,0,4,0,0,0,0,"5,20","4,12","27,63",2,0,0,0,0,0,0,0,9,15,0,,Mary Hardin-Baylor,UMHB,641-6754,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.097891968812038,14,94
2026-27,softball,American Southwest Conference (ASC),asc,Hardin-Simmons,Emily Jacobs,Emily,Jacobs,,271,Emily Jacobs,0,0HARDIN-S,33,33,,,107,25,34,20,8,1,2,7,0,0,13,5,9,0,0,0,0,0,0,0,0,3,0,0.360,50,114,9,1.000,.318,.467,71,0,1,0,0,0,0,0,0,72,.986,0,.000,,5,7,28,27,"16,37",0.43,16,37,"20,70",0.29,20,70,"13,52",0.25,13,52,0,0,0,0,0,0,0,0,"6,14","5,14","32,71",35,0,0,0,0,0,0,0,8,27,0,,Hardin-Simmons,HARDIN-S,637-3331,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8833735441527075,15,94
2026-27,softball,American Southwest Conference (ASC),asc,Hardin-Simmons,Grace Thompson,Grace,Thompson,,271,Grace Thompson,0,0HARDIN-S,31,31,,,90,25,36,18,1,2,0,11,0,1,6,3,16,0,2,0,0,0,0,0,0,1,0,0.471,41,104,16,1.000,.400,.456,56,23,4,0,0,0,0,1,0,83,.952,0,.000,,2,0,24,24,"11,26",0.42,11,26,"27,48",0.56,27,48,"21,37",0.57,21,37,0,0,0,0,0,0,0,0,"4,17","7,14","36,54",31,0,0,0,0,0,0,0,9,12,0,,Hardin-Simmons,HARDIN-S,637-2292,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.783258052825964,16,93
2026-27,softball,American Southwest Conference (ASC),asc,East Texas Baptist,A. Jean,A.,Jean,,1062,A. Jean,0,0EAST TEX,44,41,,,90,24,31,19,2,0,1,10,0,3,1,1,13,1,9,3,0,0,0,0,0,0,0,0.415,36,115,14,.929,.344,.400,55,62,3,0,0,0,0,6,0,120,.975,0,.000,,2,5,31,36,"8,26",0.31,8,26,"12,48",0.25,12,48,"9,34",0.26,9,34,"4,6",0.67,4,6,0,0,0,0,"15,28","10,14","42,66",59,0,0,0,0,0,0,0,24,22,0,,East Texas Baptist,EAST TEX,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.436461374985567,17,93
2026-27,softball,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,Bralyn Belk,Bralyn,Belk,,1203,Bralyn Belk,0,0UMHB,44,41,,,100,13,28,19,9,1,3,8,0,14,17,3,0,1,3,1,0,0,0,0,0,1,0,0.407,48,126,1,.000,.280,.480,41,90,6,0,0,0,0,2,0,137,.956,0,.000,,1,0,23,35,"9,40",0.23,9,40,"15,51",0.29,15,51,"10,35",0.29,10,35,"3,5",0.60,3,5,0,0,0,0,"11,24","7,10","40,65",17,0,0,0,66,0,0,0,19,26,0,,Mary Hardin-Baylor,UMHB,641-4110,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.220813376009192,18,92
2026-27,softball,American Southwest Conference (ASC),asc,Hardin-Simmons,Corey Fortner,Corey,Fortner,,271,Corey Fortner,0,0HARDIN-S,4,0,,,2,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.500,2,2,1,1.000,.500,1.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,1,0,1,0,0,0,0,0,"1,1",1.00,1,1,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,"0,1","1,1","1,1","1,1",1.00,1,1,11,0,0,0,0,0,0,,Hardin-Simmons,HARDIN-S,637-3840,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.126635005878857,19,92
2026-27,softball,American Southwest Conference (ASC),asc,Hardin-Simmons,Erin Love,Erin,Love,,271,Erin Love,0,0HARDIN-S,21,21,,,49,12,17,11,4,0,2,6,0,3,1,0,2,0,3,0,0,0,0,0,0,1,0,0.448,27,61,2,1.000,.347,.551,55,5,2,1,0,24,3,0,0,62,.968,27,.889,,1,3,17,16,"7,19",0.37,7,19,"9,26",0.35,9,26,"6,20",0.30,6,20,0,0,0,0,0,0,0,0,"3,7","3,6","21,33",2,0,0,0,0,0,0,0,5,13,0,,Hardin-Simmons,HARDIN-S,637-3336,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8582707425326257,20,91
2026-27,softball,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,Ava Perlinger,Ava,Perlinger,,1203,Ava Perlinger,0,0UMHB,34,29,,,78,16,26,17,3,1,1,6,0,2,12,5,14,3,2,0,0,0,0,0,0,1,0,0.395,34,88,17,.824,.333,.436,25,3,1,0,0,0,0,0,0,29,.966,0,.000,,3,2,21,18,"11,32",0.34,11,32,"20,45",0.44,20,45,"12,25",0.48,12,25,"3,3",1.00,3,3,0,0,0,0,"6,14","4,6","28,48","1,1",1.00,1,1,"1,1",1.00,1,1,9,13,0,,Mary Hardin-Baylor,UMHB,641-6759,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.839475865250263,21,91
2026-27,softball,American Southwest Conference (ASC),asc,East Texas Baptist,Avery Holland,Avery,Holland,,1062,Avery Holland,0,0EAST TEX,20,20,,,-2,-1,-1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000,-1,-1,0,.000,.500,.500,1,46,0,0,0,11,2,0,0,47,1.000,13,.846,,0,0,0,0,"0,1",0,0,1,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"1,1",0,"1,1",0,0,0,0,0,0,0,0,0,0,0,,East Texas Baptist,EAST TEX,0,True,97,1,21,19,1,0,18,6,0,0,127.1,27,23,24,91,11,2,2,1.26,468,514,2,9,0,1,12,0,0,30,.207,99,178,0,"4,21","9,32","7,63",0,"7,24",3.7876745291171976,22,90
2026-27,softball,American Southwest Conference (ASC),asc,Hardin-Simmons,Alyssa Lusk,Alyssa,Lusk,,271,Alyssa Lusk,0,0HARDIN-S,28,17,,,55,12,25,7,2,1,0,5,0,1,6,1,12,1,2,0,0,0,0,0,0,0,0,0.508,29,63,13,.923,.455,.527,18,0,1,0,0,0,0,0,0,19,.947,0,.000,,2,2,13,11,"8,16",0.50,8,16,"16,27",0.59,16,27,"13,18",0.72,13,18,0,0,0,0,0,0,0,0,"5,13","2,4","19,31",1,0,0,0,31,0,0,0,3,8,0,,Hardin-Simmons,HARDIN-S,637-3843,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.677235512479161,23,90
2026-27,softball,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,Shorey Nguyen,Shorey,Nguyen,,1203,Shorey Nguyen,0,0UMHB,44,43,,,134,35,38,14,3,3,0,11,0,0,15,3,22,1,3,0,0,0,0,0,0,2,0,0.338,47,148,23,.957,.284,.351,69,1,0,0,0,0,0,1,0,70,1.000,0,.000,,9,3,48,28,"9,31",0.29,9,31,"13,48",0.27,13,48,"11,35",0.31,11,35,"2,5",0.40,2,5,0,0,0,0,"24,63","7,14","30,52",20,0,0,0,0,0,0,0,14,14,0,,Mary Hardin-Baylor,UMHB,641-6021,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54362525733357,24,89
2026-27,softball,American Southwest Conference (ASC),asc,Hardin-Simmons,Jazlynn Cantu,Jazlynn,Cantu,,271,Jazlynn Cantu,0,0HARDIN-S,32,32,,,83,18,26,19,8,3,1,10,0,2,15,5,2,0,1,2,0,0,0,0,0,0,0,0.392,43,98,2,1.000,.313,.518,44,45,3,0,0,0,0,1,0,92,.967,0,.000,,0,1,13,32,"8,31",0.26,8,31,"14,39",0.36,14,39,"13,34",0.38,13,34,0,0,0,0,0,0,0,0,"11,24","7,9","19,44",1,0,0,0,0,0,0,0,4,21,0,,Hardin-Simmons,HARDIN-S,637-2279,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.465050707656826,25,89
2026-27,softball,American Southwest Conference (ASC),asc,East Texas Baptist,Emma Boren,Emma,Boren,,1062,Emma Boren,0,0EAST TEX,45,45,,,121,18,40,20,4,1,1,18,0,2,7,4,4,0,1,3,0,0,0,0,0,1,0,0.417,49,145,4,1.000,.331,.405,56,76,3,0,0,0,0,3,0,135,.978,0,.000,,2,3,35,40,"14,41",0.34,14,41,"22,69",0.32,22,69,"13,47",0.28,13,47,"2,8",0.25,2,8,0,0,0,0,"10,28","8,13","42,80",3,0,0,0,0,0,0,0,11,32,0,,East Texas Baptist,EAST TEX,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.456894936149699,26,88
