season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,avg_points_game,goalie_stats,goal_stats,penalty_stats,misc_stats,shot_stats,composite_score,global_rank,rating
2026-27,mlax,Atlantic East Conference (AEC),aec,Immaculata,Brody Moore,Brody,Moore,,303,Brody Moore,"MOORE,BRODY",MOOREBRODYIMMACULA,17,0,,,Immaculata,IMMACULA,1306-3712,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,10,0,3,4,00:00,0,0,1.000,,,,,,,,,,,,,,,6,10,0,4,0,4,.600,0.24,,,,,,-0.8780574595752529,53,78
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Bryce Gaffney,Bryce,Gaffney,,12399,Bryce Gaffney,"GAFFNEY,BRYCE",GAFFNEYBRYCEGWYNEDD,14,7,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,18,0,1,8,409:00,77,0,1.000,,,,,,,,,,,,,,,0,2,0,0,0,0,.000,0.00,,,,,,-1.0858378773052892,54,78
2026-27,mlax,Atlantic East Conference (AEC),aec,Marymount (VA),Brady Fitzgerald,Brady,Fitzgerald,,394,Brady Fitzgerald,"FITZGERALD,BRADY",FITZGERALDBRADYMARYMOUN,16,0,,,Marymount (VA),MARYMOUN,658-2401,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,6,0,00:00,0,1,1.000,,,,,,,,,,,,,,,8,21,0,5,3,2,.381,0.31,,,,,,-1.2404632648016813,55,77
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Evan Martini,Evan,Martini,,12399,Evan Martini,"MARTINI,EVAN",MARTINIEVANGWYNEDD,11,0,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2746,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,9,2,00:00,0,0,1.000,,,,,,,,,,,,,,,5,16,0,4,2,2,.313,0.36,,,,,,-1.2517117171665952,56,77
2026-27,mlax,Atlantic East Conference (AEC),aec,Marymount (VA),Ben Cooper,Ben,Cooper,,394,Ben Cooper,"COOPER,BEN",COOPERBENMARYMOUN,17,0,,,Marymount (VA),MARYMOUN,658-1866,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,41,26,0,8,1,00:00,0,80,1.000,,,,,,,,,,,,,,,1,3,0,1,0,1,.333,0.06,,,,,,-1.346277500863711,57,76
2026-27,mlax,Atlantic East Conference (AEC),aec,Immaculata,Bradley Mead,Bradley,Mead,,303,Bradley Mead,"MEAD,BRADLEY",MEADBRADLEYIMMACULA,12,1,,,Immaculata,IMMACULA,1306-3274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,13,0,5,7,65:00,20,1,1.000,,,,,,,,,,,,,,,1,1,0,0,0,0,1.000,0.00,,,,,,-1.3543915937898157,58,76
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Brian Hackert,Brian,Hackert,,12399,Brian Hackert,"HACKERT,BRIAN",HACKERTBRIANGWYNEDD,11,0,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,14,0,0,4,00:00,0,10,1.000,,,,,,,,,,,,,,,0,0,0,1,1,0,.000,0.09,,,,,,-1.3843827829990887,59,75
2026-27,mlax,Atlantic East Conference (AEC),aec,Immaculata,Jacob Powell,Jacob,Powell,,303,Jacob Powell,"POWELL,JACOB",POWELLJACOBIMMACULA,11,0,,,Immaculata,IMMACULA,1306-3713,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,00:00,0,0,1.000,,,,,,,,,,,,,,,4,13,0,4,1,3,.308,0.36,,,,,,-1.4321543076402765,60,75
2026-27,mlax,Atlantic East Conference (AEC),aec,Marymount (VA),Daniel Brown,Daniel,Brown,,394,Daniel Brown,"BROWN,DANIEL",BROWNDANIELMARYMOUN,15,0,,,Marymount (VA),MARYMOUN,658-2404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,7,1,00:00,0,0,1.000,,,,,,,,,,,,,,,2,7,0,1,1,0,.286,0.07,,,,,,-1.4756282684487425,61,75
2026-27,mlax,Atlantic East Conference (AEC),aec,Immaculata,Sean Rubin,Sean,Rubin,,303,Sean Rubin,"RUBIN,SEAN",RUBINSEANIMMACULA,6,0,,,Immaculata,IMMACULA,1306-3709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,00:00,0,0,1.000,4,22:51,5,7,0,0,2,0,0,0,0,18,13.13,.583,1,1,0,0,0,0,1.000,0.00,,,,,,-1.4886009505475695,62,74
2026-27,mlax,Atlantic East Conference (AEC),aec,Immaculata,Thomas Laurenzano,Thomas,Laurenzano,,303,Thomas Laurenzano,"LAURENZANO,THOMAS",LAURENZANOTHOMASIMMACULA,12,0,,,Immaculata,IMMACULA,1306-3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,8,1,00:00,0,0,1.000,,,,,,,,,,,,,,,4,10,0,3,2,1,.400,0.25,,,,,,-1.5160298618391004,63,74
2026-27,mlax,Atlantic East Conference (AEC),aec,Marymount (VA),Austin Bergey,Austin,Bergey,,394,Austin Bergey,"BERGEY,AUSTIN",BERGEYAUSTINMARYMOUN,15,0,,,Marymount (VA),MARYMOUN,658-2032,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,0,5,0,00:00,0,0,1.000,,,,,,,,,,,,,,,5,7,0,3,1,2,.714,0.20,,,,,,-1.5902859321927836,64,73
2026-27,mlax,Atlantic East Conference (AEC),aec,Marymount (VA),Parker King,Parker,King,,394,Parker King,"KING,PARKER",KINGPARKERMARYMOUN,14,0,,,Marymount (VA),MARYMOUN,658-2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,8,5,00:00,0,0,1.000,,,,,,,,,,,,,,,2,3,0,0,0,0,.667,0.00,,,,,,-1.5992380733027176,65,73
2026-27,mlax,Atlantic East Conference (AEC),aec,Immaculata,Zach Johnson,Zach,Johnson,,303,Zach Johnson,"JOHNSON,ZACH",JOHNSONZACHIMMACULA,15,0,,,Immaculata,IMMACULA,1306-3319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,4,15,0,5,4,00:00,0,4,1.000,,,,,,,,,,,,,,,2,2,0,0,0,0,1.000,0.00,,,,,,-1.6080042756039983,66,72
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Chris Quiles,Chris,Quiles,,12399,Chris Quiles,"QUILES,CHRIS",QUILESCHRISGWYNEDD,6,0,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,00:00,0,0,1.000,,,,,,,,,,,,,,,1,1,0,3,3,0,1.000,0.50,,,,,,-1.6541468317254129,67,72
2026-27,mlax,Atlantic East Conference (AEC),aec,Centenary (NJ),Marty Zoet,Marty,Zoet,,12884,Marty Zoet,"ZOET,MARTY",ZOETMARTYCENTENAR,2,2,,,Centenary (NJ),CENTENAR,1331-3717,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,3,0,120:00,0,0,1.000,,,,,,,,,,,,,,,9,10,0,3,0,3,.900,1.50,,,,,,-1.785669557336809,68,72
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Jayden Molina,Jayden,Molina,,12399,Jayden Molina,"MOLINA,JAYDEN",MOLINAJAYDENGWYNEDD,3,0,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,6,10,0,3,0,3,.600,1.00,,,,,,-1.818142996609715,69,71
2026-27,mlax,Atlantic East Conference (AEC),aec,Centenary (NJ),Lucas Bova,Lucas,Bova,,12884,Lucas Bova,"BOVA,LUCAS",BOVALUCASCENTENAR,2,2,,,Centenary (NJ),CENTENAR,1331-3884,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,120:00,0,0,1.000,,,,,,,,,,,,,,,12,15,0,2,0,2,.800,1.00,,,,,,-1.976274621162222,70,71
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Jack Cowan,Jack,Cowan,,12399,Jack Cowan,"COWAN,JACK",COWANJACKGWYNEDD,6,0,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2742,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,00:00,0,0,1.000,,,,,,,,,,,,,,,5,11,0,2,0,2,.455,0.33,,,,,,-2.0087480604351278,71,70
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Jeremiah Destin,Jeremiah,Destin,,12399,Jeremiah Destin,"DESTIN,JEREMIAH",DESTINJEREMIAHGWYNEDD,10,0,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2447,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,1,00:00,0,0,1.000,,,,,,,,,,,,,,,6,13,0,1,0,1,.462,0.10,,,,,,-2.028219725594731,72,70
2026-27,mlax,Atlantic East Conference (AEC),aec,Immaculata,Aden Riley,Aden,Riley,,303,Aden Riley,"RILEY,ADEN",RILEYADENIMMACULA,16,0,,,Immaculata,IMMACULA,1306-3720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,5,0,7,3,00:00,0,0,1.000,,,,,,,,,,,,,,,1,2,0,0,0,0,.500,0.00,,,,,,-2.0389251884530535,73,70
2026-27,mlax,Atlantic East Conference (AEC),aec,Centenary (NJ),Sean Quinones,Sean,Quinones,,12884,Sean Quinones,"QUINONES,SEAN",QUINONESSEANCENTENAR,2,2,,,Centenary (NJ),CENTENAR,1331-3648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,5,0,3,3,120:00,0,4,1.000,,,,,,,,,,,,,,,2,4,0,0,0,0,.500,0.00,,,,,,-2.0389251884530535,74,69
2026-27,mlax,Atlantic East Conference (AEC),aec,Marymount (VA),Alexander Amoresano,Alexander,Amoresano,,394,Alexander Amoresano,"AMORESANO,ALEXANDER",AMORESANOALEXANDERMARYMOUN,10,0,,,Marymount (VA),MARYMOUN,658-2405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,,-2.1363455062717707,75,69
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Oliver Bolin,Oliver,Bolin,,12399,Oliver Bolin,"BOLIN,OLIVER",BOLINOLIVERGWYNEDD,8,0,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,3,1,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,,-2.186351350147238,76,68
2026-27,mlax,Atlantic East Conference (AEC),aec,Immaculata,Danny Brady,Danny,Brady,,303,Danny Brady,"BRADY,DANNY",BRADYDANNYIMMACULA,7,0,,,Immaculata,IMMACULA,1306-3573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,2,0,00:00,0,0,1.000,,,,,,,,,,,,,,,1,1,0,1,0,1,1.000,0.14,,,,,,-2.1993531242605404,77,68
2026-27,mlax,Atlantic East Conference (AEC),aec,Marymount (VA),Steven Noh,Steven,Noh,,394,Steven Noh,"NOH,STEVEN",NOHSTEVENMARYMOUN,13,0,,,Marymount (VA),MARYMOUN,658-2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,00:00,0,0,1.000,,,,,,,,,,,,,,,1,3,0,0,0,0,.333,0.00,,,,,,-2.2425320263917685,78,67
2026-27,mlax,Atlantic East Conference (AEC),aec,Immaculata,Gannon Mulloy,Gannon,Mulloy,,303,Gannon Mulloy,"MULLOY,GANNON",MULLOYGANNONIMMACULA,3,0,,,Immaculata,IMMACULA,1306-3719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,,-2.275005465664674,79,67
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Liam Burns,Liam,Burns,,12399,Liam Burns,"BURNS,LIAM",BURNSLIAMGWYNEDD,13,0,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,,-2.283771667965955,80,67
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Jimmy Teszner,Jimmy,Teszner,,12399,Jimmy Teszner,"TESZNER,JIMMY",TESZNERJIMMYGWYNEDD,8,0,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,7,0,4,0,00:00,0,1,1.000,,,,,,,,,,,,,,,2,2,0,0,0,0,1.000,0.00,,,,,,-2.292537870267236,81,66
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Dylan Reinford,Dylan,Reinford,,12399,Dylan Reinford,"REINFORD,DYLAN",REINFORDDYLANGWYNEDD,12,0,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,0,1,1,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,,-2.316245107238861,82,66
2026-27,mlax,Atlantic East Conference (AEC),aec,Immaculata,Liam Frazier,Liam,Frazier,,303,Liam Frazier,"FRAZIER,LIAM",FRAZIERLIAMIMMACULA,6,0,,,Immaculata,IMMACULA,1306-3448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,00:00,0,0,1.000,,,,,,,,,,,,,,,1,2,0,0,0,0,.500,0.00,,,,,,-2.3487185465117664,83,65
2026-27,mlax,Atlantic East Conference (AEC),aec,Immaculata,Matt Steele,Matt,Steele,,303,Matt Steele,"STEELE,MATT",STEELEMATTIMMACULA,5,0,,,Immaculata,IMMACULA,1306-3714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,1,00:00,0,0,1.000,,,,,,,,,,,,,,,1,4,0,0,0,0,.250,0.00,,,,,,-2.3487185465117664,84,65
2026-27,mlax,Atlantic East Conference (AEC),aec,Immaculata,Ryan Convery,Ryan,Convery,,303,Ryan Convery,"CONVERY,RYAN",CONVERYRYANIMMACULA,4,0,,,Immaculata,IMMACULA,1306-3268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,,-2.3487185465117664,85,64
2026-27,mlax,Atlantic East Conference (AEC),aec,Immaculata,Ryan King,Ryan,King,,303,Ryan King,"KING,RYAN",KINGRYANIMMACULA,8,0,,,Immaculata,IMMACULA,1306-3705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,00:00,0,1,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,,-2.3487185465117664,86,64
2026-27,mlax,Atlantic East Conference (AEC),aec,Marymount (VA),Barohn Dockendorf,Barohn,Dockendorf,,394,Barohn Dockendorf,"DOCKENDORF,BAROHN",DOCKENDORFBAROHNMARYMOUN,5,0,,,Marymount (VA),MARYMOUN,658-2403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,,-2.381191985784672,87,64
2026-27,mlax,Atlantic East Conference (AEC),aec,Immaculata,Bill Hill,Bill,Hill,,303,Bill Hill,"HILL,BILL",HILLBILLIMMACULA,11,0,,,Immaculata,IMMACULA,1306-3270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,1,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,,-2.389958188085953,88,63
2026-27,mlax,Atlantic East Conference (AEC),aec,Immaculata,Buzz McGuire,Buzz,McGuire,,303,Buzz McGuire,"MCGUIRE,BUZZ",MCGUIREBUZZIMMACULA,7,0,,,Immaculata,IMMACULA,1306-3711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,,-2.389958188085953,89,63
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Edson Robles,Edson,Robles,,12399,Edson Robles,"ROBLES,EDSON",ROBLESEDSONGWYNEDD,4,0,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,4,0,2,0,00:00,0,18,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,,-2.389958188085953,90,62
2026-27,mlax,Atlantic East Conference (AEC),aec,Centenary (NJ),Hasad Golden,Hasad,Golden,,12884,Hasad Golden,"GOLDEN,HASAD",GOLDENHASADCENTENAR,2,2,,,Centenary (NJ),CENTENAR,1331-3879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,120:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,,-2.4136654250575784,91,62
2026-27,mlax,Atlantic East Conference (AEC),aec,Centenary (NJ),Xavier Cruz,Xavier,Cruz,,12884,Xavier Cruz,"CRUZ,XAVIER",CRUZXAVIERCENTENAR,2,0,,,Centenary (NJ),CENTENAR,1331-3847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,,-2.422431627358859,92,61
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Brady Pettit,Brady,Pettit,,12399,Brady Pettit,"PETTIT,BRADY",PETTITBRADYGWYNEDD,4,0,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,6,9,0,0,0,0,.667,0.00,,,,,,-2.4549050666317647,93,61
2026-27,mlax,Atlantic East Conference (AEC),aec,Immaculata,Joe Dilauro,Joe,Dilauro,,303,Joe Dilauro,"DILAURO,JOE",DILAUROJOEIMMACULA,4,0,,,Immaculata,IMMACULA,1306-3703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,,-2.4549050666317647,94,61
2026-27,mlax,Atlantic East Conference (AEC),aec,Centenary (NJ),Bohdan Olefirenko,Bohdan,Olefirenko,,12884,Bohdan Olefirenko,"OLEFIRENKO,BOHDAN",OLEFIRENKOBOHDANCENTENAR,2,2,,,Centenary (NJ),CENTENAR,1331-3635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,120:00,0,0,1.000,2,120:00,45,32,0,0,1,0,0,0,0,100,22.50,.416,0,0,0,0,0,0,.000,0.00,,,,,,-2.4565442160109647,95,60
2026-27,mlax,Atlantic East Conference (AEC),aec,Marymount (VA),Carson Mackay,Carson,Mackay,,394,Carson Mackay,"MACKAY,CARSON",MACKAYCARSONMARYMOUN,6,1,,,Marymount (VA),MARYMOUN,658-2397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,60:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,,-2.4873785059046702,96,60
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Darren Rodzwic,Darren,Rodzwic,,12399,Darren Rodzwic,"RODZWIC,DARREN",RODZWICDARRENGWYNEDD,2,0,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,,-2.4873785059046702,97,59
2026-27,mlax,Atlantic East Conference (AEC),aec,Immaculata,Evan Petrecz,Evan,Petrecz,,303,Evan Petrecz,"PETRECZ,EVAN",PETRECZEVANIMMACULA,4,0,,,Immaculata,IMMACULA,1306-3452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,,-2.4873785059046702,98,59
2026-27,mlax,Atlantic East Conference (AEC),aec,Marymount (VA),Josue Bonilla-Gomez,Josue,Bonilla-Gomez,,394,Josue Bonilla-Gomez,"BONILLA-GOMEZ,JOSUE",BONILLA-GOMEZJOSUEMARYMOUN,2,0,,,Marymount (VA),MARYMOUN,658-2174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,00:00,0,1,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,,-2.4873785059046702,99,58
2026-27,mlax,Atlantic East Conference (AEC),aec,Immaculata,Kurken Arpajian,Kurken,Arpajian,,303,Kurken Arpajian,"ARPAJIAN,KURKEN",ARPAJIANKURKENIMMACULA,2,0,,,Immaculata,IMMACULA,1306-3702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,,-2.4873785059046702,100,58
2026-27,mlax,Atlantic East Conference (AEC),aec,Marymount (VA),Michael Thamasett,Michael,Thamasett,,394,Michael Thamasett,"THAMASETT,MICHAEL",THAMASETTMICHAELMARYMOUN,7,0,,,Marymount (VA),MARYMOUN,658-2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,,-2.4873785059046702,101,58
2026-27,mlax,Atlantic East Conference (AEC),aec,Immaculata,Tim Ekelund,Tim,Ekelund,,303,Tim Ekelund,"EKELUND,TIM",EKELUNDTIMIMMACULA,6,0,,,Immaculata,IMMACULA,1306-3718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,10,1,0,1,0,00:00,0,13,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,,-2.4873785059046702,102,57
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Vincent Tullio,Vincent,Tullio,,12399,Vincent Tullio,"TULLIO,VINCENT",TULLIOVINCENTGWYNEDD,3,0,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,,-2.4873785059046702,103,57
2026-27,mlax,Atlantic East Conference (AEC),aec,Immaculata,Will Galvin,Will,Galvin,,303,Will Galvin,"GALVIN,WILL",GALVINWILLIMMACULA,1,0,,,Immaculata,IMMACULA,1306-3704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,,-2.4873785059046702,104,56
2026-27,mlax,Atlantic East Conference (AEC),aec,Centenary (NJ),Alex Mercado,Alex,Mercado,,12884,Alex Mercado,"MERCADO,ALEX",MERCADOALEXCENTENAR,2,2,,,Centenary (NJ),CENTENAR,1331-3851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,38,0,0,0,0,120:00,0,44,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,,-2.5198519451775763,105,56
2026-27,mlax,Atlantic East Conference (AEC),aec,Centenary (NJ),Christian Cheney,Christian,Cheney,,12884,Christian Cheney,"CHENEY,CHRISTIAN",CHENEYCHRISTIANCENTENAR,2,2,,,Centenary (NJ),CENTENAR,1331-3789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,120:00,0,0,1.000,,,,,,,,,,,,,,,3,7,0,0,0,0,.429,0.00,,,,,,-2.5198519451775763,106,56
