season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Ohio Wesleyan,Ohio Wesleyan University,Gavin Clark,,Third Year,32974,100000,ACTIVE,82.0,10.0,4,80.9286090821391,2,0,0,3.98108638089448,-10.1785352843314,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,DePauw,DePauw University,Blaine Sullivan,,,34158,100000,ACTIVE,76.5,4.5,4,76.9736373834859,2,0,0,11.1569607283321,-12.2009376240615,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,DePauw,DePauw University,Decker Holton,,Third Year,34160,100000,ACTIVE,78.2,6.2,10,78.395672374794,5,0,0,9.36899921059742,-11.2435062878315,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Wabash,Wabash College,Ondrej Rous,,Third Year,35347,100000,ACTIVE,82.67,10.67,3,84.4860286444423,1,0,0,1.70200170242842,-14.5521014630884,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Wabash,Wabash College,Antonio Grandinetti,,Third Year,35349,100000,ACTIVE,82.22,10.22,9,82.6437649970083,4,0,0,2.72062530739312,-11.4041522109091,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Wabash,Wabash College,Quinn Hundt,,Third Year,35355,100000,ACTIVE,89.5,17.5,2,89.1871544516761,1,0,0,0.525462516027616,-15.4411075945153,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Wabash,Wabash College,Zane Huber,,Third Year,35358,100000,ACTIVE,80.6,8.6,5,81.5664789673358,2,0,0,3.71789602581184,-14.9077039156592,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Wabash,Wabash College,Alex Schenkel,,Third Year,35362,100000,ACTIVE,79.25,7.25,8,79.9625191387825,3,1,0,6.2018486934705,-12.7585494098688,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,DePauw,DePauw University,Casey Kaelin,,Fourth Year,38034,100000,ACTIVE,78.0,6.0,4,79.2621786189892,2,0,0,5.38241769077017,-12.0861145303891,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Denison,Denison University,Edward Servick III,,Second Year,4179,100000,ACTIVE,76.55,4.55,11,76.8891474675748,5,0,0,11.9774483528664,-10.3712870674574,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Wooster,The College of Wooster,Jack Kinder,,Second Year,4512,100000,ACTIVE,78.8,6.8,10,78.7041320636952,6,1,0,7.1927674955798,-12.9257504390964,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Wooster,The College of Wooster,Ryan Yoder,,Second Year,4515,100000,ACTIVE,82.43,10.43,7,82.1809464445947,4,0,0,3.11129555083466,-12.1581918495517,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Wittenberg,Wittenberg University,Zac Thompson,,Second Year,4715,100000,ACTIVE,78.12,6.12,8,77.4296380308518,4,0,0,10.1978321768773,-11.3848935392129,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Wittenberg,Wittenberg University,Braden Powers,,First Year,4718,100000,ACTIVE,79.5,7.5,6,79.2950882802277,3,0,0,7.79491232004153,-11.0654724122184,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Ohio Wesleyan,Ohio Wesleyan University,Joey Christy,,Second Year,5724,100000,ACTIVE,82.0,10.0,2,81.2876734103647,1,0,0,2.0609944546465,-11.5240290648076,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Ohio Wesleyan,Ohio Wesleyan University,Hunter Haynes,,,5727,100000,ACTIVE,83.8,11.8,5,82.882071721141,3,0,0,2.79913144953902,-11.2358755999582,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Kenyon,Kenyon College,Ethan Argus,,Second Year,6668,100000,ACTIVE,75.67,3.67,6,74.4382989039817,3,0,0,23.4159357505194,-10.6165503797037,Region V - (M) DIII,clippd_scoreboard
