season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,goalie_stats,composite_score,global_rank,rating
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,Bethany Lutheran,"Mottl, Jackson",Jackson,Mottl,,30038,"Mottl, Jackson","MOTTL,JACKSON",Bethany Lutheran,BLC,1396-3052,4,4,80,0,80,0,0,2,2,2,0,1,0,0,.50,.50,.50,.250,.000,1,0,0,0,0,0,1,.250,0,0,1,0,.00,.25,.00,.00,0,,294:00,0,.00,.00,,,,,,,,,,,,,,,,,,6.113791922830918,11,96
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,Bethany Lutheran,"Olofsson Prag, Hugo Jonas Henry",Hugo Jonas Henry,Olofsson Prag,,30038,"Olofsson Prag, Hugo Jonas Henry","OLOFSSON PRAG,HUGO JONAS HENRY",Bethany Lutheran,BLC,1396-3178,3,0,15,0,15,0,0,2,2,2,0,1,0,0,.67,.67,.67,.333,.000,1,0,0,0,0,0,0,.000,1,0,1,0,.33,.33,.00,.00,0,,77:00,0,.00,.00,,,,,,,,,,,,,,,,,,6.113791922830918,12,96
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,Northwestern,"Plaza, Max",Max,Plaza,,30031,"Plaza, Max","PLAZA,MAX",Northwestern,UNW,1400-5755,2,2,9,0,9,0,0,2,7,2,0,1,0,0,3.50,1.00,1.00,.500,.000,1,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,145:00,0,.00,.00,,,,,,,,,,,,,,,,,,6.113791922830918,13,95
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,UW-Superior,"Soares, Valentin",Valentin,Soares,,804,"Soares, Valentin","SOARES,VALENTIN",UW-Superior,UWS,1145-2779,2,1,11,0,11,0,0,3,3,1,1,0,0,0,1.50,1.50,.50,.000,.500,3,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,101:00,0,.00,.00,,,,,,,,,,,,,,,,,,6.036278085216165,14,95
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,Minnesota Morris,"Anargyros, Jake",Jake,Anargyros,,1226,"Anargyros, Jake","ANARGYROS,JAKE",Minnesota Morris,UMM,1399-2760,2,2,7,0,7,0,0,1,1,2,0,1,0,0,.50,.50,1.00,.500,.000,0,0,0,0,1,0,1,.500,3,0,0,0,1.50,.00,.00,.00,0,,122:00,0,.00,.00,,,,,,,,,,,,,,,,,,5.54514293336144,15,95
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,Crown,"Hosler, Ashton",Ashton,Hosler,,30035,"Hosler, Ashton","HOSLER,ASHTON",Crown,CRO,1397-1654,2,2,9,0,9,0,0,1,1,2,0,1,0,0,.50,.50,1.00,.500,.000,0,1,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,168:00,0,.00,.00,,,,,,,,,,,,,,,,,,5.54514293336144,16,94
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,"Pausma, Caleb",Caleb,Pausma,,8597,"Pausma, Caleb","PAUSMA,CALEB",Martin Luther,MLC,1398-2049,3,3,21,0,21,0,0,1,1,2,0,1,0,0,.33,.33,.67,.333,.000,0,1,0,0,0,1,0,.000,3,0,0,0,1.00,.00,.00,.00,0,,207:00,0,.00,.00,,,,,,,,,,,,,,,,,,5.54514293336144,17,94
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,"Uhlenbrauck, Jonah",Jonah,Uhlenbrauck,,8597,"Uhlenbrauck, Jonah","UHLENBRAUCK,JONAH",Martin Luther,MLC,1398-1958,3,0,11,0,11,0,0,1,1,2,0,1,0,0,.33,.33,.67,.333,.000,0,0,0,0,1,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,,,5.54514293336144,18,94
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,UW-Superior,"Andersson, Melvin",Melvin,Andersson,,804,"Andersson, Melvin","ANDERSSON,MELVIN",UW-Superior,UWS,1145-2561,2,2,2,0,2,0,0,1,1,1,1,0,0,0,.50,.50,.50,.000,.500,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,149:00,0,.00,.00,,,,,,,,,,,,,,,,,,4.898980106277209,19,94
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,Bethany Lutheran,"Gancho, Guilherme",Guilherme,Gancho,,30038,"Gancho, Guilherme","GANCHO,GUILHERME",Bethany Lutheran,BLC,1396-2861,4,4,8,0,8,0,0,1,3,1,1,0,0,0,.75,.25,.25,.000,.250,1,0,0,0,0,0,0,.000,2,0,0,0,.50,.00,.00,.00,0,,275:00,0,.00,.00,,,,,,,,,,,,,,,,,,4.898980106277209,20,94
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,"Habeck, Gabriel",Gabriel,Habeck,,8597,"Habeck, Gabriel","HABECK,GABRIEL",Martin Luther,MLC,1398-2289,3,0,5,0,5,0,0,1,5,1,1,0,0,0,1.67,.33,.33,.000,.333,1,0,0,0,0,0,0,.000,3,0,0,0,1.00,.00,.00,.00,0,,176:00,0,.00,.00,,,,,,,,,,,,,,,,,,4.898980106277209,21,93
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,Crown,"Neto, Carlos",Carlos,Neto,,30035,"Neto, Carlos","NETO,CARLOS",Crown,CRO,1397-2121,2,1,17,0,17,0,0,1,1,1,1,0,0,0,.50,.50,.50,.000,.500,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,108:00,0,.00,.00,,,,,,,,,,,,,,,,,,4.898980106277209,22,93
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,Bethany Lutheran,"Barbajosa, Emilio",Emilio,Barbajosa,,30038,"Barbajosa, Emilio","BARBAJOSA,EMILIO",Bethany Lutheran,BLC,1396-3187,4,0,33,0,33,0,0,0,0,1,1,0,0,0,.00,.00,.25,.000,.250,0,0,0,0,0,0,0,.000,1,0,1,0,.25,.25,.00,.00,0,,123:00,0,.00,.00,,,,,,,,,,,,,,,,,,4.330331116807732,23,93
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,Bethany Lutheran,"Cardoso, Rodrigo",Rodrigo,Cardoso,,30038,"Cardoso, Rodrigo","CARDOSO,RODRIGO",Bethany Lutheran,BLC,1396-3044,4,2,18,0,18,0,0,0,2,1,1,0,0,0,.50,.00,.25,.000,.250,0,0,0,0,0,0,0,.000,2,0,0,0,.50,.00,.00,.00,0,,188:00,0,.00,.00,,,,,,,,,,,,,,,,,,4.330331116807732,24,93
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,Bethany Lutheran,"Castanheira, Diogo",Diogo,Castanheira,,30038,"Castanheira, Diogo","CASTANHEIRA,DIOGO",Bethany Lutheran,BLC,1396-3181,3,2,21,0,21,0,0,0,0,1,1,0,0,0,.00,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,103:00,0,.00,.00,,,,,,,,,,,,,,,,,,4.330331116807732,25,93
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,Minnesota Morris,"Mendez, Luis",Luis,Mendez,,1226,"Mendez, Luis","MENDEZ,LUIS",Minnesota Morris,UMM,1399-2941,2,2,9,0,9,0,0,0,0,1,1,0,0,0,.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,3,0,0,0,1.50,.00,.00,.00,0,,115:00,0,.00,.00,,,,,,,,,,,,,,,,,,4.330331116807732,26,92
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,Northwestern,"Parker, Nathan",Nathan,Parker,,30031,"Parker, Nathan","PARKER,NATHAN",Northwestern,UNW,1400-5935,2,2,36,0,36,0,0,4,8,0,0,0,0,0,4.00,2.00,.00,.000,.000,4,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,119:00,0,.00,.00,,,,,,,,,,,,,,,,,,1.185856230743168,27,92
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,North Central,"Rech Santos, Giovanni",Giovanni,Rech Santos,,30039,"Rech Santos, Giovanni","RECH SANTOS,GIOVANNI",North Central,NCU,2211-1695,3,1,10,0,10,0,0,4,4,0,0,0,0,0,1.33,1.33,.00,.000,.000,4,0,0,0,0,0,0,.000,4,0,1,0,1.33,.33,.00,.00,0,,126:00,0,.00,.00,,,,,,,,,,,,,,,,,,1.185856230743168,28,92
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,Northwestern,"Hutzenbiler, Logan",Logan,Hutzenbiler,,30031,"Hutzenbiler, Logan","HUTZENBILER,LOGAN",Northwestern,UNW,1400-5930,1,1,0,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,2,0,0,1,1,1.000,0.00,2,0,90:00,1,1,.00,1.000,1.000,2.00,,1.071817069082176,29,92
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,UW-Superior,"Lockman, Luke",Luke,Lockman,,804,"Lockman, Luke","LOCKMAN,LUKE",UW-Superior,UWS,1145-2788,2,2,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,135:00,0,.00,.00,26,1,0,0,1,1.000,0.00,6,0,135:00,2,2,.00,1.000,.500,3.00,,1.071817069082176,30,92
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,Crown,"Jacobson, Logan",Logan,Jacobson,,30035,"Jacobson, Logan","JACOBSON,LOGAN",Crown,CRO,1397-2239,2,2,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,1,0,0,.00,.00,.50,.00,0,,126:00,0,.00,.00,25,1,1,0,0,.917,0.72,11,1,125:57,2,2,.50,0.917,.000,5.50,,0.6258005635241723,31,91
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,Northwestern,"Mezey, Josiah",Josiah,Mezey,,30031,"Mezey, Josiah","MEZEY,JOSIAH",Northwestern,UNW,1400-5756,2,1,32,0,32,0,0,3,4,0,0,0,0,0,2.00,1.50,.00,.000,.000,3,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,106:00,0,.00,.00,,,,,,,,,,,,,,,,,,0.6172072412736901,32,91
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,North Central,"Rocha, Rodrigo",Rodrigo,Rocha,,30039,"Rocha, Rodrigo","ROCHA,RODRIGO",North Central,NCU,2211-1800,3,2,23,0,23,0,0,3,4,0,0,0,0,0,1.33,1.00,.00,.000,.000,3,0,0,0,0,0,0,.000,5,0,0,0,1.67,.00,.00,.00,0,,176:00,0,.00,.00,,,,,,,,,,,,,,,,,,0.6172072412736901,33,91
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,North Central,"Tomlin, Israel",Israel,Tomlin,,30039,"Tomlin, Israel","TOMLIN,ISRAEL",North Central,NCU,2211-1802,3,3,9,0,9,0,0,3,7,0,0,0,0,0,2.33,1.00,.00,.000,.000,3,0,0,0,0,0,0,.000,4,0,0,0,1.33,.00,.00,.00,0,,228:00,0,.00,.00,,,,,,,,,,,,,,,,,,0.6172072412736901,34,91
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,"Russ, Nicholas",Nicholas,Russ,,8597,"Russ, Nicholas","RUSS,NICHOLAS",Martin Luther,MLC,1398-2047,3,3,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,270:00,0,.00,.00,53,1,1,1,0,.857,1.33,24,4,270:00,3,3,1.33,0.857,.000,8.00,,0.2758892522237639,35,91
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,Bethany Lutheran,"Frazao, Gil",Gil,Frazao,,30038,"Frazao, Gil","FRAZAO,GIL",Bethany Lutheran,BLC,1396-3046,3,2,10,0,10,0,0,2,6,0,0,0,0,0,2.00,.67,.00,.000,.000,2,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,85:00,0,.00,.00,,,,,,,,,,,,,,,,,,0.04855825180421236,36,90
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,Northwestern,"Girma, Izzy",Izzy,Girma,,30031,"Girma, Izzy","GIRMA,IZZY",Northwestern,UNW,1400-5760,2,0,7,0,7,0,0,2,3,0,0,0,0,0,1.50,1.00,.00,.000,.000,2,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,37:00,0,.00,.00,,,,,,,,,,,,,,,,,,0.04855825180421236,37,90
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,UW-Superior,"McLoughlin, Harvey",Harvey,McLoughlin,,804,"McLoughlin, Harvey","MCLOUGHLIN,HARVEY",UW-Superior,UWS,1145-2554,2,2,8,0,8,0,0,2,4,0,0,0,0,0,2.00,1.00,.00,.000,.000,2,0,0,0,0,0,0,.000,1,0,1,0,.50,.50,.00,.00,0,,135:00,0,.00,.00,,,,,,,,,,,,,,,,,,0.04855825180421236,38,90
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,Bethany Lutheran,"Price, Brady",Brady,Price,,30038,"Price, Brady","PRICE,BRADY",Bethany Lutheran,BLC,1396-2696,3,3,0,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,255:00,0,.00,.00,39,1,1,1,0,.765,1.42,13,4,254:47,3,3,1.33,0.765,.000,4.33,,-0.0010514472078569925,39,90
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,North Central,"Benitez, Emmanuel",Emmanuel,Benitez,,30039,"Benitez, Emmanuel","BENITEZ,EMMANUEL",North Central,NCU,2211-1685,3,2,16,0,16,0,0,1,1,0,0,0,0,0,.33,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,202:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.5200907376652653,40,90
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,Northwestern,"Dryer, Ryan",Ryan,Dryer,,30031,"Dryer, Ryan","DRYER,RYAN",Northwestern,UNW,1400-5635,2,2,11,0,11,0,0,1,4,0,0,0,0,0,2.00,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,118:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.5200907376652653,41,89
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,Northwestern,"Dugger, Kayden",Kayden,Dugger,,30031,"Dugger, Kayden","DUGGER,KAYDEN",Northwestern,UNW,1400-5926,2,1,19,0,19,0,0,1,2,0,0,0,0,0,1.00,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,107:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.5200907376652653,42,89
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,UW-Superior,"Fertleman, Orlando",Orlando,Fertleman,,804,"Fertleman, Orlando","FERTLEMAN,ORLANDO",UW-Superior,UWS,1145-2555,2,2,6,0,6,0,0,1,4,0,0,0,0,0,2.00,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,4,0,1,0,2.00,.50,.00,.00,0,,143:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.5200907376652653,43,89
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,Bethany Lutheran,"Gosch, Liam",Liam,Gosch,,30038,"Gosch, Liam","GOSCH,LIAM",Bethany Lutheran,BLC,1396-2695,4,1,25,0,25,0,0,1,2,0,0,0,0,0,.50,.25,.00,.000,.000,1,0,0,0,0,0,0,.000,3,0,0,0,.75,.00,.00,.00,0,,187:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.5200907376652653,44,89
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,North Central,"Johns, Morrison",Morrison,Johns,,30039,"Johns, Morrison","JOHNS,MORRISON",North Central,NCU,2211-1798,3,1,20,0,20,0,0,1,2,0,0,0,0,0,.67,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,1,0,.00,.33,.00,.00,0,,144:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.5200907376652653,45,89
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,Minnesota Morris,"Karki, Evan",Evan,Karki,,1226,"Karki, Evan","KARKI,EVAN",Minnesota Morris,UMM,1399-2935,2,0,25,0,25,0,0,1,2,0,0,0,0,0,1.00,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,1,0,.50,.50,.00,.00,0,,67:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.5200907376652653,46,88
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,Northwestern,"Kuker, Matthias",Matthias,Kuker,,30031,"Kuker, Matthias","KUKER,MATTHIAS",Northwestern,UNW,1400-5932,2,1,21,0,21,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,66:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.5200907376652653,47,88
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,"Lee, Jin",Jin,Lee,,8597,"Lee, Jin","LEE,JIN",Martin Luther,MLC,1398-2190,3,3,10,0,10,0,0,1,1,0,0,0,0,0,.33,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,178:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.5200907376652653,48,88
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,"Mattek, Carson",Carson,Mattek,,8597,"Mattek, Carson","MATTEK,CARSON",Martin Luther,MLC,1398-2050,3,3,13,0,13,0,0,1,1,0,0,0,0,0,.33,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,152:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.5200907376652653,49,88
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,Minnesota Morris,"Page, Justin",Justin,Page,,1226,"Page, Justin","PAGE,JUSTIN",Minnesota Morris,UMM,1399-2765,2,0,39,0,39,0,0,1,2,0,0,0,0,0,1.00,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,65:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.5200907376652653,50,88
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,Minnesota Morris,"Piseth, Chann",Chann,Piseth,,1226,"Piseth, Chann","PISETH,CHANN",Minnesota Morris,UMM,1399-2384,2,2,23,0,23,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,131:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.5200907376652653,51,87
2026-27,msoc,Upper Midwest Athletic Conference (UMAC),umac,North Central,"Ramirez, Francisco",Francisco,Ramirez,,30039,"Ramirez, Francisco","RAMIREZ,FRANCISCO",North Central,NCU,2211-1693,3,3,6,0,6,0,0,1,1,0,0,0,0,0,.33,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,270:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.5200907376652653,52,87
