conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,goal_stats_hat_tricks,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_misc10,penalty_stats_miscgame,penalty_stats_miscgross,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_total_faceoffs,misc_stats_faceoff_win_pct,misc_stats_faceoffs_won_pct,misc_stats_plus,misc_stats_minus,misc_stats_plusminus,misc_stats_blocks,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_pct,shot_stats_penalty_shot_goals,shot_stats_penalty_shots_attempted,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_saves_by_prd,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_save_pct,goalie_stats_games_started,goalie_stats_penalty_shot_goals_allowed,goalie_stats_shootout_goals_allowed,goalie_stats_goals_against_avg
lec,Little East Conference (LEC),2025-26,mhockey,Babson,"Grant, Brian",,0,22,25,1,0,,0,0,0,0,0,0,1,0,0,3,06:00,0,0,0,0,0,0,3,0,0,0,NaN,0,19,15,4,21,0,43,5,3,2,0.05,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,Babson,"Senier, Sean",,0,23,23,1,0,,0,0,0,1,0,0,0,2,0,1,02:00,0,0,0,0,0,0,1,9,5,14,.643,0.56,10,7,3,3,0,38,9,2,7,0.18,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,Babson,"Corrigan, Luke",,0,24,5,0,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,NaN,0,2,2,0,1,0,9,1,0,1,0.11,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,Babson,"Stevens, Mike",,0,25,26,1,0,,0,2,0,0,0,0,0,1,0,0,00:00,0,0,0,0,0,0,0,3,2,5,.600,0.67,18,8,10,6,0,45,11,6,5,0.11,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,Babson,"Kennedy, Brendan",,0,26,26,0,0,,0,0,0,1,0,0,1,3,0,2,04:00,0,0,0,0,0,0,2,1,1,2,.500,1.00,19,9,10,2,0,70,18,10,8,0.11,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,Babson,"Rooney, Tommy",,0,27,0,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.00,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,Babson,"Cleaves, Brett",,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1,20:00,3,13,0000,0,0,0,0,0,0,0,.813,0,0,0,9.00
lec,Little East Conference (LEC),2025-26,mhockey,Babson,"Rosado, Mason",,0,30,6,6,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.00,0,0,6,359:23,13,139,0000,0,1,1,0,4,0,0,.914,6,0,0,2.17
lec,Little East Conference (LEC),2025-26,mhockey,Babson,"Mueller, Nate",,0,31,20,20,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.00,0,0,20,1184:29,36,462,071013,1,1,1,1,9,1,0,.928,20,0,0,1.82
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"McBride, Sean",,0,2,24,10,0,,1,0,0,0,0,0,0,0,0,10,23:00,0,0,0,0,0,1,9,0,0,0,NaN,0,20,22,-2,16,0,28,7,6,1,0.04,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Boschetto, Michael",,0,3,22,3,0,,0,0,0,0,0,1,0,0,0,4,08:00,0,0,0,0,0,0,4,112,159,271,.413,1.42,2,15,-13,10,0,27,2,0,2,0.07,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Koshiol, Ryan",,0,4,21,3,0,,0,0,0,0,0,0,0,0,0,8,16:00,0,0,0,0,0,0,8,0,0,0,NaN,0,12,14,-2,16,0,8,1,1,0,0.00,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Smith, Jason",,0,5,19,4,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,NaN,0,1,7,-6,8,0,11,0,0,0,0.00,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Mazur, Shane",,0,6,17,2,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,12,7,5,18,0,9,3,2,1,0.11,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Unger, Peter",,0,7,22,8,0,,0,1,0,0,0,0,1,0,0,2,04:00,0,0,0,0,0,0,2,3,7,10,.300,2.33,22,19,3,3,0,46,17,12,5,0.11,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Collett, Mike",,0,8,17,1,0,,0,0,0,0,0,0,1,0,0,3,09:00,0,0,0,0,0,1,2,16,21,37,.432,1.31,4,12,-8,7,0,23,2,1,1,0.04,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Hoffman, Sean",,0,9,25,5,0,,0,0,0,1,0,0,0,1,0,6,12:00,0,0,0,0,0,0,6,1,0,1,1.000,0,14,26,-12,22,0,17,10,7,3,0.18,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Macaulay, Kaleb",,0,10,20,8,0,,0,0,0,0,0,0,0,0,0,4,08:00,0,0,0,0,0,0,4,0,0,0,NaN,0,8,18,-10,16,0,21,3,2,1,0.05,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Carney, Chase",,0,11,25,8,0,,0,0,0,1,2,0,3,1,1,4,19:00,0,0,1,0,0,1,2,270,212,482,.560,0.79,20,15,5,17,0,80,18,9,9,0.11,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Martin, Jared",,0,12,14,3,0,,0,0,0,0,0,0,0,0,0,4,08:00,0,0,0,0,0,0,4,15,25,40,.375,1.67,4,11,-7,1,0,7,3,3,0,0.00,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Festa, Luke",,0,13,18,3,0,,0,0,0,0,0,0,0,0,0,4,08:00,0,0,0,0,0,0,4,22,39,61,.361,1.77,7,13,-6,2,0,24,6,3,3,0.13,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Muthersbaugh, Alex",,0,14,1,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.00,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Gonzalez, Kyle",,0,15,24,8,0,,0,0,0,0,0,0,1,1,0,1,02:00,0,0,0,0,0,0,1,4,4,8,.500,1.00,14,22,-8,5,0,42,12,6,6,0.14,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Fontaine, Joe",,0,16,15,1,0,,0,0,0,0,0,0,2,0,0,2,04:00,0,0,0,0,0,0,2,8,9,17,.471,1.13,4,9,-5,12,0,13,2,0,2,0.15,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Chrisafideis, Marcus",,0,17,25,9,0,,0,0,0,0,1,0,2,1,0,10,20:00,0,0,0,0,0,0,10,7,9,16,.438,1.29,22,24,-2,23,0,100,20,12,8,0.08,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Hansen, Thor",,0,18,24,8,0,,0,1,0,2,0,0,2,1,1,10,28:00,0,1,0,0,0,0,9,225,226,451,.499,1.00,21,27,-6,10,0,91,23,13,10,0.11,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"House, Declan",,0,19,24,11,0,,0,0,0,0,0,0,0,0,0,6,12:00,0,0,0,0,0,0,6,1,1,2,.500,1.00,17,21,-4,20,0,34,11,10,1,0.03,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Tjarnhell, Filip",,0,21,17,3,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,1,3,4,.250,3.00,4,5,-1,10,0,12,2,2,0,0.00,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Jones, Payton",,0,23,8,2,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,2,6,8,.250,3.00,2,5,-3,3,0,6,1,0,1,0.17,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Lindholm, Jack",,0,24,23,7,0,,0,0,0,0,0,0,0,0,0,4,08:00,0,0,0,0,0,0,4,0,0,0,NaN,0,17,28,-11,24,0,18,3,2,1,0.06,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Gray, Sean",,0,26,21,2,0,,0,0,0,0,0,0,1,1,0,1,02:00,0,0,0,0,0,0,1,0,3,3,.000,0,8,14,-6,7,0,24,7,5,2,0.08,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Belisle, John",,0,27,13,5,0,,0,0,0,0,0,0,0,0,0,3,06:00,0,0,0,0,0,0,3,60,57,117,.513,0.95,2,3,-1,2,0,8,2,0,2,0.25,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Chouinard, Zackary",,0,28,25,6,0,,0,0,1,1,0,0,2,1,0,2,04:00,0,0,0,0,0,0,2,37,36,73,.507,0.97,19,20,-1,10,0,61,14,7,7,0.11,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Reardon, Cameron",,0,1,5,4,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.00,0,0,5,256:52,24,152,"0,0,00000000000001710002312150000000001195463400012714000000000000000000000000",0,1,1,0,6,0,0,.864,4,0,0,5.61
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Stacher, Jari",,0,30,2,2,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2,86:57,9,69,"0,0,00000000000000000000001730000000000000000022189000000000000000000000",0,0,1,0,1,0,0,.885,2,0,0,6.21
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Swanson, Ethan",,0,31,5,2,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,1,-1,0,0,0,0,0,0,0.00,0,0,5,221:05,12,113,"0,0,000000000000005100000000915210000002000000000106500000012108000000000000000",0,1,1,0,1,1,0,.904,2,0,0,3.26
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Skelton, Ben",,0,33,18,17,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.00,0,0,17,941:37,56,570,"9,6,13914101225205146481200014167000067000141250000129130009131091112224251110010141110221008171115131550",0,1,1,1,15,0,0,.911,16,0,0,3.57
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Patterson, Collin",,0,20,12,5,0,,0,0,0,0,0,0,1,0,0,0,00:00,0,0,0,0,0,0,0,22,29,51,.431,1.32,4,9,-5,3,0,29,5,4,1,0.03,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,New England College,Anthony Beaulieu,,g,1,17,17,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.00,0,0,17,989:43,56,504,"9,11,50001315121081511107105171613101719889613111178232891601312511131500091471011100009911",0,1,1,0,7,0,0,.900,17,0,0,3.39
lec,Little East Conference (LEC),2025-26,mhockey,New England College,Johannes Tammeorg,,0,2,4,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,3,1,2,0,0,2,0,0,0,0.00,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,New England College,Graham Padgitt,,0,3,25,7,0,,0,0,0,0,0,1,0,0,0,6,12:00,0,0,0,0,0,0,6,0,0,0,NaN,0,22,17,5,22,0,26,7,6,1,0.04,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,New England College,Tiago Vinterberg,,0,4,12,4,0,,0,0,0,0,0,0,0,0,0,5,10:00,0,0,0,0,0,0,5,0,0,0,NaN,0,1,7,-6,10,0,4,1,1,0,0.00,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,New England College,Gavin Crowley,,0,5,0,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.00,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,New England College,Gus Cantwell,,0,6,9,0,0,,0,0,0,0,0,0,1,0,0,1,02:00,0,0,0,0,0,0,1,1,1,2,.500,1.00,2,5,-3,1,0,11,2,1,1,0.09,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,New England College,Jack Brennan,,d,7,25,11,0,,0,0,0,1,0,0,1,0,0,6,12:00,0,0,0,0,0,0,6,0,0,0,NaN,0,20,24,-4,46,0,49,11,9,2,0.04,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,New England College,Christophe Petit,,d,8,25,7,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,0,0,0,NaN,0,16,25,-9,52,0,26,8,8,0,0.00,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,New England College,Graham Hassan,,0,9,24,2,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,2,2,4,.500,1.00,14,17,-3,14,0,34,11,6,5,0.15,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,New England College,Duncan Fleming,,0,10,6,0,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,5,7,12,.417,1.40,0,1,-1,1,0,0,0,0,0,0.00,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,New England College,Jakub Rusina,,0,11,22,3,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,35,32,67,.522,0.91,6,7,-1,7,0,29,2,2,0,0.00,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,New England College,Gunnar Sibley,,0,12,25,12,0,,0,0,0,1,0,2,2,1,3,5,10:00,0,0,0,0,0,0,5,249,232,481,.518,0.93,17,17,0,14,0,65,20,11,9,0.14,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,New England College,Matteo Viglino,,lw,13,25,13,0,,0,0,0,1,0,1,0,0,0,10,20:00,0,0,0,0,0,0,10,5,6,11,.455,1.20,16,20,-4,18,0,68,13,10,3,0.04,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,New England College,Matthew Esquerre,,0,14,11,0,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,1,1,2,.500,1.00,0,5,-5,3,0,6,0,0,0,0.00,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,New England College,Nikita Sobolev,,0,15,1,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,0,0,0,0.00,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,New England College,Jack Ohlund,,0,16,24,2,0,,0,0,0,0,0,0,0,0,0,5,10:00,0,0,0,0,0,0,5,65,67,132,.492,1.03,10,15,-5,6,0,32,10,7,3,0.09,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,New England College,Egor Osipik,,rw,17,25,12,0,,0,2,1,2,0,1,3,2,1,14,31:00,0,0,0,0,0,1,13,1,2,3,.333,2.00,23,24,-1,13,0,90,25,14,11,0.12,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,New England College,Serafin Hoerl,,0,19,23,4,0,,0,0,0,0,0,0,0,0,0,3,06:00,0,0,0,0,0,0,3,61,68,129,.473,1.11,7,15,-8,5,0,39,5,2,3,0.08,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,New England College,Casey Sturm,,0,20,10,1,0,,0,0,0,0,0,0,0,0,0,3,06:00,0,0,0,0,0,0,3,0,0,0,NaN,0,7,6,1,10,0,6,4,2,2,0.33,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,New England College,Martins Leps,,0,21,23,11,0,,0,0,0,0,0,0,0,1,0,7,14:00,0,0,0,0,0,0,7,1,2,3,.333,2.00,14,18,-4,16,0,40,3,2,1,0.03,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,New England College,Vesse-Wincent Lampen,,0,22,20,2,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,3,3,6,.500,1.00,4,9,-5,3,0,44,4,3,1,0.02,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,New England College,Wyatt Gibson,,0,23,24,3,0,,0,0,0,0,0,0,2,2,0,0,00:00,0,0,0,0,0,0,0,25,15,40,.625,0.60,9,12,-3,8,0,22,7,3,4,0.18,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,New England College,Shane Helman,,0,24,0,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.00,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,New England College,Oliver Juen-Tavell,,0,25,0,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.00,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,New England College,Bates Ling,,0,26,0,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.00,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,New England College,Dylan Duckson,,0,27,21,7,0,,0,0,0,1,2,2,1,2,0,5,10:00,0,0,0,0,0,0,5,158,186,344,.459,1.18,11,9,2,6,0,70,9,2,7,0.10,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,New England College,Chris Porcincula,,0,28,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,New England College,Jaeseok Lee,,0,29,22,1,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,28,39,67,.418,1.39,8,13,-5,6,0,26,6,5,1,0.04,0,0,,,,,,,,,,,,,,,,,
lec,Little East Conference (LEC),2025-26,mhockey,New England College,Danny Miscavish,,0,30,8,6,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.00,0,0,8,377:48,17,150,"4,9,3000149605000008560000048416116111074000000",0,1,1,0,2,0,0,.898,6,0,0,2.70
