conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Caldwell, Ian",0,,0,9,7,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.11,.00,.00,0,,717:00,0,.00,.00,66,2,2,5,3,.696,0.90,16,7,698:45,7,9,.78,0.696,.333,1.78
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Harlow, Nathan",0,,1,13,13,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.08,.00,.00,0,,1103:00,0,.00,.00,144,2,1,8,6,.821,0.82,46,10,1102:32,13,13,.77,0.821,.462,3.54
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Bajunaid, Faisal",0,,2,10,4,0,0,1,4,0,0,0,0,0,.40,.10,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,348:00,0,.00,.00,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Hawley, Logan",0,,3,13,7,0,0,1,3,1,1,0,0,0,.23,.08,.08,.000,.077,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,533:00,0,.00,.00,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Ironside, Javen",0,,4,12,7,0,0,6,7,3,1,1,0,0,.58,.50,.25,.083,.083,5,0,0,0,0,0,1,.083,2,1,3,0,.17,.25,.08,.00,0,,797:00,0,.00,.00,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Moreno, Matthew",0,,5,3,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,41:00,0,.00,.00,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Giammattei, Lucca",0,,6,15,1,0,0,1,4,0,0,0,0,0,.27,.07,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,1,0,.07,.07,.00,.00,0,,442:00,0,.00,.00,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Fadel, Maxi",0,,7,17,1,0,0,4,13,3,3,0,0,0,.76,.24,.18,.000,.176,4,0,0,0,0,0,0,.000,4,0,1,0,.24,.06,.00,.00,0,,482:00,0,.00,.00,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Lee, Ford",0,,8,20,19,0,0,8,17,6,2,2,0,0,.85,.40,.30,.100,.100,6,0,0,0,2,0,1,.050,6,0,0,0,.30,.00,.00,.00,0,,1450:00,0,.00,.00,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Blawn, Luke",0,,9,2,0,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.50,.00,.00,0,,47:00,0,.00,.00,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Pierantozzi, Diego",0,,10,18,15,0,0,14,27,17,3,7,0,0,1.50,.78,.94,.389,.167,7,0,0,0,4,0,3,.167,8,1,3,0,.44,.17,.06,.00,0,,840:00,0,.00,.00,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Valck, Francisco",0,,11,20,17,0,0,20,47,21,7,7,1,1,2.35,1.00,1.05,.350,.350,13,2,0,0,1,4,2,.100,23,0,4,0,1.15,.20,.00,.00,0,,1279:00,0,.00,.00,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Feliciani, Ricardo",0,,12,20,19,0,0,0,2,0,0,0,0,0,.10,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,7,0,4,0,.35,.20,.00,.00,0,,1756:00,0,.00,.00,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Heth, Oliver",0,,13,10,10,0,0,6,10,6,2,2,0,0,1.00,.60,.60,.200,.200,4,0,0,0,1,0,1,.100,8,0,2,0,.80,.20,.00,.00,0,,679:00,0,.00,.00,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Chamberlain, Ryan",0,,14,14,2,0,0,2,2,2,0,1,0,0,.14,.14,.14,.071,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,342:00,0,.00,.00,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Gardner, Christian",0,,15,20,2,0,0,12,21,9,3,3,0,0,1.05,.60,.45,.150,.150,9,0,0,0,0,0,0,.000,10,0,0,0,.50,.00,.00,.00,0,,760:00,0,.00,.00,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"GonzalezVazquez, Seb",0,,16,1,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,10:00,0,.00,.00,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Trachtenberg, Dylan",0,,17,20,19,0,0,18,41,8,4,2,0,0,2.05,.90,.40,.100,.200,16,0,0,0,0,2,0,.000,13,0,3,0,.65,.15,.00,.00,0,,1032:00,0,.00,.00,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Rubino, Thiago",0,,18,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Paba, Sebastian",0,,19,3,0,0,0,1,3,0,0,0,0,0,1.00,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,1,0,.00,.33,.00,.00,0,,48:00,0,.00,.00,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Cadavid, Dylan",0,,20,12,0,0,0,5,10,2,0,1,0,0,.83,.42,.17,.083,.000,4,0,0,0,0,0,0,.000,2,0,1,0,.17,.08,.00,.00,0,,203:00,0,.00,.00,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Mehaya, Mohamed",0,,21,20,19,0,0,26,55,29,7,11,1,1,2.75,1.30,1.45,.550,.350,15,0,0,0,5,3,4,.200,18,0,2,0,.90,.10,.00,.00,0,,1274:00,0,.00,.00,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Esquer, Emiliano",0,,23,17,9,0,0,5,15,4,2,1,0,0,.88,.29,.24,.059,.118,4,0,0,0,0,0,0,.000,6,0,0,0,.35,.00,.00,.00,0,,958:00,0,.00,.00,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Retchin, Tyler",0,,24,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Avila, Martin",0,,25,5,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,75:00,0,.00,.00,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Belluardo, Matthew",0,,26,20,20,0,0,7,17,6,2,2,0,0,.85,.35,.30,.100,.100,5,0,0,0,0,1,1,.050,10,0,2,0,.50,.10,.00,.00,0,,1647:00,0,.00,.00,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Chung, Yohan",0,,27,1,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Rowe, Dylan",0,,28,20,8,0,0,2,3,1,1,0,0,0,.15,.10,.05,.000,.050,2,0,0,0,0,0,0,.000,6,0,0,0,.30,.00,.00,.00,0,,1049:00,0,.00,.00,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Vlachos, Zach",0,,29,17,2,0,0,14,23,12,4,4,0,0,1.35,.82,.71,.235,.235,10,0,0,0,0,1,0,.000,5,0,2,0,.29,.12,.00,.00,0,,589:00,0,.00,.00,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Sewell, Carter",0,,30,2,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,1,0,0,0,0,1.000,0.00,1,0,18:43,0,2,.00,1.000,.000,.50
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Cooke, Jeremy",0,,31,11,1,0,0,1,3,0,0,0,0,0,.27,.09,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,1,0,.09,.09,.00,.00,0,,151:00,0,.00,.00,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Kurz, Tommy",0,,32,4,1,0,0,3,9,0,0,0,0,0,2.25,.75,.00,.000,.000,3,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,98:00,0,.00,.00,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Van Buskirk, Carter",0,,33,18,11,0,0,1,5,0,0,0,0,0,.28,.06,.00,.000,.000,1,0,0,0,0,0,0,.000,4,0,3,0,.22,.17,.00,.00,0,,661:00,0,.00,.00,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Haiat, Yan",0,,34,11,0,0,0,2,6,1,1,0,0,0,.55,.18,.09,.000,.091,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,260:00,0,.00,.00,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Zarur, Nicolas",0,,37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Manix, Will",0,,38,1,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Raitt, Gavin",0,,41,7,3,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.14,.00,.00,0,,225:00,0,.00,.00,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Gonzalez Vazquez, Sebastian",0,,16,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,"Zarur, Nicolás",0,,37,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
ccc,Conference of New England (CCC),2025-26,msoc,Suffolk University,Sebastian Gonzalez V,0,,16,1,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
