season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,goalie_stats
2026-27,msoc,Landmark Conference,landmark_conference,Catholic,"Davis, Drew",Drew,Davis,,124,"Davis, Drew","DAVIS,DREW",Catholic,CUA,1049-3440,2,0,12,0,12,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,52:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Catholic,"Gonzalez-Tello, Jorge",Jorge,Gonzalez-Tello,,124,"Gonzalez-Tello, Jorge","GONZALEZ-TELLO,JORGE",Catholic,CUA,1049-3793,1,0,14,0,14,0,0,1,1,2,0,1,0,0,1.00,1.00,2.00,1.000,.000,0,0,0,0,0,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,18:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Catholic,"Shamoo, Carson",Carson,Shamoo,,124,"Shamoo, Carson","SHAMOO,CARSON",Catholic,CUA,1049-3603,2,2,15,0,15,0,0,4,4,4,0,2,1,1,2.00,2.00,2.00,1.000,.000,2,0,0,0,1,2,1,.500,0,0,0,0,.00,.00,.00,.00,0,,94:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Catholic,"Wilburn, Kaleb",Kaleb,Wilburn,,124,"Wilburn, Kaleb","WILBURN,KALEB",Catholic,CUA,1049-3787,2,0,17,0,17,0,0,3,5,3,1,1,0,0,2.50,1.50,1.50,.500,.500,2,0,0,0,0,1,0,.000,1,0,0,0,.50,.00,.00,.00,0,,46:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Catholic,"Muñoz, Mateo",Mateo,Muñoz,,124,"Muñoz, Mateo","MUÑOZ,MATEO",Catholic,CUA,1049-3786,2,0,18,0,18,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,71:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Catholic,"Elshani, Donik",Donik,Elshani,,124,"Elshani, Donik","ELSHANI,DONIK",Catholic,CUA,1049-3438,2,2,19,0,19,0,0,1,4,2,0,1,0,0,2.00,.50,1.00,.500,.000,0,0,0,0,1,0,1,.500,0,0,0,0,.00,.00,.00,.00,0,,65:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Catholic,"Marquez Zeleya, Alessandro",Alessandro,Marquez Zeleya,,124,"Marquez Zeleya, Alessandro","MARQUEZ ZELEYA,ALESSANDRO",Catholic,CUA,1049-3788,2,1,20,0,20,0,0,3,4,3,1,1,0,0,2.00,1.50,1.50,.500,.500,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,87:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Catholic,"Lillis, Luke",Luke,Lillis,,124,"Lillis, Luke","LILLIS,LUKE",Catholic,CUA,1049-2942,1,0,21,0,21,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,27:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Catholic,"Knight, Eli",Eli,Knight,,124,"Knight, Eli","KNIGHT,ELI",Catholic,CUA,1049-3791,1,0,22,0,22,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,18:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Catholic,"Brown, William",William,Brown,,124,"Brown, William","BROWN,WILLIAM",Catholic,CUA,1049-3795,1,0,23,0,23,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,27:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Catholic,"Mattucci, Francesco",Francesco,Mattucci,,124,"Mattucci, Francesco","MATTUCCI,FRANCESCO",Catholic,CUA,1049-3149,0,0,24,0,24,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Catholic,"Backich, Christian",Christian,Backich,,124,"Backich, Christian","BACKICH,CHRISTIAN",Catholic,CUA,1049-3443,2,2,25,0,25,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,54:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Catholic,"Wieland, Tristan",Tristan,Wieland,,124,"Wieland, Tristan","WIELAND,TRISTAN",Catholic,CUA,1049-3444,0,0,26,0,26,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Catholic,"Shaboo, Andreas",Andreas,Shaboo,,124,"Shaboo, Andreas","SHABOO,ANDREAS",Catholic,CUA,1049-3445,0,0,27,0,27,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Catholic,"Magro, Corey",Corey,Magro,,124,"Magro, Corey","MAGRO,COREY",Catholic,CUA,1049-2947,2,2,28,0,28,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.50,.00,.00,0,,120:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Catholic,"Paparella, Charlie",Charlie,Paparella,,124,"Paparella, Charlie","PAPARELLA,CHARLIE",Catholic,CUA,1049-2945,2,2,29,0,29,0,0,0,0,1,1,0,0,0,.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Catholic,"Brindle, Aidan",Aidan,Brindle,,124,"Brindle, Aidan","BRINDLE,AIDAN",Catholic,CUA,1049-3446,2,0,30,0,30,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,3,0,1,0,1.50,.50,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Catholic,"Moon, Dean",Dean,Moon,,124,"Moon, Dean","MOON,DEAN",Catholic,CUA,1049-3447,2,0,31,0,31,0,0,0,2,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,94:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Catholic,"Englert-Fernandez, Matthias",Matthias,Englert-Fernandez,,124,"Englert-Fernandez, Matthias","ENGLERT-FERNANDEZ,MATTHIAS",Catholic,CUA,1049-3448,0,0,32,0,32,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Catholic,"Spiegel, Sawyer",Sawyer,Spiegel,,124,"Spiegel, Sawyer","SPIEGEL,SAWYER",Catholic,CUA,1049-3449,2,0,35,0,35,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,52:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Catholic,"Brown, Michael",Michael,Brown,,124,"Brown, Michael","BROWN,MICHAEL",Catholic,CUA,1049-3151,2,2,36,0,36,0,0,1,2,2,0,1,0,0,1.00,.50,1.00,.500,.000,0,0,0,0,0,1,0,.000,1,0,0,0,.50,.00,.00,.00,0,,104:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Goucher,Dino Gesamondo,Dino,Gesamondo,,1467,Dino Gesamondo,"GESAMONDO,DINO",Goucher,GOUCHER,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,172:00,0,.00,.00,13,1,0,2,0,.444,1.91,4,5,236:35,2,3,1.67,0.444,.000,1.33,
2026-27,msoc,Landmark Conference,landmark_conference,Goucher,Alex Ruggles,Alex,Ruggles,,1467,Alex Ruggles,"RUGGLES,ALEX",Goucher,GOUCHER,0,3,3,2,0,2,0,0,1,2,3,1,1,1,1,.67,.33,1.00,.333,.333,0,0,0,0,0,0,0,.000,3,0,1,0,1.00,.33,.00,.00,0,,248:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Goucher,Jonathan Adima,Jonathan,Adima,,1467,Jonathan Adima,"ADIMA,JONATHAN",Goucher,GOUCHER,0,3,3,3,0,3,0,0,0,2,0,0,0,0,0,.67,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,4,0,2,0,1.33,.67,.00,.00,0,,168:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Goucher,Michael Peake Jr.,Michael Peake,Jr.,,1467,Michael Peake Jr.,"JR,MICHAEL PEAKE",Goucher,GOUCHER,0,1,0,4,0,4,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,18:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Goucher,Kaedin Jones,Kaedin,Jones,,1467,Kaedin Jones,"JONES,KAEDIN",Goucher,GOUCHER,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,05:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Goucher,Elliot Bezdek,Elliot,Bezdek,,1467,Elliot Bezdek,"BEZDEK,ELLIOT",Goucher,GOUCHER,0,3,3,6,0,6,0,0,0,1,1,1,0,0,0,.33,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,4,0,0,0,1.33,.00,.00,.00,0,,176:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Goucher,Sebastian Aponte,Sebastian,Aponte,,1467,Sebastian Aponte,"APONTE,SEBASTIAN",Goucher,GOUCHER,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Goucher,Mzwandile Honde,Mzwandile,Honde,,1467,Mzwandile Honde,"HONDE,MZWANDILE",Goucher,GOUCHER,0,3,3,8,0,8,0,0,5,6,5,1,2,0,0,2.00,1.67,1.67,.667,.333,3,0,0,0,0,1,0,.000,5,0,0,0,1.67,.00,.00,.00,0,,175:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Goucher,Drew Gentile,Drew,Gentile,,1467,Drew Gentile,"GENTILE,DREW",Goucher,GOUCHER,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Goucher,Abobeleh Nkemawung,Abobeleh,Nkemawung,,1467,Abobeleh Nkemawung,"NKEMAWUNG,ABOBELEH",Goucher,GOUCHER,0,3,1,10,0,10,0,0,4,7,4,0,2,0,0,2.33,1.33,1.33,.667,.000,2,0,0,0,0,0,2,.667,3,0,0,0,1.00,.00,.00,.00,0,,135:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Goucher,Anthony Ketelsen,Anthony,Ketelsen,,1467,Anthony Ketelsen,"KETELSEN,ANTHONY",Goucher,GOUCHER,0,3,2,11,0,11,0,0,1,4,3,1,1,0,0,1.33,.33,1.00,.333,.333,0,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,115:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Goucher,D'Angelo Reyes,D'Angelo,Reyes,,1467,D'Angelo Reyes,"REYES,D'ANGELO",Goucher,GOUCHER,0,1,0,12,0,12,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,1,0,1.00,1.00,.00,.00,0,,20:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Goucher,Ajani Landy,Ajani,Landy,,1467,Ajani Landy,"LANDY,AJANI",Goucher,GOUCHER,0,3,1,14,0,14,0,0,2,6,1,1,0,0,0,2.00,.67,.33,.000,.333,2,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,89:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Goucher,Jason Green-Adams,Jason,Green-Adams,,1467,Jason Green-Adams,"GREEN-ADAMS,JASON",Goucher,GOUCHER,0,3,2,15,0,15,0,0,4,8,6,0,3,0,0,2.67,1.33,2.00,1.000,.000,1,1,0,0,1,0,0,.000,3,0,0,0,1.00,.00,.00,.00,0,,163:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Goucher,AJ Sison,AJ,Sison,,1467,AJ Sison,"SISON,AJ",Goucher,GOUCHER,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Goucher,Tiem Kuiy,Tiem,Kuiy,,1467,Tiem Kuiy,"KUIY,TIEM",Goucher,GOUCHER,0,2,1,17,0,17,0,0,2,3,2,0,1,0,0,1.50,1.00,1.00,.500,.000,1,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,101:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Goucher,Rhys Petrovia,Rhys,Petrovia,,1467,Rhys Petrovia,"PETROVIA,RHYS",Goucher,GOUCHER,0,3,0,18,0,18,0,0,0,1,0,0,0,0,0,.33,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,88:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Goucher,Joel Lukoo,Joel,Lukoo,,1467,Joel Lukoo,"LUKOO,JOEL",Goucher,GOUCHER,0,2,1,21,0,21,0,0,1,1,2,2,0,0,0,.50,.50,1.00,.000,1.000,1,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,105:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Goucher,Jeremiah Stinnie,Jeremiah,Stinnie,,1467,Jeremiah Stinnie,"STINNIE,JEREMIAH",Goucher,GOUCHER,0,3,2,23,0,23,0,0,1,1,2,0,1,0,0,.33,.33,.67,.333,.000,0,0,0,0,0,1,0,.000,4,0,0,0,1.33,.00,.00,.00,0,,195:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Goucher,Tendong Coolwhytt,Tendong,Coolwhytt,,1467,Tendong Coolwhytt,"COOLWHYTT,TENDONG",Goucher,GOUCHER,0,1,0,24,0,24,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,2.00,.00,.00,.00,0,,16:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Goucher,Declan Ritchotte,Declan,Ritchotte,,1467,Declan Ritchotte,"RITCHOTTE,DECLAN",Goucher,GOUCHER,0,3,1,25,0,25,0,0,0,2,1,1,0,0,0,.67,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,152:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Goucher,Martin Mbonye,Martin,Mbonye,,1467,Martin Mbonye,"MBONYE,MARTIN",Goucher,GOUCHER,0,2,0,26,0,26,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.50,.00,.00,0,,32:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Goucher,Charles Critzer,Charles,Critzer,,1467,Charles Critzer,"CRITZER,CHARLES",Goucher,GOUCHER,0,3,1,28,0,28,0,0,1,3,0,0,0,0,0,1.00,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,2,0,1,0,.67,.33,.00,.00,0,,118:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Goucher,Rowen Okerblom,Rowen,Okerblom,,1467,Rowen Okerblom,"OKERBLOM,ROWEN",Goucher,GOUCHER,0,1,0,31,0,31,0,0,0,1,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,11:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Goucher,Alieu Badjan,Alieu,Badjan,,1467,Alieu Badjan,"BADJAN,ALIEU",Goucher,GOUCHER,0,2,0,33,0,33,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,27:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,Landmark Conference,landmark_conference,Goucher,Rilwan Ogundega,Rilwan,Ogundega,,1467,Rilwan Ogundega,"OGUNDEGA,RILWAN",Goucher,GOUCHER,0,2,0,34,0,34,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,55:00,0,.00,.00,,,,,,,,,,,,,,,,,
