season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,stats_stats_field_goals_made,stats_stats_field_goals_attempted,stats_stats_three_points_made,stats_stats_three_points_attempted,stats_stats_free_throws_attempted,stats_stats_free_throws_made,stats_stats_points_scored,stats_stats_blocked_shots,stats_stats_steals,stats_stats_assists,stats_stats_minutes_played,stats_stats_offensive_rebounds,stats_stats_defensive_rebounds,stats_stats_total_rebounds,stats_stats_personal_fouls,stats_stats_technical_fouls,stats_stats_turnovers,stats_stats_disqualifications,stats_stats_deadballs,stats_stats_games_played,stats_stats_field_goals_pct,stats_stats_three_points_pct,stats_stats_free_throws_pct,stats_stats_points_per_game,stats_stats_rebounds_per_game,stats_stats_assists_per_game,stats_stats_steals_per_game,stats_stats_blocked_shots_per_game,code
2025-26,wbball,Northwest Conference (NWC),nwc,Linfield,"Quinn,Lauren",Lauren,Quinn,G,1179,"Quinn,Lauren","QUINN,LAUREN",Linfield,Linf,1262-11692,11,0,14,0,3,12,2,5,2,0,8,0,0,0,42,1,5,6,3,0,1,0,0,11,0.25,0.40,0.00,0.73,0.55,0.00,0.00,0.00,14
2025-26,wbball,Northwest Conference (NWC),nwc,Linfield,"Mead,Allie",Allie,Mead,G,1179,"Mead,Allie","MEAD,ALLIE",Linfield,Linf,1262-11450,26,26,20,0,103,242,11,43,58,39,256,3,65,114,760,30,62,92,41,0,62,0,0,26,0.43,0.26,0.67,9.85,3.54,4.38,2.50,0.12,20
2025-26,wbball,Northwest Conference (NWC),nwc,Linfield,"Melis,Evelyn",Evelyn,Melis,F,1179,"Melis,Evelyn","MELIS,EVELYN",Linfield,Linf,1262-11693,4,0,22,0,0,2,0,0,2,2,2,0,0,1,9,0,2,2,1,0,0,0,0,4,0.00,0.00,1.00,0.50,0.50,0.25,0.00,0.00,22
2025-26,wbball,Northwest Conference (NWC),nwc,Linfield,"Willey,Skylar",Skylar,Willey,F,1179,"Willey,Skylar","WILLEY,SKYLAR",Linfield,Linf,1262-11694,26,16,23,0,84,135,0,1,38,29,197,15,18,24,504,52,87,139,64,0,58,1,0,26,0.62,0.00,0.76,7.58,5.35,0.92,0.69,0.58,23
2025-26,wbball,Northwest Conference (NWC),nwc,Linfield,"Harell,Jadyn",Jadyn,Harell,C,1179,"Harell,Jadyn","HARELL,JADYN",Linfield,Linf,1262-11230,15,0,24,0,4,14,0,1,6,5,13,1,4,3,62,8,14,22,13,0,11,0,0,15,0.29,0.00,0.83,0.87,1.47,0.20,0.27,0.07,24
2025-26,wbball,Northwest Conference (NWC),nwc,Linfield,"Hoekema,Tana",Tana,Hoekema,C,1179,"Hoekema,Tana","HOEKEMA,TANA",Linfield,Linf,1262-11451,22,10,25,0,68,164,3,15,81,64,203,4,13,19,388,55,57,112,23,0,29,0,0,22,0.41,0.20,0.79,9.23,5.09,0.86,0.59,0.18,25
2025-26,wbball,Northwest Conference (NWC),nwc,Linfield,"Newby,Sydney",Sydney,Newby,F,1179,"Newby,Sydney","NEWBY,SYDNEY",Linfield,Linf,1262-11695,13,0,30,0,7,21,0,0,14,12,26,2,3,3,87,7,17,24,17,0,9,0,0,13,0.33,0.00,0.86,2.00,1.85,0.23,0.23,0.15,30
2025-26,wbball,Northwest Conference (NWC),nwc,Linfield,"Huntley,Madison",Madison,Huntley,F,1179,"Huntley,Madison","HUNTLEY,MADISON",Linfield,Linf,1262-11696,3,0,31,0,1,3,0,1,0,0,2,0,0,1,17,0,1,1,0,0,0,0,0,3,0.33,0.00,0.00,0.67,0.33,0.33,0.00,0.00,31
2025-26,wbball,Northwest Conference (NWC),nwc,Linfield,"Buchanan,Lauren",Lauren,Buchanan,G,1179,"Buchanan,Lauren","BUCHANAN,LAUREN",Linfield,Linf,1262-11449,23,0,15,0,27,74,21,50,4,4,79,2,11,5,245,2,32,34,17,0,27,0,0,23,0.36,0.42,1.00,3.43,1.48,0.22,0.48,0.09,15
2025-26,wbball,Northwest Conference (NWC),nwc,Linfield,"Koebelin,Ella",Ella,Koebelin,G,1179,"Koebelin,Ella","KOEBELIN,ELLA",Linfield,Linf,1262-11045,16,0,05,0,9,30,3,15,8,5,26,1,9,16,127,4,9,13,9,0,10,0,0,16,0.30,0.20,0.63,1.63,0.81,1.00,0.56,0.06,05
2025-26,wbball,Northwest Conference (NWC),nwc,Linfield,"Barter,Madison",Madison,Barter,F,1179,"Barter,Madison","BARTER,MADISON",Linfield,Linf,1262-11229,6,0,21,0,2,9,0,2,2,1,5,0,1,4,45,9,7,16,2,0,3,0,0,6,0.22,0.00,0.50,0.83,2.67,0.67,0.17,0.00,21
2025-26,wbball,Northwest Conference (NWC),nwc,Linfield,"Townsend,Kate",Kate,Townsend,G,1179,"Townsend,Kate","TOWNSEND,KATE",Linfield,Linf,1262-11689,0,0,07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,07
2025-26,wbball,Northwest Conference (NWC),nwc,Linfield,"Perdue,Gavin",Gavin,Perdue,F,1179,"Perdue,Gavin","PERDUE,GAVIN",Linfield,Linf,0,0,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,00
2025-26,wbball,Northwest Conference (NWC),nwc,Linfield,"Bennett,Chase",Chase,Bennett,G,1179,"Bennett,Chase","BENNETT,CHASE",Linfield,Linf,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,01
2025-26,wbball,Northwest Conference (NWC),nwc,Linfield,"Juhala,Max",Max,Juhala,G,1179,"Juhala,Max","JUHALA,MAX",Linfield,Linf,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,02
2025-26,wbball,Northwest Conference (NWC),nwc,Linfield,"Magana,Dayton",Dayton,Magana,G,1179,"Magana,Dayton","MAGANA,DAYTON",Linfield,Linf,0,0,0,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,03
2025-26,wbball,Northwest Conference (NWC),nwc,Linfield,"Vargas,Nalu",Nalu,Vargas,G,1179,"Vargas,Nalu","VARGAS,NALU",Linfield,Linf,0,0,0,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,04
2025-26,wbball,Northwest Conference (NWC),nwc,Linfield,"Johnson,Donovan",Donovan,Johnson,G,1179,"Johnson,Donovan","JOHNSON,DONOVAN",Linfield,Linf,0,0,0,05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,05
2025-26,wbball,Northwest Conference (NWC),nwc,Linfield,"Reyes,Peyton",Peyton,Reyes,G,1179,"Reyes,Peyton","REYES,PEYTON",Linfield,Linf,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10
2025-26,wbball,Northwest Conference (NWC),nwc,Linfield,"Hart,Lucca",Lucca,Hart,G,1179,"Hart,Lucca","HART,LUCCA",Linfield,Linf,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11
2025-26,wbball,Northwest Conference (NWC),nwc,Linfield,"George,Rico",Rico,George,G,1179,"George,Rico","GEORGE,RICO",Linfield,Linf,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14
2025-26,wbball,Northwest Conference (NWC),nwc,Linfield,"Garrison,Lane",Lane,Garrison,F,1179,"Garrison,Lane","GARRISON,LANE",Linfield,Linf,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15
2025-26,wbball,Northwest Conference (NWC),nwc,Linfield,"Fujiwara,Kohsuke",Kohsuke,Fujiwara,G,1179,"Fujiwara,Kohsuke","FUJIWARA,KOHSUKE",Linfield,Linf,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21
2025-26,wbball,Northwest Conference (NWC),nwc,Linfield,"Jakstas,Kris",Kris,Jakstas,F,1179,"Jakstas,Kris","JAKSTAS,KRIS",Linfield,Linf,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22
2025-26,wbball,Northwest Conference (NWC),nwc,Linfield,"Treasure,Jack",Jack,Treasure,G,1179,"Treasure,Jack","TREASURE,JACK",Linfield,Linf,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23
2025-26,wbball,Northwest Conference (NWC),nwc,Linfield,"Lenehan,Bryton",Bryton,Lenehan,F,1179,"Lenehan,Bryton","LENEHAN,BRYTON",Linfield,Linf,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25
2025-26,wbball,Northwest Conference (NWC),nwc,Linfield,"Bluhm,Jackson",Jackson,Bluhm,G,1179,"Bluhm,Jackson","BLUHM,JACKSON",Linfield,Linf,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30
2025-26,wbball,Northwest Conference (NWC),nwc,Linfield,"Cox,Cameron",Cameron,Cox,F,1179,"Cox,Cameron","COX,CAMERON",Linfield,Linf,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32
2025-26,wbball,Northwest Conference (NWC),nwc,Linfield,"Morrill,Logan",Logan,Morrill,F,1179,"Morrill,Logan","MORRILL,LOGAN",Linfield,Linf,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44
2025-26,wbball,Northwest Conference (NWC),nwc,Linfield,"Callsen,Garrett",Garrett,Callsen,C,1179,"Callsen,Garrett","CALLSEN,GARRETT",Linfield,Linf,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55
2025-26,wbball,Northwest Conference (NWC),nwc,Puget Sound,"Oh,Paige",Paige,Oh,G,557,"Oh,Paige","OH,PAIGE",Puget Sound,PS,1267-3283,21,7,00,0,43,117,22,48,29,19,127,1,26,30,371,4,15,19,26,0,30,0,0,21,0.37,0.46,0.66,6.05,0.90,1.43,1.24,0.05,00
2025-26,wbball,Northwest Conference (NWC),nwc,Puget Sound,"Cruz,Carmen",Carmen,Cruz,G,557,"Cruz,Carmen","CRUZ,CARMEN",Puget Sound,PS,1267-3553,25,19,01,0,117,311,41,131,56,45,320,8,24,33,587,11,91,102,44,1,61,0,0,25,0.38,0.31,0.80,12.80,4.08,1.32,0.96,0.32,01
2025-26,wbball,Northwest Conference (NWC),nwc,Puget Sound,"Lee,Grace",Grace,Lee,G,557,"Lee,Grace","LEE,GRACE",Puget Sound,PS,1267-3778,26,18,02,0,63,177,2,18,44,27,155,6,34,35,568,60,68,128,74,0,44,3,0,26,0.36,0.11,0.61,5.96,4.92,1.35,1.31,0.23,02
2025-26,wbball,Northwest Conference (NWC),nwc,Puget Sound,"Smith,Cayton",Cayton,Smith,G,557,"Smith,Cayton","SMITH,CAYTON",Puget Sound,PS,1267-3285,21,5,03,0,29,79,15,57,11,9,82,2,19,18,309,17,59,76,29,0,20,0,0,21,0.37,0.26,0.82,3.90,3.62,0.86,0.90,0.10,03
2025-26,wbball,Northwest Conference (NWC),nwc,Puget Sound,"Quiggle,Hailey",Hailey,Quiggle,G,557,"Quiggle,Hailey","QUIGGLE,HAILEY",Puget Sound,PS,1267-3779,24,11,04,0,70,176,36,115,19,15,191,8,12,26,531,17,65,82,20,0,38,0,0,24,0.40,0.31,0.79,7.96,3.42,1.08,0.50,0.33,04
2025-26,wbball,Northwest Conference (NWC),nwc,Puget Sound,"Forbess,Brianna",Brianna,Forbess,G,557,"Forbess,Brianna","FORBESS,BRIANNA",Puget Sound,PS,1267-3554,24,6,11,0,12,43,3,8,4,2,29,2,11,8,247,17,32,49,22,0,16,0,0,24,0.28,0.38,0.50,1.21,2.04,0.33,0.46,0.08,11
2025-26,wbball,Northwest Conference (NWC),nwc,Puget Sound,"Pohl,Savannah",Savannah,Pohl,G,557,"Pohl,Savannah","POHL,SAVANNAH",Puget Sound,PS,1267-3555,25,15,12,0,46,105,2,5,46,31,125,7,27,26,476,50,44,94,57,0,31,1,0,25,0.44,0.40,0.67,5.00,3.76,1.04,1.08,0.28,12
2025-26,wbball,Northwest Conference (NWC),nwc,Puget Sound,"Sefair-Lopez,Natalia",Natalia,Sefair-Lopez,G,557,"Sefair-Lopez,Natalia","SEFAIR-LOPEZ,NATALIA",Puget Sound,PS,1267-3284,26,12,14,0,45,144,15,60,60,54,159,1,25,31,557,18,42,60,38,0,26,0,0,26,0.31,0.25,0.90,6.12,2.31,1.19,0.96,0.04,14
2025-26,wbball,Northwest Conference (NWC),nwc,Puget Sound,"Peterson-Henry,Ayana",Ayana,Peterson-Henry,F,557,"Peterson-Henry,Ayana","PETERSON-HENRY,AYANA",Puget Sound,PS,1267-3069,10,2,22,0,3,4,0,0,0,0,6,2,1,2,57,5,6,11,4,0,2,0,0,10,0.75,0.00,0.00,0.60,1.10,0.20,0.10,0.20,22
2025-26,wbball,Northwest Conference (NWC),nwc,Puget Sound,"Thompson,Claire",Claire,Thompson,G,557,"Thompson,Claire","THOMPSON,CLAIRE",Puget Sound,PS,1267-3289,26,14,23,0,49,127,0,0,56,26,124,13,26,73,532,27,38,65,64,0,65,1,0,26,0.39,0.00,0.46,4.77,2.50,2.81,1.00,0.50,23
2025-26,wbball,Northwest Conference (NWC),nwc,Puget Sound,"Anderson,Katie",Katie,Anderson,G,557,"Anderson,Katie","ANDERSON,KATIE",Puget Sound,PS,1267-3288,12,0,24,0,3,18,1,13,4,2,9,1,3,2,67,4,4,8,5,0,4,0,0,12,0.17,0.08,0.50,0.75,0.67,0.17,0.25,0.08,24
2025-26,wbball,Northwest Conference (NWC),nwc,Puget Sound,"Hill,Autumn",Autumn,Hill,C,557,"Hill,Autumn","HILL,AUTUMN",Puget Sound,PS,1267-3287,24,16,32,0,40,66,0,0,27,13,93,53,9,14,426,62,89,151,51,0,30,1,0,24,0.61,0.00,0.48,3.88,6.29,0.58,0.38,2.21,32
2025-26,wbball,Northwest Conference (NWC),nwc,Puget Sound,"Sake,Mele",Mele,Sake,G,557,"Sake,Mele","SAKE,MELE",Puget Sound,PS,1267-3556,26,5,33,0,95,186,1,8,54,39,230,18,19,21,472,43,96,139,55,0,57,1,0,26,0.51,0.13,0.72,8.85,5.35,0.81,0.73,0.69,33
2025-26,wbball,Northwest Conference (NWC),nwc,Lewis & Clark,"Carns,Kaitlen",Kaitlen,Carns,G,22235,"Carns,Kaitlen","CARNS,KAITLEN",Lewis & Clark,L&C,1261-2587,25,25,03,0,82,197,24,76,155,136,324,2,37,63,747,33,65,98,44,0,63,1,0,25,0.42,0.32,0.88,12.96,3.92,2.52,1.48,0.08,03
2025-26,wbball,Northwest Conference (NWC),nwc,Lewis & Clark,"Rebanal,Tatiana",Tatiana,Rebanal,G,22235,"Rebanal,Tatiana","REBANAL,TATIANA",Lewis & Clark,L&C,1261-2288,22,6,04,0,23,87,10,40,15,7,63,0,16,16,347,14,22,36,32,0,29,0,0,22,0.26,0.25,0.47,2.86,1.64,0.73,0.73,0.00,04
2025-26,wbball,Northwest Conference (NWC),nwc,Lewis & Clark,"Chang,Anna",Anna,Chang,G,22235,"Chang,Anna","CHANG,ANNA",Lewis & Clark,L&C,1261-2733,4,0,05,0,2,8,0,4,2,1,5,0,1,0,17,1,0,1,2,0,1,0,0,4,0.25,0.00,0.50,1.25,0.25,0.00,0.25,0.00,05
2025-26,wbball,Northwest Conference (NWC),nwc,Lewis & Clark,"Perez,Hailey",Hailey,Perez,G,22235,"Perez,Hailey","PEREZ,HAILEY",Lewis & Clark,L&C,1261-2729,24,21,10,0,54,182,31,108,72,47,186,1,20,15,482,16,29,45,56,1,29,0,0,24,0.30,0.29,0.65,7.75,1.88,0.63,0.83,0.04,10
2025-26,wbball,Northwest Conference (NWC),nwc,Lewis & Clark,"Bernard,Isabella",Isabella,Bernard,G,22235,"Bernard,Isabella","BERNARD,ISABELLA",Lewis & Clark,L&C,1261-2588,10,0,11,0,5,17,2,8,2,1,13,1,1,1,56,3,4,7,0,0,1,0,0,10,0.29,0.25,0.50,1.30,0.70,0.10,0.10,0.10,11
2025-26,wbball,Northwest Conference (NWC),nwc,Lewis & Clark,"Jordan,Lilly",Lilly,Jordan,G,22235,"Jordan,Lilly","JORDAN,LILLY",Lewis & Clark,L&C,1261-2730,23,21,13,0,62,170,35,103,29,20,179,0,20,22,629,20,46,66,47,0,34,2,0,23,0.36,0.34,0.69,7.78,2.87,0.96,0.87,0.00,13
2025-26,wbball,Northwest Conference (NWC),nwc,Lewis & Clark,"Palosi,Madilyn",Madilyn,Palosi,G,22235,"Palosi,Madilyn","PALOSI,MADILYN",Lewis & Clark,L&C,1261-2440,4,1,14,0,8,29,4,20,1,1,21,1,4,4,68,2,12,14,8,0,4,0,0,4,0.28,0.20,1.00,5.25,3.50,1.00,1.00,0.25,14
2025-26,wbball,Northwest Conference (NWC),nwc,Lewis & Clark,"Roussin,Ky",Ky,Roussin,G,22235,"Roussin,Ky","ROUSSIN,KY",Lewis & Clark,L&C,1261-2731,23,0,20,0,36,81,4,18,30,19,95,3,19,17,283,24,31,55,40,0,31,0,0,23,0.44,0.22,0.63,4.13,2.39,0.74,0.83,0.13,20
2025-26,wbball,Northwest Conference (NWC),nwc,Lewis & Clark,"Kendrick,DJ",DJ,Kendrick,G,22235,"Kendrick,DJ","KENDRICK,DJ",Lewis & Clark,L&C,1261-2439,25,8,23,0,24,96,1,22,32,20,69,0,17,18,402,28,45,73,66,0,30,2,0,25,0.25,0.05,0.63,2.76,2.92,0.72,0.68,0.00,23
2025-26,wbball,Northwest Conference (NWC),nwc,Lewis & Clark,"McCauley,Ali",Ali,McCauley,G,22235,"McCauley,Ali","MCCAULEY,ALI",Lewis & Clark,L&C,1261-2727,21,1,24,0,55,153,16,45,30,22,148,1,14,32,470,21,42,63,23,0,33,0,0,21,0.36,0.36,0.73,7.05,3.00,1.52,0.67,0.05,24
2025-26,wbball,Northwest Conference (NWC),nwc,Lewis & Clark,"Scott,Kinnedy",Kinnedy,Scott,G,22235,"Scott,Kinnedy","SCOTT,KINNEDY",Lewis & Clark,L&C,1261-2728,11,0,25,0,3,10,0,5,9,1,7,0,5,4,75,5,18,23,11,0,9,0,0,11,0.30,0.00,0.11,0.64,2.09,0.36,0.45,0.00,25
2025-26,wbball,Northwest Conference (NWC),nwc,Lewis & Clark,"Frederickson,Lauryn",Lauryn,Frederickson,G,22235,"Frederickson,Lauryn","FREDERICKSON,LAURYN",Lewis & Clark,L&C,1261-2437,17,17,32,0,77,214,16,64,55,51,221,6,21,19,486,29,116,145,38,0,23,0,0,17,0.36,0.25,0.93,13.00,8.53,1.12,1.24,0.35,32
2025-26,wbball,Northwest Conference (NWC),nwc,Lewis & Clark,"Sanchez,Madelyn",Madelyn,Sanchez,G,22235,"Sanchez,Madelyn","SANCHEZ,MADELYN",Lewis & Clark,L&C,1261-2289,19,1,33,0,16,47,13,39,0,0,45,0,2,9,181,7,12,19,24,0,13,0,0,19,0.34,0.33,0.00,2.37,1.00,0.47,0.11,0.00,33
2025-26,wbball,Northwest Conference (NWC),nwc,Lewis & Clark,"Singleton,Divinity",Divinity,Singleton,F,22235,"Singleton,Divinity","SINGLETON,DIVINITY",Lewis & Clark,L&C,1261-2441,25,17,35,0,43,146,8,22,34,27,121,7,17,15,548,29,70,99,41,0,25,1,0,25,0.29,0.36,0.79,4.84,3.96,0.60,0.68,0.28,35
2025-26,wbball,Northwest Conference (NWC),nwc,Lewis & Clark,"Guidry,Kaela",Kaela,Guidry,F,22235,"Guidry,Kaela","GUIDRY,KAELA",Lewis & Clark,L&C,1261-2438,15,7,40,0,34,85,0,2,17,7,75,9,4,3,212,29,46,75,27,0,31,0,0,15,0.40,0.00,0.41,5.00,5.00,0.20,0.27,0.60,40
2025-26,wbball,Northwest Conference (NWC),nwc,Lewis & Clark,"Morlan,Lillian",Lillian,Morlan,F,22235,"Morlan,Lillian","MORLAN,LILLIAN",Lewis & Clark,L&C,1261-2732,4,0,45,0,5,11,0,0,2,1,11,0,0,0,22,2,3,5,3,0,3,0,0,4,0.45,0.00,0.50,2.75,1.25,0.00,0.00,0.00,45
2025-26,wbball,Northwest Conference (NWC),nwc,Whitman,"Leavell,Sumi",Sumi,Leavell,F,780,"Leavell,Sumi","LEAVELL,SUMI",Whitman,Whitm,1269-3662,29,8,03,0,38,93,0,2,24,15,91,17,12,20,479,17,48,65,46,0,24,0,0,29,0.41,0.00,0.63,3.14,2.24,0.69,0.41,0.59,03
2025-26,wbball,Northwest Conference (NWC),nwc,Whitman,"Leith,Jordan",Jordan,Leith,G,780,"Leith,Jordan","LEITH,JORDAN",Whitman,Whitm,1269-3618,29,9,04,0,61,166,16,57,27,21,159,11,29,42,707,15,50,65,58,0,36,1,0,29,0.37,0.28,0.78,5.48,2.24,1.45,1.00,0.38,04
2025-26,wbball,Northwest Conference (NWC),nwc,Whitman,"Peters,Kaella",Kaella,Peters,G,780,"Peters,Kaella","PETERS,KAELLA",Whitman,Whitm,1269-3663,29,15,05,0,63,177,52,153,11,5,183,0,19,47,613,9,35,44,25,0,31,0,0,29,0.36,0.34,0.45,6.31,1.52,1.62,0.66,0.00,05
2025-26,wbball,Northwest Conference (NWC),nwc,Whitman,"Morgan,Holly",Holly,Morgan,G,780,"Morgan,Holly","MORGAN,HOLLY",Whitman,Whitm,1269-3626,29,26,08,0,134,324,23,65,74,58,349,12,58,76,804,39,106,145,70,0,84,0,0,29,0.41,0.35,0.78,12.03,5.00,2.62,2.00,0.41,08
2025-26,wbball,Northwest Conference (NWC),nwc,Whitman,"Montgomery,Morgan",Morgan,Montgomery,,780,"Montgomery,Morgan","MONTGOMERY,MORGAN",Whitman,Whitm,1269-3868,29,29,10,0,95,204,27,67,102,81,298,4,54,45,858,26,79,105,67,0,72,1,0,29,0.47,0.40,0.79,10.28,3.62,1.55,1.86,0.14,10
