conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,goal_stats_hat_tricks,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_misc10,penalty_stats_miscgame,penalty_stats_miscgross,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_total_faceoffs,misc_stats_faceoff_win_pct,misc_stats_faceoffs_won_pct,misc_stats_plus,misc_stats_minus,misc_stats_plusminus,misc_stats_blocks,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_pct,shot_stats_penalty_shot_goals,shot_stats_penalty_shots_attempted,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_saves_by_prd,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_save_pct,goalie_stats_games_started,goalie_stats_penalty_shot_goals_allowed,goalie_stats_shootout_goals_allowed,goalie_stats_goals_against_avg
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Augsburg,"Hanson, Peyton",,0,20,25,8,0,,0,2,0,3,1,3,4,3,1,13,26:00,0,0,0,0,0,0,13,27,36,63,.429,1.33,30,19,11,12,0,55,30,16,14,0.25,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Augsburg,"Gravink, Logan",,0,22,22,6,0,,0,0,0,0,0,0,0,0,0,6,15:00,0,0,0,0,0,1,5,3,11,14,.214,3.67,2,6,-4,6,0,22,0,0,0,0.00,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Augsburg,"Hale, Jake",,0,23,21,3,0,,0,0,0,1,0,0,0,0,0,3,06:00,0,0,0,0,0,0,3,14,18,32,.438,1.29,4,8,-4,10,0,21,3,2,1,0.05,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Augsburg,"Canevari, Franco",,0,24,12,3,0,,0,0,0,0,0,0,0,0,0,3,09:00,0,0,0,0,0,1,2,0,0,0,NaN,0,4,5,-1,4,0,10,2,1,1,0.10,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Augsburg,"Reim, Zachary",,0,25,25,11,0,,0,0,0,0,0,0,1,0,0,5,10:00,0,0,0,0,0,0,5,0,0,0,NaN,0,18,22,-4,26,0,43,20,19,1,0.02,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Augsburg,"Stibbe, Cade",,0,27,23,5,0,,0,0,0,1,1,0,0,0,0,8,16:00,0,0,0,0,0,0,8,4,14,18,.222,3.50,9,13,-4,9,0,39,6,3,3,0.08,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Augsburg,"Grolnic, Noah",,0,28,18,2,0,,0,0,0,1,0,0,0,1,0,1,02:00,0,0,0,0,0,0,1,40,46,86,.465,1.15,9,20,-11,4,0,28,7,5,2,0.07,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Augsburg,"Timmons, Alex",,0,1,15,14,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,1,1,0,0.00,0,0,15,831:35,35,379,588105616,0,1,1,1,11,2,0,.915,14,0,0,2.53
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Augsburg,"Koziol, Josh",,0,30,7,4,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.00,0,0,7,257:44,17,146,0000,0,1,1,0,4,1,0,.896,4,0,0,3.96
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Augsburg,"Stokes, Carsen",,0,35,10,7,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.00,0,0,10,417:38,24,195,0000,0,1,1,1,5,0,0,.890,7,0,0,3.45
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Augsburg,"Blair, Peyton",,0,14,7,2,0,,0,0,0,0,0,0,0,1,0,2,04:00,0,0,0,0,0,0,2,1,1,2,.500,1.00,4,11,-7,2,0,13,4,1,3,0.23,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Bethel,"Tavare, Christian",,0,2,8,0,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,21,31,52,.404,1.48,1,3,-2,1,0,9,0,0,0,0.00,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Bethel,"Berezowski, Matt",,0,3,2,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,1,1,0,0,0,0,1,1,0,0.00,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Bethel,"French, Luke",,0,4,16,3,0,,0,0,0,0,0,0,0,0,0,3,06:00,0,0,0,0,0,0,3,0,0,0,NaN,0,8,10,-2,5,0,13,2,1,1,0.08,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Bethel,"Beacom, Chase",,0,5,27,3,0,,0,0,0,0,0,0,1,0,0,7,14:00,0,0,0,0,0,0,7,0,0,0,NaN,0,21,15,6,29,0,33,7,6,1,0.03,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Bethel,"Brazil, Connor",,0,6,25,0,0,,0,0,0,0,1,0,0,0,0,5,18:00,0,1,0,0,0,0,4,12,6,18,.667,0.50,15,9,6,6,0,42,15,12,3,0.07,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Bethel,"Lindsey, Luke",,0,7,17,2,0,,0,0,0,0,0,0,0,0,0,4,08:00,0,0,0,0,0,0,4,1,0,1,1.000,100,9,6,3,8,0,15,2,2,0,0.00,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Bethel,"Hjelm, KJ",,0,8,10,2,0,,0,0,0,0,0,0,0,0,0,6,12:00,0,0,0,0,0,0,6,2,6,8,.250,3,1,1,0,0,0,6,0,0,0,0.00,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Bethel,"Kostelecky, Tyler",,0,9,27,5,0,,0,0,0,0,0,0,2,1,1,0,00:00,0,0,0,0,0,0,0,13,20,33,.394,1.54,17,20,-3,7,0,70,14,5,9,0.13,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Bethel,"Anderson, Logan",,0,10,25,5,0,,0,0,0,0,0,0,0,0,0,9,21:00,0,0,0,0,0,1,8,140,191,331,.423,1.36,19,13,6,8,0,36,12,9,3,0.08,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Bethel,"Kelly, Joe",,0,11,25,7,0,,0,0,0,1,0,0,0,2,0,6,12:00,0,0,0,0,0,0,6,27,27,54,.500,1.00,11,12,-1,7,0,50,8,3,5,0.10,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Bethel,"Konkel, Jeremiah",,0,12,24,6,0,,0,0,0,1,1,1,0,1,0,2,04:00,0,0,0,0,0,0,2,55,63,118,.466,1.15,10,10,0,9,0,46,8,4,4,0.09,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Bethel,"Yoon, Joseph",,0,14,15,1,0,,0,0,0,1,0,0,0,1,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,6,9,-3,5,0,15,4,2,2,0.13,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Bethel,"Sawicky, Luke",,0,15,1,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,1,-1,0,0,2,0,0,0,0.00,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Bethel,"Lavelle, Shane",,0,16,24,3,0,,0,0,0,0,0,0,0,1,0,13,37:00,0,0,1,0,0,1,11,1,2,3,.333,2.00,8,10,-2,5,0,41,9,8,1,0.02,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Bethel,"Mcisaac, Nate",,0,17,15,3,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,0,0,0,NaN,0,7,4,3,8,0,12,1,0,1,0.08,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Bethel,"Kring, Spencer",,0,18,27,17,0,,0,1,0,1,2,0,2,1,0,10,20:00,0,0,0,0,0,0,10,0,0,0,NaN,0,27,19,8,24,0,60,15,9,6,0.10,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Bethel,"Hull, Ethan",,0,19,26,3,0,,0,1,0,1,0,0,1,1,0,5,10:00,0,0,0,0,0,0,5,74,114,188,.394,1.54,16,11,5,7,0,40,10,5,5,0.13,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Bethel,"Hamstad, Max",,0,20,27,7,0,,0,0,0,2,0,0,0,0,0,6,12:00,0,0,0,0,0,0,6,144,155,299,.482,1.08,13,14,-1,11,0,51,8,5,3,0.06,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Bethel,"Peterson, George",,0,22,27,7,0,,0,0,0,1,0,0,0,0,0,9,26:00,0,1,0,0,0,0,8,0,1,1,.000,0,26,13,13,22,0,22,12,10,2,0.09,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Bethel,"Blair, Peyton",,0,23,10,3,0,,0,0,0,1,0,0,0,1,0,0,00:00,0,0,0,0,0,0,0,1,1,2,.500,1,7,5,2,0,0,27,9,6,3,0.11,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Bethel,"Braccini, Tyler",,0,24,27,14,0,,1,4,0,5,1,0,4,1,1,9,18:00,0,0,0,0,0,0,9,6,11,17,.353,1.83,30,19,11,5,0,138,30,13,17,0.12,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Bethel,"Brown, Jack",,0,25,27,14,0,,0,0,0,1,0,0,2,1,0,7,14:00,0,0,0,0,0,0,7,363,269,632,.574,0.74,20,11,9,23,0,52,12,8,4,0.08,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Bethel,"Svenddal, Jake",,0,26,27,12,0,,0,0,0,0,0,0,0,0,0,3,06:00,0,0,0,0,0,0,3,0,0,0,NaN,0,23,18,5,22,0,26,6,5,1,0.04,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Bethel,"O'Flynn, Jameson",,0,27,27,7,0,,0,0,0,1,0,0,1,0,0,4,08:00,0,0,0,0,0,0,4,0,0,0,NaN,0,10,13,-3,15,0,56,7,5,2,0.04,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Bethel,"Westlund, Joe",,0,29,27,11,0,,0,0,0,2,0,0,2,3,0,9,18:00,0,0,0,0,0,0,9,32,23,55,.582,0.72,23,12,11,17,0,69,19,10,9,0.13,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Bethel,"Duronio, Marco",,0,1,16,11,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.00,0,0,16,661:45,30,287,0,0,1,1,1,8,0,0,.905,11,0,0,2.72
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Bethel,"Stephens, Devin",,0,31,10,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.00,0,0,10,20:00,2,4,0,0,0,0,0,0,1,0,.667,0,0,0,6.00
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Bethel,"Ryman, Austin",,0,35,20,16,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.00,0,0,20,930:36,38,452,899899899,0,1,1,0,12,2,0,.922,16,0,0,2.45
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Concordia,"Lucia, Jackson",,0,2,22,8,0,,0,0,0,0,0,0,0,1,0,9,18:00,0,0,0,0,0,0,9,0,0,0,NaN,0,14,17,-3,15,0,47,6,5,1,0.02,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Concordia,"Hofer, Will",,0,3,18,4,0,,0,0,1,0,0,0,0,1,0,5,10:00,0,0,0,0,0,0,5,1,0,1,1.000,100,10,11,-1,8,0,14,4,2,2,0.14,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Concordia,"Halliday, Tal",,0,4,20,6,0,,0,0,0,0,0,0,1,0,0,10,31:00,0,0,1,0,0,1,8,0,1,1,.000,0,9,21,-12,14,0,27,7,6,1,0.04,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Concordia,"Plante, Talan",,0,5,20,2,0,,0,0,0,0,0,0,0,1,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,15,7,8,23,0,16,5,4,1,0.06,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Concordia,"Ness, Ian",,0,7,12,2,0,,0,0,0,0,0,0,0,1,0,0,00:00,0,0,0,0,0,0,0,2,5,7,.286,2.50,4,4,0,3,0,6,2,0,2,0.33,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Concordia,"Harguindeguy, Joe",,0,8,25,18,0,,0,0,0,5,1,1,1,1,1,6,12:00,0,0,0,0,0,0,6,103,85,188,.548,0.83,29,20,9,15,0,95,23,10,13,0.14,0,1,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Concordia,"Hard, Matthew",,0,9,25,3,0,,0,0,0,2,1,0,0,0,0,5,10:00,0,0,0,0,0,0,5,160,134,294,.544,0.84,10,12,-2,11,0,55,11,5,6,0.11,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Concordia,"Dunaiski, Patrick",,0,10,22,0,0,,0,0,0,0,0,0,1,0,0,6,15:00,0,0,0,0,0,1,5,27,27,54,.500,1.00,8,14,-6,3,0,28,9,7,2,0.07,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Concordia,"Skime, Tucker",,0,11,24,7,0,,0,0,1,3,1,1,4,3,0,5,10:00,0,0,0,0,0,0,5,133,124,257,.518,0.93,17,14,3,3,0,63,16,7,9,0.14,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Concordia,"Johnson, Blake",,0,12,18,2,0,,0,0,0,2,0,0,2,0,0,6,23:00,0,0,1,0,0,1,4,1,0,1,1.000,100,2,3,-1,2,0,19,4,2,2,0.11,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Concordia,"Luedtke, Ben",,0,14,24,14,0,,0,0,0,0,0,1,0,0,0,12,24:00,0,0,0,0,0,0,12,155,160,315,.492,1.03,15,11,4,9,0,38,10,7,3,0.08,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Concordia,"Arnold, Jack",,0,15,1,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,2,0,2,0,0,1,0,0,0,0.00,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Concordia,"Baker, Isaac",,0,16,13,1,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,NaN,0,5,4,1,5,0,7,0,0,0,0.00,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Concordia,"Nestler, Colten",,0,17,16,0,0,,0,0,0,0,0,0,0,0,0,4,08:00,0,0,0,0,0,0,4,5,9,14,.357,1.80,3,6,-3,0,0,15,1,0,1,0.07,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Concordia,"Hanson, Jack",,0,19,24,3,0,,0,0,0,0,0,0,0,0,0,3,06:00,0,0,0,0,0,0,3,14,7,21,.667,0.50,7,10,-3,3,0,32,6,5,1,0.03,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Concordia,"Roethke, Ryan",,0,20,21,0,0,,0,1,0,0,0,0,0,1,0,1,02:00,0,0,0,0,0,0,1,80,95,175,.457,1.19,11,14,-3,4,0,39,9,5,4,0.10,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Concordia,"Kennett, Zak",,0,21,23,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,27,22,49,.551,0.81,4,11,-7,0,0,32,3,2,1,0.03,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Concordia,"Waltz, Gavin",,0,22,23,0,0,,0,0,0,0,0,0,0,0,0,5,18:00,0,1,0,0,0,0,4,22,40,62,.355,1.82,7,9,-2,4,0,25,3,3,0,0.00,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Concordia,"Triggs, Carson",,0,23,16,5,0,,0,0,0,0,0,0,0,1,0,8,16:00,0,0,0,0,0,0,8,48,61,109,.440,1.27,15,13,2,5,0,33,14,10,4,0.12,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Concordia,"Welinski, Joey",,0,25,0,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.00,0,0,,,,,,,,,,,,,,,,,
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mhockey,Concordia,"Blake, John",,0,26,18,1,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,9,10,-1,3,0,10,1,1,0,0.00,0,0,,,,,,,,,,,,,,,,,
