conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,z_hitting_stats_hits,z_hitting_stats_runs,z_hitting_stats_runs_batted_in,z_hitting_stats_home_runs,z_hitting_stats_stolen_bases,z_hitting_stats_strikeouts,composite_score,rank,rating
saa,Southern Athletic Association (SAA),2025-26,softball,Berry,Lauren Cothe,,,,43,41,133,34,52,38,9,1,11,8,0,1,8,1,1,1,0,3,0,0,0,0,1,1,0,0.421,96,145,2,0.5,0.391,0.722,206,7,6,0,0,0,0,8,0,219,0.973,0,0.0,5,8,25,40,"10,38",0.26,10,38,"29,80",0.36,29,80,"20,51",0.39,20,51,"3,8",0.38,3,8,0,0.0,0,0,"19,30","9,15","44,83",14,0.0,0,0,"1,1",1.0,1,1,12,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2776176705160047,2.5241745854055897,3.3731247024383917,7.372364532086694,-0.31717942128032967,0.034436512180799704,9.458729301575298,1,99
saa,Southern Athletic Association (SAA),2025-26,softball,Millsaps,E. sears,,,,39,38,144,37,50,28,16,5,4,2,0,5,12,2,15,2,0,1,0,0,0,1,0,1,0,0.375,88,152,17,0.882,0.347,0.611,49,1,1,0,0,0,0,0,0,51,0.98,0,0.0,3,11,30,46,"11,29",0.38,11,29,"19,65",0.29,19,65,"14,47",0.3,14,47,"2,6",0.33,2,6,0,0.0,0,0,"26,59","11,17","33,68",65,0.0,0,0,"0,1",0.0,0,1,6,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.152788202389985,2.8303413140935993,2.2434150616552295,2.4101960970283423,2.710442327304635,0.6701875062878708,6.136090948918224,2,94
saa,Southern Athletic Association (SAA),2025-26,softball,Berry,Paige Bennet,,,,46,46,152,29,48,25,7,2,5,13,0,4,8,4,3,0,0,1,0,0,0,0,0,0,0,0.382,74,170,3,1.0,0.316,0.487,56,63,10,0,0,0,0,1,0,129,0.922,0,0.0,6,5,25,63,"6,42",0.14,6,42,"28,80",0.35,28,80,"16,49",0.33,16,49,"2,10",0.2,2,10,0,0.0,0,0,"9,23","10,13","46,87",2,0.0,0,0,0,0.0,0,0,12,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0279587342639647,2.013896704258907,1.904502169420281,3.1190773020366787,0.1153379713746653,0.034436512180799704,5.3761034243160255,3,91
saa,Southern Athletic Association (SAA),2025-26,softball,Rhodes,Harper Allee-press,,,,41,41,126,29,56,31,6,2,0,5,0,3,2,0,22,3,7,2,0,0,0,0,0,0,0,0.471,66,143,25,0.88,0.444,0.524,70,6,2,0,0,0,0,0,0,78,0.974,0,0.0,5,7,36,38,"23,48",0.48,23,48,"30,65",0.46,30,65,"26,51",0.51,26,51,"1,5",0.2,1,5,0,0.0,0,0,"16,34","9,11","48,76",14,0.0,0,0,0,0.0,0,0,15,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5272766067680443,2.013896704258907,2.582327953890178,-0.4253287230050016,4.224253201597117,-0.9191899789798069,5.0247052682700915,4,90
saa,Southern Athletic Association (SAA),2025-26,softball,Millsaps,Hailey Peterson,,,,39,39,127,31,44,31,11,1,3,12,0,1,11,0,8,3,4,1,0,0,0,0,0,2,0,0.404,66,145,11,0.727,0.346,0.52,21,99,3,0,0,23,2,5,0,123,0.976,25,0.92,5,3,29,41,"11,40",0.28,11,40,"28,74",0.38,28,74,"22,59",0.37,22,59,"1,5",0.2,1,5,0,0.0,0,0,"6,14","9,12","40,83",68,0.0,0,0,0,0.0,0,0,7,30,0,139.0,1.0,16.0,11.0,6.0,0.0,14.0,3.0,0.0,0.0,114.2,75.0,49.0,21.0,37.0,26.0,0.0,2.0,2.99,493.0,533.0,9.0,9.0,0.0,4.0,6.0,0.0,0.0,10.0,0.282,67.0,224.0,0.0,"1,2","4,8","0,1",0,"0,1",1.778299798011925,2.21800785671758,2.582327953890178,1.7013148920200063,1.1966314530121527,0.511249757761103,4.951239702593724,5,88
saa,Southern Athletic Association (SAA),2025-26,softball,Berry,Er. Bennett,,,,44,43,125,29,44,36,11,3,2,13,0,3,14,3,4,0,3,1,0,0,0,0,0,0,0,0.423,67,145,4,1.0,0.352,0.536,43,0,3,0,0,0,0,0,0,46,0.935,0,0.0,5,7,20,43,"14,46",0.3,14,46,"26,72",0.36,26,72,"21,47",0.45,21,47,"4,10",0.4,4,10,0,0.0,0,0,"12,20","11,16","50,83",48,0.0,0,0,"0,1",0.0,0,1,12,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.778299798011925,2.013896704258907,3.1471827742817595,0.9924336870116703,0.3315966677021628,0.9880630033414064,4.35741820563031,6,87
saa,Southern Athletic Association (SAA),2025-26,softball,Hendrix,B. Wolfe,,,,37,37,133,33,58,20,13,3,3,11,0,1,15,5,2,1,0,0,0,0,0,0,0,0,0,0.483,86,145,3,0.667,0.436,0.647,100,2,1,0,0,0,0,0,0,103,0.99,0,0.0,5,7,24,30,"17,34",0.5,17,34,"20,45",0.44,20,45,"11,24",0.46,11,24,"0,3",0.0,0,3,0,0.0,0,0,"32,61","3,5","29,47",31,0.0,0,0,0,0.0,0,0,2,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.652106074894064,2.4221190091762534,1.3396473490286998,1.7013148920200063,-0.10092072495283218,1.1470007518681742,4.29514371457868,7,86
saa,Southern Athletic Association (SAA),2025-26,softball,Berry,Kennedy Mood,,,,46,46,138,30,45,27,13,1,3,15,0,0,13,1,2,0,1,2,0,0,0,0,0,1,0,0.387,69,156,2,1.0,0.326,0.5,77,64,7,4,0,11,3,2,0,148,0.953,14,0.786,3,7,24,54,"15,44",0.34,15,44,"28,81",0.35,28,81,"19,55",0.35,19,55,"3,11",0.27,3,11,0,0.0,0,0,"10,18","9,15","42,88",12,0.0,0,0,2,0.0,0,0,8,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.840714532074935,2.115952280488244,2.1304440975769134,1.7013148920200063,-0.10092072495283218,0.8291252548146386,4.223895245951633,8,85
saa,Southern Athletic Association (SAA),2025-26,softball,Hendrix,K. Schoen,,,,33,33,105,17,35,21,9,0,5,10,0,1,10,7,0,1,0,2,0,0,0,4,0,6,0,0.39,59,118,1,0.0,0.333,0.562,17,2,0,2,0,7,1,0,0,19,1.0,8,0.875,2,4,32,27,"10,32",0.31,10,32,"19,60",0.32,19,60,"9,34",0.26,9,34,"0,1",0.0,0,1,0,0.0,0,0,"10,25","6,9","34,65",57,0.0,0,0,3,0.0,0,0,12,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2165671914448355,0.789229789506869,1.452618313107016,3.1190773020366787,-0.5334381176078271,0.35231200923433525,3.870063492830319,9,84
saa,Southern Athletic Association (SAA),2025-26,softball,Berry,El. Bennett,,,,45,45,136,36,47,20,11,2,2,18,0,2,15,5,4,1,2,2,0,0,0,1,0,2,0,0.424,68,160,5,0.8,0.346,0.5,53,0,0,0,0,0,0,1,0,53,1.0,0,0.0,7,3,26,44,"15,33",0.45,15,33,"24,65",0.37,24,65,"11,35",0.31,11,35,"3,8",0.38,3,8,0,0.0,0,0,"18,31","5,7","48,75",35,0.0,0,0,0,0.0,0,0,13,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9655440002009548,2.7282857378642627,1.3396473490286998,0.9924336870116703,0.3315966677021628,1.1470007518681742,3.639211535528681,10,83
