season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,avg_points_game,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,goal_stats,penalty_stats,misc_stats,shot_stats,composite_score,global_rank,rating
2026-27,wlax,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,Auggie Claridge,Auggie,Claridge,,121,Auggie Claridge,"CLARIDGE,AUGGIE",CLARIDGEAUGGIECARTHAGE,19,19,,,Carthage,CARTHAGE,681-6178,0,14,0,0,0,5,49,0,11,4,0,0,0,10,3,0,0,0,0,0,0,0,0,35,28,32,28,1130:00,83,0,1.000,,97,121,26,99,36,63,.802,5.21,,,,,,,,,,,,,,,,,,,14.965259923778339,1,99
2026-27,wlax,College Conference of Illinois and Wisconsin (CCIW),cciw,Carroll,Elizabeth Wang,Elizabeth,Wang,,120,Elizabeth Wang,"WANG,ELIZABETH",WANGELIZABETHCARROLL,18,17,,,Carroll,CARROLL,1094-7179,0,4,0,0,0,2,34,0,6,4,0,0,0,3,9,0,0,0,0,0,0,0,0,23,2,46,12,1012:00,97,0,1.000,,105,156,10,89,26,63,.673,4.94,,,,,,,,,,,,,,,,,,,11.80698301347022,2,99
2026-27,wlax,College Conference of Illinois and Wisconsin (CCIW),cciw,Carroll,Sierra Skack,Sierra,Skack,,120,Sierra Skack,"SKACK,SIERRA",SKACKSIERRACARROLL,18,18,,,Carroll,CARROLL,1094-7371,0,1,0,0,0,1,14,0,8,3,0,0,0,5,0,0,0,0,0,0,0,0,0,20,2,38,6,1072:00,97,0,1.000,,63,73,3,83,40,43,.863,4.61,,,,,,,,,,,,,,,,,,,11.031268689037457,3,99
2026-27,wlax,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,Becca Lacina,Becca,Lacina,,40,Becca Lacina,"LACINA,BECCA",LACINABECCAAUGIE,17,17,,,Augustana,AUGIE,489-5244,0,4,0,0,0,0,22,0,8,3,0,0,0,5,4,0,0,0,0,0,0,0,0,39,39,52,20,1019:00,57,0,1.000,,63,89,6,70,34,36,.708,4.12,,,,,,,,,,,,,,,,,,,10.543364853355497,4,98
2026-27,wlax,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,Madison Langewisch,Madison,Langewisch,,40,Madison Langewisch,"LANGEWISCH,MADISON",LANGEWISCHMADISONAUGIE,17,17,,,Augustana,AUGIE,489-4684,0,2,0,0,0,5,13,1,9,4,0,0,0,7,4,0,0,0,0,0,0,0,0,52,63,52,16,1019:00,57,0,1.000,,81,101,5,65,19,46,.802,3.82,,,,,,,,,,,,,,,,,,,9.579775931618794,5,98
2026-27,wlax,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,Piper Lefevre,Piper,Lefevre,,121,Piper Lefevre,"LEFEVRE,PIPER",LEFEVREPIPERCARTHAGE,20,20,,,Carthage,CARTHAGE,681-5506,0,8,0,0,0,1,15,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,25,11,26,19,1160:00,174,0,1.000,,68,99,14,63,21,42,.687,3.15,,,,,,,,,,,,,,,,,,,8.460030882853276,6,98
2026-27,wlax,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,Kyleigh Higgins,Kyleigh,Higgins,,121,Kyleigh Higgins,"HIGGINS,KYLEIGH",HIGGINSKYLEIGHCARTHAGE,19,19,,,Carthage,CARTHAGE,681-5545,0,5,0,0,0,1,17,0,0,1,0,0,0,6,2,0,0,0,0,0,0,0,0,14,34,42,17,1132:00,82,0,1.000,,53,67,11,59,35,24,.791,3.11,,,,,,,,,,,,,,,,,,,7.868814982925283,7,97
2026-27,wlax,College Conference of Illinois and Wisconsin (CCIW),cciw,Illinois Wesleyan,Sophie Shore,Sophie,Shore,,300,Sophie Shore,"SHORE,SOPHIE",SHORESOPHIEIWU,14,14,,,Illinois Wesleyan,IWU,683-8132,0,8,0,0,0,0,16,1,3,0,0,0,0,9,2,0,0,0,0,0,0,0,0,51,42,52,40,840:00,0,0,1.000,,41,52,15,38,14,24,.788,2.71,,,,,,,,,,,,,,,,,,,6.933307885352894,8,97
2026-27,wlax,College Conference of Illinois and Wisconsin (CCIW),cciw,Illinois Wesleyan,Sadie Newton,Sadie,Newton,,300,Sadie Newton,"NEWTON,SADIE",NEWTONSADIEIWU,17,17,,,Illinois Wesleyan,IWU,683-7545,0,4,0,0,0,3,19,0,8,1,0,0,0,9,0,0,0,0,0,0,0,0,0,49,68,37,36,1020:00,0,0,1.000,,65,80,4,39,5,34,.813,2.29,,,,,,,,,,,,,,,,,,,6.430563910370006,9,97
2026-27,wlax,College Conference of Illinois and Wisconsin (CCIW),cciw,Illinois Wesleyan,Anelise DiGiovanni,Anelise,DiGiovanni,,300,Anelise DiGiovanni,"DIGIOVANNI,ANELISE",DIGIOVANNIANELISEIWU,17,17,,,Illinois Wesleyan,IWU,683-7543,0,4,0,0,0,1,13,0,7,2,0,0,0,5,2,0,0,0,0,0,0,0,0,23,37,58,11,1020:00,0,0,1.000,,42,54,10,49,26,23,.778,2.88,,,,,,,,,,,,,,,,,,,6.156430834583274,10,96
